,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
wildcard,9.333333333333334,9.8,7.1499999999999995,7.049999999999999,6.959999999999999,6.6000000000000005,6.723999999999999
freehit,13.333333333333334,12.4,6.950000000000001,3.9,3.92,3.1466666666666665,2.46
bboost,4.0,5.6000000000000005,3.4000000000000004,2.1999999999999997,1.7999999999999998,1.1533333333333333,1.1079999999999999
3xc,4.0,1.7999999999999998,0.5499999999999999,0.575,0.44,0.47333333333333333,0.58
