id,first_name,second_name,team,Top_100_in,Top_1K_in,Top_10K_in,Top_50K_in,Top_100K_in,Top_250K_in,Top_500K_in,Top_100_out,Top_1K_out,Top_10K_out,Top_50K_out,Top_100K_out,Top_250K_out,Top_500K_out
1,Folarin,Balogun,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.16,0.05333333333333334,0.036000000000000004
2,Cédric,Alves Soares,1,0.0,0.0,0.1,0.025,0.04,0.06,0.02,0.0,0.0,0.05,0.025,0.0,0.04,0.012
3,Mohamed,Elneny,1,0.0,0.2,0.0,0.0,0.02,0.02666666666666667,0.008,0.0,0.2,0.0,0.0,0.02,0.02666666666666667,0.004
4,Fábio,Ferreira Vieira,1,0.0,0.2,0.0,0.0,0.04,0.02666666666666667,0.024,0.0,0.0,0.0,0.0,0.02,0.02,0.012
5,Gabriel,dos Santos Magalhães,1,5.333333333333334,3.2,1.2,1.0250000000000001,1.04,0.8466666666666668,0.9560000000000001,1.3333333333333335,1.0,1.0999999999999999,0.9249999999999999,1.24,0.9733333333333334,1.1560000000000001
6,Kai,Havertz,1,0.0,0.0,0.15,0.05,0.0,0.06,0.044000000000000004,0.0,0.0,0.15,0.05,0.0,0.02666666666666667,0.032
8,Gabriel,Fernando de Jesus,1,12.0,2.4,2.4,1.4749999999999999,1.5,1.586666666666667,1.192,5.333333333333334,1.2,0.65,0.5499999999999999,0.42,0.74,0.36
9,Jorge Luiz,Frello Filho,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Jakub,Kiwior,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
11,Marcus,Oliveira Alencar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012
12,Gabriel,Martinelli Silva,1,0.0,0.0,0.05,0.0,0.02,0.02666666666666667,0.012,1.3333333333333335,1.4000000000000001,0.8,0.9249999999999999,0.9400000000000001,1.28,1.396
13,Eddie,Nketiah,1,0.0,1.4000000000000001,0.8,0.475,0.44,0.5133333333333333,0.484,1.3333333333333335,0.4,1.3,0.75,0.66,0.7266666666666667,0.624
14,Martin,Ødegaard,1,22.666666666666664,12.2,9.55,6.950000000000001,5.62,5.013333333333334,4.0680000000000005,1.3333333333333335,2.4,1.4500000000000002,1.4000000000000001,1.34,1.7266666666666666,1.492
15,Thomas,Partey,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.016
16,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Aaron,Ramsdale,1,0.0,0.0,0.1,0.075,0.06,0.02,0.032,1.3333333333333335,3.4000000000000004,2.65,2.0,2.32,2.0666666666666664,2.324
18,Rúnar Alex,Rúnarsson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.006666666666666667,0.004
19,Bukayo,Saka,1,2.666666666666667,2.1999999999999997,1.3,1.0,0.6799999999999999,1.0466666666666669,1.1400000000000001,30.666666666666664,25.6,19.75,17.75,16.259999999999998,15.086666666666668,14.584
20,William,Saliba,1,2.666666666666667,1.7999999999999998,1.0999999999999999,0.675,0.88,0.72,0.504,18.666666666666668,8.200000000000001,6.2,5.25,4.72,4.24,3.868
22,Emile,Smith Rowe,1,0.0,0.0,0.05,0.0,0.0,0.02666666666666667,0.024,0.0,0.0,0.05,0.0,0.0,0.013333333333333334,0.004
24,Kieran,Tierney,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004
25,Takehiro,Tomiyasu,1,0.0,0.0,0.0,0.0,0.04,0.02666666666666667,0.004,0.0,0.0,0.0,0.025,0.02,0.006666666666666667,0.008
26,Leandro,Trossard,1,0.0,0.0,0.05,0.0,0.04,0.013333333333333334,0.04,0.0,0.6,0.25,0.5499999999999999,0.66,0.45333333333333337,0.396
