h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.371141,2.12996,0.371141,2.12996,"{'att': 377, 'def': 21}","{'att': 206, 'def': 15}",2,10,1,3,0.2082,l,2014-08-18 20:00:00,0,0,1,0,-1.7588190000000001
a,0.843331,0.914215,0.843331,0.914215,"{'att': 385, 'def': 28}","{'att': 252, 'def': 18}",9,2,0,1,1.2368000000000001,l,2014-08-23 15:00:00,0,0,1,0,-0.07088399999999995
h,0.513746,0.467281,0.513746,0.467281,"{'att': 305, 'def': 27}","{'att': 150, 'def': 21}",2,11,0,0,1.3137,d,2014-08-30 12:45:00,0,1,0,1,0.046465000000000034
a,1.2493,0.780534,0.488131,0.780534,"{'att': 150, 'def': 20}","{'att': 191, 'def': 15}",4,5,0,0,1.8456,d,2014-09-13 15:00:00,0,1,0,1,-0.29240299999999997
h,0.710673,0.643512,0.710673,0.643512,"{'att': 294, 'def': 35}","{'att': 169, 'def': 15}",13,4,0,0,1.3611,d,2014-09-20 15:00:00,0,1,0,1,0.06716100000000003
a,0.473814,1.81127,0.473814,1.81127,"{'att': 342, 'def': 18}","{'att': 228, 'def': 20}",2,3,0,4,0.3542,l,2014-09-28 16:00:00,0,0,1,0,-1.337456
a,0.957718,1.57773,0.957718,1.57773,"{'att': 195, 'def': 29}","{'att': 153, 'def': 20}",9,1,2,2,0.8319,d,2014-10-04 15:00:00,0,1,0,1,-0.6200120000000001
h,1.74404,2.84138,1.74404,2.84138,"{'att': 243, 'def': 14}","{'att': 158, 'def': 17}",4,5,1,3,0.7121,l,2014-10-18 15:00:00,0,0,1,0,-1.09734
h,1.55564,1.32187,1.55564,1.32187,"{'att': 412, 'def': 31}","{'att': 185, 'def': 13}",6,2,1,3,1.5895000000000001,l,2014-10-26 13:30:00,0,0,1,0,0.2337699999999998
a,0.684259,4.3298,0.684259,4.3298,"{'att': 312, 'def': 24}","{'att': 168, 'def': 20}",2,19,0,3,0.0275,l,2014-11-01 15:00:00,0,0,1,0,-3.6455409999999997
h,1.10315,0.526656,1.10315,0.526656,"{'att': 207, 'def': 25}","{'att': 128, 'def': 19}",7,6,1,0,1.8499,w,2014-11-08 15:00:00,1,0,0,3,0.5764940000000001
a,1.27532,1.94307,1.27532,1.94307,"{'att': 286, 'def': 19}","{'att': 82, 'def': 26}",1,8,2,1,0.8734,w,2014-11-22 15:00:00,1,0,0,3,-0.6677500000000001
h,2.3058,1.0873,1.54463,1.0873,"{'att': 263, 'def': 25}","{'att': 254, 'def': 11}",7,11,1,1,2.2776,d,2014-11-29 15:00:00,0,1,0,1,0.45733
h,0.678486,1.0006,0.678486,1.0006,"{'att': 248, 'def': 28}","{'att': 125, 'def': 16}",11,4,1,1,1.0115,d,2014-12-02 19:45:00,0,1,0,1,-0.3221139999999999
a,1.2646,1.63744,1.2646,1.63744,"{'att': 161, 'def': 25}","{'att': 157, 'def': 14}",12,11,0,2,1.0792,l,2014-12-06 15:00:00,0,0,1,0,-0.37284000000000006
h,0.396158,1.713,0.396158,0.951835,"{'att': 249, 'def': 31}","{'att': 139, 'def': 19}",2,7,1,0,0.3273,w,2014-12-13 15:00:00,1,0,0,3,-0.555677
a,0.655135,1.77346,0.655135,1.77346,"{'att': 305, 'def': 26}","{'att': 151, 'def': 19}",3,6,1,2,0.5189,l,2014-12-20 15:00:00,0,0,1,0,-1.118325
h,0.61207,1.06708,0.61207,1.06708,"{'att': 320, 'def': 31}","{'att': 240, 'def': 21}",8,5,0,1,0.8775999999999999,l,2014-12-26 15:00:00,0,0,1,0,-0.45501
a,0.962215,1.38586,0.962215,1.38586,"{'att': 263, 'def': 17}","{'att': 176, 'def': 24}",4,17,2,2,1.0237,d,2014-12-28 15:00:00,0,1,0,1,-0.42364500000000005
