h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.613273,1.2783,0.613273,1.2783,"{'att': 187, 'def': 16}","{'att': 362, 'def': 25}",15,1,2,2,0.7617,d,2014-08-16 15:00:00,0,1,0,1,-0.665027
h,1.33429,1.43355,1.33429,1.43355,"{'att': 270, 'def': 17}","{'att': 257, 'def': 33}",3,8,2,2,1.2790000000000001,d,2014-08-23 17:30:00,0,1,0,1,-0.09926000000000013
h,1.4491,2.02665,1.4491,2.02665,"{'att': 167, 'def': 27}","{'att': 307, 'def': 29}",11,7,3,6,0.9794,l,2014-08-30 17:30:00,0,0,1,0,-0.57755
a,0.807492,0.602059,0.807492,0.602059,"{'att': 249, 'def': 13}","{'att': 319, 'def': 34}",4,6,2,0,1.543,w,2014-09-13 15:00:00,1,0,0,3,0.20543299999999998
h,2.56122,1.62886,1.80005,0.867691,"{'att': 99, 'def': 19}","{'att': 459, 'def': 20}",14,4,2,3,2.067,l,2014-09-21 16:00:00,0,0,1,0,0.9323589999999999
a,0.475885,1.5286,0.475885,1.5286,"{'att': 217, 'def': 20}","{'att': 300, 'def': 25}",3,8,1,1,0.5026999999999999,d,2014-09-27 12:45:00,0,1,0,1,-1.052715
a,2.13558,1.6239,1.37441,1.6239,"{'att': 269, 'def': 20}","{'att': 268, 'def': 36}",7,4,1,2,1.7560999999999998,l,2014-10-05 12:00:00,0,0,1,0,-0.24949
h,1.67016,0.37205,1.67016,0.37205,"{'att': 193, 'def': 12}","{'att': 414, 'def': 24}",7,6,3,0,2.4744,w,2014-10-18 15:00:00,1,0,0,3,1.29811
a,1.32187,1.55564,1.32187,1.55564,"{'att': 185, 'def': 13}","{'att': 412, 'def': 31}",2,6,3,1,1.141,w,2014-10-26 13:30:00,1,0,0,3,-0.2337699999999998
h,1.14779,0.694419,1.14779,0.694419,"{'att': 157, 'def': 32}","{'att': 290, 'def': 22}",16,4,0,0,1.7590000000000001,d,2014-11-01 15:00:00,0,1,0,1,0.4533710000000001
a,1.31898,0.508326,0.557814,0.508326,"{'att': 208, 'def': 25}","{'att': 264, 'def': 23}",7,4,1,1,2.1679999999999997,d,2014-11-09 13:30:00,0,1,0,1,0.04948800000000009
h,1.82651,1.11958,1.82651,1.11958,"{'att': 148, 'def': 28}","{'att': 291, 'def': 21}",9,4,2,1,1.9317000000000002,w,2014-11-22 15:00:00,1,0,0,3,0.7069300000000001
