h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.55411,0.158151,1.55411,0.158151,"{'att': 88, 'def': 30}","{'att': 411, 'def': 29}",9,0,2,1,2.7946,w,2014-08-16 17:30:00,1,0,0,3,1.3959590000000002
a,1.43355,1.33429,1.43355,1.33429,"{'att': 257, 'def': 33}","{'att': 270, 'def': 17}",8,3,2,2,1.4293,d,2014-08-23 17:30:00,0,1,0,1,0.09926000000000013
a,2.29649,0.809743,2.29649,0.809743,"{'att': 150, 'def': 20}","{'att': 341, 'def': 31}",13,4,1,1,2.4128,d,2014-08-31 16:00:00,0,1,0,1,1.4867469999999998
h,2.07804,2.30834,2.07804,2.30834,"{'att': 262, 'def': 37}","{'att': 221, 'def': 44}",9,16,2,2,1.2271,d,2014-09-13 12:45:00,0,1,0,1,-0.23029999999999973
a,1.36224,0.649013,1.36224,0.649013,"{'att': 170, 'def': 22}","{'att': 531, 'def': 12}",7,0,3,0,2.0028,w,2014-09-20 15:00:00,1,0,0,3,0.7132269999999999
h,1.2647,0.673535,1.2647,0.673535,"{'att': 153, 'def': 28}","{'att': 334, 'def': 20}",10,4,1,1,1.8651,d,2014-09-27 17:30:00,0,1,0,1,0.5911649999999999
a,0.330699,1.40263,0.330699,0.641457,"{'att': 237, 'def': 21}","{'att': 255, 'def': 31}",6,3,0,2,0.3612,l,2014-10-05 14:05:00,0,0,1,0,-0.31075800000000003
h,2.14845,0.552062,2.14845,0.552062,"{'att': 253, 'def': 40}","{'att': 352, 'def': 8}",17,0,2,2,2.5284,d,2014-10-18 15:00:00,0,1,0,1,1.596388
a,1.47081,0.441491,1.47081,0.441491,"{'att': 194, 'def': 41}","{'att': 236, 'def': 31}",10,6,2,0,2.2737999999999996,w,2014-10-25 15:00:00,1,0,0,3,1.0293189999999999
h,4.3298,0.684259,4.3298,0.684259,"{'att': 168, 'def': 20}","{'att': 312, 'def': 24}",19,2,3,0,2.954,w,2014-11-01 15:00:00,1,0,0,3,3.6455409999999997
a,1.77699,0.520487,1.77699,0.520487,"{'att': 278, 'def': 31}","{'att': 268, 'def': 23}",14,4,1,2,2.3855999999999997,l,2014-11-09 16:00:00,0,0,1,0,1.256503
h,2.00193,1.2791,2.00193,1.2791,"{'att': 137, 'def': 23}","{'att': 258, 'def': 18}",12,2,1,2,1.8888,l,2014-11-22 17:30:00,0,0,1,0,0.7228300000000003
a,1.05603,0.31526,1.05603,0.31526,"{'att': 251, 'def': 21}","{'att': 272, 'def': 18}",12,3,1,0,1.9899999999999998,w,2014-11-29 12:45:00,1,0,0,3,0.74077
h,2.37332,0.570955,2.37332,0.570955,"{'att': 198, 'def': 24}","{'att': 274, 'def': 23}",13,3,1,0,2.5887999999999995,w,2014-12-03 19:45:00,1,0,0,3,1.802365
a,2.02073,2.50357,1.25956,2.50357,"{'att': 180, 'def': 29}","{'att': 232, 'def': 23}",6,3,2,3,1.0071999999999999,l,2014-12-06 15:00:00,0,0,1,0,-1.2440099999999998
h,2.38819,0.938764,1.62702,0.938764,"{'att': 240, 'def': 29}","{'att': 231, 'def': 26}",11,3,4,1,2.4839,w,2014-12-13 17:30:00,1,0,0,3,0.6882559999999999
a,0.754219,1.31858,0.754219,1.31858,"{'att': 380, 'def': 31}","{'att': 169, 'def': 27}",8,10,2,2,0.9287000000000001,d,2014-12-21 16:00:00,0,1,0,1,-0.5643610000000001
h,2.13888,1.21752,1.37771,0.456385,"{'att': 221, 'def': 18}","{'att': 304, 'def': 35}",11,7,2,1,2.103,w,2014-12-26 17:30:00,1,0,0,3,0.921325
a,3.35886,1.1084,2.59769,1.1084,"{'att': 190, 'def': 18}","{'att': 132, 'def': 26}",7,7,2,1,2.672,w,2014-12-28 15:00:00,1,0,0,3,1.48929
a,0.849285,2.41442,0.849285,2.41442,"{'att': 238, 'def': 18}","{'att': 312, 'def': 30}",4,5,0,2,0.3731,l,2015-01-01 15:00:00,0,0,1,0,-1.5651349999999997
h,2.26889,0.39839,2.26889,0.39839,"{'att': 239, 'def': 25}","{'att': 264, 'def': 31}",5,7,3,0,2.6524,w,2015-01-11 13:30:00,1,0,0,3,1.8704999999999998
a,1.49476,0.561966,0.733593,0.561966,"{'att': 352, 'def': 32}","{'att': 178, 'def': 48}",4,12,2,0,2.2411,w,2015-01-18 16:00:00,1,0,0,3,0.17162700000000009
h,2.35805,0.714521,1.59688,0.714521,"{'att': 347, 'def': 18}","{'att': 272, 'def': 20}",5,6,5,0,2.5456000000000003,w,2015-02-01 13:30:00,1,0,0,3,0.8823590000000001
a,0.834136,1.2754,0.834136,1.2754,"{'att': 227, 'def': 18}","{'att': 171, 'def': 31}",6,5,1,2,0.9789,l,2015-02-07 12:45:00,0,0,1,0,-0.4412640000000001
h,1.77095,0.799802,1.77095,0.799802,"{'att': 233, 'def': 27}","{'att': 247, 'def': 32}",5,1,2,1,2.1107,w,2015-02-10 19:45:00,1,0,0,3,0.971148
a,2.08054,2.26395,1.31937,2.26395,"{'att': 157, 'def': 17}","{'att': 169, 'def': 39}",5,8,2,1,1.241,w,2015-02-21 15:00:00,1,0,0,3,-0.94458
h,1.39298,0.367813,1.39298,0.367813,"{'att': 260, 'def': 25}","{'att': 171, 'def': 29}",7,2,2,0,2.2591,w,2015-03-01 14:05:00,1,0,0,3,1.0251670000000002
