h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.16635,0.278076,1.16635,0.278076,"{'att': 253, 'def': 25}","{'att': 341, 'def': 19}",8,2,1,2,2.2359,l,2014-08-16 12:45:00,0,0,1,0,0.888274
a,0.941557,0.666489,0.941557,0.666489,"{'att': 297, 'def': 27}","{'att': 267, 'def': 21}",2,4,1,1,1.674,d,2014-08-24 16:00:00,0,1,0,1,0.275068
a,0.467281,0.513746,0.467281,0.513746,"{'att': 150, 'def': 21}","{'att': 305, 'def': 27}",11,2,0,0,1.2096,d,2014-08-30 12:45:00,0,1,0,1,-0.046465000000000034
h,2.20911,0.563524,2.20911,0.563524,"{'att': 228, 'def': 26}","{'att': 546, 'def': 12}",9,4,4,0,2.5363,w,2014-09-14 16:00:00,1,0,0,3,1.6455859999999998
a,1.71191,2.5422,1.71191,1.01986,"{'att': 174, 'def': 26}","{'att': 285, 'def': 23}",7,6,3,5,0.8067,l,2014-09-21 13:30:00,0,0,1,0,0.69205
h,0.520246,1.27452,0.520246,1.27452,"{'att': 189, 'def': 13}","{'att': 315, 'def': 21}",5,10,2,1,0.6964999999999999,w,2014-09-27 15:00:00,1,0,0,3,-0.7542740000000001
h,1.6239,2.13558,1.6239,1.37441,"{'att': 268, 'def': 36}","{'att': 269, 'def': 20}",4,7,2,1,0.9917,w,2014-10-05 12:00:00,1,0,0,3,0.24949
a,0.934042,0.61662,0.934042,0.61662,"{'att': 214, 'def': 27}","{'att': 286, 'def': 16}",8,3,2,2,1.572,d,2014-10-20 20:00:00,0,1,0,1,0.3174220000000001
h,1.84074,0.989916,1.84074,0.989916,"{'att': 245, 'def': 18}","{'att': 254, 'def': 18}",7,8,1,1,2.0214,d,2014-10-26 16:00:00,0,1,0,1,0.850824
a,0.727924,2.56723,0.727924,2.56723,"{'att': 253, 'def': 19}","{'att': 258, 'def': 35}",5,14,0,1,0.3017,l,2014-11-02 13:30:00,0,0,1,0,-1.8393059999999999
h,0.956776,0.400837,0.956776,0.400837,"{'att': 127, 'def': 17}","{'att': 390, 'def': 15}",3,3,1,0,1.843,w,2014-11-08 15:00:00,1,0,0,3,0.555939
a,1.2791,2.00193,1.2791,2.00193,"{'att': 258, 'def': 18}","{'att': 137, 'def': 23}",2,12,2,1,0.873,w,2014-11-22 17:30:00,1,0,0,3,-0.7228300000000003
h,1.76885,0.230407,1.76885,0.230407,"{'att': 151, 'def': 25}","{'att': 508, 'def': 26}",8,1,3,0,2.7343,w,2014-11-29 15:00:00,1,0,0,3,1.538443
h,1.91104,1.29092,1.91104,1.29092,"{'att': 204, 'def': 27}","{'att': 382, 'def': 18}",10,2,2,1,1.8366999999999998,w,2014-12-02 19:45:00,1,0,0,3,0.62012
a,0.799261,1.8287,0.799261,1.8287,"{'att': 290, 'def': 16}","{'att': 255, 'def': 38}",2,9,2,1,0.597,w,2014-12-08 20:00:00,1,0,0,3,-1.029439
h,1.79543,1.87114,1.79543,1.87114,"{'att': 244, 'def': 41}","{'att': 308, 'def': 23}",5,10,3,0,1.3549000000000002,w,2014-12-14 13:30:00,1,0,0,3,-0.07570999999999994
a,1.06851,0.575806,1.06851,0.575806,"{'att': 202, 'def': 19}","{'att': 301, 'def': 13}",7,3,1,1,1.7778,d,2014-12-20 15:00:00,0,1,0,1,0.49270400000000003
h,1.86147,1.03151,1.86147,0.270375,"{'att': 207, 'def': 27}","{'att': 356, 'def': 21}",10,1,3,1,2.0775,w,2014-12-26 15:00:00,1,0,0,3,1.591095
a,2.2613,0.888,2.2613,0.888,"{'att': 148, 'def': 30}","{'att': 186, 'def': 25}",6,1,0,0,2.4352,d,2014-12-28 12:00:00,0,1,0,1,1.3733
a,0.932262,1.4082,0.932262,1.4082,"{'att': 101, 'def': 23}","{'att': 281, 'def': 16}",9,5,1,1,0.9356,d,2015-01-01 12:45:00,0,1,0,1,-0.47593799999999986
h,1.19228,1.15706,1.19228,1.15706,"{'att': 192, 'def': 20}","{'att': 280, 'def': 14}",4,5,0,1,1.3914,l,2015-01-11 16:00:00,0,0,1,0,0.03522000000000003
a,1.55645,0.929623,1.55645,0.929623,"{'att': 172, 'def': 30}","{'att': 262, 'def': 25}",8,6,2,0,1.88,w,2015-01-17 15:00:00,1,0,0,3,0.6268269999999999
h,1.7369,0.380882,1.7369,0.380882,"{'att': 98, 'def': 21}","{'att': 416, 'def': 27}",10,5,3,1,2.5154,w,2015-01-31 15:00:00,1,0,0,3,1.3560180000000002
a,1.21344,0.86518,1.21344,0.86518,"{'att': 129, 'def': 22}","{'att': 189, 'def': 18}",10,3,1,1,1.6446999999999998,d,2015-02-08 16:15:00,0,1,0,1,0.3482600000000001
h,1.62116,1.85067,0.859992,1.85067,"{'att': 205, 'def': 24}","{'att': 312, 'def': 31}",6,10,3,1,1.1847,w,2015-02-11 19:45:00,1,0,0,3,-0.9906780000000001
a,1.47171,1.04218,1.47171,1.04218,"{'att': 171, 'def': 34}","{'att': 291, 'def': 14}",10,6,1,2,1.7129,l,2015-02-21 15:00:00,0,0,1,0,0.42952999999999997
h,3.03534,0.272806,2.27417,0.272806,"{'att': 122, 'def': 21}","{'att': 265, 'def': 19}",10,0,2,0,2.9045,w,2015-02-28 15:00:00,1,0,0,3,2.0013639999999997
a,1.68865,1.19246,1.68865,1.19246,"{'att': 99, 'def': 25}","{'att': 277, 'def': 23}",7,3,1,0,1.7829,w,2015-03-04 19:45:00,1,0,0,3,0.4961899999999999
h,1.02781,0.206431,1.02781,0.206431,"{'att': 287, 'def': 36}","{'att': 268, 'def': 29}",5,2,3,0,2.1402,w,2015-03-15 16:00:00,1,0,0,3,0.8213789999999999
a,1.22632,0.557648,0.465151,0.557648,"{'att': 217, 'def': 45}","{'att': 283, 'def': 22}",3,7,2,1,2.0502000000000002,w,2015-03-22 13:30:00,1,0,0,3,-0.09249700000000005
h,1.9836,0.311787,1.9836,0.311787,"{'att': 117, 'def': 33}","{'att': 351, 'def': 14}",11,3,3,1,2.6148999999999996,w,2015-04-04 15:00:00,1,0,0,3,1.671813
h,2.66017,1.75844,2.66017,1.75844,"{'att': 179, 'def': 26}","{'att': 320, 'def': 30}",3,7,4,2,2.0276,w,2015-04-12 16:00:00,1,0,0,3,0.9017299999999999
a,0.744613,1.1493,0.744613,1.1493,"{'att': 151, 'def': 29}","{'att': 394, 'def': 27}",8,5,0,1,0.9084000000000001,l,2015-04-18 17:30:00,0,0,1,0,-0.404687
a,0.750462,1.07922,0.750462,1.07922,"{'att': 163, 'def': 29}","{'att': 263, 'def': 16}",8,2,0,3,1.0058,l,2015-04-26 13:30:00,0,0,1,0,-0.3287580000000001
h,2.10841,0.317533,1.34724,0.317533,"{'att': 69, 'def': 27}","{'att': 298, 'def': 14}",19,2,0,1,2.6857999999999995,l,2015-05-02 17:30:00,0,0,1,0,1.029707
a,2.29775,1.04344,1.53658,1.04344,"{'att': 106, 'def': 20}","{'att': 252, 'def': 20}",7,13,2,1,2.3348999999999998,w,2015-05-09 17:30:00,1,0,0,3,0.49314000000000013
