h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.48053,0.965583,1.48053,0.965583,"{'att': 284, 'def': 22}","{'att': 343, 'def': 22}",9,6,2,0,1.7849,w,2014-08-17 16:00:00,1,0,0,3,0.5149469999999999
h,1.31375,0.901889,1.31375,0.901889,"{'att': 289, 'def': 17}","{'att': 328, 'def': 18}",11,7,3,1,1.7441,w,2014-08-25 20:00:00,1,0,0,3,0.4118609999999999
h,0.891768,0.299792,0.891768,0.299792,"{'att': 104, 'def': 30}","{'att': 326, 'def': 12}",19,4,0,1,1.8615000000000002,l,2014-08-30 15:00:00,0,0,1,0,0.5919760000000001
a,2.30834,2.07804,2.30834,2.07804,"{'att': 221, 'def': 44}","{'att': 262, 'def': 37}",16,9,2,2,1.5454,d,2014-09-13 12:45:00,0,1,0,1,0.23029999999999973
h,1.05592,1.02093,1.05592,1.02093,"{'att': 223, 'def': 39}","{'att': 313, 'def': 21}",17,2,1,1,1.305,d,2014-09-21 16:00:00,0,1,0,1,0.03499000000000008
a,1.78953,1.12374,1.78953,0.362605,"{'att': 280, 'def': 25}","{'att': 426, 'def': 20}",13,2,4,2,1.8742999999999999,w,2014-09-27 15:00:00,1,0,0,3,1.426925
a,2.30634,0.690283,2.30634,0.690283,"{'att': 202, 'def': 26}","{'att': 490, 'def': 19}",12,1,2,0,2.4370000000000003,w,2014-10-04 17:30:00,1,0,0,3,1.616057
h,3.75041,2.32314,1.34988,1.56197,"{'att': 188, 'def': 34}","{'att': 347, 'def': 20}",16,7,4,1,2.2716000000000003,w,2014-10-18 12:45:00,1,0,0,3,-0.2120900000000001
a,1.8643,2.62631,1.8643,2.62631,"{'att': 87, 'def': 22}","{'att': 317, 'def': 26}",20,8,1,2,0.8503999999999999,l,2014-10-25 12:45:00,0,0,1,0,-0.7620100000000001
h,2.56723,0.727924,2.56723,0.727924,"{'att': 258, 'def': 35}","{'att': 253, 'def': 19}",14,5,1,0,2.5646000000000004,w,2014-11-02 13:30:00,1,0,0,3,1.8393059999999999
a,1.70189,1.86489,1.70189,1.86489,"{'att': 175, 'def': 21}","{'att': 271, 'def': 28}",15,4,2,2,1.2454999999999998,d,2014-11-08 17:30:00,0,1,0,1,-0.16300000000000003
