h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.12996,0.371141,2.12996,0.371141,"{'att': 206, 'def': 15}","{'att': 377, 'def': 21}",10,2,3,1,2.6745,w,2014-08-18 20:00:00,1,0,0,3,1.7588190000000001
h,2.02939,0.550894,2.02939,0.550894,"{'att': 134, 'def': 19}","{'att': 293, 'def': 32}",12,1,2,0,2.4703,w,2014-08-23 15:00:00,1,0,0,3,1.4784959999999998
a,2.02665,1.4491,2.02665,1.4491,"{'att': 307, 'def': 29}","{'att': 167, 'def': 27}",7,11,6,3,1.7878999999999998,w,2014-08-30 17:30:00,1,0,0,3,0.57755
h,3.56581,1.02153,3.56581,1.02153,"{'att': 344, 'def': 28}","{'att': 252, 'def': 17}",24,2,4,2,2.7207999999999997,w,2014-09-13 15:00:00,1,0,0,3,2.5442799999999997
a,1.02093,1.05592,1.02093,1.05592,"{'att': 313, 'def': 21}","{'att': 223, 'def': 39}",2,17,1,1,1.3518,d,2014-09-21 16:00:00,0,1,0,1,-0.03499000000000008
h,3.14218,0.228896,3.14218,0.228896,"{'att': 273, 'def': 15}","{'att': 395, 'def': 8}",6,2,3,0,2.9628,w,2014-09-27 15:00:00,1,0,0,3,2.913284
h,1.40263,0.330699,0.641457,0.330699,"{'att': 255, 'def': 31}","{'att': 237, 'def': 21}",3,6,2,0,2.4297,w,2014-10-05 14:05:00,1,0,0,3,0.31075800000000003
a,1.01515,1.16779,1.01515,1.16779,"{'att': 159, 'def': 21}","{'att': 479, 'def': 23}",7,2,2,1,1.1498,w,2014-10-18 15:00:00,1,0,0,3,-0.1526400000000001
a,0.989916,1.84074,0.989916,1.84074,"{'att': 254, 'def': 18}","{'att': 245, 'def': 18}",8,7,1,1,0.7389,d,2014-10-26 16:00:00,0,1,0,1,-0.850824
h,2.23703,0.510067,1.47586,0.510067,"{'att': 176, 'def': 32}","{'att': 300, 'def': 23}",12,3,2,1,2.6274,w,2014-11-01 15:00:00,1,0,0,3,0.9657929999999999
a,1.97201,0.531905,1.97201,0.531905,"{'att': 334, 'def': 28}","{'att': 191, 'def': 20}",12,7,2,1,2.5164,w,2014-11-08 12:45:00,1,0,0,3,1.440105
h,4.36607,0.0930471,4.36607,0.0930471,"{'att': 152, 'def': 14}","{'att': 391, 'def': 11}",16,1,2,0,2.9943,w,2014-11-22 15:00:00,1,0,0,3,4.2730229
a,0.761171,1.03133,0.761171,1.03133,"{'att': 169, 'def': 31}","{'att': 272, 'def': 20}",11,1,0,0,1.0509,d,2014-11-29 17:30:00,0,1,0,1,-0.27015900000000004
h,1.71947,0.289204,1.71947,0.289204,"{'att': 398, 'def': 31}","{'att': 190, 'def': 24}",12,3,3,0,2.4836,w,2014-12-03 19:45:00,1,0,0,3,1.430266
a,2.16232,1.48574,2.16232,1.48574,"{'att': 149, 'def': 21}","{'att': 315, 'def': 21}",22,7,1,2,1.83,l,2014-12-06 12:45:00,0,0,1,0,0.6765799999999997
h,1.21862,0.435091,1.21862,0.435091,"{'att': 226, 'def': 30}","{'att': 300, 'def': 28}",11,0,2,0,2.0763000000000003,w,2014-12-13 15:00:00,1,0,0,3,0.783529
a,1.45482,0.411669,1.45482,0.411669,"{'att': 271, 'def': 25}","{'att': 254, 'def': 23}",4,6,2,0,2.2214,w,2014-12-22 20:00:00,1,0,0,3,1.043151
h,3.56764,0.45944,3.56764,0.45944,"{'att': 181, 'def': 22}","{'att': 314, 'def': 19}",14,4,2,0,2.9513000000000003,w,2014-12-26 12:45:00,1,0,0,3,3.1082
a,0.521788,0.528455,0.521788,0.528455,"{'att': 230, 'def': 22}","{'att': 287, 'def': 24}",21,1,1,1,1.2417,d,2014-12-28 14:05:00,0,1,0,1,-0.0066669999999999785
a,3.03274,1.82436,3.03274,1.06319,"{'att': 233, 'def': 26}","{'att': 275, 'def': 30}",13,3,3,5,2.2447,l,2015-01-01 17:30:00,0,0,1,0,1.96955
h,1.08131,0.394837,1.08131,0.394837,"{'att': 193, 'def': 33}","{'att': 330, 'def': 25}",9,0,2,0,1.9805,w,2015-01-10 15:00:00,1,0,0,3,0.686473
a,3.19733,0.214209,3.19733,0.214209,"{'att': 341, 'def': 30}","{'att': 296, 'def': 28}",12,1,5,0,2.9541999999999997,w,2015-01-17 15:00:00,1,0,0,3,2.983121
h,0.708923,0.907151,0.708923,0.907151,"{'att': 256, 'def': 23}","{'att': 214, 'def': 35}",2,5,1,1,1.1032,d,2015-01-31 17:30:00,0,1,0,1,-0.19822800000000007
a,1.11662,0.707847,1.11662,0.707847,"{'att': 322, 'def': 16}","{'att': 304, 'def': 17}",7,5,2,1,1.7213,w,2015-02-07 15:00:00,1,0,0,3,0.40877299999999994
h,0.89846,0.706994,0.89846,0.706994,"{'att': 234, 'def': 14}","{'att': 229, 'def': 21}",13,2,1,0,1.4497999999999998,w,2015-02-11 19:45:00,1,0,0,3,0.19146600000000003
h,1.53973,0.513251,1.53973,0.513251,"{'att': 203, 'def': 23}","{'att': 279, 'def': 27}",11,2,1,1,2.2773,d,2015-02-21 15:00:00,0,1,0,1,1.0264790000000001
a,2.38358,1.46324,2.38358,1.46324,"{'att': 143, 'def': 17}","{'att': 213, 'def': 17}",11,7,1,0,2.0389,w,2015-03-04 19:45:00,1,0,0,3,0.9203399999999997
h,3.19317,1.82802,3.19317,1.06685,"{'att': 204, 'def': 23}","{'att': 287, 'def': 33}",18,11,1,1,2.2898,d,2015-03-15 13:30:00,0,1,0,1,2.1263199999999998
a,0.758601,1.32415,0.758601,1.32415,"{'att': 211, 'def': 11}","{'att': 245, 'def': 25}",5,3,3,2,0.9038999999999999,w,2015-03-22 16:00:00,1,0,0,3,-0.565549
h,3.28546,0.277288,2.52429,0.277288,"{'att': 290, 'def': 18}","{'att': 286, 'def': 20}",18,2,2,1,2.957,w,2015-04-04 17:30:00,1,0,0,3,2.247002
a,0.920984,0.780982,0.920984,0.780982,"{'att': 116, 'def': 17}","{'att': 212, 'def': 30}",8,2,1,0,1.4591,w,2015-04-12 13:30:00,1,0,0,3,0.14000200000000007
h,1.1493,0.744613,1.1493,0.744613,"{'att': 394, 'def': 27}","{'att': 151, 'def': 29}",5,8,1,0,1.7778,w,2015-04-18 17:30:00,1,0,0,3,0.404687
a,0.853305,1.07482,0.853305,1.07482,"{'att': 278, 'def': 23}","{'att': 218, 'def': 33}",6,10,0,0,1.138,d,2015-04-26 16:00:00,0,1,0,1,-0.22151500000000013
a,1.51717,0.600074,1.51717,0.600074,"{'att': 152, 'def': 13}","{'att': 290, 'def': 29}",14,7,3,1,2.2965,w,2015-04-29 19:45:00,1,0,0,3,0.9170959999999999
h,1.5619,0.41646,0.703655,0.41646,"{'att': 145, 'def': 35}","{'att': 265, 'def': 26}",9,7,1,0,2.4539999999999997,w,2015-05-03 13:30:00,1,0,0,3,0.28719500000000003
h,0.535272,1.33324,0.535272,1.33324,"{'att': 291, 'def': 27}","{'att': 226, 'def': 22}",8,6,1,1,0.6634,d,2015-05-10 16:00:00,0,1,0,1,-0.797968
a,1.07679,1.22743,1.07679,0.466261,"{'att': 234, 'def': 19}","{'att': 280, 'def': 12}",7,6,0,3,1.1543,l,2015-05-18 20:00:00,0,0,1,0,0.6105289999999999
h,2.52912,1.39272,1.76796,1.39272,"{'att': 198, 'def': 19}","{'att': 299, 'def': 15}",17,1,3,1,2.1737,w,2015-05-24 15:00:00,1,0,0,3,0.37524
