h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.438751,1.69506,0.438751,1.69506,"{'att': 329, 'def': 30}","{'att': 294, 'def': 32}",3,9,0,1,0.40800000000000003,l,2015-03-16 20:00:00,0,0,1,0,-1.256309
a,1.90437,0.762371,1.90437,0.762371,"{'att': 171, 'def': 22}","{'att': 336, 'def': 28}",5,7,1,0,2.2809999999999997,w,2015-03-21 15:00:00,1,0,0,3,1.1419989999999998
h,1.49943,0.919329,1.49943,0.919329,"{'att': 263, 'def': 26}","{'att': 407, 'def': 19}",3,3,3,1,1.8327,w,2015-04-04 15:00:00,1,0,0,3,0.5801010000000001
h,1.09678,0.842056,0.335615,0.842056,"{'att': 236, 'def': 24}","{'att': 265, 'def': 21}",4,9,1,1,1.6325,d,2015-04-11 12:45:00,0,1,0,1,-0.506441
a,0.87346,2.57043,0.87346,2.57043,"{'att': 136, 'def': 8}","{'att': 338, 'def': 31}",4,9,0,2,0.3162,l,2015-04-18 15:00:00,0,0,1,0,-1.6969699999999999
a,1.58825,1.54939,1.58825,1.54939,"{'att': 202, 'def': 19}","{'att': 297, 'def': 39}",3,5,3,2,1.3981999999999999,w,2015-04-25 15:00:00,1,0,0,3,0.038859999999999895
h,2.07645,0.324134,2.07645,0.324134,"{'att': 290, 'def': 25}","{'att': 225, 'def': 26}",9,6,2,0,2.6525,w,2015-05-02 15:00:00,1,0,0,3,1.752316
a,0.347185,1.88364,0.347185,1.88364,"{'att': 403, 'def': 14}","{'att': 223, 'def': 32}",0,12,1,0,0.31579999999999997,w,2015-05-11 20:00:00,1,0,0,3,-1.536455
h,1.06125,2.28119,1.06125,2.28119,"{'att': 284, 'def': 26}","{'att': 317, 'def': 24}",8,23,2,4,0.5697,l,2015-05-17 13:30:00,0,0,1,0,-1.21994
a,0.118613,1.07504,0.118613,1.07504,"{'att': 165, 'def': 18}","{'att': 229, 'def': 37}",1,5,0,1,0.3781,l,2015-05-24 15:00:00,0,0,1,0,-0.956427
