h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.68343,0.991901,0.92226,0.991901,"{'att': 184, 'def': 31}","{'att': 219, 'def': 16}",6,3,2,2,2.0358,d,2014-08-16 15:00:00,0,1,0,1,-0.06964100000000006
a,0.665791,0.665853,0.665791,0.665853,"{'att': 285, 'def': 23}","{'att': 201, 'def': 27}",2,5,0,0,1.3363,d,2014-08-23 15:00:00,0,1,0,1,-6.20000000000065e-05
a,0.696665,2.02641,0.696665,2.02641,"{'att': 433, 'def': 28}","{'att': 247, 'def': 19}",5,5,0,3,0.4487,l,2014-08-30 15:00:00,0,0,1,0,-1.329745
h,0.602059,0.807492,0.602059,0.807492,"{'att': 319, 'def': 34}","{'att': 249, 'def': 13}",6,4,0,2,1.0732,l,2014-09-13 15:00:00,0,0,1,0,-0.20543299999999998
a,1.08401,0.438596,1.08401,0.438596,"{'att': 318, 'def': 27}","{'att': 134, 'def': 23}",1,2,1,0,1.9628999999999999,w,2014-09-21 13:30:00,1,0,0,3,0.6454139999999999
h,1.81127,0.473814,1.81127,0.473814,"{'att': 228, 'def': 20}","{'att': 342, 'def': 18}",3,2,4,0,2.4671000000000003,w,2014-09-28 16:00:00,1,0,0,3,1.337456
a,1.4384,1.56163,0.677228,1.56163,"{'att': 257, 'def': 32}","{'att': 201, 'def': 25}",5,10,1,2,1.3159999999999998,l,2014-10-04 15:00:00,0,0,1,0,-0.884402
h,0.61662,0.934042,0.61662,0.934042,"{'att': 286, 'def': 16}","{'att': 214, 'def': 27}",3,8,2,2,1.0692,d,2014-10-20 20:00:00,0,1,0,1,-0.3174220000000001
h,1.45724,1.77354,0.696103,1.01238,"{'att': 116, 'def': 26}","{'att': 322, 'def': 13}",8,1,2,2,1.0017,d,2014-10-25 15:00:00,0,1,0,1,-0.31627700000000003
a,0.562442,1.41001,0.562442,1.41001,"{'att': 209, 'def': 29}","{'att': 193, 'def': 23}",5,8,1,0,0.628,w,2014-11-01 15:00:00,1,0,0,3,-0.847568
h,0.765208,0.694441,0.765208,0.694441,"{'att': 183, 'def': 19}","{'att': 306, 'def': 24}",11,1,0,2,1.3768,l,2014-11-09 13:30:00,0,0,1,0,0.07076700000000002
a,0.0930471,4.36607,0.0930471,4.36607,"{'att': 391, 'def': 11}","{'att': 152, 'def': 14}",1,16,0,2,0.003,l,2014-11-22 15:00:00,0,0,1,0,-4.2730229
h,0.31526,1.05603,0.31526,1.05603,"{'att': 272, 'def': 18}","{'att': 251, 'def': 21}",3,12,0,1,0.6601,l,2014-11-29 12:45:00,0,0,1,0,-0.74077
h,1.41302,1.24431,1.41302,1.24431,"{'att': 172, 'def': 18}","{'att': 247, 'def': 30}",2,2,1,2,1.4463,l,2014-12-02 20:00:00,0,0,1,0,0.16870999999999992
a,1.06151,0.586305,0.300343,0.586305,"{'att': 285, 'def': 23}","{'att': 303, 'def': 32}",4,3,0,0,1.8772999999999997,d,2014-12-06 15:00:00,0,1,0,1,-0.28596199999999994
h,1.4373,0.266303,1.4373,0.266303,"{'att': 280, 'def': 34}","{'att': 202, 'def': 13}",3,4,1,0,2.4800999999999997,w,2014-12-13 15:00:00,1,0,0,3,1.170997
