h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.423368,0.909774,0.423368,0.909774,"{'att': 132, 'def': 32}","{'att': 323, 'def': 23}",3,4,0,1,0.8041,l,2014-08-16 15:00:00,0,0,1,0,-0.48640599999999995
a,1.60916,0.870175,1.60916,0.870175,"{'att': 186, 'def': 19}","{'att': 246, 'def': 12}",13,2,1,1,1.9946999999999997,d,2014-08-24 13:30:00,0,1,0,1,0.7389849999999999
a,0.299792,0.891768,0.299792,0.891768,"{'att': 326, 'def': 12}","{'att': 104, 'def': 30}",4,19,1,0,0.7476,w,2014-08-30 15:00:00,1,0,0,3,-0.5919760000000001
h,1.64782,0.598313,1.64782,0.598313,"{'att': 156, 'def': 23}","{'att': 232, 'def': 19}",8,6,0,1,2.1916,l,2014-09-13 15:00:00,0,0,1,0,1.0495070000000002
a,1.45847,1.05642,1.45847,1.05642,"{'att': 235, 'def': 24}","{'att': 238, 'def': 24}",6,3,2,2,1.7384,d,2014-09-20 12:45:00,0,1,0,1,0.40205
h,1.56203,1.13994,1.56203,1.13994,"{'att': 229, 'def': 24}","{'att': 171, 'def': 23}",4,6,1,0,1.7168999999999999,w,2014-09-29 20:00:00,1,0,0,3,0.4220900000000001
a,0.478187,1.40551,0.478187,1.40551,"{'att': 135, 'def': 28}","{'att': 235, 'def': 31}",2,1,1,3,0.5162,l,2014-10-04 15:00:00,0,0,1,0,-0.9273230000000001
h,1.75841,2.26827,0.997239,1.5071,"{'att': 319, 'def': 30}","{'att': 188, 'def': 17}",8,6,2,1,0.9257,w,2014-10-19 16:00:00,1,0,0,3,-0.5098610000000001
a,0.867568,1.3758,0.867568,1.3758,"{'att': 341, 'def': 16}","{'att': 187, 'def': 23}",0,8,0,1,0.9484,l,2014-10-25 15:00:00,0,0,1,0,-0.5082319999999999
h,3.06954,0.528668,3.06954,0.528668,"{'att': 156, 'def': 30}","{'att': 205, 'def': 21}",9,5,2,2,2.8156,d,2014-11-01 15:00:00,0,1,0,1,2.540872
a,1.24867,1.28384,1.24867,1.28384,"{'att': 251, 'def': 22}","{'att': 143, 'def': 33}",2,3,2,1,1.3099999999999998,w,2014-11-09 13:30:00,1,0,0,3,-0.035170000000000146
h,1.94307,1.27532,1.94307,1.27532,"{'att': 82, 'def': 26}","{'att': 286, 'def': 19}",8,1,1,2,1.8600999999999999,l,2014-11-22 15:00:00,0,0,1,0,0.6677500000000001
a,0.875424,1.71025,0.875424,1.71025,"{'att': 241, 'def': 17}","{'att': 278, 'def': 27}",6,14,0,1,0.6562,l,2014-11-29 15:00:00,0,0,1,0,-0.8348260000000001
a,1.29092,1.91104,1.29092,1.91104,"{'att': 382, 'def': 18}","{'att': 204, 'def': 27}",2,10,1,2,0.8728,l,2014-12-02 19:45:00,0,0,1,0,-0.62012
h,2.50357,2.02073,2.50357,1.25956,"{'att': 232, 'def': 23}","{'att': 180, 'def': 29}",3,6,3,2,1.7521,w,2014-12-06 15:00:00,1,0,0,3,1.2440099999999998
a,0.898532,0.498092,0.898532,0.498092,"{'att': 137, 'def': 18}","{'att': 230, 'def': 31}",5,4,1,1,1.8192000000000002,d,2014-12-13 15:00:00,0,1,0,1,0.40044
h,0.411669,1.45482,0.411669,1.45482,"{'att': 254, 'def': 23}","{'att': 271, 'def': 25}",6,4,0,2,0.5312,l,2014-12-22 20:00:00,0,0,1,0,-1.043151
a,1.39552,1.00929,0.634351,1.00929,"{'att': 281, 'def': 19}","{'att': 149, 'def': 27}",2,4,1,0,1.7337,w,2014-12-26 15:00:00,1,0,0,3,-0.374939
h,1.25399,1.35813,1.25399,1.35813,"{'att': 195, 'def': 28}","{'att': 201, 'def': 31}",4,6,2,0,1.2047999999999999,w,2014-12-28 15:00:00,1,0,0,3,-0.10414000000000012
h,1.4082,0.932262,1.4082,0.932262,"{'att': 281, 'def': 16}","{'att': 101, 'def': 23}",5,9,1,1,1.7534,d,2015-01-01 12:45:00,0,1,0,1,0.47593799999999986
a,0.39839,2.26889,0.39839,2.26889,"{'att': 264, 'def': 31}","{'att': 239, 'def': 25}",7,5,0,3,0.22449999999999998,l,2015-01-11 13:30:00,0,0,1,0,-1.8704999999999998
a,0.715634,0.382481,0.715634,0.382481,"{'att': 188, 'def': 16}","{'att': 226, 'def': 27}",5,2,1,0,1.6242,w,2015-01-17 15:00:00,1,0,0,3,0.333153
h,0.782569,1.11577,0.782569,1.11577,"{'att': 180, 'def': 24}","{'att': 192, 'def': 17}",5,4,3,1,0.9921,w,2015-01-31 15:00:00,1,0,0,3,-0.33320099999999997
a,0.220357,0.789943,0.220357,0.789943,"{'att': 141, 'def': 33}","{'att': 216, 'def': 16}",3,5,1,1,0.6862999999999999,d,2015-02-08 14:05:00,0,1,0,1,-0.5695859999999999
h,0.745602,2.13611,0.745602,1.37497,"{'att': 248, 'def': 17}","{'att': 239, 'def': 35}",3,12,1,4,0.4105,l,2015-02-11 19:45:00,0,0,1,0,-0.629368
a,1.11955,0.234004,0.358377,0.234004,"{'att': 179, 'def': 18}","{'att': 188, 'def': 16}",3,4,2,1,2.3798,w,2015-02-21 15:00:00,1,0,0,3,0.12437300000000001
h,0.895577,0.344489,0.895577,0.344489,"{'att': 200, 'def': 18}","{'att': 299, 'def': 9}",7,3,1,0,1.8288000000000002,w,2015-02-28 15:00:00,1,0,0,3,0.551088
h,1.03921,0.418315,1.03921,0.418315,"{'att': 251, 'def': 19}","{'att': 179, 'def': 20}",3,5,2,0,1.9898,w,2015-03-04 19:45:00,1,0,0,3,0.620895
a,0.198751,0.958807,0.198751,0.958807,"{'att': 126, 'def': 25}","{'att': 200, 'def': 16}",7,4,0,1,0.5971,l,2015-03-14 15:00:00,0,0,1,0,-0.760056
h,2.07851,2.14974,2.07851,1.38861,"{'att': 160, 'def': 22}","{'att': 244, 'def': 23}",6,6,1,2,1.3242,l,2015-03-21 15:00:00,0,0,1,0,0.6899000000000002
a,0.277288,3.28546,0.277288,2.52429,"{'att': 286, 'def': 20}","{'att': 290, 'def': 18}",2,18,1,2,0.025099999999999997,l,2015-04-04 17:30:00,0,0,1,0,-2.247002
