h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.158151,1.55411,0.158151,1.55411,"{'att': 411, 'def': 29}","{'att': 88, 'def': 30}",0,9,1,2,0.1114,l,2014-08-16 17:30:00,0,0,1,0,-1.3959590000000002
h,0.617283,1.33957,0.617283,1.33957,"{'att': 269, 'def': 33}","{'att': 199, 'def': 22}",7,6,1,3,0.7438,l,2014-08-23 15:00:00,0,0,1,0,-0.7222869999999999
a,1.66056,1.69776,1.66056,1.69776,"{'att': 244, 'def': 25}","{'att': 123, 'def': 27}",3,10,3,3,1.3347,d,2014-08-30 15:00:00,0,1,0,1,-0.0371999999999999
h,0.780534,1.2493,0.780534,0.488131,"{'att': 191, 'def': 15}","{'att': 150, 'def': 20}",5,4,0,0,0.8487,d,2014-09-13 15:00:00,0,1,0,1,0.29240299999999997
a,1.62886,2.56122,0.867691,1.80005,"{'att': 459, 'def': 20}","{'att': 99, 'def': 19}",4,14,3,2,0.7107,w,2014-09-21 16:00:00,1,0,0,3,-0.9323589999999999
h,2.1144,0.453547,2.1144,0.453547,"{'att': 260, 'def': 29}","{'att': 119, 'def': 16}",1,5,2,0,2.7068,w,2014-09-27 15:00:00,1,0,0,3,1.660853
a,0.616109,1.07209,0.616109,1.07209,"{'att': 335, 'def': 26}","{'att': 146, 'def': 27}",4,3,0,2,0.9218999999999999,l,2014-10-04 15:00:00,0,0,1,0,-0.45598099999999997
h,1.16779,1.01515,1.16779,1.01515,"{'att': 479, 'def': 23}","{'att': 159, 'def': 21}",2,7,1,2,1.5286999999999997,l,2014-10-18 15:00:00,0,0,1,0,0.1526400000000001
a,1.77354,1.45724,1.01238,0.696103,"{'att': 322, 'def': 13}","{'att': 116, 'def': 26}",1,8,2,2,1.6917,d,2014-10-25 15:00:00,0,1,0,1,0.31627700000000003
h,0.766023,0.727981,0.766023,0.727981,"{'att': 195, 'def': 26}","{'att': 167, 'def': 30}",7,5,1,3,1.3764,l,2014-11-03 20:00:00,0,0,1,0,0.03804200000000002
a,0.400837,0.956776,0.400837,0.956776,"{'att': 390, 'def': 15}","{'att': 127, 'def': 17}",3,3,0,1,0.8008,l,2014-11-08 15:00:00,0,0,1,0,-0.555939
h,1.47309,0.952958,1.47309,0.952958,"{'att': 347, 'def': 27}","{'att': 123, 'def': 19}",7,9,3,1,1.7998,w,2014-11-23 13:30:00,1,0,0,3,0.520132
a,1.50956,1.4626,0.748395,1.4626,"{'att': 351, 'def': 18}","{'att': 128, 'def': 34}",3,9,1,1,1.444,d,2014-11-29 15:00:00,0,1,0,1,-0.7142049999999999
h,0.801741,0.192439,0.801741,0.192439,"{'att': 223, 'def': 37}","{'att': 119, 'def': 18}",6,2,0,1,1.924,l,2014-12-02 20:00:00,0,0,1,0,0.609302
a,1.17369,0.958788,1.17369,0.958788,"{'att': 357, 'def': 21}","{'att': 107, 'def': 24}",4,5,0,0,1.5098999999999998,d,2014-12-06 15:00:00,0,1,0,1,0.21490199999999993
h,0.498092,0.898532,0.498092,0.898532,"{'att': 230, 'def': 31}","{'att': 137, 'def': 18}",4,5,1,1,0.8217,d,2014-12-13 15:00:00,0,1,0,1,-0.40044
a,0.760531,1.41484,0.760531,1.41484,"{'att': 362, 'def': 19}","{'att': 105, 'def': 28}",4,19,0,3,0.8203,l,2014-12-20 12:45:00,0,0,1,0,-0.6543090000000001
h,0.379447,1.30288,0.379447,1.30288,"{'att': 277, 'def': 24}","{'att': 147, 'def': 12}",4,3,1,3,0.5474,l,2014-12-26 15:00:00,0,0,1,0,-0.9234330000000001
a,0.328577,0.405679,0.328577,0.405679,"{'att': 177, 'def': 22}","{'att': 112, 'def': 24}",5,4,0,0,1.1287,d,2014-12-28 15:00:00,0,1,0,1,-0.077102
a,0.575995,1.38709,0.575995,1.38709,"{'att': 373, 'def': 24}","{'att': 134, 'def': 27}",4,7,0,0,0.6514,d,2015-01-01 15:00:00,0,1,0,1,-0.8110949999999999
h,2.85997,0.919178,2.0988,0.919178,"{'att': 304, 'def': 32}","{'att': 217, 'def': 29}",9,8,2,1,2.6319999999999997,w,2015-01-10 17:30:00,1,0,0,3,1.1796220000000002
a,0.528431,1.08428,0.528431,1.08428,"{'att': 170, 'def': 23}","{'att': 173, 'def': 28}",5,7,3,2,0.8198000000000001,w,2015-01-17 15:00:00,1,0,0,3,-0.5558489999999999
h,1.21034,1.35977,1.21034,1.35977,"{'att': 214, 'def': 28}","{'att': 209, 'def': 25}",6,1,0,1,1.1866999999999999,l,2015-01-31 15:00:00,0,0,1,0,-0.14942999999999995
a,1.00613,0.7797,1.00613,0.7797,"{'att': 226, 'def': 17}","{'att': 144, 'def': 21}",6,6,1,0,1.5340000000000003,w,2015-02-07 15:00:00,1,0,0,3,0.22643000000000002
h,0.932684,0.444535,0.932684,0.444535,"{'att': 184, 'def': 31}","{'att': 209, 'def': 18}",4,0,1,1,1.815,d,2015-02-11 20:00:00,0,1,0,1,0.48814899999999994
h,2.26395,2.08054,2.26395,1.31937,"{'att': 169, 'def': 39}","{'att': 157, 'def': 17}",8,5,1,2,1.4627,l,2015-02-21 15:00:00,0,0,1,0,0.94458
a,0.851359,1.28506,0.851359,1.28506,"{'att': 178, 'def': 23}","{'att': 90, 'def': 17}",3,16,3,1,1.0078,w,2015-02-28 12:45:00,1,0,0,3,-0.4337010000000001
a,0.392674,2.22869,0.392674,2.22869,"{'att': 229, 'def': 24}","{'att': 118, 'def': 26}",4,7,0,1,0.2011,l,2015-03-03 19:45:00,0,0,1,0,-1.8360159999999999
h,2.20095,0.266048,2.20095,0.266048,"{'att': 191, 'def': 21}","{'att': 110, 'def': 23}",5,2,3,1,2.7824999999999998,w,2015-03-14 12:45:00,1,0,0,3,1.9349020000000001
a,2.14974,2.07851,1.38861,2.07851,"{'att': 244, 'def': 23}","{'att': 160, 'def': 22}",6,6,2,1,1.4301,w,2015-03-21 15:00:00,1,0,0,3,-0.6899000000000002
h,1.32783,1.1129,1.32783,1.1129,"{'att': 296, 'def': 23}","{'att': 115, 'def': 27}",1,19,2,1,1.6393,w,2015-04-06 20:00:00,1,0,0,3,0.21493000000000007
a,2.34787,0.617079,2.34787,0.617079,"{'att': 211, 'def': 41}","{'att': 165, 'def': 31}",7,4,4,1,2.5959999999999996,w,2015-04-11 15:00:00,1,0,0,3,1.730791
h,2.0561,0.698022,2.0561,0.698022,"{'att': 83, 'def': 34}","{'att': 238, 'def': 25}",7,4,0,2,2.4169,l,2015-04-18 15:00:00,0,0,1,0,1.358078
h,0.913865,2.37709,0.913865,2.37709,"{'att': 180, 'def': 22}","{'att': 168, 'def': 15}",3,10,0,2,0.36219999999999997,l,2015-04-25 15:00:00,0,0,1,0,-1.463225
a,0.41646,1.5619,0.41646,0.703655,"{'att': 265, 'def': 26}","{'att': 145, 'def': 35}",7,9,0,1,0.34950000000000003,l,2015-05-03 13:30:00,0,0,1,0,-0.28719500000000003
h,1.04344,2.29775,1.04344,1.53658,"{'att': 252, 'def': 20}","{'att': 106, 'def': 20}",13,7,1,2,0.4839,l,2015-05-09 17:30:00,0,0,1,0,-0.49314000000000013
a,1.99504,1.11415,1.09706,1.11415,"{'att': 346, 'def': 30}","{'att': 142, 'def': 18}",3,9,3,1,2.0851,w,2015-05-16 17:30:00,1,0,0,3,-0.01709000000000005
h,1.07504,0.118613,1.07504,0.118613,"{'att': 229, 'def': 37}","{'att': 165, 'def': 18}",5,1,1,0,2.3296,w,2015-05-24 15:00:00,1,0,0,3,0.956427
