,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
115000,2,4,1,3,2,2,2,2,1,1,1,2,2,1,2,2,1,1,2,3,2,1,1,1,2,1,1,1,2,0,3,1,2,1,3,2,0,0
115001,2,3,2,2,2,2,3,2,2,2,1,2,2,2,2,3,2,0,2,2,2,1,1,2,1,2,2,1,3,0,2,2,2,2,2,2,0,0
115002,2,3,2,2,2,2,3,1,1,2,1,1,1,1,1,1,1,0,2,2,2,2,1,2,2,2,2,2,1,0,3,1,2,2,2,2,0,0
115003,2,3,2,3,2,2,2,2,1,2,2,2,2,1,2,1,1,0,0,3,2,1,1,2,2,2,2,2,2,0,2,1,2,2,2,1,0,0
115004,2,3,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,0,2,2,0,2,1,2,4,2,2,1,2,0,1,1,2,2,2,1,0,0
115005,2,3,1,2,4,2,2,1,1,2,1,2,1,1,2,2,1,0,2,2,2,2,1,2,1,2,2,2,1,0,3,2,2,2,2,2,0,0
115006,2,3,1,2,4,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,2,4,1,3,0,1,1,2,2,3,2,0,0
115007,2,3,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,0,2,0,2,1,2,2,2,1,2,1,2,0,3,2,2,2,2,2,0,0
115008,2,3,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,0,2,1,2,1,2,2,1,2,2,1,0,2,1,2,2,2,2,0,0
115009,2,3,2,1,2,2,1,1,1,1,1,1,1,2,2,1,1,0,2,2,2,1,1,3,4,1,2,1,2,0,1,1,2,2,2,2,0,0
115010,4,3,2,2,1,2,2,1,1,2,1,2,0,2,2,1,1,0,2,2,2,2,1,1,2,1,2,1,1,0,3,2,2,2,2,2,0,0
115011,4,3,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,0,3,1,1,1,2,1,0,0
115012,4,3,1,1,2,1,2,1,4,2,2,2,1,1,2,2,2,0,1,0,4,2,1,2,1,2,2,2,2,0,2,1,2,2,3,2,0,0
115013,2,3,1,2,2,2,1,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2,2,1,1,0,3,1,1,1,3,3,0,0
115014,2,1,1,3,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,4,1,4,1,1,1,2,2,2,2,0,1,1,1,1,4,4,0,0
115015,1,2,2,1,1,3,1,1,1,2,2,2,2,1,1,1,1,0,2,1,2,2,1,1,1,3,2,1,3,0,3,1,2,1,2,2,0,0
115016,2,3,2,2,1,2,3,1,3,3,3,2,2,2,2,3,2,0,2,4,2,4,1,2,2,3,2,1,3,0,1,1,1,2,2,2,0,0
115017,2,3,2,2,2,2,2,4,1,1,1,2,1,1,1,2,1,0,2,2,1,2,1,2,2,2,2,1,2,0,1,1,2,2,3,2,0,0
115018,2,3,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,2,2,1,2,2,1,0,1,1,1,1,2,2,0,0
115019,2,3,2,2,2,2,1,1,1,1,2,2,1,1,2,1,1,0,2,2,2,1,1,1,1,2,2,1,2,0,1,1,2,1,2,2,0,0
115020,2,3,2,2,2,2,2,1,3,2,1,2,2,2,2,3,1,1,1,2,2,2,1,1,1,2,2,2,2,0,1,1,1,2,2,1,0,0
115021,2,3,3,3,3,2,2,2,1,1,1,2,2,1,2,1,1,0,1,0,2,2,3,1,1,3,2,2,4,0,1,3,3,3,3,2,0,0
115022,2,3,2,3,3,2,1,1,2,2,1,2,2,2,2,1,2,0,2,3,2,1,1,2,1,2,1,1,1,0,1,1,2,2,3,1,0,0
115023,4,3,2,1,2,2,2,1,2,2,1,2,1,1,2,1,1,1,2,0,2,1,1,1,2,2,2,2,3,0,3,3,3,2,2,2,0,0
115024,2,2,2,2,2,2,3,2,1,1,1,2,2,2,2,2,2,0,1,2,2,1,2,1,1,1,3,1,2,0,1,1,2,2,2,2,0,0
115025,2,3,2,3,2,2,2,1,1,2,2,1,1,1,2,3,2,0,0,1,1,1,1,1,1,1,1,1,2,0,3,3,2,2,2,2,0,0
