h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.62654,2.63853,0.62654,2.63853,"{'att': 267, 'def': 20}","{'att': 234, 'def': 25}",9,10,0,4,0.2288,l,2017-08-13 16:00:00,0,0,1,0,-2.01199
a,1.53269,2.1424,1.53269,0.620063,"{'att': 305, 'def': 13}","{'att': 131, 'def': 27}",1,14,2,3,0.8806,l,2017-08-19 15:00:00,0,0,1,0,0.9126270000000001
a,0.558484,2.76107,0.558484,2.76107,"{'att': 97, 'def': 17}","{'att': 295, 'def': 26}",0,7,0,3,0.1361,l,2017-08-26 15:00:00,0,0,1,0,-2.202586
h,1.94969,0.339338,1.94969,0.339338,"{'att': 246, 'def': 27}","{'att': 145, 'def': 19}",3,1,2,0,2.7121000000000004,w,2017-09-11 20:00:00,1,0,0,3,1.610352
a,0.266344,0.781891,0.266344,0.781891,"{'att': 152, 'def': 18}","{'att': 323, 'def': 12}",0,0,0,0,0.7394000000000001,d,2017-09-16 15:00:00,0,1,0,1,-0.515547
h,0.67667,1.45327,0.67667,1.45327,"{'att': 219, 'def': 35}","{'att': 178, 'def': 26}",2,3,2,3,0.6903,l,2017-09-23 12:30:00,0,0,1,0,-0.7766000000000001
h,0.692185,0.178568,0.692185,0.178568,"{'att': 309, 'def': 27}","{'att': 200, 'def': 24}",0,0,1,0,1.8496,w,2017-09-30 15:00:00,1,0,0,3,0.513617
a,0.835192,0.70219,0.835192,0.70219,"{'att': 224, 'def': 17}","{'att': 120, 'def': 18}",4,11,1,1,1.489,d,2017-10-14 15:00:00,0,1,0,1,0.13300200000000006
h,0.569111,1.98345,0.569111,1.22228,"{'att': 197, 'def': 16}","{'att': 329, 'def': 17}",5,2,0,3,0.34099999999999997,l,2017-10-20 20:00:00,0,0,1,0,-0.653169
a,0.742845,2.91672,0.742845,2.15555,"{'att': 224, 'def': 21}","{'att': 169, 'def': 30}",5,11,2,2,0.148,d,2017-10-28 15:00:00,0,1,0,1,-1.4127049999999999
h,1.13045,2.8773,1.13045,2.8773,"{'att': 293, 'def': 18}","{'att': 249, 'def': 29}",2,8,1,4,0.3473,l,2017-11-04 17:30:00,0,0,1,0,-1.74685
a,1.43369,1.24547,1.43369,1.24547,"{'att': 289, 'def': 19}","{'att': 238, 'def': 25}",3,12,0,2,1.5750000000000002,l,2017-11-19 16:00:00,0,0,1,0,0.18821999999999983
h,0.775297,0.453851,0.775297,0.453851,"{'att': 254, 'def': 22}","{'att': 169, 'def': 23}",4,1,1,1,1.6274,d,2017-11-24 20:00:00,0,1,0,1,0.321446
a,1.03658,1.76497,0.275413,0.90791,"{'att': 248, 'def': 15}","{'att': 284, 'def': 31}",10,5,0,4,0.6482,l,2017-11-29 20:00:00,0,0,1,0,-0.632497
a,0.474483,2.45603,0.474483,2.45603,"{'att': 293, 'def': 10}","{'att': 117, 'def': 25}",1,23,1,2,0.1734,l,2017-12-03 16:00:00,0,0,1,0,-1.9815470000000002
h,0.418127,1.18891,0.418127,1.18891,"{'att': 330, 'def': 23}","{'att': 144, 'def': 38}",3,9,1,0,0.6688000000000001,w,2017-12-09 12:30:00,1,0,0,3,-0.7707829999999999
h,0.405172,1.02186,0.405172,1.02186,"{'att': 284, 'def': 21}","{'att': 143, 'def': 27}",5,20,0,0,0.7889999999999999,d,2017-12-13 20:00:00,0,1,0,1,-0.616688
a,3.08244,0.983293,2.32127,0.983293,"{'att': 195, 'def': 15}","{'att': 212, 'def': 40}",6,4,3,0,2.6336,w,2017-12-16 16:00:00,1,0,0,3,1.3379770000000002
h,2.31898,1.90622,1.55781,1.90622,"{'att': 105, 'def': 16}","{'att': 219, 'def': 18}",9,3,2,3,1.6752,l,2017-12-23 15:00:00,0,0,1,0,-0.3484100000000001
a,1.87596,2.84928,1.87596,2.84928,"{'att': 223, 'def': 30}","{'att': 166, 'def': 25}",4,13,3,3,0.758,d,2017-12-26 15:00:00,0,1,0,1,-0.9733199999999997
h,1.0594,0.63538,1.0594,0.63538,"{'att': 216, 'def': 18}","{'att': 258, 'def': 22}",10,1,2,1,1.7486,w,2018-01-02 19:45:00,1,0,0,3,0.42401999999999995
a,0.612933,1.64908,0.612933,1.64908,"{'att': 312, 'def': 14}","{'att': 140, 'def': 27}",1,12,1,1,0.6068,d,2018-01-04 20:00:00,0,1,0,1,-1.0361470000000002
a,0.986853,0.681,0.986853,0.681,"{'att': 327, 'def': 22}","{'att': 139, 'def': 24}",4,2,4,1,1.5857999999999999,w,2018-01-13 15:00:00,1,0,0,3,0.30585299999999993
h,0.980241,0.501886,0.980241,0.501886,"{'att': 217, 'def': 17}","{'att': 165, 'def': 18}",6,4,1,1,1.8218999999999999,d,2018-01-20 15:00:00,0,1,0,1,0.478355
h,1.11632,1.15809,0.35515,1.15809,"{'att': 236, 'def': 24}","{'att': 115, 'def': 24}",4,3,1,1,1.2045,d,2018-01-30 19:45:00,0,1,0,1,-0.80294
a,0.443751,1.64227,0.443751,1.64227,"{'att': 204, 'def': 22}","{'att': 194, 'def': 24}",4,5,1,3,0.45310000000000006,l,2018-02-03 15:00:00,0,0,1,0,-1.198519
h,1.83359,0.799928,1.83359,0.799928,"{'att': 208, 'def': 23}","{'att': 102, 'def': 19}",2,9,2,0,2.2005,w,2018-02-10 15:00:00,1,0,0,3,1.033662
a,0.33527,3.9205,0.33527,3.9205,"{'att': 365, 'def': 17}","{'att': 160, 'def': 30}",2,19,1,4,0.023,l,2018-02-24 15:00:00,0,0,1,0,-3.58523
a,0.497211,2.30838,0.497211,1.54721,"{'att': 220, 'def': 22}","{'att': 326, 'def': 23}",4,2,1,4,0.18409999999999999,l,2018-03-03 15:00:00,0,0,1,0,-1.049999
h,0.72673,1.41929,0.72673,1.41929,"{'att': 189, 'def': 18}","{'att': 152, 'def': 10}",6,7,0,3,0.7056,l,2018-03-10 15:00:00,0,0,1,0,-0.69256
h,1.44971,0.446641,1.44971,0.446641,"{'att': 198, 'def': 24}","{'att': 179, 'def': 26}",3,4,3,0,2.2704,w,2018-03-31 15:00:00,1,0,0,3,1.003069
a,0.302554,2.12073,0.302554,2.12073,"{'att': 293, 'def': 19}","{'att': 243, 'def': 24}",4,20,1,1,0.2129,d,2018-04-08 15:30:00,0,1,0,1,-1.818176
