h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.61549,2.17647,1.85432,2.17647,"{'att': 206, 'def': 14}","{'att': 259, 'def': 23}",10,2,3,3,1.6904,d,2017-08-12 12:30:00,0,1,0,1,-0.32215000000000016
h,2.84978,0.727364,2.84978,0.727364,"{'att': 127, 'def': 31}","{'att': 401, 'def': 19}",11,4,1,0,2.6897,w,2017-08-19 15:00:00,1,0,0,3,2.122416
h,3.45998,0.484816,3.45998,0.484816,"{'att': 329, 'def': 19}","{'att': 275, 'def': 27}",4,9,4,0,2.8756,w,2017-08-27 16:00:00,1,0,0,3,2.975164
a,0.665186,3.14589,0.665186,3.14589,"{'att': 534, 'def': 11}","{'att': 213, 'def': 23}",3,9,0,5,0.14,l,2017-09-09 12:30:00,0,0,1,0,-2.4807040000000002
h,2.18727,0.334402,2.18727,0.334402,"{'att': 145, 'def': 11}","{'att': 367, 'def': 18}",19,0,1,1,2.7088,d,2017-09-16 15:00:00,0,1,0,1,1.852868
a,1.92902,2.88766,1.92902,2.12649,"{'att': 160, 'def': 19}","{'att': 227, 'def': 19}",14,1,3,2,0.7016,w,2017-09-23 17:30:00,1,0,0,3,-0.19747000000000003
a,1.64475,0.280437,1.64475,0.280437,"{'att': 148, 'def': 21}","{'att': 342, 'def': 16}",8,2,1,1,2.5325,d,2017-10-01 16:30:00,0,1,0,1,1.3643129999999999
h,1.92702,0.230358,1.92702,0.230358,"{'att': 192, 'def': 22}","{'att': 336, 'def': 25}",9,3,0,0,2.6422999999999996,d,2017-10-14 12:30:00,0,1,0,1,1.696662
a,0.667771,2.62043,0.667771,2.62043,"{'att': 224, 'def': 24}","{'att': 388, 'def': 12}",8,5,1,4,0.2378,l,2017-10-22 16:00:00,0,0,1,0,-1.9526589999999997
h,2.14257,0.0554802,1.3631,0.0554802,"{'att': 135, 'def': 21}","{'att': 474, 'def': 15}",16,0,3,0,2.8686,w,2017-10-28 15:00:00,1,0,0,3,1.3076197999999999
a,2.8773,1.13045,2.8773,1.13045,"{'att': 249, 'def': 29}","{'att': 293, 'def': 18}",8,2,4,1,2.5121,w,2017-11-04 17:30:00,1,0,0,3,1.74685
h,2.06277,0.563886,2.06277,0.563886,"{'att': 173, 'def': 20}","{'att': 315, 'def': 28}",12,3,3,0,2.4604,w,2017-11-18 15:00:00,1,0,0,3,1.4988839999999999
h,1.50368,0.739983,1.50368,0.739983,"{'att': 304, 'def': 26}","{'att': 315, 'def': 14}",13,9,1,1,1.9700999999999997,d,2017-11-25 17:30:00,0,1,0,1,0.763697
a,2.58757,0.846748,2.58757,0.846748,"{'att': 184, 'def': 23}","{'att': 334, 'def': 15}",7,2,3,0,2.5635,w,2017-11-29 20:00:00,1,0,0,3,1.740822
a,1.77566,1.65878,1.77566,0.897613,"{'att': 313, 'def': 22}","{'att': 409, 'def': 10}",8,1,5,1,1.4419,w,2017-12-02 15:00:00,1,0,0,3,0.878047
h,1.89569,0.823217,1.89569,0.062048,"{'att': 66, 'def': 17}","{'att': 342, 'def': 20}",17,0,1,1,2.1845999999999997,d,2017-12-10 14:15:00,0,1,0,1,1.833642
h,2.13915,0.520382,2.13915,0.520382,"{'att': 136, 'def': 34}","{'att': 410, 'def': 14}",11,1,0,0,2.5703,d,2017-12-13 20:00:00,0,1,0,1,1.6187679999999998
a,3.25041,0.539178,3.25041,0.539178,"{'att': 320, 'def': 32}","{'att': 416, 'def': 5}",14,6,4,0,2.8301000000000003,w,2017-12-17 16:30:00,1,0,0,3,2.711232
a,2.05947,1.13104,2.05947,1.13104,"{'att': 277, 'def': 30}","{'att': 229, 'def': 25}",8,12,3,3,2.0694,d,2017-12-22 19:45:00,0,1,0,1,0.9284300000000001
h,3.06422,0.2719,3.06422,0.2719,"{'att': 345, 'def': 24}","{'att': 396, 'def': 19}",9,4,5,0,2.8776,w,2017-12-26 17:30:00,1,0,0,3,2.79232
h,2.56607,0.789667,2.56607,0.789667,"{'att': 206, 'def': 21}","{'att': 279, 'def': 8}",17,6,2,1,2.5399,w,2017-12-30 15:00:00,1,0,0,3,1.7764029999999997
a,1.62514,0.900466,1.62514,0.900466,"{'att': 192, 'def': 18}","{'att': 306, 'def': 14}",8,7,2,1,2.0183,w,2018-01-01 15:00:00,1,0,0,3,0.724674
h,1.01595,0.722959,1.01595,0.722959,"{'att': 459, 'def': 34}","{'att': 193, 'def': 30}",9,5,4,3,1.5801999999999998,w,2018-01-14 16:00:00,1,0,0,3,0.2929909999999999
a,2.19675,0.498742,2.19675,0.498742,"{'att': 149, 'def': 19}","{'att': 366, 'def': 7}",19,1,0,1,2.6491999999999996,l,2018-01-22 20:00:00,0,0,1,0,1.6980080000000002
a,2.05148,0.288048,1.29032,0.288048,"{'att': 173, 'def': 20}","{'att': 566, 'def': 13}",7,4,3,0,2.7096,w,2018-01-30 20:00:00,1,0,0,3,1.0022719999999998
h,1.28962,2.54392,1.28962,1.02158,"{'att': 337, 'def': 25}","{'att': 130, 'def': 13}",1,6,2,2,0.49760000000000004,d,2018-02-04 16:30:00,0,1,0,1,0.26804000000000006
a,2.35575,0.854343,2.35575,0.854343,"{'att': 318, 'def': 29}","{'att': 276, 'def': 21}",11,5,2,0,2.4261,w,2018-02-11 16:30:00,1,0,0,3,1.501407
h,3.9205,0.33527,3.9205,0.33527,"{'att': 160, 'def': 30}","{'att': 365, 'def': 17}",19,2,4,1,2.9612000000000003,w,2018-02-24 15:00:00,1,0,0,3,3.58523
h,1.56935,0.255322,1.56935,0.255322,"{'att': 168, 'def': 36}","{'att': 466, 'def': 16}",13,4,2,0,2.4459,w,2018-03-03 17:30:00,1,0,0,3,1.314028
a,0.777089,0.845051,0.777089,0.845051,"{'att': 134, 'def': 23}","{'att': 273, 'def': 17}",9,3,1,2,1.2183,l,2018-03-10 12:30:00,0,0,1,0,-0.06796199999999997
h,1.81208,0.35476,1.81208,0.35476,"{'att': 224, 'def': 19}","{'att': 371, 'def': 19}",14,2,5,0,2.5058,w,2018-03-17 17:30:00,1,0,0,3,1.45732
a,1.72037,1.90868,1.72037,1.14752,"{'att': 152, 'def': 24}","{'att': 380, 'def': 22}",12,4,2,1,1.1996,w,2018-03-31 12:30:00,1,0,0,3,0.5728499999999999
a,0.947321,0.723427,0.947321,0.723427,"{'att': 151, 'def': 11}","{'att': 328, 'def': 23}",6,5,0,0,1.5379999999999998,d,2018-04-07 11:30:00,0,1,0,1,0.22389399999999993
h,2.6402,0.540593,2.6402,0.540593,"{'att': 196, 'def': 25}","{'att': 356, 'def': 10}",19,3,3,0,2.7361999999999997,w,2018-04-14 16:30:00,1,0,0,3,2.0996070000000002
a,1.6393,1.39669,1.6393,1.39669,"{'att': 184, 'def': 15}","{'att': 369, 'def': 21}",8,4,2,2,1.54,d,2018-04-21 00:00:00,0,1,0,1,0.24261
h,2.11658,0.777827,2.11658,0.777827,"{'att': 94, 'def': 11}","{'att': 315, 'def': 20}",20,2,0,0,2.3600000000000003,d,2018-04-28 11:30:00,0,1,0,1,1.3387529999999999
a,0.427002,0.806168,0.427002,0.806168,"{'att': 163, 'def': 27}","{'att': 438, 'def': 20}",16,8,0,1,0.9240999999999999,l,2018-05-06 16:30:00,0,0,1,0,-0.379166
h,3.50981,0.0408165,3.50981,0.0408165,"{'att': 165, 'def': 21}","{'att': 441, 'def': 9}",19,2,4,0,2.9675000000000002,w,2018-05-13 15:00:00,1,0,0,3,3.4689935
