h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.634633,2.34418,0.634633,2.34418,"{'att': 413, 'def': 14}","{'att': 114, 'def': 16}",2,8,0,2,0.2819,l,2017-08-13 13:30:00,0,0,1,0,-1.7095470000000001
a,0.973322,0.267008,0.973322,0.267008,"{'att': 263, 'def': 19}","{'att': 218, 'def': 28}",5,2,0,1,2.0472,l,2017-08-20 13:30:00,0,0,1,0,0.706314
h,2.76107,0.558484,2.76107,0.558484,"{'att': 295, 'def': 26}","{'att': 97, 'def': 17}",7,0,3,0,2.7839,w,2017-08-26 15:00:00,1,0,0,3,2.202586
a,1.03177,1.48574,1.03177,1.48574,"{'att': 303, 'def': 32}","{'att': 152, 'def': 19}",2,6,1,0,0.9505999999999999,w,2017-09-10 16:00:00,1,0,0,3,-0.45397
h,2.6598,0.675783,2.6598,0.675783,"{'att': 208, 'def': 20}","{'att': 137, 'def': 19}",3,5,2,1,2.6573,w,2017-09-16 15:00:00,1,0,0,3,1.9840170000000001
a,1.37001,0.507341,1.37001,0.507341,"{'att': 234, 'def': 16}","{'att': 221, 'def': 14}",11,5,0,1,2.1368,l,2017-09-24 16:00:00,0,0,1,0,0.8626689999999999
h,0.280437,1.64475,0.280437,1.64475,"{'att': 342, 'def': 16}","{'att': 148, 'def': 21}",2,8,1,1,0.29090000000000005,d,2017-10-01 16:30:00,0,1,0,1,-1.3643129999999999
a,0.950997,1.71445,0.950997,0.953278,"{'att': 359, 'def': 20}","{'att': 185, 'def': 26}",6,9,2,2,0.746,d,2017-10-15 16:00:00,0,1,0,1,-0.0022809999999999775
h,0.270313,0.566845,0.270313,0.566845,"{'att': 180, 'def': 25}","{'att': 270, 'def': 26}",4,3,1,0,0.932,w,2017-10-21 15:00:00,1,0,0,3,-0.296532
a,0.516369,1.0271,0.516369,1.0271,"{'att': 237, 'def': 20}","{'att': 297, 'def': 20}",5,6,0,1,0.8146,l,2017-10-30 20:00:00,0,0,1,0,-0.5107309999999999
h,0.676091,1.28703,0.676091,1.28703,"{'att': 187, 'def': 21}","{'att': 189, 'def': 19}",4,12,0,1,0.8263,l,2017-11-04 15:00:00,0,0,1,0,-0.6109389999999999
a,1.08708,2.57424,1.08708,2.57424,"{'att': 346, 'def': 16}","{'att': 192, 'def': 20}",6,14,1,4,0.4508,l,2017-11-18 17:30:00,0,0,1,0,-1.48716
h,0.86002,2.05844,0.86002,2.05844,"{'att': 237, 'def': 25}","{'att': 254, 'def': 28}",10,7,0,3,0.538,l,2017-11-25 15:00:00,0,0,1,0,-1.19842
a,1.1342,0.845327,1.1342,0.845327,"{'att': 216, 'def': 21}","{'att': 221, 'def': 23}",3,2,2,2,1.6184,d,2017-11-28 20:00:00,0,1,0,1,0.28887300000000005
a,0.519549,3.07794,0.519549,2.31677,"{'att': 436, 'def': 31}","{'att': 229, 'def': 25}",0,20,1,3,0.1061,l,2017-12-02 12:30:00,0,0,1,0,-1.797221
h,0.964657,0.444099,0.964657,0.444099,"{'att': 313, 'def': 33}","{'att': 172, 'def': 17}",5,4,2,3,1.87,l,2017-12-09 17:30:00,0,0,1,0,0.520558
h,0.570658,1.38719,0.570658,1.38719,"{'att': 249, 'def': 21}","{'att': 273, 'def': 26}",2,1,0,1,0.5061,l,2017-12-13 19:45:00,0,0,1,0,-0.8165319999999999
a,0.286547,2.02472,0.286547,2.02472,"{'att': 399, 'def': 20}","{'att': 141, 'def': 34}",2,21,0,1,0.25930000000000003,l,2017-12-16 15:00:00,0,0,1,0,-1.7381729999999997
a,1.90622,2.31898,1.90622,1.55781,"{'att': 219, 'def': 18}","{'att': 105, 'def': 16}",3,9,3,2,1.0665,w,2017-12-23 15:00:00,1,0,0,3,0.3484100000000001
h,0.174705,1.93187,0.174705,1.93187,"{'att': 448, 'def': 16}","{'att': 95, 'def': 18}",1,12,0,1,0.2144,l,2017-12-27 19:45:00,0,0,1,0,-1.757165
h,0.504379,0.630058,0.504379,0.630058,"{'att': 287, 'def': 21}","{'att': 201, 'def': 15}",2,1,0,0,1.1258,d,2017-12-30 15:00:00,0,1,0,1,-0.12567899999999999
a,2.02028,1.50029,2.02028,1.50029,"{'att': 274, 'def': 22}","{'att': 175, 'def': 21}",4,6,1,0,1.7637999999999998,w,2018-01-01 15:00:00,1,0,0,3,0.5199900000000002
h,1.8273,0.895774,1.8273,0.895774,"{'att': 304, 'def': 29}","{'att': 191, 'def': 12}",5,4,1,1,2.0779,d,2018-01-13 15:00:00,0,1,0,1,0.931526
a,0.992018,2.5505,0.992018,1.78933,"{'att': 347, 'def': 21}","{'att': 74, 'def': 19}",1,21,1,3,0.39470000000000005,l,2018-01-20 17:30:00,0,0,1,0,-0.7973120000000001
h,2.52275,1.22828,1.76158,1.22828,"{'att': 166, 'def': 22}","{'att': 187, 'def': 28}",6,6,1,1,2.3107,d,2018-01-31 19:45:00,0,1,0,1,0.5332999999999999
a,1.14408,3.00238,1.14408,2.24121,"{'att': 216, 'def': 15}","{'att': 197, 'def': 20}",2,11,1,1,0.31420000000000003,d,2018-02-04 14:15:00,0,1,0,1,-1.0971300000000002
h,0.676656,1.71995,0.676656,1.71995,"{'att': 322, 'def': 24}","{'att': 170, 'def': 22}",4,13,1,0,0.5956,w,2018-02-11 14:15:00,1,0,0,3,-1.043294
a,4.23567,1.20646,4.23567,1.20646,"{'att': 292, 'def': 21}","{'att': 173, 'def': 25}",7,12,2,2,2.9052000000000002,d,2018-02-24 15:00:00,0,1,0,1,3.02921
a,0.255322,1.56935,0.255322,1.56935,"{'att': 466, 'def': 16}","{'att': 168, 'def': 36}",4,13,0,2,0.3438,l,2018-03-03 17:30:00,0,0,1,0,-1.314028
h,1.35847,0.496723,1.35847,0.496723,"{'att': 257, 'def': 24}","{'att': 112, 'def': 20}",5,2,3,0,2.1992000000000003,w,2018-03-10 15:00:00,1,0,0,3,0.861747
h,2.53617,0.280847,2.53617,0.280847,"{'att': 135, 'def': 23}","{'att': 359, 'def': 26}",5,1,1,0,2.8312,w,2018-03-31 15:00:00,1,0,0,3,2.2553229999999997
a,0.285116,1.09224,0.285116,1.09224,"{'att': 282, 'def': 16}","{'att': 116, 'def': 15}",1,4,2,1,0.4132,w,2018-04-07 14:00:00,1,0,0,3,-0.8071240000000002
h,0.888452,1.41538,0.888452,1.41538,"{'att': 422, 'def': 27}","{'att': 132, 'def': 27}",6,10,2,1,0.935,w,2018-04-15 12:30:00,1,0,0,3,-0.5269280000000001
a,0.480957,0.948534,0.480957,0.948534,"{'att': 289, 'def': 27}","{'att': 172, 'def': 28}",9,7,0,1,0.853,l,2018-04-23 19:00:00,0,0,1,0,-0.46757699999999996
h,1.58397,0.703096,1.58397,0.703096,"{'att': 150, 'def': 18}","{'att': 296, 'def': 21}",11,5,0,1,2.0947999999999998,l,2018-04-28 14:00:00,0,0,1,0,0.880874
a,0.613901,2.81246,0.613901,1.89999,"{'att': 215, 'def': 14}","{'att': 318, 'def': 18}",6,2,1,2,0.1253,l,2018-05-05 15:00:00,0,0,1,0,-1.286089
a,0.829699,0.835241,0.829699,0.835241,"{'att': 287, 'def': 15}","{'att': 140, 'def': 29}",6,12,0,1,1.3236999999999999,l,2018-05-09 20:00:00,0,0,1,0,-0.005542000000000047
h,2.24197,0.843284,2.24197,0.843284,"{'att': 321, 'def': 31}","{'att': 197, 'def': 23}",4,3,3,0,2.5338,w,2018-05-13 15:00:00,1,0,0,3,1.3986859999999997
