h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,2.21748,0.406196,2.21748,0.406196,"{'att': 213, 'def': 25}","{'att': 219, 'def': 17}",16,1,0,0,2.6163000000000003,d,2017-08-12 15:00:00,0,1,0,1,1.8112840000000001
h,2.1424,1.53269,0.620063,1.53269,"{'att': 131, 'def': 27}","{'att': 305, 'def': 13}",14,1,3,2,1.8535000000000001,w,2017-08-19 15:00:00,1,0,0,3,-0.9126270000000001
a,0.795911,1.51605,0.795911,1.51605,"{'att': 149, 'def': 13}","{'att': 328, 'def': 26}",2,5,0,0,0.7917,d,2017-08-26 15:00:00,0,1,0,1,-0.7201389999999999
h,0.331259,0.57794,0.331259,0.57794,"{'att': 192, 'def': 19}","{'att': 201, 'def': 21}",6,3,0,2,0.9929999999999999,l,2017-09-09 15:00:00,0,0,1,0,-0.24668099999999998
a,1.11428,2.03243,1.11428,2.03243,"{'att': 188, 'def': 20}","{'att': 279, 'def': 22}",13,10,1,0,0.7139,w,2017-09-16 12:30:00,1,0,0,3,-0.9181500000000002
h,0.802062,1.07247,0.802062,1.07247,"{'att': 179, 'def': 20}","{'att': 290, 'def': 19}",5,8,0,1,1.012,l,2017-09-23 15:00:00,0,0,1,0,-0.270408
a,1.42781,2.68136,1.42781,1.92019,"{'att': 112, 'def': 19}","{'att': 374, 'def': 24}",14,9,1,2,0.5409999999999999,l,2017-09-30 15:00:00,0,0,1,0,-0.49238000000000004
h,1.71445,0.950997,0.953278,0.950997,"{'att': 185, 'def': 26}","{'att': 359, 'def': 20}",9,6,2,2,2.0066,d,2017-10-15 16:00:00,0,1,0,1,0.0022809999999999775
h,2.02288,0.504128,2.02288,0.504128,"{'att': 127, 'def': 26}","{'att': 300, 'def': 18}",7,0,1,0,2.5848,w,2017-10-21 17:30:00,1,0,0,3,1.5187519999999997
a,0.54364,1.50533,0.54364,1.50533,"{'att': 279, 'def': 25}","{'att': 282, 'def': 17}",5,5,1,1,0.48219999999999996,d,2017-10-29 13:30:00,0,1,0,1,-0.96169
h,0.789259,0.137743,0.789259,0.137743,"{'att': 157, 'def': 20}","{'att': 301, 'def': 8}",7,2,0,1,1.9682,l,2017-11-04 15:00:00,0,0,1,0,0.651516
a,0.563886,2.06277,0.563886,2.06277,"{'att': 315, 'def': 28}","{'att': 173, 'def': 20}",3,12,0,3,0.36970000000000003,l,2017-11-18 15:00:00,0,0,1,0,-1.4988839999999999
h,1.97034,0.147724,1.97034,0.147724,"{'att': 166, 'def': 14}","{'att': 383, 'def': 21}",4,1,4,1,2.7242,w,2017-11-26 13:30:00,1,0,0,3,1.822616
a,1.7066,1.64952,1.7066,1.64952,"{'att': 339, 'def': 19}","{'att': 121, 'def': 31}",4,13,1,2,1.4478999999999997,l,2017-11-29 20:00:00,0,0,1,0,0.0570799999999998
a,1.00264,1.11195,1.00264,1.11195,"{'att': 184, 'def': 31}","{'att': 250, 'def': 21}",11,12,1,1,1.2624000000000002,d,2017-12-03 13:30:00,0,1,0,1,-0.10931000000000002
h,1.21942,0.608352,1.21942,0.608352,"{'att': 347, 'def': 18}","{'att': 216, 'def': 22}",2,24,1,1,1.9325999999999999,d,2017-12-10 12:00:00,0,1,0,1,0.611068
h,1.11749,2.24579,1.11749,2.24579,"{'att': 204, 'def': 26}","{'att': 225, 'def': 27}",3,1,1,4,0.5875,l,2017-12-13 19:45:00,0,0,1,0,-1.1282999999999999
a,0.587081,1.29018,0.587081,1.29018,"{'att': 261, 'def': 27}","{'att': 311, 'def': 18}",6,12,0,1,0.7893,l,2017-12-16 15:00:00,0,0,1,0,-0.7030990000000001
h,1.73805,1.09381,1.73805,1.09381,"{'att': 142, 'def': 28}","{'att': 191, 'def': 24}",5,3,1,1,1.8755000000000002,d,2017-12-23 15:00:00,0,1,0,1,0.6442400000000001
a,0.591118,3.08413,0.591118,3.08413,"{'att': 268, 'def': 40}","{'att': 184, 'def': 21}",5,14,2,5,0.12040000000000001,l,2017-12-26 12:30:00,0,0,1,0,-2.4930120000000002
a,0.85013,1.87247,0.85013,1.87247,"{'att': 268, 'def': 18}","{'att': 221, 'def': 22}",6,11,0,0,0.6147,d,2017-12-30 17:30:00,0,1,0,1,-1.02234
h,0.445301,1.34294,0.445301,1.34294,"{'att': 152, 'def': 26}","{'att': 307, 'def': 19}",6,7,1,2,0.5246999999999999,l,2018-01-02 19:45:00,0,0,1,0,-0.8976390000000001
a,0.857637,1.67369,0.857637,1.67369,"{'att': 210, 'def': 19}","{'att': 178, 'def': 24}",6,13,2,2,0.7171,d,2018-01-13 15:00:00,0,1,0,1,-0.8160529999999999
h,1.15209,1.30653,1.15209,1.30653,"{'att': 265, 'def': 17}","{'att': 171, 'def': 24}",2,15,1,1,1.2455,d,2018-01-21 16:00:00,0,1,0,1,-0.1544399999999999
h,1.27393,1.07907,1.27393,0.317904,"{'att': 123, 'def': 21}","{'att': 276, 'def': 23}",8,4,1,1,1.4495,d,2018-01-31 19:45:00,0,1,0,1,0.956026
a,0.99695,0.876603,0.99695,0.876603,"{'att': 136, 'def': 17}","{'att': 268, 'def': 24}",7,6,3,2,1.4214,w,2018-02-03 15:00:00,1,0,0,3,0.12034699999999998
h,0.854343,2.35575,0.854343,2.35575,"{'att': 276, 'def': 21}","{'att': 318, 'def': 29}",5,11,0,2,0.4056,l,2018-02-11 16:30:00,0,0,1,0,-1.501407
a,0.65898,1.28178,0.65898,1.28178,"{'att': 168, 'def': 19}","{'att': 162, 'def': 13}",3,4,1,1,0.6461,d,2018-02-24 15:00:00,0,1,0,1,-0.6227999999999999
