h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.988934,1.73657,0.988934,1.73657,"{'att': 117, 'def': 18}","{'att': 221, 'def': 32}",3,5,0,3,0.7084,l,2017-08-12 15:00:00,0,0,1,0,-0.747636
a,0.727364,2.84978,0.727364,2.84978,"{'att': 401, 'def': 19}","{'att': 127, 'def': 31}",4,11,0,1,0.2054,l,2017-08-19 15:00:00,0,0,1,0,-2.122416
h,0.818951,0.966783,0.818951,0.966783,"{'att': 291, 'def': 19}","{'att': 288, 'def': 12}",8,1,0,2,1.1777,l,2017-08-26 15:00:00,0,0,1,0,-0.14783199999999996
a,1.72996,0.429329,1.72996,0.429329,"{'att': 108, 'def': 23}","{'att': 209, 'def': 26}",8,2,0,1,2.4137,l,2017-09-10 13:30:00,0,0,1,0,1.3006309999999999
h,2.03243,1.11428,2.03243,1.11428,"{'att': 279, 'def': 22}","{'att': 188, 'def': 20}",10,13,0,1,2.0549,l,2017-09-16 12:30:00,0,0,1,0,0.9181500000000002
a,0.611018,5.72543,0.611018,5.72543,"{'att': 377, 'def': 13}","{'att': 163, 'def': 23}",2,18,0,5,0.0045000000000000005,l,2017-09-23 15:00:00,0,0,1,0,-5.114412000000001
a,0.244321,3.47508,0.244321,3.47508,"{'att': 376, 'def': 26}","{'att': 200, 'def': 19}",3,9,0,4,0.0325,l,2017-09-30 15:00:00,0,0,1,0,-3.230759
h,1.51873,0.651919,1.51873,0.651919,"{'att': 318, 'def': 34}","{'att': 205, 'def': 25}",10,6,2,1,2.0890999999999997,w,2017-10-14 15:00:00,1,0,0,3,0.8668109999999999
a,0.566845,0.270313,0.566845,0.270313,"{'att': 270, 'def': 26}","{'att': 180, 'def': 25}",3,4,0,1,1.5842,l,2017-10-21 15:00:00,0,0,1,0,0.296532
h,2.91672,0.742845,2.15555,0.742845,"{'att': 169, 'def': 30}","{'att': 224, 'def': 21}",11,5,2,2,2.7682,d,2017-10-28 15:00:00,0,1,0,1,1.4127049999999999
a,1.10222,0.991813,1.10222,0.991813,"{'att': 326, 'def': 17}","{'att': 126, 'def': 23}",2,8,0,1,1.4325999999999999,l,2017-11-05 12:00:00,0,0,1,0,0.11040700000000003
h,2.02983,1.68728,2.02983,0.926114,"{'att': 103, 'def': 18}","{'att': 276, 'def': 34}",9,4,2,2,1.6367,d,2017-11-18 15:00:00,0,1,0,1,1.103716
