h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.35651,0.564237,1.35651,0.564237,"{'att': 179, 'def': 18}","{'att': 285, 'def': 12}",4,3,2,3,2.0536999999999996,l,2017-08-12 15:00:00,0,0,1,0,0.7922730000000001
a,0.834423,0.72428,0.834423,0.72428,"{'att': 325, 'def': 23}","{'att': 151, 'def': 18}",2,8,2,1,1.4331999999999998,w,2017-08-20 16:00:00,1,0,0,3,0.11014299999999999
h,1.16991,0.326655,1.16991,0.326655,"{'att': 282, 'def': 19}","{'att': 350, 'def': 20}",11,4,2,0,2.0959,w,2017-08-27 13:30:00,1,0,0,3,0.8432550000000001
a,1.03943,1.34903,1.03943,0.587861,"{'att': 164, 'def': 15}","{'att': 284, 'def': 24}",12,2,2,1,1.0166,w,2017-09-09 15:00:00,1,0,0,3,0.4515690000000001
h,0.762129,1.42208,0.762129,1.42208,"{'att': 284, 'def': 17}","{'att': 311, 'def': 31}",4,5,0,0,0.7374,d,2017-09-17 13:30:00,0,1,0,1,-0.6599510000000001
a,1.59815,0.600959,1.59815,0.600959,"{'att': 189, 'def': 18}","{'att': 358, 'def': 17}",7,8,4,0,2.2753,w,2017-09-23 15:00:00,1,0,0,3,0.9971909999999999
h,0.911532,1.23068,0.911532,1.23068,"{'att': 404, 'def': 11}","{'att': 237, 'def': 30}",2,8,0,1,1.1082,l,2017-09-30 17:30:00,0,0,1,0,-0.319148
a,0.651919,1.51873,0.651919,1.51873,"{'att': 205, 'def': 25}","{'att': 318, 'def': 34}",6,10,1,2,0.6647000000000001,l,2017-10-14 15:00:00,0,0,1,0,-0.8668109999999999
h,1.78315,1.79693,1.78315,1.79693,"{'att': 207, 'def': 22}","{'att': 268, 'def': 31}",4,8,4,2,1.3724,w,2017-10-21 19:30:00,1,0,0,3,-0.013779999999999903
a,1.78362,0.455055,1.78362,0.455055,"{'att': 264, 'def': 12}","{'att': 360, 'def': 16}",14,8,1,0,2.3809,w,2017-10-28 17:30:00,1,0,0,3,1.328565
h,1.8417,0.773586,1.8417,0.773586,"{'att': 169, 'def': 29}","{'att': 212, 'def': 33}",7,5,1,0,2.1845000000000003,w,2017-11-05 16:30:00,1,0,0,3,1.068114
a,1.71709,0.590655,1.71709,0.590655,"{'att': 219, 'def': 24}","{'att': 383, 'def': 24}",3,6,4,0,2.2855000000000003,w,2017-11-18 15:00:00,1,0,0,3,1.1264349999999999
a,0.739983,1.50368,0.739983,1.50368,"{'att': 315, 'def': 14}","{'att': 304, 'def': 26}",9,13,1,1,0.7632000000000001,d,2017-11-25 17:30:00,0,1,0,1,-0.763697
h,2.30012,0.0411427,2.30012,0.0411427,"{'att': 237, 'def': 24}","{'att': 337, 'def': 16}",9,1,1,0,2.8413,w,2017-11-29 19:45:00,1,0,0,3,2.2589773
h,3.07794,0.519549,2.31677,0.519549,"{'att': 229, 'def': 25}","{'att': 436, 'def': 31}",20,0,3,1,2.8346,w,2017-12-02 12:30:00,1,0,0,3,1.797221
a,1.18891,0.418127,1.18891,0.418127,"{'att': 144, 'def': 38}","{'att': 330, 'def': 23}",9,3,0,1,2.0260000000000002,l,2017-12-09 12:30:00,0,0,1,0,0.7707829999999999
a,1.8707,0.476748,1.8707,0.476748,"{'att': 290, 'def': 16}","{'att': 500, 'def': 15}",11,1,3,1,2.4854000000000003,w,2017-12-12 20:00:00,1,0,0,3,1.393952
h,1.29018,0.587081,1.29018,0.587081,"{'att': 311, 'def': 18}","{'att': 261, 'def': 27}",12,6,1,0,1.9074,w,2017-12-16 15:00:00,1,0,0,3,0.7030990000000001
a,1.84971,0.342403,1.84971,0.342403,"{'att': 167, 'def': 17}","{'att': 320, 'def': 25}",17,1,0,0,2.6005,d,2017-12-23 12:30:00,0,1,0,1,1.507307
h,2.16934,0.452601,2.16934,0.452601,"{'att': 196, 'def': 20}","{'att': 355, 'def': 9}",17,3,2,0,2.5649,w,2017-12-26 15:00:00,1,0,0,3,1.716739
h,3.09527,0.28218,2.33414,0.28218,"{'att': 296, 'def': 16}","{'att': 405, 'def': 19}",4,0,5,0,2.9232,w,2017-12-30 15:00:00,1,0,0,3,2.0519600000000002
a,3.0768,1.23205,2.31563,1.23205,"{'att': 326, 'def': 26}","{'att': 264, 'def': 24}",11,18,2,2,2.5102999999999995,d,2018-01-03 19:45:00,0,1,0,1,1.08358
h,0.622946,1.36341,0.622946,1.36341,"{'att': 222, 'def': 35}","{'att': 245, 'def': 23}",8,8,0,0,0.7192000000000001,d,2018-01-13 15:00:00,0,1,0,1,-0.740464
a,1.52008,0.881174,1.52008,0.881174,"{'att': 208, 'def': 13}","{'att': 343, 'def': 30}",12,9,4,0,1.8882999999999999,w,2018-01-20 12:30:00,1,0,0,3,0.6389060000000001
h,1.14795,1.42447,1.14795,1.42447,"{'att': 168, 'def': 21}","{'att': 353, 'def': 38}",5,3,0,3,1.0815,l,2018-01-31 19:45:00,0,0,1,0,-0.2765199999999999
