h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.86751,0.276343,1.86751,0.276343,"{'att': 98, 'def': 18}","{'att': 404, 'def': 6}",18,2,2,0,2.7116,w,2017-08-12 17:30:00,1,0,0,3,1.591167
h,1.14216,0.59971,1.14216,0.59971,"{'att': 149, 'def': 13}","{'att': 279, 'def': 13}",14,1,1,1,1.7959,d,2017-08-21 20:00:00,0,1,0,1,0.5424500000000001
a,1.76626,0.415402,1.76626,0.415402,"{'att': 120, 'def': 29}","{'att': 316, 'def': 21}",12,5,2,1,2.4138,w,2017-08-26 12:30:00,1,0,0,3,1.350858
h,3.14589,0.665186,3.14589,0.665186,"{'att': 213, 'def': 23}","{'att': 534, 'def': 11}",9,3,5,0,2.7884,w,2017-09-09 12:30:00,1,0,0,3,2.4807040000000002
a,3.99349,0.803933,3.23232,0.803933,"{'att': 188, 'def': 23}","{'att': 384, 'def': 13}",16,1,6,0,2.9137999999999997,w,2017-09-16 15:00:00,1,0,0,3,2.428387
h,5.72543,0.611018,5.72543,0.611018,"{'att': 163, 'def': 23}","{'att': 377, 'def': 13}",18,2,5,0,2.9928,w,2017-09-23 15:00:00,1,0,0,3,5.114412000000001
a,1.23068,0.911532,1.23068,0.911532,"{'att': 237, 'def': 30}","{'att': 404, 'def': 11}",8,2,1,0,1.5708,w,2017-09-30 17:30:00,1,0,0,3,0.319148
h,4.45388,0.681236,4.45388,0.681236,"{'att': 125, 'def': 24}","{'att': 586, 'def': 8}",19,2,7,2,2.9608000000000003,w,2017-10-14 15:00:00,1,0,0,3,3.7726439999999997
h,3.71812,0.14859,2.95695,0.14859,"{'att': 102, 'def': 18}","{'att': 523, 'def': 25}",13,4,3,0,2.9749000000000003,w,2017-10-21 15:00:00,1,0,0,3,2.80836
a,2.77085,1.11852,2.77085,1.11852,"{'att': 124, 'def': 29}","{'att': 499, 'def': 23}",17,1,3,2,2.5583,w,2017-10-28 15:00:00,1,0,0,3,1.6523299999999999
h,2.15028,0.340407,1.38911,0.340407,"{'att': 247, 'def': 30}","{'att': 375, 'def': 32}",10,1,3,1,2.7409,w,2017-11-05 14:15:00,1,0,0,3,1.0487030000000002
a,2.40056,0.0970457,2.40056,0.0970457,"{'att': 147, 'def': 25}","{'att': 487, 'def': 18}",18,1,2,0,2.9136,w,2017-11-18 15:00:00,1,0,0,3,2.3035143000000002
a,2.66178,0.537698,1.90061,0.537698,"{'att': 61, 'def': 24}","{'att': 312, 'def': 13}",11,1,2,1,2.8167,w,2017-11-26 16:00:00,1,0,0,3,1.362912
h,1.64952,1.7066,1.64952,1.7066,"{'att': 121, 'def': 31}","{'att': 339, 'def': 19}",13,4,2,1,1.2873999999999999,w,2017-11-29 20:00:00,1,0,0,3,-0.0570799999999998
h,2.45603,0.474483,2.45603,0.474483,"{'att': 117, 'def': 25}","{'att': 293, 'def': 10}",23,1,2,1,2.7279,w,2017-12-03 16:00:00,1,0,0,3,1.9815470000000002
a,2.03041,1.43756,2.03041,1.43756,"{'att': 178, 'def': 28}","{'att': 324, 'def': 25}",14,2,2,1,1.8121,w,2017-12-10 16:30:00,1,0,0,3,0.5928499999999999
a,3.56828,0.589496,3.56828,0.589496,"{'att': 115, 'def': 21}","{'att': 461, 'def': 16}",13,3,4,0,2.8743000000000003,w,2017-12-13 19:45:00,1,0,0,3,2.978784
h,4.14588,0.182456,3.28559,0.182456,"{'att': 247, 'def': 31}","{'att': 230, 'def': 32}",10,1,4,1,2.99,w,2017-12-16 17:30:00,1,0,0,3,3.103134
h,1.55724,0.334896,1.55724,0.334896,"{'att': 128, 'def': 26}","{'att': 510, 'def': 13}",14,2,4,0,2.3899999999999997,w,2017-12-23 15:00:00,1,0,0,3,1.2223439999999999
a,1.93187,0.174705,1.93187,0.174705,"{'att': 95, 'def': 18}","{'att': 448, 'def': 16}",12,1,1,0,2.6405000000000003,w,2017-12-27 19:45:00,1,0,0,3,1.757165
a,1.09586,1.72153,1.09586,0.9604,"{'att': 69, 'def': 24}","{'att': 342, 'def': 16}",11,3,0,0,0.8452999999999999,d,2017-12-31 12:00:00,0,1,0,1,0.13546000000000002
h,2.77398,0.965283,2.77398,0.965283,"{'att': 142, 'def': 26}","{'att': 536, 'def': 21}",14,2,3,1,2.5715000000000003,w,2018-01-02 20:00:00,1,0,0,3,1.808697
a,0.722959,1.01595,0.722959,1.01595,"{'att': 193, 'def': 30}","{'att': 459, 'def': 34}",5,9,3,4,1.0786,l,2018-01-14 16:00:00,0,0,1,0,-0.2929909999999999
h,2.5505,0.992018,1.78933,0.992018,"{'att': 74, 'def': 19}","{'att': 347, 'def': 21}",21,1,3,1,2.4482,w,2018-01-20 17:30:00,1,0,0,3,0.7973120000000001
h,2.68955,0.118043,2.68955,0.118043,"{'att': 135, 'def': 28}","{'att': 364, 'def': 13}",16,1,3,0,2.8834,w,2018-01-31 20:00:00,1,0,0,3,2.571507
a,2.24914,0.795971,2.24914,0.795971,"{'att': 108, 'def': 12}","{'att': 384, 'def': 19}",18,7,1,1,2.4204000000000003,d,2018-02-03 12:30:00,0,1,0,1,1.4531690000000002
h,2.59121,0.109716,2.59121,0.109716,"{'att': 159, 'def': 26}","{'att': 372, 'def': 13}",19,3,5,1,2.9052,w,2018-02-10 17:30:00,1,0,0,3,2.4814939999999996
a,1.92605,1.30172,1.92605,0.540552,"{'att': 295, 'def': 14}","{'att': 417, 'def': 39}",7,7,3,0,1.9022999999999999,w,2018-03-01 19:45:00,1,0,0,3,1.3854980000000001
h,0.953312,0.118301,0.953312,0.118301,"{'att': 253, 'def': 29}","{'att': 580, 'def': 7}",9,3,1,0,2.1623,w,2018-03-04 16:00:00,1,0,0,3,0.8350110000000001
a,1.64562,0.157023,1.64562,0.157023,"{'att': 119, 'def': 23}","{'att': 541, 'def': 12}",12,3,2,0,2.5544,w,2018-03-12 20:00:00,1,0,0,3,1.4885970000000002
a,1.91312,0.859628,1.91312,0.859628,"{'att': 86, 'def': 13}","{'att': 588, 'def': 21}",22,1,3,1,2.1922,w,2018-03-31 17:30:00,1,0,0,3,1.0534919999999999
h,3.42967,1.21683,3.42967,1.21683,"{'att': 170, 'def': 24}","{'att': 364, 'def': 29}",17,3,2,3,2.6439,l,2018-04-07 16:30:00,0,0,1,0,2.21284
a,3.61987,0.445014,2.85871,0.445014,"{'att': 237, 'def': 22}","{'att': 361, 'def': 29}",7,6,3,1,2.9547000000000003,w,2018-04-14 18:45:00,1,0,0,3,2.413696
h,3.41675,0.297493,2.53389,0.297493,"{'att': 120, 'def': 29}","{'att': 594, 'def': 15}",21,1,5,0,2.9632,w,2018-04-22 15:30:00,1,0,0,3,2.236397
a,2.29076,0.228917,2.29076,0.228917,"{'att': 157, 'def': 27}","{'att': 502, 'def': 16}",23,2,4,1,2.7589,w,2018-04-29 13:15:00,1,0,0,3,2.061843
