h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.28703,0.676091,1.28703,0.676091,"{'att': 189, 'def': 19}","{'att': 187, 'def': 21}",12,4,1,0,1.8820000000000001,w,2017-11-04 15:00:00,1,0,0,3,0.6109389999999999
h,1.38782,1.1633,1.38782,1.1633,"{'att': 271, 'def': 14}","{'att': 105, 'def': 17}",4,9,4,0,1.5512,w,2017-11-18 15:00:00,1,0,0,3,0.22452000000000005
a,0.449075,0.879594,0.449075,0.879594,"{'att': 222, 'def': 14}","{'att': 263, 'def': 42}",7,4,0,0,0.8598,d,2017-11-25 15:00:00,0,1,0,1,-0.430519
h,0.915088,1.08519,0.915088,1.08519,"{'att': 164, 'def': 16}","{'att': 307, 'def': 23}",6,5,1,2,1.1537,l,2017-11-29 19:45:00,0,0,1,0,-0.1701020000000001
h,1.11195,1.00264,1.11195,1.00264,"{'att': 250, 'def': 21}","{'att': 184, 'def': 31}",12,11,1,1,1.4379000000000002,d,2017-12-03 13:30:00,0,1,0,1,0.10931000000000002
a,0.962374,4.61208,0.962374,3.08974,"{'att': 156, 'def': 18}","{'att': 226, 'def': 28}",6,14,2,2,0.042800000000000005,d,2017-12-09 15:00:00,0,1,0,1,-2.127366
a,0.815792,1.24043,0.815792,1.24043,"{'att': 360, 'def': 14}","{'att': 233, 'def': 26}",6,13,0,1,0.9441,l,2017-12-13 20:00:00,0,0,1,0,-0.42463799999999996
h,0.539178,3.25041,0.539178,3.25041,"{'att': 416, 'def': 5}","{'att': 320, 'def': 32}",6,14,0,4,0.10670000000000002,l,2017-12-17 16:30:00,0,0,1,0,-2.711232
a,0.334896,1.55724,0.334896,1.55724,"{'att': 510, 'def': 13}","{'att': 128, 'def': 26}",2,14,0,4,0.39649999999999996,l,2017-12-23 15:00:00,0,0,1,0,-1.2223439999999999
h,2.84928,1.87596,2.84928,1.87596,"{'att': 166, 'def': 25}","{'att': 223, 'def': 30}",13,4,3,3,2.0279000000000003,d,2017-12-26 15:00:00,0,1,0,1,0.9733199999999997
h,1.39955,0.599608,1.39955,0.599608,"{'att': 271, 'def': 18}","{'att': 151, 'def': 28}",7,6,2,1,2.0225,w,2017-12-30 15:00:00,1,0,0,3,0.799942
a,1.28248,2.37332,1.28248,2.37332,"{'att': 208, 'def': 19}","{'att': 227, 'def': 23}",10,10,2,2,0.6717,d,2018-01-01 12:30:00,0,1,0,1,-1.09084
h,0.822285,1.00956,0.822285,1.00956,"{'att': 296, 'def': 29}","{'att': 151, 'def': 21}",9,3,2,1,1.1422999999999999,w,2018-01-14 13:30:00,1,0,0,3,-0.18727499999999997
a,0.501886,0.980241,0.501886,0.980241,"{'att': 165, 'def': 18}","{'att': 217, 'def': 17}",4,6,1,1,0.8241,d,2018-01-20 15:00:00,0,1,0,1,-0.478355
a,1.42447,1.14795,1.42447,1.14795,"{'att': 353, 'def': 38}","{'att': 168, 'def': 21}",3,5,3,0,1.6386,w,2018-01-31 19:45:00,1,0,0,3,0.2765199999999999
h,1.91091,0.721222,1.91091,0.721222,"{'att': 148, 'def': 19}","{'att': 198, 'def': 30}",9,6,2,1,2.2718,w,2018-02-03 15:00:00,1,0,0,3,1.189688
a,0.433555,2.56699,0.433555,1.80586,"{'att': 215, 'def': 19}","{'att': 218, 'def': 33}",2,5,1,4,0.1345,l,2018-02-11 12:00:00,0,0,1,0,-1.3723049999999999
h,1.20646,4.23567,1.20646,4.23567,"{'att': 173, 'def': 25}","{'att': 292, 'def': 21}",12,7,2,2,0.0618,d,2018-02-24 15:00:00,0,1,0,1,-3.02921
a,1.4035,2.97799,0.642327,2.97799,"{'att': 179, 'def': 9}","{'att': 150, 'def': 24}",1,10,1,1,0.383,d,2018-03-03 15:00:00,0,1,0,1,-2.3356630000000003
h,1.17387,2.53124,1.17387,2.53124,"{'att': 313, 'def': 27}","{'att': 169, 'def': 20}",5,9,1,4,0.4096,l,2018-03-11 16:00:00,0,0,1,0,-1.35737
h,0.685329,1.74488,0.685329,1.74488,"{'att': 172, 'def': 20}","{'att': 277, 'def': 17}",6,8,2,1,0.5141,w,2018-03-17 15:00:00,1,0,0,3,-1.059551
a,2.1146,0.76133,1.35343,0.76133,"{'att': 176, 'def': 10}","{'att': 243, 'def': 34}",7,15,2,2,2.4101,d,2018-03-31 15:00:00,0,1,0,1,0.5921
h,2.09227,1.14558,2.09227,1.14558,"{'att': 212, 'def': 15}","{'att': 278, 'def': 16}",8,12,2,2,2.1047000000000002,d,2018-04-07 14:00:00,0,1,0,1,0.94669
a,0.540593,2.6402,0.540593,2.6402,"{'att': 356, 'def': 10}","{'att': 196, 'def': 25}",3,19,0,3,0.1661,l,2018-04-14 16:30:00,0,0,1,0,-2.0996070000000002
h,1.18301,1.61597,1.18301,1.61597,"{'att': 314, 'def': 15}","{'att': 237, 'def': 27}",1,12,0,2,0.9743000000000002,l,2018-04-18 18:45:00,0,0,1,0,-0.43296
a,1.01741,1.72584,1.01741,1.72584,"{'att': 176, 'def': 25}","{'att': 281, 'def': 21}",7,6,1,2,0.8318000000000001,l,2018-04-28 14:00:00,0,0,1,0,-0.7084300000000001
h,1.69618,1.0138,1.69618,1.0138,"{'att': 216, 'def': 9}","{'att': 182, 'def': 16}",8,10,1,0,1.9364,w,2018-05-05 15:00:00,1,0,0,3,0.68238
a,1.38551,1.16179,1.38551,1.16179,"{'att': 185, 'def': 13}","{'att': 211, 'def': 25}",7,7,2,1,1.5265,w,2018-05-13 15:00:00,1,0,0,3,0.22371999999999992
