h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.564237,1.35651,0.564237,1.35651,"{'att': 285, 'def': 12}","{'att': 179, 'def': 18}",3,4,3,2,0.6622999999999999,w,2017-08-12 15:00:00,1,0,0,3,-0.7922730000000001
h,1.37242,0.653058,1.37242,0.653058,"{'att': 88, 'def': 16}","{'att': 266, 'def': 19}",4,0,0,1,1.9652999999999998,l,2017-08-19 15:00:00,0,0,1,0,0.719362
a,0.670943,2.3497,0.670943,2.3497,"{'att': 319, 'def': 18}","{'att': 145, 'def': 21}",5,15,1,1,0.35309999999999997,d,2017-08-27 16:00:00,0,1,0,1,-1.678757
h,0.429329,1.72996,0.429329,1.72996,"{'att': 209, 'def': 26}","{'att': 108, 'def': 23}",2,8,1,0,0.3872,w,2017-09-10 13:30:00,1,0,0,3,-1.3006309999999999
a,0.334402,2.18727,0.334402,2.18727,"{'att': 367, 'def': 18}","{'att': 145, 'def': 11}",0,19,1,1,0.18130000000000002,d,2017-09-16 15:00:00,0,1,0,1,-1.852868
h,0.369454,0.312561,0.369454,0.312561,"{'att': 230, 'def': 17}","{'att': 246, 'def': 20}",2,2,0,0,1.3209,d,2017-09-23 15:00:00,0,1,0,1,0.05689300000000003
a,0.383977,0.93376,0.383977,0.93376,"{'att': 242, 'def': 15}","{'att': 122, 'def': 14}",6,18,1,0,0.8124,w,2017-10-01 14:15:00,1,0,0,3,-0.549783
h,0.70219,0.835192,0.70219,0.835192,"{'att': 120, 'def': 18}","{'att': 224, 'def': 17}",11,4,1,1,1.1421999999999999,d,2017-10-14 15:00:00,0,1,0,1,-0.13300200000000006
a,0.14859,3.71812,0.14859,2.95695,"{'att': 523, 'def': 25}","{'att': 102, 'def': 18}",4,13,0,3,0.0139,l,2017-10-21 15:00:00,0,0,1,0,-2.80836
h,1.0271,0.516369,1.0271,0.516369,"{'att': 297, 'def': 20}","{'att': 237, 'def': 20}",6,5,1,0,1.8477999999999999,w,2017-10-30 20:00:00,1,0,0,3,0.5107309999999999
a,0.137743,0.789259,0.137743,0.789259,"{'att': 301, 'def': 8}","{'att': 157, 'def': 20}",2,7,1,0,0.6065,w,2017-11-04 15:00:00,1,0,0,3,-0.651516
h,1.5427,0.431402,1.5427,0.431402,"{'att': 274, 'def': 23}","{'att': 141, 'def': 16}",7,3,2,0,2.3122,w,2017-11-18 15:00:00,1,0,0,3,1.111298
h,0.402745,1.75184,0.402745,0.990669,"{'att': 335, 'def': 21}","{'att': 181, 'def': 15}",0,12,0,1,0.3133,l,2017-11-26 14:00:00,0,0,1,0,-0.587924
a,1.08519,0.915088,1.08519,0.915088,"{'att': 307, 'def': 23}","{'att': 164, 'def': 16}",5,6,2,1,1.4594,w,2017-11-29 19:45:00,1,0,0,3,0.1701020000000001
a,0.789388,1.61269,0.789388,1.61269,"{'att': 191, 'def': 20}","{'att': 209, 'def': 11}",5,10,0,1,0.7199,l,2017-12-02 15:00:00,0,0,1,0,-0.823302
h,0.485632,0.819233,0.485632,0.819233,"{'att': 177, 'def': 16}","{'att': 161, 'def': 14}",6,7,1,0,0.9488000000000001,w,2017-12-09 15:00:00,1,0,0,3,-0.333601
h,0.360081,0.916344,0.360081,0.916344,"{'att': 153, 'def': 18}","{'att': 186, 'def': 17}",3,5,1,0,0.7522,w,2017-12-12 19:45:00,1,0,0,3,-0.5562630000000001
a,1.32536,1.49029,1.32536,0.729123,"{'att': 270, 'def': 21}","{'att': 189, 'def': 18}",5,4,0,0,1.1665,d,2017-12-16 15:00:00,0,1,0,1,0.5962370000000001
h,0.159735,3.30947,0.159735,2.5483,"{'att': 289, 'def': 20}","{'att': 180, 'def': 15}",4,9,0,3,0.0252,l,2017-12-23 17:30:00,0,0,1,0,-2.388565
a,0.786214,1.80763,0.786214,1.80763,"{'att': 297, 'def': 14}","{'att': 121, 'def': 14}",3,14,2,2,0.5854999999999999,d,2017-12-26 15:00:00,0,1,0,1,-1.021416
a,1.20923,0.049118,1.20923,0.049118,"{'att': 207, 'def': 26}","{'att': 122, 'def': 22}",4,1,0,0,2.4628,d,2017-12-30 15:00:00,0,1,0,1,1.160112
h,0.900466,1.62514,0.900466,1.62514,"{'att': 306, 'def': 14}","{'att': 192, 'def': 18}",7,8,1,2,0.7043,l,2018-01-01 15:00:00,0,0,1,0,-0.724674
a,0.907849,1.80971,0.907849,1.80971,"{'att': 140, 'def': 20}","{'att': 219, 'def': 21}",4,2,0,1,0.6692,l,2018-01-13 15:00:00,0,0,1,0,-0.9018609999999999
h,0.568215,0.860828,0.568215,0.860828,"{'att': 219, 'def': 17}","{'att': 226, 'def': 19}",6,8,0,1,1.0317,l,2018-01-20 15:00:00,0,0,1,0,-0.292613
a,1.22828,2.52275,1.22828,1.76158,"{'att': 187, 'def': 28}","{'att': 166, 'def': 22}",6,6,1,1,0.502,d,2018-01-31 19:45:00,0,1,0,1,-0.5332999999999999
h,0.795971,2.24914,0.795971,2.24914,"{'att': 384, 'def': 19}","{'att': 108, 'def': 12}",7,18,1,1,0.4047,d,2018-02-03 12:30:00,0,1,0,1,-1.4531690000000002
a,0.430729,0.843332,0.430729,0.843332,"{'att': 232, 'def': 16}","{'att': 173, 'def': 11}",2,17,0,1,0.9379,l,2018-02-10 15:00:00,0,0,1,0,-0.412603
h,1.28178,0.65898,1.28178,0.65898,"{'att': 162, 'def': 13}","{'att': 168, 'def': 19}",4,3,1,1,2.0552,d,2018-02-24 15:00:00,0,1,0,1,0.6227999999999999
h,2.33524,1.79993,2.33524,1.79993,"{'att': 159, 'def': 17}","{'att': 183, 'def': 18}",9,5,2,1,1.7466,w,2018-03-03 12:30:00,1,0,0,3,0.5353100000000002
a,1.41929,0.72673,1.41929,0.72673,"{'att': 152, 'def': 10}","{'att': 189, 'def': 18}",7,6,3,0,2.0103,w,2018-03-10 15:00:00,1,0,0,3,0.69256
a,1.41534,0.394723,1.41534,0.394723,"{'att': 212, 'def': 16}","{'att': 250, 'def': 17}",1,5,2,1,2.4173000000000004,w,2018-03-31 15:00:00,1,0,0,3,1.020617
a,1.38319,1.36685,1.38319,1.36685,"{'att': 200, 'def': 28}","{'att': 131, 'def': 23}",1,10,2,1,1.3903,w,2018-04-07 14:00:00,1,0,0,3,0.01634000000000002
h,1.05951,1.99812,1.05951,1.99812,"{'att': 208, 'def': 16}","{'att': 127, 'def': 13}",4,8,2,1,0.6983999999999999,w,2018-04-14 14:00:00,1,0,0,3,-0.9386099999999999
h,0.221642,1.7717,0.221642,1.7717,"{'att': 394, 'def': 20}","{'att': 223, 'def': 17}",1,13,1,2,0.2303,l,2018-04-19 18:45:00,0,0,1,0,-1.550058
a,1.61309,0.356095,1.61309,0.356095,"{'att': 119, 'def': 9}","{'att': 182, 'def': 16}",3,5,1,1,2.5421,d,2018-04-22 12:30:00,0,1,0,1,1.2569949999999999
