h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.34418,0.634633,2.34418,0.634633,"{'att': 114, 'def': 16}","{'att': 413, 'def': 14}",8,2,2,0,2.5751,w,2017-08-13 13:30:00,1,0,0,3,1.7095470000000001
h,0.72428,0.834423,0.72428,0.834423,"{'att': 151, 'def': 18}","{'att': 325, 'def': 23}",8,2,1,2,1.2090999999999998,l,2017-08-20 16:00:00,0,0,1,0,-0.11014299999999999
h,2.3497,0.670943,2.3497,0.670943,"{'att': 145, 'def': 21}","{'att': 319, 'def': 18}",15,5,1,1,2.4954,d,2017-08-27 16:00:00,0,1,0,1,1.678757
a,2.17535,1.15144,2.17535,1.15144,"{'att': 275, 'def': 26}","{'att': 242, 'def': 23}",9,9,3,0,2.1075999999999997,w,2017-09-09 15:00:00,1,0,0,3,1.0239099999999999
h,1.17894,0.154074,1.17894,0.154074,"{'att': 125, 'def': 26}","{'att': 341, 'def': 14}",12,0,0,0,2.2479,d,2017-09-16 17:30:00,0,1,0,1,1.024866
a,1.45327,0.67667,1.45327,0.67667,"{'att': 178, 'def': 26}","{'att': 219, 'def': 35}",3,2,3,2,2.0349,w,2017-09-23 12:30:00,1,0,0,3,0.7766000000000001
a,1.56089,0.196648,1.56089,0.196648,"{'att': 200, 'def': 15}","{'att': 349, 'def': 28}",11,2,4,0,2.4672,w,2017-09-30 12:30:00,1,0,0,3,1.3642420000000002
h,1.95684,0.17504,1.95684,0.17504,"{'att': 130, 'def': 30}","{'att': 391, 'def': 9}",17,1,1,0,2.6984,w,2017-10-14 15:00:00,1,0,0,3,1.7817999999999998
h,2.62043,0.667771,2.62043,0.667771,"{'att': 388, 'def': 12}","{'att': 224, 'def': 24}",5,8,4,1,2.6531000000000002,w,2017-10-22 16:00:00,1,0,0,3,1.9526589999999997
a,1.08708,0.943496,1.08708,0.943496,"{'att': 175, 'def': 24}","{'att': 240, 'def': 23}",6,4,0,1,1.4831999999999999,l,2017-10-28 12:30:00,0,0,1,0,0.14358400000000004
h,0.991813,1.10222,0.991813,1.10222,"{'att': 126, 'def': 23}","{'att': 326, 'def': 17}",8,2,1,0,1.2478,w,2017-11-05 12:00:00,1,0,0,3,-0.11040700000000003
a,0.591192,2.24246,0.591192,2.24246,"{'att': 195, 'def': 22}","{'att': 278, 'def': 29}",9,11,0,2,0.32489999999999997,l,2017-11-18 12:30:00,0,0,1,0,-1.651268
h,1.91526,0.71711,1.91526,0.71711,"{'att': 147, 'def': 23}","{'att': 309, 'def': 18}",6,0,1,1,2.3422,d,2017-11-25 15:00:00,0,1,0,1,1.19815
a,2.50552,0.924575,2.50552,0.924575,"{'att': 189, 'def': 25}","{'att': 271, 'def': 13}",11,4,1,2,2.4700999999999995,l,2017-11-28 19:45:00,0,0,1,0,1.5809450000000003
a,0.788817,0.352672,0.788817,0.352672,"{'att': 208, 'def': 21}","{'att': 235, 'def': 23}",3,6,1,1,1.8552000000000002,d,2017-12-02 15:00:00,0,1,0,1,0.436145
h,4.01925,0.749296,4.01925,0.749296,"{'att': 111, 'def': 29}","{'att': 401, 'def': 10}",15,4,5,1,2.9170999999999996,w,2017-12-09 15:00:00,1,0,0,3,3.2699540000000002
h,1.87344,0.315616,1.87344,0.315616,"{'att': 127, 'def': 21}","{'att': 413, 'def': 7}",6,3,2,0,2.5100000000000002,w,2017-12-13 20:00:00,1,0,0,3,1.557824
a,0.182456,4.14588,0.182456,3.28559,"{'att': 230, 'def': 32}","{'att': 247, 'def': 31}",1,10,1,4,0.0053,l,2017-12-16 17:30:00,0,0,1,0,-3.103134
a,3.30947,0.159735,2.5483,0.159735,"{'att': 180, 'def': 15}","{'att': 289, 'def': 20}",9,4,3,0,2.9556,w,2017-12-23 17:30:00,1,0,0,3,2.388565
h,3.08413,0.591118,3.08413,0.591118,"{'att': 184, 'def': 21}","{'att': 268, 'def': 40}",14,5,5,2,2.8216,w,2017-12-26 12:30:00,1,0,0,3,2.4930120000000002
a,1.61843,0.397789,1.61843,0.397789,"{'att': 190, 'def': 31}","{'att': 397, 'def': 19}",8,1,2,0,2.4087,w,2018-01-02 19:45:00,1,0,0,3,1.220641
h,1.64908,0.612933,1.64908,0.612933,"{'att': 140, 'def': 27}","{'att': 312, 'def': 14}",12,1,1,1,2.1464,d,2018-01-04 20:00:00,0,1,0,1,1.0361470000000002
h,4.21366,0.290345,4.21366,0.290345,"{'att': 198, 'def': 29}","{'att': 319, 'def': 30}",8,3,4,0,2.9832,w,2018-01-13 17:30:00,1,0,0,3,3.923315
a,1.30653,1.15209,1.30653,1.15209,"{'att': 171, 'def': 24}","{'att': 265, 'def': 17}",15,2,1,1,1.4477,d,2018-01-21 16:00:00,0,1,0,1,0.1544399999999999
h,2.0117,0.817997,2.0117,0.817997,"{'att': 267, 'def': 35}","{'att': 267, 'def': 27}",15,4,2,0,2.2275,w,2018-01-31 20:00:00,1,0,0,3,1.1937029999999997
a,2.54392,1.28962,1.02158,1.28962,"{'att': 130, 'def': 13}","{'att': 337, 'def': 25}",6,1,2,2,2.3222,d,2018-02-04 16:30:00,0,1,0,1,-0.26804000000000006
h,2.63564,0.487297,2.63564,0.487297,"{'att': 317, 'def': 30}","{'att': 266, 'def': 17}",6,7,1,0,2.7061,w,2018-02-10 12:30:00,1,0,0,3,2.148343
a,1.65074,0.184958,1.65074,0.184958,"{'att': 83, 'def': 20}","{'att': 345, 'def': 23}",7,5,1,0,2.5974999999999997,w,2018-02-25 00:00:00,1,0,0,3,1.4657820000000001
