id,first_name,second_name,team,Top_100_in,Top_1K_in,Top_10K_in,Top_50K_in,Top_100K_in,Top_250K_in,Top_500K_in,Top_100_out,Top_1K_out,Top_10K_out,Top_50K_out,Top_100K_out,Top_250K_out,Top_500K_out
1,Folarin,Balogun,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.05,0.04,0.04,0.055999999999999994
2,Cédric,Alves Soares,1,1.3333333333333335,0.2,0.2,0.05,0.08,0.08666666666666667,0.08,0.0,0.0,0.0,0.0,0.06,0.03333333333333333,0.032
3,Mohamed,Elneny,1,0.0,0.0,0.05,0.0,0.02,0.03333333333333333,0.024,0.0,0.2,0.0,0.0,0.04,0.02,0.016
4,Fábio,Ferreira Vieira,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.008,0.0,0.0,0.05,0.0,0.02,0.0,0.012
5,Gabriel,dos Santos Magalhães,1,22.666666666666664,4.2,2.9499999999999997,3.125,2.36,3.02,2.3720000000000003,21.333333333333336,4.6,3.3000000000000003,3.5999999999999996,3.04,3.493333333333333,3.068
6,Kai,Havertz,1,0.0,0.0,0.05,0.0,0.02,0.02,0.008,0.0,0.0,0.1,0.025,0.04,0.03333333333333333,0.02
8,Gabriel,Fernando de Jesus,1,2.666666666666667,0.4,0.5499999999999999,0.44999999999999996,0.22,0.29333333333333333,0.17600000000000002,4.0,0.8,0.65,0.5499999999999999,0.45999999999999996,0.5866666666666667,0.5559999999999999
9,Jorge Luiz,Frello Filho,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
10,Jakub,Kiwior,1,0.0,0.0,0.0,0.0,0.02,0.0,0.004,0.0,0.0,0.0,0.0,0.02,0.0,0.008
11,Marcus,Oliveira Alencar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Gabriel,Martinelli Silva,1,0.0,0.0,0.0,0.0,0.04,0.04,0.02,0.0,0.0,0.4,0.375,0.54,0.5733333333333334,0.536
13,Eddie,Nketiah,1,0.0,0.4,0.4,0.325,0.44,0.26,0.28400000000000003,0.0,1.0,0.8999999999999999,0.625,0.52,0.5666666666666667,0.608
14,Martin,Ødegaard,1,10.666666666666668,3.0,3.55,3.05,2.86,3.0666666666666664,2.612,25.333333333333336,9.4,7.199999999999999,5.825,5.08,3.9800000000000004,3.08
15,Thomas,Partey,1,0.0,0.0,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.006666666666666667,0.004
16,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Aaron,Ramsdale,1,0.0,0.0,0.0,0.1,0.04,0.006666666666666667,0.012,5.333333333333334,1.7999999999999998,1.8499999999999999,1.95,1.9,1.76,2.032
18,Rúnar Alex,Rúnarsson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Bukayo,Saka,1,5.333333333333334,3.2,2.1,1.875,1.7399999999999998,1.6400000000000001,1.572,33.33333333333333,35.8,28.999999999999996,27.725,24.58,23.60666666666667,21.988
20,William,Saliba,1,1.3333333333333335,0.4,0.6,0.575,0.6799999999999999,0.7133333333333334,0.748,18.666666666666668,6.800000000000001,7.75,7.625,6.18,5.713333333333334,4.828
22,Emile,Smith Rowe,1,0.0,0.0,0.0,0.0,0.02,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.02,0.013333333333333334,0.008
24,Kieran,Tierney,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Takehiro,Tomiyasu,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.025,0.0,0.006666666666666667,0.0
26,Leandro,Trossard,1,0.0,0.4,0.1,0.05,0.12,0.06666666666666667,0.07200000000000001,0.0,0.4,0.05,0.15,0.18,0.12666666666666665,0.136
29,Benjamin,White,1,1.3333333333333335,1.4000000000000001,1.4500000000000002,1.6500000000000001,1.38,1.6,1.444,2.666666666666667,5.0,3.0,2.025,1.6,1.6199999999999999,1.02
