,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
wildcard,26.666666666666668,20.599999999999998,21.95,21.95,19.86,18.626666666666665,17.488
freehit,6.666666666666667,9.6,5.4,4.05,4.08,3.3666666666666663,2.956
bboost,1.3333333333333335,1.2,0.5499999999999999,0.325,0.38,0.4,0.392
3xc,0.0,0.2,1.0,0.35000000000000003,0.45999999999999996,0.35333333333333333,0.348
