rank,prev_rank,name,league,off,def,spi
36,39.0,Lyon,French Ligue 1,2.07,0.78,73.92
37,35.0,PSV,Dutch Eredivisie,2.37,1.0,73.85
38,26.0,FC Salzburg,Austrian T-Mobile Bundesliga,2.18,0.87,73.78
39,32.0,VfL Wolfsburg,German Bundesliga,2.11,0.84,73.3
40,40.0,Villarreal,Spanish Primera Division,1.98,0.76,73.16
41,41.0,Real Sociedad,Spanish Primera Division,1.72,0.59,72.54
42,42.0,Marseille,French Ligue 1,1.97,0.78,72.37
43,50.0,Crystal Palace,Barclays Premier League,1.76,0.65,71.77
44,44.0,Flamengo,Brasileiro Série A,1.98,0.82,71.58
45,45.0,Palmeiras,Brasileiro Série A,1.91,0.78,71.4
46,46.0,Eintracht Frankfurt,German Bundesliga,2.03,0.89,70.83
47,48.0,West Ham United,Barclays Premier League,1.79,0.72,70.66
48,47.0,Lens,French Ligue 1,1.84,0.76,70.44
49,43.0,Atalanta,Italy Serie A,2.07,0.94,70.39
50,49.0,AS Monaco,French Ligue 1,2.11,0.98,70.15
51,58.0,FC Twente,Dutch Eredivisie,2.0,0.93,69.35
52,51.0,Reims,French Ligue 1,1.79,0.79,68.89
53,52.0,Rangers,Scottish Premiership,2.14,1.07,68.75
54,61.0,Lazio,Italy Serie A,1.74,0.76,68.6
55,59.0,Borussia Monchengladbach,German Bundesliga,2.07,1.04,68.05
56,53.0,Stade Rennes,French Ligue 1,1.8,0.84,67.87
57,63.0,FC Cologne,German Bundesliga,1.86,0.89,67.75
58,55.0,Valencia,Spanish Primera Division,1.74,0.81,67.47
59,56.0,Osasuna,Spanish Primera Division,1.57,0.68,67.31
60,54.0,Nice,French Ligue 1,1.68,0.78,67.13
61,62.0,1. FC Union Berlin,German Bundesliga,1.72,0.82,66.95
62,64.0,Atletico Mineiro,Brasileiro Série A,1.68,0.79,66.78
63,69.0,Girona FC,Spanish Primera Division,1.84,0.93,66.57
64,71.0,Sevilla FC,Spanish Primera Division,1.74,0.86,66.09
65,68.0,VfB Stuttgart,German Bundesliga,1.92,1.02,65.86
66,75.0,Young Boys,Swiss Raiffeisen Super League,2.08,1.15,65.82
67,60.0,Leicester City,Barclays Premier League,1.82,0.94,65.76
68,66.0,Rayo Vallecano,Spanish Primera Division,1.68,0.83,65.73
69,73.0,Fenerbahce,Turkish Turkcell Super Lig,2.07,1.15,65.55
70,67.0,SC Freiburg,German Bundesliga,1.84,0.97,65.46
71,70.0,Getafe,Spanish Primera Division,1.55,0.74,65.33
72,72.0,Monterrey,Mexican Primera Division Torneo Clausura,1.75,0.9,65.32
73,57.0,Real Betis,Spanish Primera Division,1.7,0.86,65.31
74,74.0,Fulham,Barclays Premier League,1.79,0.94,65.22
75,77.0,TSG Hoffenheim,German Bundesliga,1.98,1.1,65.12
76,85.0,Galatasaray,Turkish Turkcell Super Lig,1.9,1.04,64.91
77,76.0,Torino,Italy Serie A,1.65,0.85,64.59
78,78.0,Mallorca,Spanish Primera Division,1.52,0.75,64.28
79,79.0,Wolverhampton,Barclays Premier League,1.64,0.86,64.14
80,88.0,Sassuolo,Italy Serie A,1.88,1.09,63.42
81,80.0,Udinese,Italy Serie A,1.84,1.06,63.4
82,84.0,Braga,Portuguese Liga,1.78,1.01,63.37
83,81.0,Slavia Prague,UEFA Europa Conference League,1.83,1.06,63.09
84,65.0,Leeds United,Barclays Premier League,1.88,1.11,63.04
85,97.0,Burnley,English League Championship,1.53,0.84,62.41
86,91.0,Club América,Mexican Primera Division Torneo Clausura,1.85,1.12,62.25
87,92.0,Werder Bremen,German Bundesliga,1.87,1.14,62.23
88,95.0,Strasbourg,French Ligue 1,1.77,1.06,62.0
89,94.0,KAA Gent,Belgian Jupiler League,1.75,1.05,61.93
90,93.0,Dinamo Zagreb,UEFA Champions League,1.8,1.09,61.85
91,89.0,Southampton,Barclays Premier League,1.61,0.93,61.84
92,99.0,Bologna,Italy Serie A,1.64,0.95,61.84
93,83.0,AZ,Dutch Eredivisie,1.83,1.13,61.58
94,102.0,River Plate,Argentina Primera Division,1.67,0.99,61.54
95,82.0,Olympiacos,Greek Super League,1.7,1.04,61.04
96,87.0,FC Copenhagen,Danish SAS-Ligaen,1.71,1.05,60.97
97,90.0,Everton,Barclays Premier League,1.68,1.03,60.9
98,98.0,Schalke 04,German Bundesliga,1.69,1.04,60.73
99,86.0,Genk,Belgian Jupiler League,1.89,1.23,60.51
100,101.0,Union Saint Gilloise,Belgian Jupiler League,1.85,1.19,60.43
101,96.0,Espanyol,Spanish Primera Division,1.63,1.01,60.27
102,104.0,Bodo/Glimt,Norwegian Tippeligaen,1.97,1.33,59.83
103,118.0,Cadiz,Spanish Primera Division,1.54,0.96,59.41
104,105.0,Besiktas,Turkish Turkcell Super Lig,1.77,1.17,59.4
105,116.0,AFC Bournemouth,Barclays Premier League,1.67,1.08,59.38
106,103.0,Fluminense,Brasileiro Série A,1.57,0.99,59.33
107,108.0,Antwerp,Belgian Jupiler League,1.52,0.98,58.67
108,109.0,Slovácko,UEFA Europa Conference League,1.77,1.21,58.54
109,110.0,Red Star Belgrade,UEFA Europa League,1.75,1.19,58.52
110,106.0,Toulouse,French Ligue 1,1.73,1.18,58.29
111,112.0,Internacional,Brasileiro Série A,1.54,1.02,58.04
112,114.0,São Paulo,Brasileiro Série A,1.52,1.01,57.92
113,115.0,Club Brugge,Belgian Jupiler League,1.7,1.17,57.88
114,100.0,Hertha Berlin,German Bundesliga,1.68,1.16,57.85
115,119.0,Monza,Italy Serie A,1.6,1.08,57.84
116,122.0,CSKA Moscow,Russian Premier Liga,1.5,0.99,57.78
117,107.0,Tigres UANL,Mexican Primera Division Torneo Clausura,1.54,1.03,57.73
118,117.0,Shakhtar Donetsk,UEFA Europa League,1.77,1.24,57.61
119,111.0,FC Augsburg,German Bundesliga,1.81,1.3,57.2
120,128.0,Clermont Foot,French Ligue 1,1.47,0.99,57.05
121,113.0,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.59,1.11,56.91
122,120.0,Montpellier,French Ligue 1,1.58,1.11,56.85
123,123.0,Los Angeles FC,Major League Soccer,1.68,1.2,56.76
124,126.0,Middlesbrough,English League Championship,1.71,1.25,56.29
125,124.0,Anderlecht,Belgian Jupiler League,1.44,1.0,56.13
126,133.0,Lecce,Italy Serie A,1.36,0.93,55.98
127,125.0,FC Utrecht,Dutch Eredivisie,1.75,1.3,55.94
128,131.0,Almeria,Spanish Primera Division,1.68,1.24,55.76
129,121.0,Molde,Norwegian Tippeligaen,1.77,1.33,55.66
130,127.0,Corinthians,Brasileiro Série A,1.39,0.97,55.66
131,130.0,VfL Bochum,German Bundesliga,1.77,1.36,55.0
132,140.0,Pachuca,Mexican Primera Division Torneo Clausura,1.56,1.16,54.99
133,135.0,Viktoria Plzen,UEFA Champions League,1.82,1.41,54.85
134,144.0,AEK Athens,Greek Super League,1.43,1.05,54.79
135,132.0,Spartak Moscow,Russian Premier Liga,1.65,1.27,54.67
136,139.0,Ferencvaros,UEFA Europa League,1.61,1.22,54.55
137,141.0,Nantes,French Ligue 1,1.45,1.09,54.39
138,146.0,NEC,Dutch Eredivisie,1.59,1.22,54.33
139,136.0,Lorient,French Ligue 1,1.47,1.1,54.32
140,147.0,Vitesse,Dutch Eredivisie,1.54,1.18,54.31
141,137.0,Nottingham Forest,Barclays Premier League,1.49,1.13,54.25
142,143.0,Luton Town,English League Championship,1.31,0.96,54.04
143,129.0,Stoke City,English League Championship,1.41,1.07,53.73
144,160.0,Adana Demirspor,Turkish Turkcell Super Lig,1.54,1.21,53.43
145,138.0,Sheffield United,English League Championship,1.38,1.06,53.34
146,134.0,Trabzonspor,Turkish Turkcell Super Lig,1.68,1.35,53.33
147,142.0,Verona,Italy Serie A,1.43,1.11,53.29
148,145.0,Vizela,Portuguese Liga,1.36,1.04,53.21
149,148.0,Dynamo Kiev,UEFA Europa League,1.51,1.19,53.06
150,154.0,Sparta,Dutch Eredivisie,1.55,1.25,52.78
151,156.0,Toluca,Mexican Primera Division Torneo Clausura,1.6,1.3,52.72
152,151.0,Santos,Brasileiro Série A,1.39,1.1,52.5
153,153.0,Heerenveen,Dutch Eredivisie,1.64,1.35,52.48
154,152.0,Elche,Spanish Primera Division,1.52,1.24,52.19
155,155.0,SC Dnipro-1,UEFA Europa Conference League,1.55,1.28,52.11
156,150.0,Philadelphia Union,Major League Soccer,1.56,1.29,52.01
157,157.0,Atlético Paranaense,Brasileiro Série A,1.41,1.14,52.0
158,162.0,PAOK Salonika,Greek Super League,1.4,1.13,51.92
159,149.0,Guimaraes,Portuguese Liga,1.25,0.99,51.9
160,159.0,Steaua Bucuresti,UEFA Europa Conference League,1.5,1.24,51.89
161,161.0,Vasco da Gama,Brasileiro Série A,1.5,1.24,51.76
162,176.0,Dinamo Moscow,Russian Premier Liga,1.54,1.28,51.75
163,164.0,Empoli,Italy Serie A,1.49,1.23,51.73
164,165.0,Bragantino,Brasileiro Série A,1.49,1.24,51.49
165,180.0,Auxerre,French Ligue 1,1.32,1.07,51.44
166,166.0,Cruz Azul,Mexican Primera Division Torneo Clausura,1.32,1.08,51.43
167,177.0,Millwall,English League Championship,1.28,1.04,51.42
168,163.0,Guadalajara,Mexican Primera Division Torneo Clausura,1.44,1.2,51.38
169,167.0,FC Sheriff Tiraspol,UEFA Europa League,1.51,1.27,51.36
170,169.0,Brest,French Ligue 1,1.46,1.22,51.33
171,170.0,Gil Vicente,Portuguese Liga,1.4,1.17,51.23
172,172.0,FK Partizan Belgrade,UEFA Europa Conference League,1.41,1.17,51.22
173,178.0,FC Krasnodar,Russian Premier Liga,1.65,1.41,51.17
174,194.0,Yokohama F. Marinos,Japanese J League,1.59,1.36,51.15
175,173.0,León,Mexican Primera Division Torneo Clausura,1.35,1.12,51.06
176,168.0,Real Valladolid,Spanish Primera Division,1.5,1.29,50.65
177,174.0,FC Midtjylland,Danish SAS-Ligaen,1.49,1.29,50.43
178,193.0,Atlanta United FC,Major League Soccer,1.59,1.4,50.3
179,171.0,Lech Poznan,UEFA Europa Conference League,1.35,1.16,50.23
180,211.0,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.6,1.41,50.21
181,182.0,Famalicao,Portuguese Liga,1.35,1.15,50.21
182,199.0,Rapid Vienna,Austrian T-Mobile Bundesliga,1.5,1.33,49.83
183,179.0,Rio Ave,Portuguese Liga,1.25,1.07,49.66
184,184.0,Botafogo,Brasileiro Série A,1.3,1.14,49.52
185,175.0,New York City FC,Major League Soccer,1.46,1.3,49.51
186,185.0,FK Qarabag,UEFA Europa League,1.41,1.25,49.41
187,187.0,Maccabi Haifa,UEFA Champions League,1.69,1.54,49.35
188,188.0,Fortaleza,Brasileiro Série A,1.3,1.14,49.34
189,189.0,Hapoel Be'er,UEFA Europa Conference League,1.49,1.34,49.22
190,229.0,Standard Liege,Belgian Jupiler League,1.53,1.39,49.2
191,183.0,Cremonese,Italy Serie A,1.52,1.39,49.03
192,191.0,Atlas,Mexican Primera Division Torneo Clausura,1.36,1.22,48.95
193,192.0,FC Arouca,Portuguese Liga,1.2,1.07,48.71
194,196.0,Sampdoria,Italy Serie A,1.43,1.31,48.65
195,190.0,Argentinos Juniors,Argentina Primera Division,1.26,1.13,48.61
196,186.0,Norwich City,English League Championship,1.31,1.19,48.5
197,225.0,Panathinaikos,Greek Super League,1.02,0.89,48.4
198,198.0,Seattle Sounders FC,Major League Soccer,1.46,1.34,48.39
199,203.0,Chaves,Portuguese Liga,1.37,1.25,48.36
200,217.0,LASK Linz,Austrian T-Mobile Bundesliga,1.56,1.46,48.35
201,204.0,América Mineiro,Brasileiro Série A,1.31,1.2,48.26
202,197.0,RKC,Dutch Eredivisie,1.61,1.51,48.17
203,205.0,KVC Westerlo,Belgian Jupiler League,1.6,1.51,48.12
204,181.0,Rosenborg,Norwegian Tippeligaen,1.71,1.63,48.05
205,206.0,Rostov,Russian Premier Liga,1.49,1.4,48.02
206,221.0,Swansea City,English League Championship,1.38,1.28,47.99
207,213.0,Coventry City,English League Championship,1.32,1.23,47.83
208,210.0,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.25,1.16,47.77
209,214.0,FC Cincinnati,Major League Soccer,1.49,1.42,47.66
210,195.0,Go Ahead Eagles,Dutch Eredivisie,1.55,1.48,47.65
211,216.0,Frosinone,Italy Serie B,1.23,1.14,47.65
212,200.0,Vissel Kobe,Japanese J League,1.29,1.21,47.56
213,215.0,FC Nordsjaelland,Danish SAS-Ligaen,1.43,1.36,47.42
214,209.0,Urawa Red Diamonds,Japanese J League,1.32,1.24,47.41
215,223.0,Talleres de Córdoba,Argentina Primera Division,1.31,1.24,47.41
216,158.0,West Bromwich Albion,English League Championship,1.3,1.23,47.36
217,226.0,Terek Grozny,Russian Premier Liga,1.28,1.21,47.32
218,208.0,Metz,French Ligue 2,1.24,1.17,47.19
219,207.0,Boca Juniors,Argentina Primera Division,1.24,1.17,47.1
220,202.0,Spezia,Italy Serie A,1.42,1.38,46.68
221,212.0,Velez Sarsfield,Argentina Primera Division,1.15,1.1,46.56
222,218.0,Santos Laguna,Mexican Primera Division Torneo Clausura,1.49,1.47,46.35
223,222.0,Fatih Karagümrük,Turkish Turkcell Super Lig,1.71,1.71,46.29
224,244.0,Ipswich Town,English League One,1.35,1.33,46.16
225,201.0,Kawasaki Frontale,Japanese J League,1.51,1.51,46.06
226,234.0,Angers,French Ligue 1,1.3,1.28,45.94
227,251.0,Sochaux,French Ligue 2,1.25,1.24,45.72
228,228.0,Grêmio,Brasileiro Série A,1.34,1.34,45.71
229,231.0,Cercle Brugge,Belgian Jupiler League,1.38,1.38,45.68
230,219.0,AC Ajaccio,French Ligue 1,1.2,1.19,45.62
231,236.0,Salernitana,Italy Serie A,1.42,1.44,45.61
232,233.0,Casa Pia,Portuguese Liga,1.22,1.22,45.56
233,220.0,Watford,English League Championship,1.26,1.26,45.48
234,227.0,Genoa,Italy Serie B,1.1,1.09,45.47
235,232.0,Bahía,Brasileiro Série A,1.32,1.34,45.34
236,249.0,Columbus Crew,Major League Soccer,1.39,1.42,45.31
237,230.0,San Lorenzo,Argentina Primera Division,1.07,1.07,45.29
238,254.0,Bordeaux,French Ligue 2,1.18,1.21,44.85
239,250.0,Sunderland,English League Championship,1.3,1.34,44.82
240,240.0,Gazovik Orenburg,Russian Premier Liga,1.49,1.54,44.82
241,237.0,AEK Larnaca,UEFA Europa League,1.16,1.18,44.76
242,242.0,Lokomotiv Moscow,Russian Premier Liga,1.37,1.42,44.74
243,239.0,Apollon Limassol,UEFA Europa Conference League,1.21,1.24,44.74
244,252.0,Portimonense,Portuguese Liga,1.25,1.29,44.72
245,224.0,Sporting de Charleroi,Belgian Jupiler League,1.34,1.39,44.67
246,238.0,St Gallen,Swiss Raiffeisen Super League,1.61,1.68,44.58
247,248.0,Boavista,Portuguese Liga,1.25,1.3,44.39
248,255.0,New York Red Bulls,Major League Soccer,1.18,1.23,44.14
249,245.0,Konyaspor,Turkish Turkcell Super Lig,1.25,1.31,44.1
250,270.0,St Etienne,French Ligue 2,1.43,1.52,44.04
251,243.0,Los Angeles Galaxy,Major League Soccer,1.48,1.57,43.95
252,267.0,BK Hacken,Swedish Allsvenskan,1.55,1.66,43.94
253,279.0,Bristol City,English League Championship,1.18,1.25,43.84
254,266.0,Tigre,Argentina Primera Division,1.25,1.34,43.58
255,268.0,FC Dallas,Major League Soccer,1.28,1.37,43.57
256,235.0,Viborg,Danish SAS-Ligaen,1.26,1.36,43.43
257,269.0,Basel,Swiss Raiffeisen Super League,1.29,1.39,43.41
258,241.0,Sochi,Russian Premier Liga,1.33,1.44,43.36
259,258.0,Cagliari,Italy Serie B,1.13,1.21,43.33
260,311.0,St. Truidense,Belgian Jupiler League,1.12,1.21,43.15
261,295.0,Hamburg SV,German 2. Bundesliga,1.53,1.68,43.0
262,259.0,Aris Salonika,Greek Super League,1.2,1.31,42.98
263,261.0,CFR 1907 Cluj,UEFA Europa Conference League,1.22,1.33,42.98
264,247.0,Silkeborg,Danish SAS-Ligaen,1.51,1.66,42.91
265,282.0,Kasimpasa,Turkish Turkcell Super Lig,1.42,1.56,42.82
266,264.0,Malmo FF,Swedish Allsvenskan,1.35,1.49,42.74
267,253.0,Kayserispor,Turkish Turkcell Super Lig,1.51,1.67,42.69
268,272.0,Vancouver Whitecaps,Major League Soccer,1.37,1.51,42.62
269,256.0,Troyes,French Ligue 1,1.37,1.53,42.35
270,246.0,Racing Club,Argentina Primera Division,1.2,1.34,42.22
271,300.0,Defensa y Justicia,Argentina Primera Division,1.17,1.31,42.21
272,289.0,Estudiantes,Argentina Primera Division,1.14,1.28,42.18
273,271.0,Fortuna Sittard,Dutch Eredivisie,1.45,1.64,41.99
274,273.0,FC Zurich,Swiss Raiffeisen Super League,1.32,1.49,41.94
275,281.0,FC St. Pauli,German 2. Bundesliga,1.24,1.4,41.9
276,265.0,Le Havre,French Ligue 2,0.91,1.03,41.79
277,299.0,Toronto FC,Major League Soccer,1.36,1.55,41.69
278,277.0,Ludogorets,UEFA Europa League,1.3,1.49,41.66
279,278.0,Cruzeiro,Brasileiro Série A,1.23,1.4,41.65
280,262.0,Nashville SC,Major League Soccer,1.14,1.3,41.54
281,285.0,Maritimo,Portuguese Liga,1.18,1.35,41.52
282,257.0,Barnsley,English League One,1.35,1.55,41.5
283,316.0,Preston North End,English League Championship,1.12,1.28,41.43
284,283.0,FC Groningen,Dutch Eredivisie,1.32,1.53,41.38
285,280.0,Sivasspor,Turkish Turkcell Super Lig,1.29,1.49,41.35
286,290.0,Blackburn,English League Championship,1.07,1.23,41.29
287,288.0,Necaxa,Mexican Primera Division Torneo Clausura,1.07,1.24,41.26
288,304.0,Bari,Italy Serie B,1.1,1.28,41.17
289,260.0,Mamelodi Sundowns,South African ABSA Premier League,1.06,1.23,41.12
290,335.0,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.41,1.63,41.08
291,310.0,AGF Aarhus,Danish SAS-Ligaen,1.03,1.19,41.03
292,313.0,Antalyaspor,Turkish Turkcell Super Lig,1.28,1.5,40.96
293,263.0,Hearts,Scottish Premiership,1.33,1.56,40.93
294,274.0,Granada,Spanish Segunda Division,1.01,1.19,40.8
295,276.0,Hibernian,Scottish Premiership,1.31,1.55,40.67
296,327.0,OH Leuven,Belgian Jupiler League,1.33,1.56,40.66
297,275.0,Hammarby,Swedish Allsvenskan,1.4,1.64,40.63
298,287.0,Estoril Praia,Portuguese Liga,1.14,1.36,40.32
299,292.0,Pumas Unam,Mexican Primera Division Torneo Clausura,1.22,1.46,40.29
300,305.0,Sanfrecce Hiroshima,Japanese J League,1.2,1.43,40.25
301,308.0,Lanus,Argentina Primera Division,1.08,1.29,40.22
302,303.0,Brondby,Danish SAS-Ligaen,1.32,1.59,40.1
303,293.0,Levante,Spanish Segunda Division,0.99,1.19,40.1
304,302.0,Pacos Ferreira,Portuguese Liga,1.11,1.34,40.06
305,332.0,New England Revolution,Major League Soccer,1.29,1.55,40.05
306,297.0,Puebla,Mexican Primera Division Torneo Clausura,1.26,1.51,39.99
307,306.0,Coritiba,Brasileiro Série A,1.17,1.41,39.99
308,307.0,Cuiaba,Brasileiro Série A,1.1,1.33,39.98
309,296.0,Karlsruher SC,German 2. Bundesliga,1.39,1.67,39.95
310,309.0,Orlando City SC,Major League Soccer,1.23,1.49,39.87
311,312.0,Tenerife,Spanish Segunda Division,0.87,1.07,39.59
312,301.0,Austin FC,Major League Soccer,1.34,1.64,39.47
313,298.0,Sporting Kansas City,Major League Soccer,1.09,1.34,39.44
314,286.0,Alavés,Spanish Segunda Division,0.93,1.15,39.42
315,294.0,Kashima Antlers,Japanese J League,1.17,1.45,39.39
316,319.0,Atlético San Luis,Mexican Primera Division Torneo Clausura,1.14,1.41,39.3
317,331.0,Parma,Italy Serie B,1.04,1.28,39.28
318,323.0,Fortuna Düsseldorf,German 2. Bundesliga,1.3,1.61,39.22
319,348.0,Aberdeen,Scottish Premiership,1.23,1.52,39.22
320,328.0,Birmingham,English League Championship,1.06,1.32,39.15
321,315.0,Djurgardens IF,Swedish Allsvenskan,1.2,1.51,38.78
322,343.0,Randers FC,Danish SAS-Ligaen,1.17,1.47,38.77
323,317.0,FC Volendam,Dutch Eredivisie,1.38,1.72,38.75
324,325.0,Omonia Nicosia,UEFA Europa League,1.25,1.57,38.72
325,329.0,Minnesota United FC,Major League Soccer,1.26,1.59,38.67
326,330.0,Chicago Fire,Major League Soccer,1.25,1.58,38.62
327,318.0,Tijuana,Mexican Primera Division Torneo Clausura,1.16,1.46,38.6
328,326.0,SV Darmstadt 98,German 2. Bundesliga,1.19,1.5,38.53
329,322.0,Hull City,English League Championship,1.11,1.41,38.5
330,320.0,Pisa,Italy Serie B,0.96,1.23,38.45
331,284.0,Huracán,Argentina Primera Division,1.0,1.27,38.44
332,360.0,FC Andorra,Spanish Segunda Division,0.89,1.15,38.22
333,367.0,Motherwell,Scottish Premiership,1.21,1.54,38.19
334,340.0,Alanyaspor,Turkish Turkcell Super Lig,1.41,1.78,38.19
335,333.0,Nagoya Grampus Eight,Japanese J League,0.94,1.22,38.18
336,336.0,Slovan Bratislava,UEFA Europa Conference League,1.12,1.44,38.09
337,355.0,Krylia Sovetov,Russian Premier Liga,1.03,1.33,38.07
338,314.0,Valerenga,Norwegian Tippeligaen,1.28,1.64,37.98
339,291.0,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.4,1.79,37.85
340,324.0,Emmen,Dutch Eredivisie,1.19,1.54,37.76
341,342.0,Goiás,Brasileiro Série A,1.11,1.45,37.73
342,358.0,Colon Santa Fe,Argentina Primera Division,1.11,1.45,37.65
343,349.0,Austria Lustenau,Austrian T-Mobile Bundesliga,1.12,1.47,37.63
344,351.0,Cardiff City,English League Championship,0.97,1.28,37.63
345,339.0,San Jose Earthquakes,Major League Soccer,1.32,1.71,37.59
346,359.0,Rosario Central,Argentina Primera Division,1.06,1.4,37.46
347,357.0,FC Luzern,Swiss Raiffeisen Super League,1.26,1.65,37.43
348,347.0,Sheffield Wednesday,English League One,1.12,1.48,37.39
349,321.0,Montreal Impact,Major League Soccer,1.24,1.63,37.32
350,354.0,Santa Clara,Portuguese Liga,1.02,1.36,37.25
351,334.0,Ural Sverdlovsk Oblast,Russian Premier Liga,0.99,1.32,37.24
352,352.0,SC Paderborn,German 2. Bundesliga,1.27,1.66,37.21
353,345.0,FC Lugano,Swiss Raiffeisen Super League,1.24,1.63,37.2
354,337.0,Caen,French Ligue 2,1.07,1.43,37.15
355,362.0,FC Juárez,Mexican Primera Division Torneo Clausura,1.01,1.38,36.77
356,338.0,Las Palmas,Spanish Segunda Division,0.91,1.25,36.74
357,356.0,Newell's Old Boys,Argentina Primera Division,0.9,1.23,36.74
358,341.0,Lillestrom,Norwegian Tippeligaen,1.18,1.59,36.73
359,346.0,Portland Timbers,Major League Soccer,1.28,1.71,36.65
360,380.0,St Mirren,Scottish Premiership,0.99,1.35,36.53
361,374.0,Colorado Rapids,Major League Soccer,1.15,1.56,36.53
362,353.0,1. FC Heidenheim 1846,German 2. Bundesliga,1.15,1.56,36.43
363,371.0,Albacete,Spanish Segunda Division,1.09,1.49,36.4
364,379.0,Real Zaragoza,Spanish Segunda Division,0.83,1.18,35.9
365,361.0,Cerezo Osaka,Japanese J League,1.1,1.53,35.86
366,350.0,CA Independiente,Argentina Primera Division,0.96,1.36,35.7
367,377.0,Querétaro,Mexican Primera Division Torneo Clausura,1.04,1.47,35.57
368,344.0,Charlotte FC,Major League Soccer,1.22,1.7,35.56
369,369.0,IF Elfsborg,Swedish Allsvenskan,1.14,1.6,35.49
370,363.0,Bastia,French Ligue 2,0.95,1.36,35.48
371,381.0,SpVgg Greuther Fürth,German 2. Bundesliga,1.12,1.58,35.48
372,386.0,Mazatlán FC,Mexican Primera Division Torneo Clausura,1.15,1.62,35.4
373,370.0,FC Tokyo,Japanese J League,1.11,1.56,35.37
374,365.0,Paris FC,French Ligue 2,1.06,1.5,35.33
375,364.0,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.34,1.86,35.28
376,402.0,Sarmiento,Argentina Primera Division,1.02,1.46,35.19
377,366.0,Eibar,Spanish Segunda Division,0.84,1.23,35.15
378,375.0,Platense,Argentina Primera Division,0.91,1.32,35.14
379,368.0,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.25,1.75,35.14
380,395.0,Melbourne City,Australian A-League,1.35,1.89,34.92
381,387.0,Houston Dynamo,Major League Soccer,1.16,1.65,34.89
382,384.0,Queens Park Rangers,English League Championship,1.07,1.53,34.89
383,393.0,Real Oviedo,Spanish Segunda Division,0.75,1.12,34.87
384,397.0,Odense BK,Danish SAS-Ligaen,1.2,1.72,34.79
385,392.0,Como,Italy Serie B,1.05,1.53,34.74
386,425.0,Belgrano Cordoba,Argentina Primera Division,0.95,1.4,34.53
387,383.0,Servette,Swiss Raiffeisen Super League,1.15,1.66,34.44
388,405.0,Consadole Sapporo,Japanese J League,1.32,1.89,34.43
389,376.0,Umraniyespor,Turkish Turkcell Super Lig,1.2,1.73,34.31
390,373.0,Sudtirol,Italy Serie B,0.84,1.27,34.3
391,431.0,Peterborough United,English League One,1.16,1.68,34.23
392,372.0,Banfield,Argentina Primera Division,0.91,1.37,34.21
393,432.0,Rotherham United,English League Championship,0.99,1.48,34.05
