h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.72089,1.04903,1.72089,1.04903,"{'att': 165, 'def': 16}","{'att': 230, 'def': 21}",2,5,1,0,1.9345999999999999,w,2016-08-13 18:00:00,1,0,0,3,0.6718600000000001
h,1.14134,2.18655,1.14134,2.18655,"{'att': 307, 'def': 30}","{'att': 303, 'def': 12}",11,5,0,2,0.6091,l,2016-08-20 18:00:00,0,0,1,0,-1.04521
a,0.32818,2.47977,0.32818,1.60174,"{'att': 204, 'def': 18}","{'att': 205, 'def': 35}",4,3,1,2,0.1179,l,2016-08-27 18:00:00,0,0,1,0,-1.2735599999999998
h,1.2304,2.19035,0.469231,2.19035,"{'att': 287, 'def': 28}","{'att': 234, 'def': 17}",3,14,2,2,0.7393000000000001,d,2016-09-11 19:00:00,0,1,0,1,-1.721119
a,0.490661,2.15218,0.490661,2.15218,"{'att': 237, 'def': 14}","{'att': 213, 'def': 25}",4,7,0,1,0.3099,l,2016-09-18 17:15:00,0,0,1,0,-1.661519
h,1.11096,2.57704,1.11096,1.81587,"{'att': 320, 'def': 28}","{'att': 229, 'def': 23}",5,23,1,3,0.4302,l,2016-09-24 15:00:00,0,0,1,0,-0.7049100000000001
h,2.65842,2.02239,2.65842,1.26122,"{'att': 291, 'def': 21}","{'att': 229, 'def': 25}",2,16,1,2,1.8587000000000002,l,2016-10-01 15:30:00,0,0,1,0,1.3972
a,1.74979,3.50519,1.74979,3.50519,"{'att': 240, 'def': 28}","{'att': 299, 'def': 23}",7,11,2,3,0.4653,l,2016-10-15 18:00:00,0,0,1,0,-1.7553999999999998
h,1.33215,0.478578,1.33215,0.478578,"{'att': 219, 'def': 29}","{'att': 214, 'def': 27}",5,6,0,0,2.1412999999999998,d,2016-10-22 18:00:00,0,1,0,1,0.853572
a,1.10058,2.16407,1.10058,2.16407,"{'att': 189, 'def': 24}","{'att': 269, 'def': 15}",4,10,1,3,0.6138,l,2016-11-01 00:00:00,0,0,1,0,-1.0634900000000003
h,0.51266,1.00006,0.51266,1.00006,"{'att': 452, 'def': 17}","{'att': 292, 'def': 25}",1,10,1,3,0.8114,l,2016-11-06 19:00:00,0,0,1,0,-0.48739999999999994
a,1.07471,1.54877,0.31354,1.54877,"{'att': 259, 'def': 20}","{'att': 141, 'def': 25}",3,2,1,1,0.923,d,2016-11-19 19:00:00,0,1,0,1,-1.23523
h,3.3955,2.28156,3.3955,2.28156,"{'att': 134, 'def': 26}","{'att': 189, 'def': 22}",8,5,5,4,2.1726,w,2016-11-26 19:00:00,1,0,0,3,1.1139400000000004
a,0.0342109,3.9767,0.0342109,3.21553,"{'att': 339, 'def': 27}","{'att': 228, 'def': 27}",0,14,0,5,0.0008,l,2016-12-03 19:00:00,0,0,1,0,-3.1813191
h,2.18185,0.672058,1.42068,0.672058,"{'att': 144, 'def': 25}","{'att': 260, 'def': 19}",5,5,3,0,2.5092000000000003,w,2016-12-10 19:00:00,1,0,0,3,0.7486219999999999
