h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.78196,0.629678,0.78196,0.629678,"{'att': 266, 'def': 27}","{'att': 166, 'def': 19}",1,5,2,1,1.4192,w,2016-11-06 20:30:00,1,0,0,3,0.15228200000000003
h,1.40512,0.571005,1.40512,0.571005,"{'att': 300, 'def': 14}","{'att': 192, 'def': 22}",3,2,4,0,2.0702,w,2016-11-22 00:00:00,1,0,0,3,0.8341149999999999
a,1.40213,0.424457,1.40213,0.424457,"{'att': 284, 'def': 15}","{'att': 203, 'def': 20}",3,2,1,1,2.2003,d,2016-11-26 19:00:00,0,1,0,1,0.9776730000000001
h,1.17737,1.476,1.17737,1.476,"{'att': 242, 'def': 14}","{'att': 134, 'def': 18}",2,6,3,1,1.0582,w,2016-12-03 19:00:00,1,0,0,3,-0.29862999999999995
a,0.212574,0.551109,0.212574,0.551109,"{'att': 278, 'def': 26}","{'att': 123, 'def': 21}",0,4,0,1,0.8572,l,2016-12-11 16:00:00,0,0,1,0,-0.3385349999999999
h,1.78268,1.07221,1.78268,1.07221,"{'att': 345, 'def': 23}","{'att': 171, 'def': 17}",2,1,3,1,1.8986999999999998,w,2016-12-15 00:00:00,1,0,0,3,0.7104699999999999
h,0.600426,0.983306,0.600426,0.983306,"{'att': 335, 'def': 21}","{'att': 186, 'def': 23}",3,6,0,2,0.9458,l,2016-12-17 21:30:00,0,0,1,0,-0.38288
a,0.687502,1.97881,0.687502,1.97881,"{'att': 314, 'def': 13}","{'att': 129, 'def': 29}",0,24,0,1,0.4832,l,2016-12-26 19:00:00,0,0,1,0,-1.291308
a,0.6675,0.371668,0.6675,0.371668,"{'att': 310, 'def': 33}","{'att': 115, 'def': 30}",3,4,2,1,1.5958,w,2016-12-31 19:00:00,1,0,0,3,0.295832
h,0.883566,0.992341,0.883566,0.992341,"{'att': 291, 'def': 15}","{'att': 189, 'def': 16}",1,2,3,1,1.2302,w,2017-01-02 19:00:00,1,0,0,3,-0.10877500000000007
a,0.165019,2.65474,0.165019,2.65474,"{'att': 380, 'def': 30}","{'att': 117, 'def': 23}",1,9,0,4,0.07289999999999999,l,2017-01-14 16:30:00,0,0,1,0,-2.489721
h,1.3279,0.440887,1.3279,0.440887,"{'att': 219, 'def': 21}","{'att': 168, 'def': 18}",5,5,2,0,2.1710000000000003,w,2017-01-21 18:00:00,1,0,0,3,0.887013
a,1.25288,1.18135,1.25288,0.420177,"{'att': 260, 'def': 22}","{'att': 105, 'def': 17}",4,5,1,1,1.3416,d,2017-01-31 22:45:00,0,1,0,1,0.832703
h,1.84983,1.10818,1.84983,1.10818,"{'att': 239, 'def': 8}","{'att': 142, 'def': 25}",6,4,1,0,1.9143,w,2017-02-04 15:00:00,1,0,0,3,0.7416500000000001
a,0.769974,1.17553,0.769974,1.17553,"{'att': 305, 'def': 22}","{'att': 129, 'def': 18}",2,5,2,2,0.9834,d,2017-02-11 15:00:00,0,1,0,1,-0.4055559999999999
h,1.6124,1.22747,1.6124,0.466297,"{'att': 344, 'def': 21}","{'att': 136, 'def': 10}",5,12,2,1,1.6864999999999999,w,2017-02-25 15:00:00,1,0,0,3,1.146103
h,0.3746,1.39171,0.3746,1.39171,"{'att': 140, 'def': 14}","{'att': 167, 'def': 29}",0,8,0,2,0.505,l,2017-03-04 15:00:00,0,0,1,0,-1.01711
a,0.127321,2.17521,0.127321,2.17521,"{'att': 328, 'def': 19}","{'att': 175, 'def': 18}",2,4,0,3,0.1061,l,2017-03-11 15:00:00,0,0,1,0,-2.047889
h,2.11737,0.995221,2.11737,0.995221,"{'att': 367, 'def': 18}","{'att': 94, 'def': 19}",4,9,3,1,2.2205,w,2017-03-18 12:30:00,1,0,0,3,1.1221490000000003
a,0.200297,0.986683,0.200297,0.986683,"{'att': 362, 'def': 16}","{'att': 132, 'def': 32}",3,8,0,0,0.5563,d,2017-04-01 15:00:00,0,1,0,1,-0.786386
a,1.48109,0.691991,1.48109,0.691991,"{'att': 280, 'def': 26}","{'att': 156, 'def': 9}",10,6,0,2,2.1532999999999998,l,2017-04-04 19:45:00,0,0,1,0,0.789099
h,2.01721,0.910339,2.01721,0.910339,"{'att': 315, 'def': 24}","{'att': 147, 'def': 25}",8,10,0,1,2.2382000000000004,l,2017-04-08 15:00:00,0,0,1,0,1.106871
h,0.590375,1.30017,0.590375,1.30017,"{'att': 321, 'def': 20}","{'att': 149, 'def': 26}",2,5,0,1,0.7493000000000001,l,2017-04-16 13:30:00,0,0,1,0,-0.7097950000000001
h,0.809101,0.570664,0.809101,0.570664,"{'att': 134, 'def': 19}","{'att': 185, 'def': 23}",10,2,0,1,1.5058,l,2017-04-29 15:00:00,0,0,1,0,0.238437
a,0.82853,1.08649,0.82853,1.08649,"{'att': 190, 'def': 17}","{'att': 115, 'def': 16}",2,7,2,2,1.1074,d,2017-05-06 15:00:00,0,1,0,1,-0.25795999999999997
h,0.529155,1.76954,0.529155,1.76954,"{'att': 257, 'def': 12}","{'att': 125, 'def': 9}",4,16,0,1,0.4474,l,2017-05-12 20:00:00,0,0,1,0,-1.2403849999999998
a,0.387741,2.58035,0.387741,2.58035,"{'att': 375, 'def': 14}","{'att': 155, 'def': 31}",0,14,1,3,0.0912,l,2017-05-16 20:00:00,0,0,1,0,-2.192609
a,1.60674,1.74555,1.60674,1.74555,"{'att': 351, 'def': 14}","{'att': 162, 'def': 18}",5,5,1,2,1.2604000000000002,l,2017-05-21 15:00:00,0,0,1,0,-0.13880999999999988
