h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.937328,0.180046,0.937328,0.180046,"{'att': 158, 'def': 24}","{'att': 344, 'def': 23}",6,4,1,1,2.0192,d,2016-08-13 18:00:00,0,1,0,1,0.757282
a,0.613233,1.36553,0.613233,0.604363,"{'att': 213, 'def': 31}","{'att': 258, 'def': 15}",8,9,0,2,0.6519,l,2016-08-19 23:00:00,0,0,1,0,0.008870000000000045
h,0.613743,1.39142,0.613743,0.630251,"{'att': 111, 'def': 19}","{'att': 258, 'def': 17}",4,7,1,1,0.6205,d,2016-08-27 18:00:00,0,1,0,1,-0.016507999999999967
a,1.17522,1.89219,1.17522,1.13102,"{'att': 297, 'def': 24}","{'att': 248, 'def': 23}",1,13,1,2,0.8200000000000001,l,2016-09-10 18:00:00,0,0,1,0,0.04420000000000002
h,2.15218,0.490661,2.15218,0.490661,"{'att': 213, 'def': 25}","{'att': 237, 'def': 14}",7,4,1,0,2.5410000000000004,w,2016-09-18 17:15:00,1,0,0,3,1.661519
a,2.97877,0.693818,2.97877,0.693818,"{'att': 203, 'def': 22}","{'att': 272, 'def': 23}",12,4,3,0,2.7415000000000003,w,2016-09-25 19:00:00,1,0,0,3,2.2849519999999997
a,0.920963,0.446309,0.920963,0.446309,"{'att': 230, 'def': 21}","{'att': 388, 'def': 20}",8,4,0,0,1.7853,d,2016-10-02 17:15:00,0,1,0,1,0.47465399999999996
h,4.21181,1.03126,3.45064,0.270091,"{'att': 163, 'def': 9}","{'att': 281, 'def': 17}",9,4,3,1,2.89,w,2016-10-16 19:00:00,1,0,0,3,3.180549
a,0.563752,1.15321,0.563752,1.15321,"{'att': 297, 'def': 27}","{'att': 145, 'def': 23}",4,11,1,1,0.8156000000000001,d,2016-10-23 16:30:00,0,1,0,1,-0.589458
h,0.422364,1.14759,0.422364,1.14759,"{'att': 208, 'def': 29}","{'att': 237, 'def': 19}",5,8,0,2,0.6889000000000001,l,2016-10-30 20:00:00,0,0,1,0,-0.7252260000000001
a,2.03046,0.561215,1.26929,0.561215,"{'att': 176, 'def': 26}","{'att': 335, 'def': 11}",13,3,1,2,2.4746,l,2016-11-06 18:15:00,0,0,1,0,0.708075
h,0.0942055,1.68802,0.0942055,1.68802,"{'att': 325, 'def': 17}","{'att': 182, 'def': 41}",0,11,0,0,0.1921,d,2016-11-19 19:00:00,0,1,0,1,-1.5938145000000001
h,2.80562,0.615174,2.80562,0.615174,"{'att': 180, 'def': 28}","{'att': 223, 'def': 26}",8,8,1,0,2.7423,w,2016-11-27 20:30:00,1,0,0,3,2.1904459999999997
a,0.764357,2.20073,0.764357,2.20073,"{'att': 148, 'def': 28}","{'att': 218, 'def': 26}",9,2,0,3,0.3466,l,2016-12-03 19:00:00,0,0,1,0,-1.4363730000000001
h,1.72919,0.493941,1.72919,0.493941,"{'att': 219, 'def': 24}","{'att': 289, 'def': 29}",6,1,1,0,2.4456999999999995,w,2016-12-11 18:15:00,1,0,0,3,1.235249
a,0.723114,0.333754,0.723114,0.333754,"{'att': 85, 'def': 27}","{'att': 227, 'def': 4}",15,1,0,0,1.6892,d,2016-12-15 00:00:00,0,1,0,1,0.38936000000000004
a,1.69451,0.492912,1.69451,0.492912,"{'att': 193, 'def': 23}","{'att': 282, 'def': 22}",10,5,3,1,2.4754,w,2016-12-18 17:30:00,1,0,0,3,1.201598
h,0.403743,1.61035,0.403743,0.849177,"{'att': 321, 'def': 21}","{'att': 162, 'def': 27}",1,7,1,4,0.38130000000000003,l,2016-12-28 23:45:00,0,0,1,0,-0.44543399999999994
h,0.371668,0.6675,0.371668,0.6675,"{'att': 115, 'def': 30}","{'att': 310, 'def': 33}",4,3,1,2,0.9661,l,2016-12-31 19:00:00,0,0,1,0,-0.295832
a,1.01083,2.34997,1.01083,1.5888,"{'att': 205, 'def': 38}","{'att': 198, 'def': 18}",4,11,0,3,0.43970000000000004,l,2017-01-02 15:00:00,0,0,1,0,-0.5779700000000001
a,0.962065,0.464555,0.962065,0.464555,"{'att': 132, 'def': 21}","{'att': 198, 'def': 22}",4,4,0,1,1.7849,l,2017-01-14 19:00:00,0,0,1,0,0.49750999999999995
h,2.49923,0.935866,1.73806,0.935866,"{'att': 124, 'def': 22}","{'att': 222, 'def': 19}",4,3,3,0,2.47,w,2017-01-22 15:00:00,1,0,0,3,0.802194
a,0.907103,0.760046,0.907103,0.760046,"{'att': 238, 'def': 26}","{'att': 347, 'def': 22}",5,2,1,2,1.49,l,2017-01-31 22:45:00,0,0,1,0,0.147057
h,1.06276,0.91785,1.06276,0.91785,"{'att': 213, 'def': 21}","{'att': 274, 'def': 29}",5,2,1,3,1.3928,l,2017-02-04 15:00:00,0,0,1,0,0.14490999999999987
a,1.72717,0.197925,1.72717,0.197925,"{'att': 267, 'def': 32}","{'att': 273, 'def': 21}",9,3,4,0,2.5643,w,2017-02-11 15:00:00,1,0,0,3,1.5292450000000002
a,1.33681,1.40104,1.33681,1.40104,"{'att': 110, 'def': 15}","{'att': 233, 'def': 29}",5,8,4,3,1.3015,w,2017-03-04 15:00:00,1,0,0,3,-0.06423000000000001
a,0.839989,1.64328,0.839989,0.882109,"{'att': 210, 'def': 23}","{'att': 246, 'def': 23}",5,8,1,2,0.6667,l,2017-03-19 14:15:00,0,0,1,0,-0.042120000000000046
h,1.00252,2.06307,1.00252,1.3019,"{'att': 166, 'def': 16}","{'att': 360, 'def': 23}",7,4,0,0,0.604,d,2017-04-01 17:30:00,0,1,0,1,-0.29938
h,3.34327,1.73055,3.34327,1.73055,"{'att': 90, 'def': 20}","{'att': 174, 'def': 18}",18,7,3,1,2.3653,w,2017-04-05 19:45:00,1,0,0,3,1.61272
a,0.910339,2.01721,0.910339,2.01721,"{'att': 147, 'def': 25}","{'att': 315, 'def': 24}",10,8,1,0,0.5555,w,2017-04-08 15:00:00,1,0,0,3,-1.106871
h,0.616753,2.74188,0.616753,2.74188,"{'att': 365, 'def': 23}","{'att': 245, 'def': 19}",4,8,0,3,0.191,l,2017-04-15 17:30:00,0,0,1,0,-2.125127
a,1.32952,1.4438,1.32952,1.4438,"{'att': 239, 'def': 16}","{'att': 286, 'def': 14}",6,23,2,4,1.3187,l,2017-04-25 19:45:00,0,0,1,0,-0.11427999999999994
h,1.24844,0.472435,0.487272,0.472435,"{'att': 172, 'def': 28}","{'att': 254, 'def': 28}",6,11,0,0,2.1799,d,2017-04-29 15:00:00,0,1,0,1,0.014836999999999989
a,0.182082,1.35967,0.182082,0.598504,"{'att': 283, 'def': 23}","{'att': 163, 'def': 25}",2,12,0,0,0.2623,d,2017-05-07 13:30:00,0,1,0,1,-0.41642200000000007
h,1.25259,1.35954,1.25259,1.35954,"{'att': 229, 'def': 14}","{'att': 234, 'def': 20}",4,15,0,2,1.2566000000000002,l,2017-05-10 19:45:00,0,0,1,0,-0.10694999999999988
a,1.52569,1.32885,0.764523,1.32885,"{'att': 180, 'def': 22}","{'att': 304, 'def': 21}",4,8,2,1,1.5171,w,2017-05-13 15:00:00,1,0,0,3,-0.5643270000000001
h,1.66533,0.45805,0.904161,0.45805,"{'att': 238, 'def': 18}","{'att': 286, 'def': 17}",5,3,0,0,2.3925,d,2017-05-17 19:45:00,0,1,0,1,0.446111
h,1.3554,0.983464,1.3554,0.983464,"{'att': 147, 'def': 27}","{'att': 281, 'def': 22}",12,7,0,1,1.6451,l,2017-05-21 15:00:00,0,0,1,0,0.37193599999999993
