h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.09877,1.95479,1.09877,1.19362,"{'att': 368, 'def': 23}","{'att': 76, 'def': 14}",4,11,1,2,0.7048000000000001,l,2016-08-13 20:30:00,0,0,1,0,-0.09484999999999988
h,1.4645,0.854908,1.4645,0.854908,"{'att': 289, 'def': 29}","{'att': 188, 'def': 32}",12,6,1,2,1.8536000000000001,l,2016-08-21 16:30:00,0,0,1,0,0.6095919999999999
a,1.39142,0.613743,0.630251,0.613743,"{'att': 258, 'def': 17}","{'att': 111, 'def': 19}",7,4,1,1,2.1223,d,2016-08-27 18:00:00,0,1,0,1,0.016507999999999967
h,1.0404,2.84526,1.0404,2.84526,"{'att': 390, 'def': 23}","{'att': 122, 'def': 25}",3,4,0,3,0.3669,l,2016-09-12 23:00:00,0,0,1,0,-1.8048600000000001
a,0.960821,2.52591,0.960821,2.52591,"{'att': 354, 'def': 20}","{'att': 103, 'def': 19}",2,10,0,1,0.40549999999999997,l,2016-09-18 19:30:00,0,0,1,0,-1.565089
h,1.51457,1.7887,1.51457,1.7887,"{'att': 249, 'def': 24}","{'att': 160, 'def': 17}",7,6,2,3,1.2116,l,2016-09-24 18:00:00,0,0,1,0,-0.27413
h,1.19268,0.88211,1.19268,0.88211,"{'att': 166, 'def': 22}","{'att': 200, 'def': 10}",8,7,1,1,1.6782,d,2016-10-01 18:00:00,0,1,0,1,0.31057
a,0.587572,2.29543,0.587572,2.29543,"{'att': 271, 'def': 19}","{'att': 182, 'def': 16}",6,12,0,2,0.28659999999999997,l,2016-10-15 18:00:00,0,0,1,0,-1.707858
a,0.808339,1.19585,0.808339,1.19585,"{'att': 264, 'def': 21}","{'att': 141, 'def': 25}",3,8,0,1,1.0286,l,2016-10-22 18:00:00,0,0,1,0,-0.38751100000000005
h,0.853434,2.48348,0.0922651,2.48348,"{'att': 321, 'def': 23}","{'att': 133, 'def': 21}",1,12,1,4,0.2735,l,2016-10-29 15:30:00,0,0,1,0,-2.3912149
a,1.13672,2.6457,0.375547,2.6457,"{'att': 245, 'def': 24}","{'att': 86, 'def': 20}",6,24,2,1,0.4371,w,2016-11-05 19:00:00,1,0,0,3,-2.270153
h,0.951511,1.25065,0.951511,1.25065,"{'att': 288, 'def': 18}","{'att': 224, 'def': 21}",8,9,3,0,1.0958999999999999,w,2016-11-19 19:00:00,1,0,0,3,-0.29913900000000004
a,0.291073,2.02461,0.291073,1.26344,"{'att': 337, 'def': 13}","{'att': 74, 'def': 17}",3,17,0,2,0.1938,l,2016-11-26 19:00:00,0,0,1,0,-0.9723669999999999
h,1.4282,1.13791,1.4282,1.13791,"{'att': 160, 'def': 14}","{'att': 200, 'def': 29}",9,3,2,1,1.5818999999999999,w,2016-12-03 15:00:00,1,0,0,3,0.29028999999999994
a,0.672058,2.18185,0.672058,1.42068,"{'att': 260, 'def': 19}","{'att': 144, 'def': 25}",5,5,0,3,0.33930000000000005,l,2016-12-10 19:00:00,0,0,1,0,-0.7486219999999999
h,0.473979,1.22459,0.473979,1.22459,"{'att': 301, 'def': 18}","{'att': 148, 'def': 17}",5,4,0,1,0.7037,l,2016-12-14 23:45:00,0,0,1,0,-0.7506110000000001
h,1.13526,1.07552,1.13526,1.07552,"{'att': 183, 'def': 21}","{'att': 118, 'def': 20}",4,5,1,0,1.367,w,2016-12-17 19:00:00,1,0,0,3,0.059739999999999904
a,0.488541,2.32117,0.488541,2.32117,"{'att': 304, 'def': 18}","{'att': 196, 'def': 11}",1,14,1,3,0.2905,l,2016-12-26 19:00:00,0,0,1,0,-1.8326289999999998
a,0.465701,2.72471,0.465701,1.96354,"{'att': 174, 'def': 17}","{'att': 235, 'def': 23}",6,7,1,4,0.13190000000000002,l,2016-12-31 19:00:00,0,0,1,0,-1.4978390000000001
h,1.91057,2.332,0.388234,2.332,"{'att': 372, 'def': 19}","{'att': 148, 'def': 17}",4,10,2,2,1.0406,d,2017-01-02 19:00:00,0,1,0,1,-1.9437659999999999
h,1.1365,1.22897,1.1365,1.22897,"{'att': 226, 'def': 29}","{'att': 228, 'def': 20}",7,8,1,3,1.2951000000000001,l,2017-01-14 19:00:00,0,0,1,0,-0.09246999999999983
a,0.440887,1.3279,0.440887,1.3279,"{'att': 168, 'def': 18}","{'att': 219, 'def': 21}",5,5,0,2,0.5681,l,2017-01-21 18:00:00,0,0,1,0,-0.887013
h,0.228009,0.682758,0.228009,0.682758,"{'att': 255, 'def': 22}","{'att': 91, 'def': 12}",4,6,0,0,0.7807999999999999,d,2017-01-31 22:45:00,0,1,0,1,-0.45474899999999996
a,0.837361,2.45994,0.837361,2.45994,"{'att': 249, 'def': 13}","{'att': 152, 'def': 29}",1,5,4,0,0.35940000000000005,w,2017-02-04 15:00:00,1,0,0,3,-1.622579
h,0.197925,1.72717,0.197925,1.72717,"{'att': 273, 'def': 21}","{'att': 267, 'def': 32}",3,9,0,4,0.26180000000000003,l,2017-02-11 15:00:00,0,0,1,0,-1.5292450000000002
a,0.505952,1.70366,0.505952,1.70366,"{'att': 304, 'def': 17}","{'att': 125, 'def': 21}",2,3,0,2,0.5065,l,2017-02-25 15:00:00,0,0,1,0,-1.197708
h,0.737758,2.48022,0.737758,2.48022,"{'att': 433, 'def': 31}","{'att': 146, 'def': 22}",0,15,0,2,0.2616,l,2017-03-05 16:00:00,0,0,1,0,-1.7424620000000002
