h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.6591,1.18197,1.6591,0.420799,"{'att': 278, 'def': 29}","{'att': 260, 'def': 30}",12,2,4,3,1.7103,w,2016-08-14 19:00:00,1,0,0,3,1.238301
a,0.939025,0.197536,0.939025,0.197536,"{'att': 84, 'def': 14}","{'att': 407, 'def': 16}",14,0,0,2,2.0377,l,2016-08-20 18:00:00,0,0,1,0,0.7414890000000001
a,1.92569,0.590511,1.16452,0.590511,"{'att': 221, 'def': 31}","{'att': 212, 'def': 28}",11,3,1,1,2.4576,d,2016-08-27 15:30:00,0,1,0,1,0.574009
h,2.76916,1.22508,2.76916,1.22508,"{'att': 153, 'def': 10}","{'att': 325, 'def': 22}",14,3,4,1,2.3684,w,2016-09-10 20:30:00,1,0,0,3,1.54408
a,1.41642,1.16415,1.41642,1.16415,"{'att': 323, 'def': 32}","{'att': 250, 'def': 17}",4,11,2,1,1.5735999999999999,w,2016-09-16 23:00:00,1,0,0,3,0.25227
h,4.64913,0.157549,3.1268,0.157549,"{'att': 175, 'def': 30}","{'att': 318, 'def': 12}",21,2,5,1,2.9929,w,2016-09-24 18:00:00,1,0,0,3,2.969251
a,2.02239,2.65842,1.26122,2.65842,"{'att': 229, 'def': 25}","{'att': 291, 'def': 21}",16,2,2,1,0.9118999999999999,w,2016-10-01 15:30:00,1,0,0,3,-1.3972
h,0.270441,0.537762,0.270441,0.537762,"{'att': 149, 'def': 33}","{'att': 351, 'def': 38}",10,1,0,0,0.9191,d,2016-10-17 23:00:00,0,1,0,1,-0.267321
h,2.2952,0.685982,2.2952,0.685982,"{'att': 138, 'def': 17}","{'att': 366, 'def': 20}",13,4,2,1,2.4501,w,2016-10-22 20:30:00,1,0,0,3,1.6092179999999998
a,2.26056,0.496044,2.26056,0.496044,"{'att': 213, 'def': 23}","{'att': 251, 'def': 23}",16,12,4,2,2.5567,w,2016-10-29 20:30:00,1,0,0,3,1.764516
h,4.18366,0.771133,4.18366,0.771133,"{'att': 191, 'def': 31}","{'att': 280, 'def': 17}",17,5,6,1,2.8982,w,2016-11-06 18:15:00,1,0,0,3,3.412527
a,1.68802,0.0942055,1.68802,0.0942055,"{'att': 182, 'def': 41}","{'att': 325, 'def': 17}",11,0,0,0,2.6521,d,2016-11-19 19:00:00,0,1,0,1,1.5938145000000001
h,2.02461,0.291073,1.26344,0.291073,"{'att': 74, 'def': 17}","{'att': 337, 'def': 13}",17,3,2,0,2.6799,w,2016-11-26 19:00:00,1,0,0,3,0.9723669999999999
a,1.26532,2.54396,1.26532,1.78279,"{'att': 216, 'def': 31}","{'att': 309, 'def': 19}",7,6,3,4,0.4052,l,2016-12-04 17:30:00,0,0,1,0,-0.5174700000000001
h,1.79134,0.64998,1.79134,0.64998,"{'att': 136, 'def': 14}","{'att': 329, 'def': 15}",28,0,2,2,2.2429,d,2016-12-11 20:30:00,0,1,0,1,1.14136
a,2.13526,0.161583,2.13526,0.161583,"{'att': 233, 'def': 33}","{'att': 396, 'def': 22}",10,2,3,0,2.7815000000000003,w,2016-12-14 23:45:00,1,0,0,3,1.9736770000000001
a,1.87823,0.456788,1.87823,0.456788,"{'att': 121, 'def': 21}","{'att': 306, 'def': 21}",17,1,1,0,2.499,w,2016-12-20 00:00:00,1,0,0,3,1.421442
h,1.66669,0.389104,1.66669,0.389104,"{'att': 176, 'def': 29}","{'att': 351, 'def': 22}",13,0,4,1,2.4064,w,2016-12-27 21:15:00,1,0,0,3,1.2775859999999999
h,0.256825,0.352445,0.256825,0.352445,"{'att': 352, 'def': 37}","{'att': 188, 'def': 22}",2,3,1,0,1.0969000000000002,w,2016-12-31 21:30:00,1,0,0,3,-0.09561999999999998
a,2.332,1.91057,2.332,0.388234,"{'att': 148, 'def': 17}","{'att': 372, 'def': 19}",10,4,2,2,1.6799,d,2017-01-02 19:00:00,0,1,0,1,1.9437659999999999
a,1.46058,1.03178,0.699407,1.03178,"{'att': 266, 'def': 27}","{'att': 210, 'def': 32}",6,6,1,1,1.7466000000000002,d,2017-01-15 16:00:00,0,1,0,1,-0.3323729999999999
h,1.24037,1.60482,1.24037,1.60482,"{'att': 153, 'def': 32}","{'att': 422, 'def': 11}",14,8,2,3,1.0315,l,2017-01-21 15:30:00,0,0,1,0,-0.36444999999999994
h,1.20485,1.0666,1.20485,0.305435,"{'att': 198, 'def': 31}","{'att': 319, 'def': 28}",8,3,1,1,1.4194,d,2017-01-31 23:00:00,0,1,0,1,0.899415
a,1.12538,1.88587,1.12538,1.88587,"{'att': 106, 'def': 22}","{'att': 300, 'def': 9}",16,3,0,2,0.747,l,2017-02-04 15:00:00,0,0,1,0,-0.7604899999999999
h,2.38009,0.622104,2.38009,0.622104,"{'att': 218, 'def': 32}","{'att': 162, 'def': 21}",10,3,2,0,2.6239999999999997,w,2017-02-11 17:30:00,1,0,0,3,1.757986
a,0.789939,1.54732,0.789939,1.54732,"{'att': 104, 'def': 28}","{'att': 304, 'def': 22}",17,3,1,3,0.7732000000000001,l,2017-02-27 20:00:00,0,0,1,0,-0.7573810000000001
h,2.70435,0.729203,2.70435,0.729203,"{'att': 206, 'def': 20}","{'att': 191, 'def': 21}",15,5,3,1,2.6294,w,2017-03-04 17:30:00,1,0,0,3,1.9751469999999998
h,0.966335,0.83474,0.966335,0.83474,"{'att': 140, 'def': 13}","{'att': 266, 'def': 21}",7,5,2,1,1.4603,w,2017-03-12 16:00:00,1,0,0,3,0.13159500000000002
a,1.94116,2.55464,1.17999,2.55464,"{'att': 354, 'def': 20}","{'att': 174, 'def': 28}",16,14,1,1,0.9707,d,2017-03-19 16:30:00,0,1,0,1,-1.37465
h,0.625343,1.44152,0.625343,1.44152,"{'att': 216, 'def': 32}","{'att': 228, 'def': 21}",3,5,3,1,0.6280999999999999,w,2017-04-01 12:30:00,1,0,0,3,-0.8161769999999999
h,2.17263,1.31233,2.17263,1.31233,"{'att': 169, 'def': 36}","{'att': 350, 'def': 15}",6,1,2,2,2.0291,d,2017-04-05 20:00:00,0,1,0,1,0.8602999999999998
a,1.02225,2.13972,1.02225,2.13972,"{'att': 187, 'def': 22}","{'att': 268, 'def': 16}",6,1,2,1,0.549,w,2017-04-08 15:00:00,1,0,0,3,-1.11747
a,1.30017,0.590375,1.30017,0.590375,"{'att': 149, 'def': 26}","{'att': 321, 'def': 20}",5,2,1,0,1.9661,w,2017-04-16 13:30:00,1,0,0,3,0.7097950000000001
h,0.89449,1.21741,0.89449,1.21741,"{'att': 85, 'def': 22}","{'att': 322, 'def': 30}",10,4,1,2,1.0271000000000001,l,2017-04-23 16:30:00,0,0,1,0,-0.3229200000000001
a,0.55669,0.436648,0.55669,0.436648,"{'att': 211, 'def': 23}","{'att': 283, 'def': 17}",7,2,1,0,1.3648,w,2017-05-01 20:00:00,1,0,0,3,0.12004200000000004
h,1.35967,0.182082,0.598504,0.182082,"{'att': 163, 'def': 25}","{'att': 283, 'def': 23}",12,2,0,0,2.5500999999999996,d,2017-05-07 13:30:00,0,1,0,1,0.41642200000000007
a,3.28962,1.03963,3.28962,1.03963,"{'att': 160, 'def': 16}","{'att': 364, 'def': 15}",11,0,4,0,2.7276000000000002,w,2017-05-14 14:15:00,1,0,0,3,2.2499900000000004
h,2.16957,0.899691,2.16957,0.899691,"{'att': 119, 'def': 25}","{'att': 415, 'def': 18}",14,3,3,0,2.2664999999999997,w,2017-05-21 15:00:00,1,0,0,3,1.2698790000000002
