h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.4603,0.445604,0.699127,0.445604,"{'att': 213, 'def': 34}","{'att': 333, 'def': 28}",7,3,2,1,2.2936,w,2016-08-15 23:00:00,1,0,0,3,0.25352300000000005
a,1.75595,0.804549,1.75595,0.804549,"{'att': 201, 'def': 24}","{'att': 296, 'def': 30}",9,1,2,1,2.1832,w,2016-08-20 18:00:00,1,0,0,3,0.9514009999999999
h,2.65838,0.18449,2.65838,0.18449,"{'att': 233, 'def': 14}","{'att': 343, 'def': 24}",23,1,3,0,2.8418,w,2016-08-27 18:00:00,1,0,0,3,2.4738900000000004
a,2.19035,1.2304,2.19035,0.469231,"{'att': 234, 'def': 17}","{'att': 287, 'def': 28}",14,3,2,2,2.0143,d,2016-09-11 19:00:00,0,1,0,1,1.721119
h,1.16415,1.41642,1.16415,1.41642,"{'att': 250, 'def': 17}","{'att': 323, 'def': 32}",11,4,1,2,1.1212,l,2016-09-16 23:00:00,0,0,1,0,-0.25227
a,0.613553,1.66224,0.613553,1.66224,"{'att': 236, 'def': 20}","{'att': 274, 'def': 24}",4,15,0,3,0.5593,l,2016-09-24 20:30:00,0,0,1,0,-1.048687
a,1.99155,0.27266,1.99155,0.27266,"{'att': 233, 'def': 21}","{'att': 281, 'def': 19}",11,2,2,0,2.6359000000000004,w,2016-10-01 18:00:00,1,0,0,3,1.71889
h,3.11573,0.182549,3.11573,0.182549,"{'att': 258, 'def': 23}","{'att': 320, 'def': 25}",12,3,3,0,2.9316999999999998,w,2016-10-15 15:30:00,1,0,0,3,2.9331810000000003
h,2.25192,0.742805,2.25192,0.742805,"{'att': 227, 'def': 25}","{'att': 233, 'def': 36}",4,9,4,0,2.4444000000000004,w,2016-10-23 19:00:00,1,0,0,3,1.509115
a,1.14759,0.422364,1.14759,0.422364,"{'att': 237, 'def': 19}","{'att': 208, 'def': 29}",8,5,2,0,1.9948000000000001,w,2016-10-30 20:00:00,1,0,0,3,0.7252260000000001
h,1.94078,0.0131321,1.94078,0.0131321,"{'att': 274, 'def': 21}","{'att': 374, 'def': 28}",12,1,5,0,2.8023,w,2016-11-05 21:30:00,1,0,0,3,1.9276479
