h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.19686,0.7197,0.435691,0.7197,"{'att': 143, 'def': 28}","{'att': 191, 'def': 21}",6,5,1,2,1.8374000000000001,l,2016-11-19 19:00:00,0,0,1,0,-0.284009
h,2.0478,0.425252,0.525466,0.425252,"{'att': 319, 'def': 27}","{'att': 148, 'def': 22}",7,6,2,2,2.6753,d,2016-11-26 19:00:00,0,1,0,1,0.10021399999999997
a,1.13791,1.4282,1.13791,1.4282,"{'att': 200, 'def': 29}","{'att': 160, 'def': 14}",3,9,1,2,1.1514,l,2016-12-03 15:00:00,0,0,1,0,-0.29028999999999994
h,2.60583,0.970372,2.60583,0.970372,"{'att': 340, 'def': 20}","{'att': 72, 'def': 11}",4,19,4,2,2.5126999999999997,w,2016-12-10 21:30:00,1,0,0,3,1.635458
a,1.6751,0.64118,1.6751,0.64118,"{'att': 293, 'def': 27}","{'att': 134, 'def': 18}",10,4,0,1,2.2427,l,2016-12-13 23:45:00,0,0,1,0,1.0339200000000002
a,1.25572,2.518,1.25572,1.75683,"{'att': 302, 'def': 18}","{'att': 160, 'def': 17}",4,7,2,2,0.4891,d,2016-12-17 19:00:00,0,1,0,1,-0.5011099999999999
h,0.377464,1.25512,0.377464,1.25512,"{'att': 279, 'def': 26}","{'att': 166, 'def': 17}",6,4,0,2,0.5357000000000001,l,2016-12-26 15:00:00,0,0,1,0,-0.877656
h,1.10842,1.58333,1.10842,1.58333,"{'att': 280, 'def': 19}","{'att': 132, 'def': 14}",7,6,1,0,1.0183,w,2016-12-31 15:00:00,1,0,0,3,-0.47490999999999994
a,0.477078,0.697108,0.477078,0.697108,"{'att': 281, 'def': 30}","{'att': 133, 'def': 19}",9,2,0,0,1.0327,d,2017-01-02 16:30:00,0,1,0,1,-0.22002999999999995
h,0.179144,0.738826,0.179144,0.738826,"{'att': 369, 'def': 17}","{'att': 165, 'def': 20}",2,7,0,3,0.6538,l,2017-01-14 21:30:00,0,0,1,0,-0.559682
a,0.935866,2.49923,0.935866,1.73806,"{'att': 222, 'def': 19}","{'att': 124, 'def': 22}",3,4,0,3,0.36639999999999995,l,2017-01-22 15:00:00,0,0,1,0,-0.802194
a,0.775645,1.82995,0.775645,1.82995,"{'att': 168, 'def': 9}","{'att': 120, 'def': 19}",4,13,0,1,0.6049,l,2017-01-31 22:45:00,0,0,1,0,-1.0543049999999998
h,0.492009,1.98688,0.492009,1.98688,"{'att': 337, 'def': 17}","{'att': 124, 'def': 20}",1,9,0,3,0.3473,l,2017-02-05 16:00:00,0,0,1,0,-1.494871
a,0.672883,0.693376,0.672883,0.693376,"{'att': 270, 'def': 23}","{'att': 263, 'def': 19}",6,2,0,2,1.2836,l,2017-02-12 16:00:00,0,0,1,0,-0.020492999999999983
h,1.54732,0.789939,1.54732,0.789939,"{'att': 304, 'def': 22}","{'att': 104, 'def': 28}",3,17,3,1,1.975,w,2017-02-27 20:00:00,1,0,0,3,0.7573810000000001
h,1.81255,1.1216,1.81255,1.1216,"{'att': 239, 'def': 29}","{'att': 153, 'def': 22}",11,3,3,1,1.8992000000000002,w,2017-03-04 15:00:00,1,0,0,3,0.6909500000000002
a,2.17004,2.32174,2.17004,2.32174,"{'att': 279, 'def': 18}","{'att': 168, 'def': 22}",6,8,3,2,1.286,w,2017-03-18 15:00:00,1,0,0,3,-0.15169999999999995
h,1.97444,1.36671,1.97444,1.36671,"{'att': 227, 'def': 17}","{'att': 181, 'def': 20}",4,6,2,0,1.8178,w,2017-04-01 15:00:00,1,0,0,3,0.6077299999999999
h,0.929134,0.7012,0.929134,0.7012,"{'att': 150, 'def': 12}","{'att': 190, 'def': 28}",4,3,2,0,1.5353,w,2017-04-04 19:45:00,1,0,0,3,0.22793399999999997
a,0.836095,2.64597,0.836095,2.64597,"{'att': 314, 'def': 23}","{'att': 180, 'def': 20}",1,7,2,4,0.28559999999999997,l,2017-04-09 16:00:00,0,0,1,0,-1.8098750000000001
a,0.467725,1.67894,0.467725,1.67894,"{'att': 201, 'def': 31}","{'att': 118, 'def': 23}",4,7,2,2,0.45730000000000004,d,2017-04-15 15:00:00,0,1,0,1,-1.2112150000000002
a,0.595173,0.410203,0.595173,0.410203,"{'att': 309, 'def': 13}","{'att': 158, 'def': 16}",4,10,0,1,1.4749999999999999,l,2017-04-26 19:45:00,0,0,1,0,0.18496999999999997
a,0.570664,0.809101,0.570664,0.809101,"{'att': 185, 'def': 23}","{'att': 134, 'def': 19}",2,10,1,0,1.1113,w,2017-04-29 15:00:00,1,0,0,3,-0.238437
h,1.00566,0.512433,1.00566,0.512433,"{'att': 272, 'def': 28}","{'att': 165, 'def': 20}",5,6,3,0,1.7805,w,2017-05-06 15:00:00,1,0,0,3,0.49322699999999997
a,1.62503,1.98776,0.86386,1.22663,"{'att': 307, 'def': 26}","{'att': 144, 'def': 23}",3,13,1,2,1.1001999999999998,l,2017-05-13 12:30:00,0,0,1,0,-0.36277000000000015
h,0.725721,2.64912,0.725721,2.64912,"{'att': 338, 'def': 29}","{'att': 161, 'def': 21}",2,9,1,6,0.2361,l,2017-05-18 19:45:00,0,0,1,0,-1.9233989999999999
h,2.45308,0.87072,2.45308,0.87072,"{'att': 214, 'def': 25}","{'att': 194, 'def': 22}",11,3,1,1,2.5208,d,2017-05-21 15:00:00,0,1,0,1,1.58236
