,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
wildcard,0.0,0.0,0.35000000000000003,0.7250000000000001,1.2,1.7266666666666666,2.58
freehit,8.0,5.800000000000001,6.05,6.425,6.04,6.74,5.66
bboost,14.666666666666666,26.400000000000002,34.25,44.0,48.5,47.28666666666667,42.071999999999996
3xc,1.3333333333333335,4.0,2.4,3.375,4.12,5.8999999999999995,8.276
