,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
wildcard,0.0,0.8,0.6,1.0250000000000001,1.18,1.7999999999999998,2.308
freehit,6.666666666666667,17.2,14.899999999999999,14.85,13.62,10.780000000000001,7.428
bboost,8.0,10.6,8.35,6.625,6.619999999999999,5.986666666666666,5.52
3xc,0.0,0.0,0.0,0.075,0.02,0.37333333333333335,0.47600000000000003
