id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
1,David,Raya Martín,1,26.666666666666668,29.4,37.2,36.25,40.46,38.54,38.84
2,Kepa,Arrizabalaga Revuelta,1,0.0,0.0,0.0,0.025,0.02,0.013333333333333334,0.032
3,Karl,Hein,1,0.0,0.0,0.0,0.05,0.0,0.02,0.024
4,Tommy,Setford,1,0.0,0.0,0.0,0.025,0.02,0.04666666666666667,0.04
5,Gabriel,dos Santos Magalhães,1,82.66666666666667,69.8,63.1,59.35,56.08,53.29333333333334,48.788
6,William,Saliba,1,4.0,3.2,2.55,2.825,2.82,3.5666666666666664,3.324
7,Riccardo,Calafiori,1,0.0,0.2,0.65,0.575,0.74,0.8466666666666668,0.9039999999999999
8,Jurriën,Timber,1,16.0,32.800000000000004,32.95,34.300000000000004,33.64,33.44,34.928
9,Jakub,Kiwior,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Myles,Lewis-Skelly,1,0.0,0.0,0.0,0.0,0.04,0.06666666666666667,0.096
11,Benjamin,White,1,0.0,0.2,0.1,0.15,0.12,0.18,0.124
13,Brayden,Clarke,1,0.0,0.0,0.0,0.025,0.04,0.04,0.064
14,Maldini,Kacurri,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Josh,Nichols,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
16,Bukayo,Saka,1,68.0,44.800000000000004,45.9,46.075,47.46,44.193333333333335,41.22
17,Martin,Ødegaard,1,0.0,0.2,0.95,1.4000000000000001,0.84,0.9666666666666667,1.1320000000000001
18,Noni,Madueke,1,0.0,0.0,0.0,0.0,0.02,0.013333333333333334,0.032
19,Gabriel,Martinelli Silva,1,0.0,0.0,0.0,0.025,0.0,0.02,0.044000000000000004
20,Leandro,Trossard,1,0.0,0.8,1.0,1.125,0.9199999999999999,1.2933333333333332,1.3639999999999999
21,Declan,Rice,1,33.33333333333333,47.599999999999994,42.05,38.925,36.58,38.013333333333335,37.004
22,Mikel,Merino Zazón,1,0.0,0.0,0.3,0.22499999999999998,0.44,0.5933333333333333,0.7040000000000001
23,Fábio,Ferreira Vieira,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Christian,Nørgaard,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0
25,Ethan,Nwaneri,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012
26,Martín,Zubimendi Ibáñez,1,0.0,0.0,0.25,0.27499999999999997,0.38,0.4333333333333333,0.5680000000000001
28,Ismeal,Kabia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Albert,Sambi Lokonga,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Kai,Havertz,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.012
31,Gabriel,Fernando de Jesus,1,0.0,0.0,0.05,0.025,0.02,0.04,0.06
266,Eberechi,Eze,1,0.0,0.0,0.3,0.475,0.7799999999999999,0.7799999999999999,1.208
662,Cristhian,Mosquera,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,Viktor,Gyökeres,1,0.0,0.0,0.3,0.25,0.26,0.36,0.416
700,Max,Dowman,1,0.0,0.0,0.0,0.0,0.02,0.04666666666666667,0.055999999999999994
711,Andre,Harriman-Annous,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,Piero,Hincapié,1,5.333333333333334,2.0,2.15,2.6,2.76,3.033333333333333,3.18
759,Marli,Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Emiliano,Martínez Romero,2,0.0,2.0,2.1999999999999997,2.375,1.7000000000000002,2.1266666666666665,2.08
33,Marco,Bizot,2,0.0,0.0,0.05,0.075,0.0,0.02,0.032
34,Joe,Gauci,2,0.0,0.0,0.0,0.0,0.0,0.0,0.012
35,Filip,Marschall,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Matty,Cash,2,14.666666666666666,9.4,12.35,10.65,10.979999999999999,12.379999999999999,12.68
37,Lucas,Digne,2,0.0,0.2,0.44999999999999996,0.27499999999999997,0.26,0.47333333333333333,0.484
38,Ezri,Konsa Ngoyo,2,1.3333333333333335,3.4000000000000004,4.65,4.275,4.5600000000000005,4.726666666666667,5.132
39,Ian,Maatsen,2,0.0,0.2,0.15,0.15,0.13999999999999999,0.13333333333333333,0.13999999999999999
40,Tyrone,Mings,2,0.0,0.0,0.0,0.0,0.02,0.013333333333333334,0.008
41,Pau,Torres,2,0.0,0.0,0.1,0.15,0.04,0.06666666666666667,0.096
42,Andrés,García,2,0.0,0.0,0.1,0.0,0.02,0.05333333333333334,0.032
43,Álex,Moreno Lopera,2,0.0,0.0,0.0,0.05,0.04,0.06666666666666667,0.124
44,Lamare,Bogarde,2,0.0,0.0,0.15,0.05,0.08,0.08,0.148
45,Lino,da Cruz Sousa,2,0.0,0.0,0.0,0.0,0.02,0.013333333333333334,0.02
46,Yasin,Özcan,2,0.0,0.0,0.0,0.0,0.0,0.0,0.012
47,Morgan,Rogers,2,49.333333333333336,46.800000000000004,46.400000000000006,48.35,48.46,48.593333333333334,49.228
48,Youri,Tielemans,2,0.0,0.4,0.75,0.42500000000000004,0.32,0.41333333333333333,0.396
49,Leon,Bailey,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Emiliano,Buendía Stati,2,0.0,0.0,0.1,0.025,0.08,0.12,0.164
51,Samuel,Iling-Junior,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Donyell,Malen,2,0.0,0.0,0.0,0.1,0.18,0.15333333333333335,0.18
54,John,McGinn,2,0.0,0.4,0.35000000000000003,0.4,0.58,0.4333333333333333,0.532
55,Ross,Barkley,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Enzo,Barrenechea,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Lewis,Dobbin,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Boubacar,Kamara,2,0.0,0.0,0.2,0.3,0.2,0.27999999999999997,0.264
59,Amadou,Onana,2,0.0,0.2,0.05,0.075,0.1,0.13333333333333333,0.2
60,Ben,Broggio,2,0.0,0.0,0.0,0.0,0.0,0.02,0.016
61,Leander,Dendoncker,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Jamaldeen,Jimoh-Aloba,2,0.0,0.0,0.0,0.0,0.0,0.0,0.012
63,Kadan,Young,2,0.0,0.2,0.05,0.17500000000000002,0.22,0.15333333333333335,0.13999999999999999
64,Ollie,Watkins,2,4.0,8.799999999999999,9.35,11.575000000000001,10.58,12.26,12.58
65,Zépiqueno,Redmond,2,0.0,0.0,0.0,0.0,0.02,0.006666666666666667,0.008
389,Harvey,Elliott,2,0.0,0.0,0.0,0.0,0.04,0.0,0.004
456,Jadon,Sancho,2,0.0,0.0,0.0,0.0,0.02,0.006666666666666667,0.0
677,Evann,Guessand,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,James,Wright,2,0.0,0.0,0.05,0.05,0.06,0.06,0.096
701,Triston,Rowe,2,0.0,0.0,0.0,0.0,0.02,0.0,0.004
702,Bradley,Burrowes,2,0.0,0.0,0.0,0.025,0.0,0.0,0.0
703,Sam,Proctor,2,0.0,0.2,0.05,0.15,0.1,0.18666666666666668,0.212
710,Travis,Patterson,2,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.016
719,Victor,Lindelöf,2,0.0,0.0,0.05,0.05,0.0,0.03333333333333333,0.02
754,George,Hemmings,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,Ronnie,Hollingshead,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,Leon,Routh,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,TJ,Carroll,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Alysson Edward Franco,da Rocha dos Santos,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,Max,Weiß,3,0.0,0.0,0.0,0.05,0.04,0.006666666666666667,0.004
184,Etienne,Green,3,0.0,0.0,0.0,0.025,0.0,0.02,0.07200000000000001
185,Václav,Hladký,3,0.0,0.0,0.15,0.075,0.12,0.09333333333333334,0.055999999999999994
186,Connor,Roberts,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Kyle,Walker,3,0.0,0.2,0.1,0.05,0.08,0.11333333333333334,0.104
188,Hannes,Delcroix,3,0.0,0.0,0.2,0.025,0.1,0.05333333333333334,0.11199999999999999
189,Owen,Dodgson,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Hjalmar,Ekdal,3,0.0,0.0,0.25,0.42500000000000004,0.27999999999999997,0.4066666666666666,0.45599999999999996
191,Maxime,Estève,3,9.333333333333334,6.800000000000001,8.5,8.975,9.42,9.62,9.272
192,Quilindschy,Hartman,3,0.0,0.6,0.5,0.75,0.44,0.5266666666666667,0.588
193,Bashir,Humphreys,3,0.0,0.0,0.05,0.0,0.06,0.006666666666666667,0.004
194,Jordan,Beyer,3,0.0,0.0,0.0,0.0,0.0,0.0,0.012
195,Lucas,Pires Silva,3,0.0,0.2,0.05,0.17500000000000002,0.08,0.12666666666666665,0.124
196,Shurandy,Sambo,3,0.0,0.0,0.0,0.0,0.0,0.0,0.004
197,Oliver,Sonne,3,1.3333333333333335,0.0,0.0,0.05,0.12,0.14666666666666667,0.132
198,Axel,Tuanzebe,3,0.0,0.4,0.1,0.17500000000000002,0.32,0.3066666666666667,0.35200000000000004
199,Joe,Worrall,3,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.024
200,Jaidon,Anthony,3,0.0,0.0,0.2,0.17500000000000002,0.1,0.26,0.3
201,Manuel,Benson Hedilazio,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Jacob,Bruun Larsen,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Enock,Agyei,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Darko,Churlinov,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Josh,Cullen,3,0.0,0.4,0.3,0.15,0.18,0.16666666666666669,0.316
206,Marcus,Edwards,3,0.0,0.0,0.0,0.025,0.02,0.006666666666666667,0.004
