id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
1,Cédric,Alves Soares,1,0.0,0.4,0.2,0.25,0.12,0.16,0.12
3,Granit,Xhaka,1,0.0,0.4,0.35000000000000003,0.5,0.32,0.3933333333333333,0.328
4,Mohamed,Elneny,1,1.3333333333333335,1.2,1.4500000000000002,1.575,1.1400000000000001,1.2066666666666666,0.924
5,Rob,Holding,1,0.0,0.0,0.2,0.1,0.04,0.10666666666666667,0.07200000000000001
6,Thomas,Partey,1,0.0,0.8,0.6,0.525,0.38,0.47333333333333333,0.388
7,Martin,Ødegaard,1,9.333333333333334,7.3999999999999995,8.6,8.975,8.7,10.066666666666666,9.212
8,Kieran,Tierney,1,0.0,0.0,0.3,0.5,0.5599999999999999,0.6533333333333333,0.512
9,Nicolas,Pépé,1,0.0,0.2,0.44999999999999996,0.15,0.18,0.15333333333333335,0.152
10,Benjamin,White,1,4.0,6.4,6.35,6.4750000000000005,5.94,7.773333333333333,6.192
11,Eddie,Nketiah,1,0.0,0.2,0.2,0.4,0.24,0.36,0.232
12,Emile,Smith Rowe,1,2.666666666666667,2.0,1.25,1.25,1.34,1.3533333333333333,0.864
13,Bukayo,Saka,1,18.666666666666668,17.2,18.4,19.375,17.22,20.52,22.408
14,Takehiro,Tomiyasu,1,0.0,1.7999999999999998,1.25,1.225,1.52,1.8599999999999999,1.6840000000000002
15,Aaron,Ramsdale,1,22.666666666666664,15.8,12.950000000000001,13.15,11.799999999999999,13.126666666666667,17.652
16,Gabriel,dos Santos Magalhães,1,18.666666666666668,11.200000000000001,9.6,9.3,9.34,9.04,8.584
17,Nuno,Varela Tavares,1,0.0,0.0,0.0,0.0,0.0,0.02,0.016
18,Albert,Sambi Lokonga,1,0.0,0.0,0.25,0.125,0.26,0.16666666666666669,0.16
19,Gabriel,Martinelli Silva,1,56.00000000000001,46.6,45.4,41.6,47.44,42.02666666666667,44.3
20,Pablo,Marí Villar,1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.02
21,Ainsley,Maitland-Niles,1,0.0,0.0,0.05,0.025,0.06,0.06,0.027999999999999997
22,Lucas,Torreira di Pascua,1,0.0,0.6,0.44999999999999996,0.3,0.45999999999999996,0.47333333333333333,0.336
23,Reiss,Nelson,1,0.0,0.0,0.05,0.0,0.0,0.013333333333333334,0.027999999999999997
24,Matt,Turner,1,0.0,0.8,0.65,0.8999999999999999,0.6,0.6,0.628
25,Fábio,Ferreira Vieira,1,0.0,0.4,0.15,0.17500000000000002,0.12,0.11333333333333334,0.11199999999999999
26,William,Saliba,1,9.333333333333334,0.6,2.75,2.5749999999999997,2.4,2.42,2.204
27,Marcus,Oliveira Alencar,1,0.0,0.4,0.05,0.025,0.04,0.05333333333333334,0.08800000000000001
28,Gabriel,Fernando de Jesus,1,28.000000000000004,45.800000000000004,56.45,64.875,73.04,72.95333333333333,79.096
313,Oleksandr,Zinchenko,1,72.0,69.8,60.3,52.725,48.76,42.31333333333333,35.088
29,Philippe,Coutinho Correia,2,14.666666666666666,10.2,10.45,10.0,11.600000000000001,11.166666666666666,11.604000000000001
30,Danny,Ings,2,0.0,0.8,0.6,0.8,0.74,0.8733333333333333,0.792
31,Emiliano,Martínez Romero,2,2.666666666666667,3.0,2.5,2.45,2.9000000000000004,2.82,3.2680000000000002
32,Calum,Chambers,2,0.0,0.2,0.1,0.27499999999999997,0.24,0.16,0.172
33,Lucas,Digne,2,9.333333333333334,1.6,2.9000000000000004,2.45,2.6,2.466666666666667,2.8320000000000003
34,Bertrand,Traoré,2,0.0,0.8,0.2,0.2,0.13999999999999999,0.18666666666666668,0.132
35,Robin,Olsen,2,0.0,1.7999999999999998,2.9499999999999997,2.6,2.16,2.3333333333333335,2.164
36,Morgan,Sanson,2,0.0,0.8,0.4,0.5,0.3,0.48,0.336
37,John,McGinn,2,1.3333333333333335,2.0,1.4000000000000001,1.925,1.54,1.4466666666666665,1.272
38,Kortney,Hause,2,0.0,0.0,0.1,0.025,0.0,0.02,0.032
39,Tyrone,Mings,2,9.333333333333334,7.000000000000001,5.55,4.875,5.4,5.786666666666666,5.16
40,Ollie,Watkins,2,1.3333333333333335,0.4,1.25,0.775,1.26,1.0999999999999999,1.2959999999999998
41,Marvelous,Nakamba,2,0.0,0.0,0.25,0.35000000000000003,0.13999999999999999,0.3066666666666667,0.268
42,Emiliano,Buendía Stati,2,0.0,0.0,0.5,0.27499999999999997,0.32,0.37333333333333335,0.27599999999999997
43,Matty,Cash,2,5.333333333333334,7.199999999999999,10.45,11.075,12.64,12.546666666666667,14.299999999999999
44,Ezri,Konsa Ngoyo,2,0.0,0.6,0.1,0.1,0.13999999999999999,0.16,0.156
45,Leon,Bailey,2,9.333333333333334,9.2,13.200000000000001,18.375,20.5,20.526666666666664,25.019999999999996
46,Douglas Luiz,Soares de Paulo,2,0.0,0.6,0.44999999999999996,0.6,0.3,0.6133333333333334,0.604
47,Jacob,Ramsey,2,0.0,1.2,1.6,1.225,1.48,1.4133333333333333,1.448
49,Tim,Iroegbunam,2,0.0,0.0,0.0,0.0,0.04,0.02,0.024
50,Diego Carlos,Santos Silva,2,0.0,0.8,0.44999999999999996,0.525,0.42,0.6466666666666666,0.5
51,Anwar,El Ghazi,2,0.0,0.0,0.25,0.17500000000000002,0.12,0.12,0.096
52,Keinan,Davis,2,0.0,0.6,0.1,0.125,0.02,0.12,0.096
53,Boubacar,Kamara,2,0.0,0.0,0.05,0.15,0.13999999999999999,0.10666666666666667,0.11199999999999999
54,Cameron,Archer,2,8.0,14.799999999999999,8.4,8.6,7.5200000000000005,8.246666666666666,12.472
55,Jaden,Philogene-Bidace,2,0.0,0.0,0.0,0.0,0.02,0.013333333333333334,0.004
56,Frédéric,Guilbert,2,0.0,2.0,1.2,0.9249999999999999,0.7000000000000001,0.74,0.64
525,Ludwig,Augustinsson,2,0.0,0.2,0.0,0.075,0.08,0.04,0.04
537,Kaine,Kesler Hayden,2,0.0,0.0,0.1,0.125,0.12,0.11333333333333334,0.08
538,Ashley,Young,2,0.0,0.0,0.15,0.025,0.08,0.06666666666666667,0.04
57,Adam,Smith,3,0.0,0.4,0.1,0.15,0.12,0.08666666666666667,0.13999999999999999
58,Junior,Stanislas,3,1.3333333333333335,0.6,0.1,0.2,0.04,0.1,0.076
59,Ryan,Fredericks,3,0.0,0.2,0.0,0.0,0.02,0.02,0.012
60,David,Brooks,3,0.0,0.0,0.05,0.05,0.08,0.03333333333333333,0.032
61,Jamal,Lowe,3,0.0,0.0,0.15,0.025,0.02,0.02,0.027999999999999997
62,Kieffer,Moore,3,0.0,0.8,0.44999999999999996,0.4,0.24,0.22,0.156
63,Emiliano,Marcondes,3,0.0,0.0,0.0,0.0,0.0,0.02,0.008
64,Jefferson,Lerma Solís,3,1.3333333333333335,0.0,0.2,0.15,0.04,0.07333333333333333,0.032
65,Jack,Stacey,3,0.0,0.0,0.0,0.0,0.04,0.013333333333333334,0.012
66,Dominic,Solanke,3,0.0,2.0,1.2,0.8999999999999999,0.86,0.8666666666666666,1.004
67,Lewis,Cook,3,0.0,0.0,0.0,0.025,0.04,0.02,0.024
68,Ben,Pearson,3,0.0,0.2,0.2,0.17500000000000002,0.16,0.16666666666666669,0.20400000000000001
69,Ryan,Christie,3,0.0,0.0,0.0,0.0,0.08,0.02,0.02
70,Philip,Billing,3,0.0,0.2,0.1,0.2,0.18,0.13333333333333333,0.11199999999999999
71,Chris,Mepham,3,0.0,0.0,0.0,0.075,0.1,0.02666666666666667,0.024
72,Mark,Travers,3,1.3333333333333335,0.6,0.15,0.375,0.18,0.26,0.20400000000000001
73,Lloyd,Kelly,3,1.3333333333333335,0.8,0.4,0.25,0.06,0.14666666666666667,0.11199999999999999
74,Siriki,Dembélé,3,0.0,0.0,0.0,0.025,0.04,0.04,0.104
75,Jaidon,Anthony,3,0.0,0.0,0.05,0.025,0.0,0.04,0.04
76,Jordan,Zemura,3,0.0,0.0,0.05,0.1,0.12,0.13999999999999999,0.108
77,Will,Dennis,3,0.0,0.6,0.8,0.675,0.62,0.8933333333333333,0.716
505,Joe,Rothwell,3,0.0,0.2,0.0,0.025,0.0,0.0,0.012
535,Marcus,Tavernier,3,0.0,0.0,0.15,0.125,0.16,0.08,0.032
539,James,Hill,3,0.0,0.0,0.05,0.0,0.0,0.0,0.004
574,Norberto,Murara Neto,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Pontus,Jansson,4,1.3333333333333335,1.4000000000000001,1.25,1.175,1.5,1.6533333333333333,1.608
79,Christian,Nørgaard,4,0.0,0.6,0.4,0.25,0.1,0.20666666666666667,0.192
80,Ivan,Toney,4,13.333333333333334,10.6,8.200000000000001,7.8,5.680000000000001,5.873333333333333,5.536
81,David,Raya Martin,4,2.666666666666667,1.7999999999999998,4.2,5.1,5.800000000000001,5.693333333333333,6.18
82,Sergi,Canós Tenés,4,0.0,0.0,0.0,0.0,0.0,0.0,0.016
83,Josh,Dasilva,4,0.0,2.0,1.95,2.075,1.54,1.76,1.796
84,Kristoffer,Ajer,4,0.0,0.0,0.0,0.0,0.0,0.0,0.012
85,Rico,Henry,4,1.3333333333333335,0.0,0.6,0.42500000000000004,0.22,0.54,0.45199999999999996
86,Vitaly,Janelt,4,1.3333333333333335,0.0,0.1,0.1,0.04,0.03333333333333333,0.027999999999999997
87,Saman,Ghoddos,4,0.0,0.0,0.0,0.0,0.02,0.006666666666666667,0.004
88,Mathias,Jensen,4,0.0,0.2,0.05,0.0,0.04,0.02,0.024
89,Yoane,Wissa,4,0.0,0.4,0.1,0.25,0.1,0.13333333333333333,0.14400000000000002
90,Mads,Roerslev Rasmussen,4,0.0,0.2,0.05,0.0,0.02,0.0,0.016
91,Mads,Bech Sørensen,4,0.0,0.0,0.05,0.05,0.0,0.006666666666666667,0.008
92,Ethan,Pinnock,4,0.0,0.0,0.0,0.05,0.12,0.02666666666666667,0.02
93,Frank,Onyeka,4,0.0,0.2,0.0,0.025,0.02,0.02,0.02
94,Shandon,Baptiste,4,1.3333333333333335,1.7999999999999998,0.2,0.475,0.36,0.2866666666666667,0.348
95,Bryan,Mbeumo,4,1.3333333333333335,0.8,1.4000000000000001,1.55,1.9,1.4933333333333334,1.672
96,Charlie,Goode,4,1.3333333333333335,1.7999999999999998,0.6,0.6,0.5599999999999999,0.5666666666666667,0.544
97,Marcus,Forss,4,1.3333333333333335,0.2,0.2,0.17500000000000002,0.02,0.22666666666666668,0.188
98,Dominic,Thompson,4,0.0,0.4,0.0,0.1,0.02,0.04,0.04
99,Mads,Bidstrup,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Ellery,Balcombe,4,0.0,0.2,0.1,0.1,0.2,0.3,0.268
510,Aaron,Hickey,4,0.0,0.0,0.1,0.15,0.12,0.15333333333333335,0.16
515,Keane,Lewis-Potter,4,0.0,0.0,0.05,0.125,0.1,0.05333333333333334,0.1
517,Thomas,Strakosha,4,0.0,0.0,0.1,0.075,0.12,0.10666666666666667,0.16
526,Ben,Mee,4,0.0,0.0,0.25,0.27499999999999997,0.08,0.13999999999999999,0.232
540,Fin,Stevens,4,0.0,0.8,0.2,0.22499999999999998,0.18,0.15333333333333335,0.136
541,Halil,Dervişoğlu,4,0.0,0.2,0.4,0.42500000000000004,0.24,0.37333333333333335,0.428
101,Adam,Lallana,5,1.3333333333333335,0.0,0.25,0.1,0.2,0.12,0.084
102,Jason,Steele,5,2.666666666666667,0.0,1.15,1.175,1.2,1.2066666666666666,1.168
103,Danny,Welbeck,5,0.0,0.4,0.5,0.42500000000000004,0.32,0.3,0.252
104,Pascal,Groß,5,4.0,1.4000000000000001,0.8999999999999999,0.8,0.48,0.35333333333333333,0.232
106,Lewis,Dunk,5,2.666666666666667,1.4000000000000001,1.2,1.425,1.1199999999999999,1.4533333333333334,1.468
107,Solly,March,5,0.0,0.0,0.2,0.22499999999999998,0.04,0.04,0.068
108,Adam,Webster,5,0.0,0.0,0.25,0.1,0.04,0.04666666666666667,0.052
109,Joël,Veltman,5,0.0,0.4,0.15,0.325,0.2,0.22,0.22799999999999998
110,Neal,Maupay,5,4.0,0.4,0.5,0.525,0.52,0.6,0.496
111,Leandro,Trossard,5,6.666666666666667,2.0,0.65,1.0250000000000001,0.9199999999999999,1.0466666666666669,0.9520000000000001
113,Robert,Sánchez,5,10.666666666666668,7.6,8.95,10.725,10.34,11.906666666666666,11.204
114,Tariq,Lamptey,5,0.0,2.6,1.4000000000000001,2.3,2.06,2.08,1.924
115,Steven,Alzate,5,0.0,0.2,0.05,0.125,0.13999999999999999,0.2,0.14400000000000002
116,Alexis,Mac Allister,5,0.0,0.0,0.15,0.15,0.1,0.12666666666666665,0.1
117,Jakub,Moder,5,0.0,0.0,0.05,0.075,0.06,0.04666666666666667,0.016
118,Enock,Mwepu,5,0.0,0.0,0.1,0.05,0.04,0.06,0.076
119,Jeremy,Sarmiento Morante,5,0.0,0.0,0.1,0.125,0.08,0.13333333333333333,0.092
120,Moisés,Caicedo Corozo,5,0.0,0.2,0.1,0.0,0.04,0.07333333333333333,0.048
