,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
wildcard,6.666666666666667,7.3999999999999995,7.8,6.525,7.06,6.8133333333333335,6.096
freehit,0.0,0.0,0.05,0.025,0.12,0.19333333333333333,0.388
bboost,0.0,1.6,0.1,0.325,0.2,0.24,0.27599999999999997
3xc,0.0,0.0,0.0,0.0,0.04,0.02,0.092
