h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.42372,0.45504,1.42372,0.45504,"{'att': 235, 'def': 27}","{'att': 228, 'def': 16}",8,2,2,0,2.1888,w,2018-08-11 17:00:00,1,0,0,3,0.9686800000000001
a,1.9171,0.392642,1.9171,0.392642,"{'att': 227, 'def': 26}","{'att': 149, 'def': 19}",9,4,3,1,2.6639999999999997,w,2018-08-19 15:30:00,1,0,0,3,1.524458
h,1.14596,1.21905,1.14596,1.21905,"{'att': 211, 'def': 22}","{'att': 132, 'def': 20}",7,5,2,1,1.277,w,2018-08-26 15:30:00,1,0,0,3,-0.07308999999999988
h,0.454309,0.582521,0.454309,0.582521,"{'att': 281, 'def': 25}","{'att': 122, 'def': 24}",3,5,2,1,1.1059,w,2018-09-02 15:00:00,1,0,0,3,-0.12821199999999994
h,1.17523,1.64902,1.17523,1.64902,"{'att': 281, 'def': 22}","{'att': 181, 'def': 18}",7,6,1,2,0.9274,l,2018-09-15 16:30:00,0,0,1,0,-0.47378999999999993
a,1.76133,1.77245,1.76133,1.77245,"{'att': 302, 'def': 25}","{'att': 141, 'def': 17}",5,4,1,1,1.3558,d,2018-09-22 11:30:00,0,1,0,1,-0.011120000000000019
a,2.62141,1.57061,2.62141,1.57061,"{'att': 278, 'def': 27}","{'att': 144, 'def': 16}",4,9,0,2,2.1028000000000002,l,2018-09-29 14:00:00,0,0,1,0,1.0508
h,1.06613,3.28471,1.06613,2.52354,"{'att': 241, 'def': 21}","{'att': 199, 'def': 13}",6,5,0,4,0.15660000000000002,l,2018-10-06 14:00:00,0,0,1,0,-1.45741
a,1.0684,0.47391,1.0684,0.47391,"{'att': 232, 'def': 17}","{'att': 306, 'def': 30}",4,8,2,0,1.915,w,2018-10-20 14:00:00,1,0,0,3,0.59449
h,2.29622,0.479655,2.29622,0.479655,"{'att': 295, 'def': 25}","{'att': 242, 'def': 30}",6,6,3,0,2.6483,w,2018-10-27 14:00:00,1,0,0,3,1.816565
a,2.5452,0.691575,2.5452,0.691575,"{'att': 159, 'def': 15}","{'att': 264, 'def': 24}",18,1,0,1,2.5927000000000002,l,2018-11-03 15:00:00,0,0,1,0,1.8536249999999999
a,1.07573,1.20211,1.07573,1.20211,"{'att': 138, 'def': 20}","{'att': 202, 'def': 25}",11,5,1,1,1.2396,d,2018-11-10 15:00:00,0,1,0,1,-0.12637999999999994
h,0.673382,1.45314,0.673382,1.45314,"{'att': 361, 'def': 24}","{'att': 171, 'def': 26}",3,7,0,3,0.6271,l,2018-11-24 15:00:00,0,0,1,0,-0.7797580000000001
a,1.19923,1.41758,1.19923,0.65641,"{'att': 137, 'def': 21}","{'att': 275, 'def': 16}",9,1,0,2,1.1107,l,2018-12-01 15:00:00,0,0,1,0,0.54282
h,1.672,2.51933,1.672,2.51933,"{'att': 395, 'def': 10}","{'att': 146, 'def': 21}",7,14,1,2,0.7946,l,2018-12-04 20:00:00,0,0,1,0,-0.8473300000000001
a,1.63043,1.72686,1.63043,0.965692,"{'att': 206, 'def': 28}","{'att': 143, 'def': 20}",5,9,2,2,1.2819,d,2018-12-10 20:00:00,0,1,0,1,0.664738
h,1.64998,0.485768,1.64998,0.485768,"{'att': 90, 'def': 16}","{'att': 357, 'def': 15}",11,2,3,2,2.2879,w,2018-12-15 15:00:00,1,0,0,3,1.164212
a,2.32983,2.06507,1.56866,2.06507,"{'att': 185, 'def': 23}","{'att': 163, 'def': 24}",9,6,2,0,1.5681,w,2018-12-22 15:00:00,1,0,0,3,-0.49641
h,1.24414,2.1956,1.24414,1.43443,"{'att': 387, 'def': 26}","{'att': 201, 'def': 15}",7,8,1,2,0.6467,l,2018-12-26 19:30:00,0,0,1,0,-0.19029000000000007
h,1.05566,0.661713,1.05566,0.661713,"{'att': 150, 'def': 22}","{'att': 333, 'def': 26}",11,3,1,1,1.6473,d,2018-12-29 15:00:00,0,1,0,1,0.39394700000000005
a,0.977046,2.84828,0.977046,2.84828,"{'att': 265, 'def': 15}","{'att': 192, 'def': 17}",9,9,3,3,0.3075,d,2019-01-02 19:45:00,0,1,0,1,-1.8712339999999998
a,1.56262,1.1617,1.56262,1.1617,"{'att': 187, 'def': 19}","{'att': 164, 'def': 20}",4,8,2,1,1.6824,w,2019-01-12 15:00:00,1,0,0,3,0.40091999999999994
h,1.06981,1.97256,1.06981,1.97256,"{'att': 141, 'def': 21}","{'att': 225, 'def': 18}",7,8,0,0,0.7061,d,2019-01-19 15:00:00,0,1,0,1,-0.9027500000000002
a,0.479838,1.36248,0.479838,1.36248,"{'att': 299, 'def': 18}","{'att': 127, 'def': 17}",3,11,1,2,0.5383,l,2019-01-30 20:00:00,0,0,1,0,-0.8826419999999999
a,0.279297,1.83528,0.279297,1.83528,"{'att': 245, 'def': 25}","{'att': 190, 'def': 34}",4,8,0,0,0.28880000000000006,d,2019-02-02 15:00:00,0,1,0,1,-1.555983
