h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.73813,1.5137,1.73813,0.75253,"{'att': 298, 'def': 26}","{'att': 285, 'def': 18}",10,3,1,2,1.5013999999999998,l,2018-08-10 22:00:00,0,0,1,0,0.9855999999999999
h,0.222843,1.09349,0.222843,1.09349,"{'att': 277, 'def': 18}","{'att': 221, 'def': 31}",4,6,2,0,0.4633,w,2018-08-18 17:00:00,1,0,0,3,-0.8706470000000001
a,0.517935,0.542494,0.517935,0.542494,"{'att': 226, 'def': 17}","{'att': 241, 'def': 31}",2,7,2,1,1.2757999999999998,w,2018-08-25 17:00:00,1,0,0,3,-0.024558999999999997
h,0.981217,1.22722,0.981217,1.22722,"{'att': 286, 'def': 22}","{'att': 267, 'def': 27}",5,5,1,2,1.1133000000000002,l,2018-09-01 11:30:00,0,0,1,0,-0.24600299999999997
a,1.82502,2.22726,1.06386,1.46609,"{'att': 196, 'def': 28}","{'att': 203, 'def': 12}",8,6,2,4,1.0545,l,2018-09-15 14:00:00,0,0,1,0,-0.40222999999999987
h,1.80404,0.688176,1.80404,0.688176,"{'att': 181, 'def': 26}","{'att': 336, 'def': 19}",2,2,3,1,2.2444,w,2018-09-22 14:00:00,1,0,0,3,1.1158640000000002
a,1.34341,0.397301,0.582246,0.397301,"{'att': 191, 'def': 21}","{'att': 315, 'def': 27}",3,3,2,0,2.3032999999999997,w,2018-09-29 14:00:00,1,0,0,3,0.18494500000000003
h,1.10472,1.14952,1.10472,1.14952,"{'att': 212, 'def': 17}","{'att': 263, 'def': 20}",2,6,1,2,1.3203,l,2018-10-06 14:00:00,0,0,1,0,-0.04480000000000017
a,0.932491,2.91637,0.932491,2.91637,"{'att': 422, 'def': 23}","{'att': 162, 'def': 27}",2,14,1,3,0.2352,l,2018-10-22 19:00:00,0,0,1,0,-1.9838790000000002
h,1.95344,1.56009,1.95344,1.56009,"{'att': 162, 'def': 39}","{'att': 270, 'def': 25}",5,7,1,1,1.6539,d,2018-10-27 16:30:00,0,1,0,1,0.3933500000000001
a,2.18288,0.922262,2.18288,0.922262,"{'att': 92, 'def': 14}","{'att': 210, 'def': 20}",6,7,1,0,2.3898,w,2018-11-03 15:00:00,1,0,0,3,1.260618
h,1.5091,0.368393,1.5091,0.368393,"{'att': 134, 'def': 17}","{'att': 255, 'def': 20}",6,0,0,0,2.3039,d,2018-11-10 15:00:00,0,1,0,1,1.1407070000000001
a,1.12521,0.862315,0.364041,0.862315,"{'att': 235, 'def': 24}","{'att': 192, 'def': 20}",5,3,1,1,1.6400000000000001,d,2018-11-24 15:00:00,0,1,0,1,-0.49827400000000005
h,1.41758,1.19923,0.65641,1.19923,"{'att': 275, 'def': 16}","{'att': 137, 'def': 21}",1,9,2,0,1.5772000000000002,w,2018-12-01 15:00:00,1,0,0,3,-0.54282
a,1.21575,1.47593,1.21575,1.47593,"{'att': 106, 'def': 13}","{'att': 200, 'def': 16}",2,7,1,1,1.1711999999999998,d,2018-12-05 19:45:00,0,1,0,1,-0.26017999999999986
h,0.357742,0.917968,0.357742,0.917968,"{'att': 334, 'def': 22}","{'att': 229, 'def': 22}",2,9,0,2,0.6418,l,2018-12-08 19:45:00,0,0,1,0,-0.560226
a,0.895305,0.39698,0.895305,0.39698,"{'att': 199, 'def': 29}","{'att': 272, 'def': 33}",4,6,0,1,1.8301,l,2018-12-15 15:00:00,0,0,1,0,0.498325
a,0.456492,2.40458,0.456492,2.40458,"{'att': 331, 'def': 20}","{'att': 106, 'def': 23}",5,10,1,0,0.21250000000000002,w,2018-12-22 15:00:00,1,0,0,3,-1.9480880000000003
h,1.55714,1.34781,1.55714,1.34781,"{'att': 299, 'def': 9}","{'att': 155, 'def': 25}",6,20,2,1,1.5082,w,2018-12-26 15:00:00,1,0,0,3,0.20933000000000002
h,1.51648,0.493212,0.755309,0.493212,"{'att': 98, 'def': 13}","{'att': 245, 'def': 27}",9,3,0,1,2.2903000000000002,l,2018-12-29 15:00:00,0,0,1,0,0.262097
a,0.644144,0.871304,0.644144,0.871304,"{'att': 265, 'def': 18}","{'att': 175, 'def': 31}",2,10,1,0,1.1291,w,2019-01-01 12:30:00,1,0,0,3,-0.22715999999999992
h,1.75983,1.41659,1.75983,0.655425,"{'att': 89, 'def': 18}","{'att': 187, 'def': 18}",12,3,1,2,1.6331,l,2019-01-12 15:00:00,0,0,1,0,1.1044049999999999
a,1.33831,2.21719,1.33831,2.21719,"{'att': 196, 'def': 22}","{'att': 219, 'def': 24}",9,8,3,4,0.7775,l,2019-01-19 12:30:00,0,0,1,0,-0.8788799999999999
a,1.1272,0.576336,1.1272,0.576336,"{'att': 409, 'def': 16}","{'att': 135, 'def': 31}",6,12,1,1,1.9083,d,2019-01-30 20:00:00,0,1,0,1,0.550864
h,1.40067,1.49717,1.40067,1.49717,"{'att': 298, 'def': 26}","{'att': 189, 'def': 16}",8,4,0,1,1.2831,l,2019-02-03 14:05:00,0,0,1,0,-0.09649999999999981
a,3.02164,1.21144,2.26047,1.21144,"{'att': 287, 'def': 22}","{'att': 211, 'def': 22}",9,5,1,3,2.5081999999999995,l,2019-02-10 13:30:00,0,0,1,0,1.0490300000000001
h,0.946697,1.57739,0.946697,0.816224,"{'att': 166, 'def': 21}","{'att': 257, 'def': 17}",8,3,1,4,0.7909999999999999,l,2019-02-23 17:30:00,0,0,1,0,0.13047300000000006
h,1.92171,1.20566,1.92171,1.20566,"{'att': 242, 'def': 16}","{'att': 249, 'def': 8}",11,6,2,1,1.9079,w,2019-02-26 19:45:00,1,0,0,3,0.7160500000000001
a,0.794683,1.36515,0.794683,1.36515,"{'att': 221, 'def': 17}","{'att': 310, 'def': 25}",2,4,1,2,0.8111999999999999,l,2019-03-03 12:00:00,0,0,1,0,-0.5704670000000001
h,2.13494,0.15103,2.13494,0.15103,"{'att': 301, 'def': 28}","{'att': 292, 'def': 21}",8,2,3,1,2.7895999999999996,w,2019-03-09 15:00:00,1,0,0,3,1.9839099999999998
a,0.608954,1.17008,0.608954,1.17008,"{'att': 240, 'def': 12}","{'att': 125, 'def': 17}",4,13,2,1,0.8349,w,2019-03-16 15:00:00,1,0,0,3,-0.561126
h,1.8935,0.790333,1.8935,0.790333,"{'att': 252, 'def': 18}","{'att': 332, 'def': 28}",8,5,2,0,2.1905,w,2019-03-30 15:00:00,1,0,0,3,1.103167
a,3.61876,1.62301,2.85759,0.861845,"{'att': 173, 'def': 21}","{'att': 288, 'def': 30}",2,2,4,1,2.5745999999999998,w,2019-04-06 15:00:00,1,0,0,3,1.995745
h,0.877377,0.945804,0.877377,0.945804,"{'att': 146, 'def': 20}","{'att': 444, 'def': 22}",5,4,0,1,1.2569000000000001,l,2019-04-12 20:00:00,0,0,1,0,-0.06842700000000002
a,0.8065,1.36558,0.8065,1.36558,"{'att': 187, 'def': 30}","{'att': 229, 'def': 23}",5,10,2,2,0.8827999999999999,d,2019-04-20 15:00:00,0,1,0,1,-0.55908
h,3.6797,0.600697,3.6797,0.600697,"{'att': 149, 'def': 25}","{'att': 351, 'def': 16}",8,4,3,0,2.8817999999999997,w,2019-04-28 12:00:00,1,0,0,3,3.079003
a,0.537307,1.08617,0.537307,1.08617,"{'att': 287, 'def': 6}","{'att': 274, 'def': 33}",4,14,0,1,0.8385,l,2019-05-06 19:00:00,0,0,1,0,-0.5488630000000001
h,0.345306,1.26735,0.345306,1.26735,"{'att': 284, 'def': 26}","{'att': 311, 'def': 19}",5,11,0,0,0.5084,d,2019-05-12 14:00:00,0,1,0,1,-0.922044
