h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.934613,1.53635,0.934613,1.53635,"{'att': 216, 'def': 21}","{'att': 246, 'def': 20}",4,4,2,3,0.8354999999999999,l,2018-12-08 15:00:00,0,0,1,0,-0.6017370000000001
h,0.39698,0.895305,0.39698,0.895305,"{'att': 272, 'def': 33}","{'att': 199, 'def': 29}",6,4,1,0,0.8029000000000001,w,2018-12-15 15:00:00,1,0,0,3,-0.498325
a,1.14609,1.27118,0.384919,1.27118,"{'att': 291, 'def': 12}","{'att': 88, 'def': 20}",0,16,3,2,1.2954,w,2018-12-22 15:00:00,1,0,0,3,-0.886261
h,2.43202,1.05926,2.43202,1.05926,"{'att': 107, 'def': 12}","{'att': 234, 'def': 20}",18,5,0,0,2.263,d,2018-12-26 15:00:00,0,1,0,1,1.37276
h,0.199002,0.741471,0.199002,0.741471,"{'att': 393, 'def': 12}","{'att': 226, 'def': 27}",2,6,0,1,0.6901,l,2018-12-30 12:00:00,0,0,1,0,-0.542469
a,1.94658,0.656255,1.18542,0.656255,"{'att': 313, 'def': 22}","{'att': 273, 'def': 26}",3,2,2,0,2.4084999999999996,w,2019-01-02 19:45:00,1,0,0,3,0.5291649999999999
h,1.1617,1.56262,1.1617,1.56262,"{'att': 164, 'def': 20}","{'att': 187, 'def': 19}",8,4,1,2,1.0533000000000001,l,2019-01-12 15:00:00,0,0,1,0,-0.40091999999999994
a,0.695213,2.8299,0.695213,2.8299,"{'att': 367, 'def': 10}","{'att': 169, 'def': 27}",3,14,3,4,0.1728,l,2019-01-19 15:00:00,0,0,1,0,-2.134687
a,1.53294,1.33257,1.53294,1.33257,"{'att': 299, 'def': 11}","{'att': 189, 'def': 32}",7,6,1,1,1.5467,d,2019-01-30 19:45:00,0,1,0,1,0.20036999999999994
h,2.19582,0.560836,1.43465,0.560836,"{'att': 384, 'def': 27}","{'att': 164, 'def': 14}",7,2,2,0,2.6317,w,2019-02-02 15:00:00,1,0,0,3,0.873814
h,2.68412,1.74711,2.68412,0.98594,"{'att': 172, 'def': 19}","{'att': 262, 'def': 16}",19,7,1,1,2.0158,d,2019-02-09 15:00:00,0,1,0,1,1.69818
a,1.57739,0.946697,0.816224,0.946697,"{'att': 257, 'def': 17}","{'att': 166, 'def': 21}",3,8,4,1,1.9504999999999997,w,2019-02-23 17:30:00,1,0,0,3,-0.13047300000000006
h,1.69334,1.54089,1.69334,1.54089,"{'att': 269, 'def': 18}","{'att': 204, 'def': 22}",2,5,1,3,1.4930999999999999,l,2019-02-27 20:00:00,0,0,1,0,0.15244999999999997
a,0.706284,1.90872,0.706284,1.90872,"{'att': 206, 'def': 14}","{'att': 152, 'def': 21}",5,12,3,1,0.518,w,2019-03-02 15:00:00,1,0,0,3,-1.202436
h,1.44291,0.129312,0.681746,0.129312,"{'att': 188, 'def': 23}","{'att': 339, 'def': 30}",12,2,1,2,2.6358,l,2019-03-09 12:30:00,0,0,1,0,0.552434
h,2.84701,0.926991,2.08584,0.926991,"{'att': 229, 'def': 17}","{'att': 238, 'def': 22}",9,5,2,0,2.5976,w,2019-03-30 15:00:00,1,0,0,3,1.158849
a,0.564317,2.57376,0.564317,2.57376,"{'att': 409, 'def': 16}","{'att': 232, 'def': 27}",2,12,0,2,0.22810000000000002,l,2019-04-03 19:45:00,0,0,1,0,-2.009443
a,0.907988,0.943175,0.146819,0.943175,"{'att': 225, 'def': 16}","{'att': 210, 'def': 25}",4,9,1,0,1.3963,w,2019-04-06 15:00:00,1,0,0,3,-0.796356
h,0.318169,2.86236,0.318169,2.86236,"{'att': 385, 'def': 13}","{'att': 130, 'def': 27}",5,18,1,3,0.0892,l,2019-04-14 14:05:00,0,0,1,0,-2.5441909999999996
a,2.56216,1.54245,2.56216,1.54245,"{'att': 301, 'def': 23}","{'att': 96, 'def': 23}",10,13,3,2,2.0905,w,2019-04-21 16:00:00,1,0,0,3,1.01971
h,0.261344,1.15217,0.261344,1.15217,"{'att': 280, 'def': 22}","{'att': 137, 'def': 28}",5,8,0,0,0.5605,d,2019-04-27 15:00:00,0,1,0,1,-0.8908259999999999
a,1.80991,1.4996,1.80991,1.4996,"{'att': 105, 'def': 14}","{'att': 250, 'def': 36}",15,8,3,2,1.5733000000000001,w,2019-05-04 16:30:00,1,0,0,3,0.31030999999999986
h,2.85899,1.8981,2.85899,1.8981,"{'att': 271, 'def': 20}","{'att': 222, 'def': 23}",12,9,5,3,2.0469999999999997,w,2019-05-12 14:00:00,1,0,0,3,0.96089
