h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.445187,2.0178,0.445187,2.0178,"{'att': 339, 'def': 25}","{'att': 241, 'def': 22}",8,8,0,2,0.2781,l,2018-08-12 18:00:00,0,0,1,0,-1.5726129999999998
a,2.45798,1.71799,2.45798,1.71799,"{'att': 399, 'def': 22}","{'att': 269, 'def': 25}",7,10,2,3,1.9,l,2018-08-18 19:30:00,0,0,1,0,0.7399900000000001
h,1.7852,1.17924,1.7852,1.17924,"{'att': 166, 'def': 33}","{'att': 319, 'def': 18}",8,10,3,1,1.8238999999999999,w,2018-08-25 17:00:00,1,0,0,3,0.6059599999999998
a,1.41005,0.77426,1.41005,0.77426,"{'att': 81, 'def': 18}","{'att': 360, 'def': 22}",15,5,3,2,1.8763,w,2018-09-02 12:30:00,1,0,0,3,0.6357900000000001
a,0.90461,0.412121,0.90461,0.412121,"{'att': 149, 'def': 21}","{'att': 354, 'def': 24}",10,3,2,1,1.7786,w,2018-09-15 14:00:00,1,0,0,3,0.492489
h,0.930544,1.06523,0.930544,1.06523,"{'att': 151, 'def': 31}","{'att': 309, 'def': 18}",15,5,2,0,1.1892,w,2018-09-23 15:00:00,1,0,0,3,-0.13468599999999986
h,1.57061,2.62141,1.57061,2.62141,"{'att': 144, 'def': 16}","{'att': 278, 'def': 27}",9,4,2,0,0.6981999999999999,w,2018-09-29 14:00:00,1,0,0,3,-1.0508
a,1.13706,1.31588,1.13706,1.31588,"{'att': 276, 'def': 18}","{'att': 311, 'def': 26}",12,5,5,1,1.2163,w,2018-10-07 11:00:00,1,0,0,3,-0.17881999999999998
h,2.91637,0.932491,2.91637,0.932491,"{'att': 162, 'def': 27}","{'att': 422, 'def': 23}",14,2,3,1,2.6580000000000004,w,2018-10-22 19:00:00,1,0,0,3,1.9838790000000002
a,0.845197,2.38115,0.845197,0.858849,"{'att': 224, 'def': 30}","{'att': 342, 'def': 22}",2,6,2,2,0.3065,d,2018-10-28 12:30:00,0,1,0,1,-0.013651999999999997
h,1.62321,1.19558,1.62321,1.19558,"{'att': 197, 'def': 24}","{'att': 369, 'def': 15}",9,8,1,1,1.7341,d,2018-11-03 17:30:00,0,1,0,1,0.42762999999999995
h,0.965843,1.86549,0.965843,1.86549,"{'att': 141, 'def': 23}","{'att': 418, 'def': 20}",11,8,1,1,0.6517999999999999,d,2018-11-11 16:30:00,0,1,0,1,-0.8996470000000001
a,1.71044,0.650884,1.71044,0.650884,"{'att': 202, 'def': 22}","{'att': 296, 'def': 15}",16,6,2,1,2.2384999999999997,w,2018-11-25 13:30:00,1,0,0,3,1.059556
h,2.71421,1.0926,1.95304,0.331433,"{'att': 178, 'def': 27}","{'att': 295, 'def': 31}",9,1,4,2,2.5109000000000004,w,2018-12-02 14:05:00,1,0,0,3,1.621607
a,1.73226,1.33679,1.73226,1.33679,"{'att': 254, 'def': 14}","{'att': 300, 'def': 39}",10,4,2,2,1.6905999999999999,d,2018-12-05 20:00:00,0,1,0,1,0.39547
h,2.02156,0.308361,2.02156,0.308361,"{'att': 134, 'def': 24}","{'att': 308, 'def': 29}",8,2,1,0,2.6395,w,2018-12-08 15:00:00,1,0,0,3,1.713199
a,1.85763,1.21163,1.85763,1.21163,"{'att': 159, 'def': 18}","{'att': 419, 'def': 31}",7,2,2,3,1.9064999999999999,l,2018-12-16 13:30:00,0,0,1,0,0.6459999999999999
h,1.4656,1.03237,1.4656,1.03237,"{'att': 184, 'def': 23}","{'att': 340, 'def': 25}",9,4,3,1,1.6921000000000002,w,2018-12-22 12:30:00,1,0,0,3,0.43323
a,0.789138,1.38502,0.789138,1.38502,"{'att': 159, 'def': 11}","{'att': 473, 'def': 24}",10,8,1,1,0.74,d,2018-12-26 17:15:00,0,1,0,1,-0.5958819999999999
a,1.08186,3.7053,1.08186,2.18296,"{'att': 291, 'def': 31}","{'att': 386, 'def': 28}",6,12,1,5,0.0922,l,2018-12-29 17:30:00,0,0,1,0,-1.1011
h,4.43325,1.71312,4.43325,1.71312,"{'att': 215, 'def': 20}","{'att': 301, 'def': 24}",21,5,4,1,2.7424000000000004,w,2019-01-01 15:00:00,1,0,0,3,2.72013
a,0.685895,0.669394,0.685895,0.669394,"{'att': 199, 'def': 20}","{'att': 352, 'def': 26}",8,7,0,1,1.3109,l,2019-01-12 12:30:00,0,0,1,0,0.016500999999999988
h,2.09412,0.755304,2.09412,0.755304,"{'att': 327, 'def': 34}","{'att': 202, 'def': 32}",5,19,2,0,2.3432999999999997,w,2019-01-19 17:30:00,1,0,0,3,1.3388160000000002
h,2.69339,0.597893,1.93222,0.597893,"{'att': 103, 'def': 14}","{'att': 318, 'def': 11}",21,2,2,1,2.6955000000000005,w,2019-01-29 19:45:00,1,0,0,3,1.334327
a,0.703542,3.03102,0.703542,3.03102,"{'att': 313, 'def': 20}","{'att': 261, 'def': 30}",3,22,1,3,0.0611,l,2019-02-03 16:30:00,0,0,1,0,-2.3274779999999997
a,1.46751,1.96816,1.46751,1.96816,"{'att': 219, 'def': 22}","{'att': 238, 'def': 55}",10,6,2,1,0.9656,w,2019-02-09 15:00:00,1,0,0,3,-0.5006499999999998
h,2.35088,0.613167,2.35088,0.613167,"{'att': 150, 'def': 13}","{'att': 328, 'def': 28}",19,2,2,0,2.6078,w,2019-02-24 14:05:00,1,0,0,3,1.737713
h,3.18716,0.88618,3.18716,0.88618,"{'att': 194, 'def': 15}","{'att': 373, 'def': 19}",13,7,5,1,2.6991,w,2019-02-27 19:45:00,1,0,0,3,2.30098
a,3.45713,1.76818,2.69596,1.00701,"{'att': 284, 'def': 31}","{'att': 139, 'def': 21}",6,7,1,1,2.5561000000000003,d,2019-03-02 12:30:00,0,1,0,1,1.68895
h,1.52723,2.3703,0.766059,2.3703,"{'att': 271, 'def': 21}","{'att': 203, 'def': 25}",9,7,2,0,0.7271,w,2019-03-10 16:30:00,1,0,0,3,-1.6042409999999998
h,1.04458,0.0441445,1.04458,0.0441445,"{'att': 144, 'def': 23}","{'att': 381, 'def': 23}",17,2,2,0,2.3569999999999998,w,2019-04-01 20:00:00,1,0,0,3,1.0004355
a,0.201885,2.69396,0.201885,2.69396,"{'att': 179, 'def': 16}","{'att': 301, 'def': 31}",3,6,0,1,0.0839,l,2019-04-07 14:05:00,0,0,1,0,-2.4920750000000003
a,2.2668,1.12595,2.2668,1.12595,"{'att': 162, 'def': 20}","{'att': 365, 'def': 23}",16,7,1,0,2.2389,w,2019-04-15 20:00:00,1,0,0,3,1.14085
h,1.54245,2.56216,1.54245,2.56216,"{'att': 96, 'def': 23}","{'att': 301, 'def': 23}",13,10,2,3,0.7062999999999999,l,2019-04-21 16:00:00,0,0,1,0,-1.01971
a,0.939754,0.982018,0.939754,0.982018,"{'att': 145, 'def': 11}","{'att': 359, 'def': 19}",8,5,1,3,1.3253,l,2019-04-24 19:45:00,0,0,1,0,-0.04226399999999997
a,0.600697,3.6797,0.600697,3.6797,"{'att': 351, 'def': 16}","{'att': 149, 'def': 25}",4,8,0,3,0.0762,l,2019-04-28 12:00:00,0,0,1,0,-3.079003
h,2.36178,1.90585,1.60061,1.14468,"{'att': 125, 'def': 20}","{'att': 269, 'def': 19}",14,8,1,1,1.6879000000000002,d,2019-05-05 15:30:00,0,1,0,1,0.45593000000000017
a,2.87276,1.72939,2.87276,1.72939,"{'att': 183, 'def': 11}","{'att': 336, 'def': 19}",15,10,3,1,2.1656,w,2019-05-12 14:00:00,1,0,0,3,1.14337
