h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.974497,2.58097,0.974497,2.58097,"{'att': 349, 'def': 20}","{'att': 198, 'def': 35}",8,3,1,2,0.3879,l,2018-08-11 14:30:00,0,0,1,0,-1.6064730000000003
a,1.55405,1.15521,0.79288,1.15521,"{'att': 107, 'def': 17}","{'att': 151, 'def': 30}",3,3,0,0,1.7041,d,2018-08-18 14:30:00,0,1,0,1,-0.36233000000000004
h,0.209337,1.49669,0.209337,0.735524,"{'att': 338, 'def': 14}","{'att': 80, 'def': 18}",3,13,1,2,0.26239999999999997,l,2018-08-26 18:00:00,0,0,1,0,-0.526187
a,0.554763,2.46904,0.554763,2.46904,"{'att': 396, 'def': 13}","{'att': 97, 'def': 11}",2,9,1,2,0.23270000000000002,l,2018-09-01 16:30:00,0,0,1,0,-1.9142770000000002
h,0.412121,0.90461,0.412121,0.90461,"{'att': 354, 'def': 24}","{'att': 149, 'def': 21}",3,10,1,2,0.8492,l,2018-09-15 14:00:00,0,0,1,0,-0.492489
a,0.229309,0.930793,0.229309,0.930793,"{'att': 271, 'def': 29}","{'att': 147, 'def': 20}",1,9,0,0,0.6326,d,2018-09-22 14:00:00,0,1,0,1,-0.701484
h,0.397301,1.34341,0.397301,0.582246,"{'att': 315, 'def': 27}","{'att': 191, 'def': 21}",3,3,0,2,0.4535,l,2018-09-29 14:00:00,0,0,1,0,-0.18494500000000003
a,1.55962,2.40631,1.55962,2.40631,"{'att': 336, 'def': 25}","{'att': 85, 'def': 17}",5,12,2,3,0.8258000000000001,l,2018-10-06 16:30:00,0,0,1,0,-0.8466899999999999
h,1.71169,0.675798,1.71169,0.675798,"{'att': 93, 'def': 22}","{'att': 245, 'def': 23}",6,6,0,1,2.1504,l,2018-10-20 14:00:00,0,0,1,0,1.035892
a,0.297646,1.19216,0.297646,1.19216,"{'att': 184, 'def': 22}","{'att': 215, 'def': 16}",3,7,0,0,0.5441,d,2018-10-27 14:00:00,0,1,0,1,-0.894514
h,0.691575,2.5452,0.691575,2.5452,"{'att': 264, 'def': 24}","{'att': 159, 'def': 15}",1,18,1,0,0.2791,w,2018-11-03 15:00:00,1,0,0,3,-1.8536249999999999
h,2.57545,1.91687,2.57545,1.91687,"{'att': 289, 'def': 19}","{'att': 138, 'def': 22}",4,5,2,1,1.8605999999999998,w,2018-11-10 15:00:00,1,0,0,3,0.6585799999999999
a,1.67701,1.49487,1.67701,1.49487,"{'att': 371, 'def': 31}","{'att': 277, 'def': 19}",3,10,2,1,1.5262,w,2018-11-26 20:00:00,1,0,0,3,0.18213999999999997
h,1.12583,2.62697,1.12583,2.62697,"{'att': 182, 'def': 19}","{'att': 282, 'def': 16}",9,3,0,3,0.4187,l,2018-12-01 15:00:00,0,0,1,0,-1.50114
a,1.52214,2.10943,1.52214,2.10943,"{'att': 332, 'def': 27}","{'att': 102, 'def': 16}",4,5,1,1,0.9296,d,2018-12-05 19:45:00,0,1,0,1,-0.5872900000000001
h,0.4601,1.57799,0.4601,1.57799,"{'att': 252, 'def': 14}","{'att': 264, 'def': 15}",5,3,1,2,0.4476,l,2018-12-09 16:00:00,0,0,1,0,-1.11789
a,0.931041,0.671382,0.931041,0.671382,"{'att': 300, 'def': 16}","{'att': 101, 'def': 24}",3,7,1,0,1.6237,w,2018-12-15 15:00:00,1,0,0,3,0.259659
h,0.289508,0.245408,0.289508,0.245408,"{'att': 284, 'def': 32}","{'att': 282, 'def': 16}",7,5,0,0,1.2314,d,2018-12-22 15:00:00,0,1,0,1,0.0441
a,0.456309,3.24988,0.456309,2.48871,"{'att': 446, 'def': 18}","{'att': 92, 'def': 20}",0,19,0,4,0.0654,l,2018-12-26 15:00:00,0,0,1,0,-2.032401
a,0.661713,1.05566,0.661713,1.05566,"{'att': 333, 'def': 26}","{'att': 150, 'def': 22}",3,11,1,1,0.9965999999999999,d,2018-12-29 15:00:00,0,1,0,1,-0.39394700000000005
h,0.691878,2.6754,0.691878,2.6754,"{'att': 431, 'def': 24}","{'att': 182, 'def': 17}",6,10,0,2,0.2389,l,2019-01-02 20:00:00,0,0,1,0,-1.9835219999999998
a,0.395148,1.32355,0.395148,1.32355,"{'att': 405, 'def': 27}","{'att': 195, 'def': 22}",5,7,1,2,0.5518000000000001,l,2019-01-12 17:30:00,0,0,1,0,-0.928402
h,2.518,0.255727,2.518,0.255727,"{'att': 124, 'def': 23}","{'att': 188, 'def': 20}",7,9,3,0,2.8497,w,2019-01-19 15:00:00,1,0,0,3,2.262273
h,0.992326,1.33896,0.231157,1.33896,"{'att': 404, 'def': 19}","{'att': 107, 'def': 24}",2,11,2,1,1.0762999999999998,w,2019-01-29 20:00:00,1,0,0,3,-1.1078029999999999
a,0.400152,3.10409,0.400152,3.10409,"{'att': 330, 'def': 14}","{'att': 148, 'def': 17}",0,12,0,1,0.0821,l,2019-02-02 12:30:00,0,0,1,0,-2.703938
a,0.435263,2.30998,0.435263,2.30998,"{'att': 375, 'def': 25}","{'att': 227, 'def': 23}",3,6,1,1,0.20690000000000003,d,2019-02-11 20:00:00,0,1,0,1,-1.874717
h,3.03313,0.133934,3.03313,0.133934,"{'att': 285, 'def': 23}","{'att': 318, 'def': 8}",14,2,2,0,2.902,w,2019-02-23 15:00:00,1,0,0,3,2.899196
h,1.70312,1.74201,1.70312,1.74201,"{'att': 193, 'def': 17}","{'att': 227, 'def': 19}",4,7,2,0,1.2970000000000002,w,2019-02-26 20:00:00,1,0,0,3,-0.03889000000000009
a,1.18549,1.88895,1.18549,1.12778,"{'att': 311, 'def': 27}","{'att': 221, 'def': 19}",12,5,0,2,0.8321000000000001,l,2019-03-02 17:30:00,0,0,1,0,0.05770999999999993
h,2.37896,1.15114,1.61779,1.15114,"{'att': 225, 'def': 23}","{'att': 177, 'def': 27}",7,10,3,2,2.2845999999999997,w,2019-03-09 15:00:00,1,0,0,3,0.46665
a,1.02847,1.61666,1.02847,0.855492,"{'att': 214, 'def': 20}","{'att': 214, 'def': 16}",8,4,2,2,0.8091,d,2019-03-16 15:00:00,0,1,0,1,0.17297799999999997
a,0.0441445,1.04458,0.0441445,1.04458,"{'att': 381, 'def': 23}","{'att': 144, 'def': 23}",2,17,0,2,0.34130000000000005,l,2019-04-01 20:00:00,0,0,1,0,-1.0004355
h,0.943175,0.907988,0.943175,0.146819,"{'att': 210, 'def': 25}","{'att': 225, 'def': 16}",9,4,0,1,1.2487,l,2019-04-06 15:00:00,0,0,1,0,0.796356
a,0.945804,0.877377,0.945804,0.877377,"{'att': 444, 'def': 22}","{'att': 146, 'def': 20}",4,5,1,0,1.4051,w,2019-04-12 20:00:00,1,0,0,3,0.06842700000000002
h,1.23033,1.27102,1.23033,1.27102,"{'att': 217, 'def': 19}","{'att': 142, 'def': 28}",3,8,3,1,1.3429,w,2019-04-20 17:30:00,1,0,0,3,-0.040690000000000115
a,0.43797,1.20482,0.43797,1.20482,"{'att': 260, 'def': 17}","{'att': 276, 'def': 12}",5,6,1,1,0.6135,d,2019-04-27 17:30:00,0,1,0,1,-0.76685
h,1.29707,1.48081,1.29707,1.48081,"{'att': 434, 'def': 20}","{'att': 149, 'def': 11}",4,9,2,3,1.2226,l,2019-05-04 18:45:00,0,0,1,0,-0.18374000000000001
a,1.95921,0.569845,1.95921,0.569845,"{'att': 485, 'def': 17}","{'att': 240, 'def': 18}",7,12,4,0,2.4969,w,2019-05-12 14:00:00,1,0,0,3,1.3893649999999997
