h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.01994,1.40827,1.01994,1.40827,"{'att': 199, 'def': 12}","{'att': 164, 'def': 21}",3,7,0,0,1.0448,d,2018-08-12 15:30:00,0,1,0,1,-0.38832999999999984
a,1.77471,2.02004,1.77471,2.02004,"{'att': 216, 'def': 22}","{'att': 137, 'def': 27}",7,4,1,2,1.1668,l,2018-08-18 17:00:00,0,0,1,0,-0.24532999999999983
h,0.542494,0.517935,0.542494,0.517935,"{'att': 241, 'def': 31}","{'att': 226, 'def': 17}",7,2,1,2,1.2761,l,2018-08-25 17:00:00,0,0,1,0,0.024558999999999997
a,3.13612,2.35193,2.37495,2.35193,"{'att': 232, 'def': 23}","{'att': 215, 'def': 18}",3,5,2,0,1.9004,w,2018-09-01 14:00:00,1,0,0,3,0.023020000000000262
h,2.19521,1.97094,1.43404,1.20977,"{'att': 243, 'def': 26}","{'att': 272, 'def': 17}",6,7,2,2,1.5480999999999998,d,2018-09-17 19:00:00,0,1,0,1,0.22426999999999997
a,0.310467,1.77893,0.310467,1.77893,"{'att': 463, 'def': 19}","{'att': 261, 'def': 15}",5,13,0,3,0.1813,l,2018-09-22 14:00:00,0,0,1,0,-1.4684629999999999
a,0.679627,1.42507,0.679627,1.42507,"{'att': 257, 'def': 21}","{'att': 263, 'def': 25}",9,5,0,2,0.7495,l,2018-09-29 14:00:00,0,0,1,0,-0.7454430000000001
h,1.487,3.54699,1.487,3.54699,"{'att': 325, 'def': 23}","{'att': 193, 'def': 17}",5,15,0,3,0.30720000000000003,l,2018-10-07 13:15:00,0,0,1,0,-2.05999
a,0.589633,0.840403,0.589633,0.840403,"{'att': 269, 'def': 27}","{'att': 154, 'def': 11}",4,4,0,0,1.0273,d,2018-10-20 14:00:00,0,1,0,1,-0.25077000000000005
h,1.19216,0.297646,1.19216,0.297646,"{'att': 215, 'def': 16}","{'att': 184, 'def': 22}",7,3,0,0,2.1475999999999997,d,2018-10-27 14:00:00,0,1,0,1,0.894514
a,1.81466,2.76272,1.05349,2.76272,"{'att': 417, 'def': 14}","{'att': 179, 'def': 20}",4,35,1,6,0.7802,l,2018-11-04 15:00:00,0,0,1,0,-1.7092299999999998
h,1.20211,1.07573,1.20211,1.07573,"{'att': 202, 'def': 25}","{'att': 138, 'def': 20}",5,11,1,1,1.4607,d,2018-11-10 15:00:00,0,1,0,1,0.12637999999999994
a,1.67163,1.3875,1.67163,1.3875,"{'att': 177, 'def': 22}","{'att': 325, 'def': 17}",8,8,2,3,1.5831,l,2018-11-24 15:00:00,0,0,1,0,0.28413
h,0.623954,0.904803,0.623954,0.904803,"{'att': 352, 'def': 29}","{'att': 151, 'def': 19}",6,5,2,2,1.0606,d,2018-12-01 17:30:00,0,1,0,1,-0.280849
a,1.82434,1.73642,1.82434,1.73642,"{'att': 319, 'def': 20}","{'att': 241, 'def': 14}",7,5,1,3,1.4253,l,2018-12-05 20:00:00,0,0,1,0,0.08792
a,0.501128,1.55832,0.501128,1.55832,"{'att': 85, 'def': 22}","{'att': 230, 'def': 15}",1,7,0,1,0.5469,l,2018-12-08 15:00:00,0,0,1,0,-1.057192
h,1.21163,1.85763,1.21163,1.85763,"{'att': 419, 'def': 31}","{'att': 159, 'def': 18}",2,7,3,2,0.8363999999999999,w,2018-12-16 13:30:00,1,0,0,3,-0.6459999999999999
a,2.60172,1.0038,1.84055,1.0038,"{'att': 287, 'def': 19}","{'att': 139, 'def': 33}",6,8,3,1,2.485,w,2018-12-22 15:00:00,1,0,0,3,0.8367499999999999
h,1.28665,1.26973,1.28665,1.26973,"{'att': 252, 'def': 24}","{'att': 219, 'def': 27}",6,6,1,2,1.3918000000000001,l,2018-12-27 19:45:00,0,0,1,0,0.016920000000000046
h,0.221381,2.96802,0.221381,2.96802,"{'att': 450, 'def': 13}","{'att': 119, 'def': 16}",4,12,1,3,0.0715,l,2018-12-30 14:15:00,0,0,1,0,-2.746639
a,0.158168,0.850791,0.158168,0.850791,"{'att': 403, 'def': 31}","{'att': 126, 'def': 17}",0,7,0,0,0.5892999999999999,d,2019-01-02 19:45:00,0,1,0,1,-0.692623
a,1.41659,1.75983,0.655425,1.75983,"{'att': 187, 'def': 18}","{'att': 89, 'def': 18}",3,12,2,1,1.0811,w,2019-01-12 15:00:00,1,0,0,3,-1.1044049999999999
h,1.06009,1.31169,1.06009,1.31169,"{'att': 232, 'def': 29}","{'att': 150, 'def': 20}",4,9,2,1,1.1065,w,2019-01-19 15:00:00,1,0,0,3,-0.25160000000000005
h,1.33257,1.53294,1.33257,1.53294,"{'att': 189, 'def': 32}","{'att': 299, 'def': 11}",6,7,1,1,1.1693,d,2019-01-30 19:45:00,0,1,0,1,-0.20036999999999994
a,0.787747,2.00175,0.787747,1.24058,"{'att': 218, 'def': 28}","{'att': 195, 'def': 20}",4,9,1,1,0.4924,d,2019-02-02 15:00:00,0,1,0,1,-0.45283300000000004
h,1.70666,0.980673,1.70666,0.980673,"{'att': 100, 'def': 27}","{'att': 271, 'def': 17}",6,3,1,2,2.0587,l,2019-02-09 15:00:00,0,0,1,0,0.725987
a,0.613167,2.35088,0.613167,2.35088,"{'att': 328, 'def': 28}","{'att': 150, 'def': 13}",2,19,0,2,0.266,l,2019-02-24 14:05:00,0,0,1,0,-1.737713
h,1.15823,0.798715,1.15823,0.798715,"{'att': 339, 'def': 30}","{'att': 170, 'def': 15}",6,4,2,0,1.6541,w,2019-02-27 19:45:00,1,0,0,3,0.35951500000000014
a,0.578485,2.54216,0.578485,1.781,"{'att': 312, 'def': 20}","{'att': 110, 'def': 15}",5,9,2,3,0.2046,l,2019-03-02 15:00:00,0,0,1,0,-1.202515
h,2.07772,1.26876,2.07772,1.26876,"{'att': 267, 'def': 32}","{'att': 122, 'def': 14}",5,5,2,1,2.0084,w,2019-03-09 15:00:00,1,0,0,3,0.8089599999999997
a,0.857436,0.560521,0.857436,0.560521,"{'att': 266, 'def': 25}","{'att': 135, 'def': 24}",12,8,1,0,1.6439,w,2019-03-30 15:00:00,1,0,0,3,0.29691499999999993
h,0.718394,2.00654,0.718394,2.00654,"{'att': 304, 'def': 18}","{'att': 110, 'def': 12}",5,12,1,3,0.441,l,2019-04-05 20:00:00,0,0,1,0,-1.2881460000000002
h,3.80842,0.642825,3.80842,0.642825,"{'att': 390, 'def': 28}","{'att': 137, 'def': 22}",4,4,3,1,2.915,w,2019-04-13 15:00:00,1,0,0,3,3.1655949999999997
a,1.27102,1.23033,1.27102,1.23033,"{'att': 142, 'def': 28}","{'att': 217, 'def': 19}",8,3,1,3,1.3714000000000002,l,2019-04-20 17:30:00,0,0,1,0,0.040690000000000115
a,2.11999,1.27253,2.11999,1.27253,"{'att': 322, 'def': 32}","{'att': 167, 'def': 24}",2,11,1,1,2.0229,d,2019-04-23 19:45:00,0,1,0,1,0.8474600000000001
h,2.73537,2.62214,2.73537,2.62214,"{'att': 273, 'def': 35}","{'att': 150, 'def': 12}",9,4,3,3,1.439,d,2019-04-27 15:00:00,0,1,0,1,0.11323000000000016
a,0.443686,1.99866,0.443686,1.99866,"{'att': 277, 'def': 31}","{'att': 185, 'def': 10}",11,4,0,3,0.24230000000000002,l,2019-05-04 14:00:00,0,0,1,0,-1.554974
h,0.941018,0.857152,0.941018,0.857152,"{'att': 156, 'def': 17}","{'att': 213, 'def': 18}",9,1,1,1,1.411,d,2019-05-12 14:00:00,0,1,0,1,0.083866
