h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.5137,1.73813,0.75253,1.73813,"{'att': 285, 'def': 18}","{'att': 298, 'def': 26}",3,10,2,1,1.1711,w,2018-08-10 22:00:00,1,0,0,3,-0.9855999999999999
a,1.56579,1.63672,0.804623,0.875549,"{'att': 131, 'def': 14}","{'att': 397, 'def': 36}",5,2,2,3,1.244,l,2018-08-19 18:00:00,0,0,1,0,-0.07092600000000004
h,1.40321,1.80811,1.40321,1.80811,"{'att': 198, 'def': 21}","{'att': 269, 'def': 32}",7,6,0,3,1.0506,l,2018-08-27 22:00:00,0,0,1,0,-0.40490000000000004
a,2.90359,1.09923,2.14242,1.09923,"{'att': 215, 'def': 20}","{'att': 294, 'def': 14}",13,2,2,0,2.5311999999999997,w,2018-09-02 15:00:00,1,0,0,3,1.04319
a,1.64902,1.17523,1.64902,1.17523,"{'att': 181, 'def': 18}","{'att': 281, 'def': 22}",6,7,2,1,1.7992000000000004,w,2018-09-15 16:30:00,1,0,0,3,0.47378999999999993
h,0.62283,1.1185,0.62283,1.1185,"{'att': 199, 'def': 12}","{'att': 393, 'def': 22}",12,7,1,1,0.8489,d,2018-09-22 14:00:00,0,1,0,1,-0.49567000000000005
a,0.865739,1.3029,0.865739,1.3029,"{'att': 238, 'def': 21}","{'att': 248, 'def': 19}",2,9,1,3,0.9135,l,2018-09-29 11:30:00,0,0,1,0,-0.4371609999999999
h,2.40631,1.55962,2.40631,1.55962,"{'att': 85, 'def': 17}","{'att': 336, 'def': 25}",12,5,3,2,1.9687999999999999,w,2018-10-06 16:30:00,1,0,0,3,0.8466899999999999
a,1.11454,2.21163,1.11454,2.21163,"{'att': 336, 'def': 29}","{'att': 199, 'def': 21}",4,9,2,2,0.5613999999999999,d,2018-10-20 11:30:00,0,1,0,1,-1.09709
h,2.51393,1.67348,1.64513,0.912308,"{'att': 239, 'def': 27}","{'att': 268, 'def': 25}",5,6,2,1,2.0317000000000003,w,2018-10-28 15:00:00,1,0,0,3,0.732822
