h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.0178,0.445187,2.0178,0.445187,"{'att': 241, 'def': 22}","{'att': 339, 'def': 25}",8,8,2,0,2.5791,w,2018-08-12 18:00:00,1,0,0,3,1.5726129999999998
h,4.60356,0.663731,4.60356,0.663731,"{'att': 101, 'def': 11}","{'att': 317, 'def': 9}",17,4,6,1,2.9558999999999997,w,2018-08-19 15:30:00,1,0,0,3,3.939829
a,1.84293,1.26376,1.84293,1.26376,"{'att': 123, 'def': 18}","{'att': 366, 'def': 16}",10,2,1,1,1.8124,d,2018-08-25 14:30:00,0,1,0,1,0.57917
h,2.46904,0.554763,2.46904,0.554763,"{'att': 97, 'def': 11}","{'att': 396, 'def': 13}",9,2,2,1,2.6351000000000004,w,2018-09-01 16:30:00,1,0,0,3,1.9142770000000002
h,4.91621,0.342698,4.91621,0.342698,"{'att': 228, 'def': 21}","{'att': 420, 'def': 11}",22,3,3,0,2.9919,w,2018-09-15 14:00:00,1,0,0,3,4.573512
a,3.08415,0.0980726,3.08415,0.0980726,"{'att': 107, 'def': 14}","{'att': 540, 'def': 8}",18,2,5,0,2.9209,w,2018-09-22 14:00:00,1,0,0,3,2.9860774
h,2.90697,0.23023,2.90697,0.23023,"{'att': 115, 'def': 19}","{'att': 330, 'def': 10}",21,0,2,0,2.8899000000000004,w,2018-09-29 14:00:00,1,0,0,3,2.6767399999999997
a,1.07481,0.433994,0.313641,0.433994,"{'att': 333, 'def': 22}","{'att': 347, 'def': 15}",4,3,0,0,2.0808,d,2018-10-07 15:30:00,0,1,0,1,-0.12035299999999999
h,4.48577,0.370236,4.48577,0.370236,"{'att': 179, 'def': 19}","{'att': 390, 'def': 10}",18,1,5,0,2.9664,w,2018-10-20 14:00:00,1,0,0,3,4.115533999999999
a,1.93588,0.442436,1.93588,0.442436,"{'att': 290, 'def': 22}","{'att': 277, 'def': 26}",15,4,1,0,2.5302,w,2018-10-29 19:00:00,1,0,0,3,1.493444
h,2.76272,1.81466,2.76272,1.05349,"{'att': 179, 'def': 20}","{'att': 417, 'def': 14}",35,4,6,1,2.0159,w,2018-11-04 15:00:00,1,0,0,3,1.7092299999999998
h,2.02764,0.97089,2.02764,0.209721,"{'att': 240, 'def': 19}","{'att': 384, 'def': 19}",16,5,3,1,2.2319,w,2018-11-11 16:30:00,1,0,0,3,1.8179189999999998
a,2.95852,0.829504,2.95852,0.829504,"{'att': 190, 'def': 13}","{'att': 524, 'def': 18}",11,6,4,0,2.803,w,2018-11-24 15:00:00,1,0,0,3,2.129016
h,2.83557,0.715009,2.83557,0.715009,"{'att': 149, 'def': 24}","{'att': 472, 'def': 7}",10,6,3,1,2.7379,w,2018-12-01 15:00:00,1,0,0,3,2.1205610000000004
a,2.51933,1.672,2.51933,1.672,"{'att': 146, 'def': 21}","{'att': 395, 'def': 10}",14,7,2,1,1.9796,w,2018-12-04 20:00:00,1,0,0,3,0.8473300000000001
a,0.740048,0.526329,0.740048,0.526329,"{'att': 292, 'def': 35}","{'att': 404, 'def': 23}",11,3,0,2,1.5059,l,2018-12-08 17:30:00,0,0,1,0,0.213719
h,1.79848,1.6235,1.79848,1.6235,"{'att': 208, 'def': 24}","{'att': 411, 'def': 17}",6,4,3,1,1.5051999999999999,w,2018-12-15 12:30:00,1,0,0,3,0.17498000000000014
h,1.27118,1.14609,1.27118,0.384919,"{'att': 88, 'def': 20}","{'att': 291, 'def': 12}",16,0,2,3,1.3794,l,2018-12-22 15:00:00,0,0,1,0,0.886261
a,1.34781,1.55714,1.34781,1.55714,"{'att': 155, 'def': 25}","{'att': 299, 'def': 9}",20,6,1,2,1.2127,l,2018-12-26 15:00:00,0,0,1,0,-0.20933000000000002
a,2.96802,0.221381,2.96802,0.221381,"{'att': 119, 'def': 16}","{'att': 450, 'def': 13}",12,4,3,1,2.8813,w,2018-12-30 14:15:00,1,0,0,3,2.746639
h,1.00357,1.3801,1.00357,1.3801,"{'att': 355, 'def': 33}","{'att': 363, 'def': 14}",9,8,2,1,1.0365,w,2019-01-03 20:00:00,1,0,0,3,-0.37653000000000003
h,3.11947,0.0985446,2.3583,0.0985446,"{'att': 158, 'def': 26}","{'att': 305, 'def': 7}",21,1,3,0,2.9611,w,2019-01-14 20:00:00,1,0,0,3,2.2597554
a,2.01376,0.764264,2.01376,0.764264,"{'att': 167, 'def': 18}","{'att': 382, 'def': 18}",13,1,3,0,2.3470999999999997,w,2019-01-20 13:30:00,1,0,0,3,1.249496
a,1.33896,0.992326,1.33896,0.231157,"{'att': 107, 'def': 24}","{'att': 404, 'def': 19}",11,2,1,2,1.5899,l,2019-01-29 20:00:00,0,0,1,0,1.1078029999999999
h,3.03102,0.703542,3.03102,0.703542,"{'att': 261, 'def': 30}","{'att': 313, 'def': 20}",22,3,3,1,2.8943,w,2019-02-03 16:30:00,1,0,0,3,2.3274779999999997
a,2.60922,0.111559,2.60922,0.111559,"{'att': 160, 'def': 20}","{'att': 313, 'def': 20}",15,4,2,0,2.9120000000000004,w,2019-02-06 19:45:00,1,0,0,3,2.497661
h,4.04218,0.901867,3.28101,0.901867,"{'att': 299, 'def': 20}","{'att': 479, 'def': 21}",11,8,6,0,2.8745,w,2019-02-10 16:00:00,1,0,0,3,2.379143
h,3.67741,0.400125,2.91624,0.400125,"{'att': 114, 'def': 12}","{'att': 370, 'def': 9}",24,3,1,0,2.9651,w,2019-02-27 20:00:00,1,0,0,3,2.516115
a,1.59515,0.0,1.59515,0.0,"{'att': 85, 'def': 14}","{'att': 368, 'def': 11}",16,0,1,0,2.6556,w,2019-03-02 15:00:00,1,0,0,3,1.59515
h,3.75714,0.407168,3.75714,0.407168,"{'att': 173, 'def': 21}","{'att': 309, 'def': 8}",22,4,3,1,2.9656000000000002,w,2019-03-09 17:30:00,1,0,0,3,3.349972
a,2.31513,0.661491,2.31513,0.661491,"{'att': 221, 'def': 26}","{'att': 374, 'def': 11}",14,3,2,0,2.5109,w,2019-03-30 12:30:00,1,0,0,3,1.6536389999999999
h,3.53913,0.135788,3.53913,0.135788,"{'att': 83, 'def': 16}","{'att': 341, 'def': 7}",17,2,2,0,2.9629,w,2019-04-03 19:45:00,1,0,0,3,3.4033420000000003
a,2.86236,0.318169,2.86236,0.318169,"{'att': 130, 'def': 27}","{'att': 385, 'def': 13}",18,5,3,1,2.8531,w,2019-04-14 14:05:00,1,0,0,3,2.5441909999999996
h,2.06185,1.19894,2.06185,1.19894,"{'att': 213, 'def': 34}","{'att': 339, 'def': 21}",12,4,1,0,2.0253,w,2019-04-20 12:30:00,1,0,0,3,0.8629100000000003
a,0.530481,0.514509,0.530481,0.514509,"{'att': 233, 'def': 26}","{'att': 435, 'def': 22}",14,5,2,0,1.3002,w,2019-04-24 20:00:00,1,0,0,3,0.015971999999999986
a,2.34878,0.0899809,2.34878,0.0899809,"{'att': 103, 'def': 14}","{'att': 322, 'def': 16}",10,4,1,0,2.8337,w,2019-04-28 14:05:00,1,0,0,3,2.2587991
h,1.08617,0.537307,1.08617,0.537307,"{'att': 274, 'def': 33}","{'att': 287, 'def': 6}",14,4,1,0,1.8338999999999999,w,2019-05-06 19:00:00,1,0,0,3,0.5488630000000001
a,2.22234,0.595313,2.22234,0.595313,"{'att': 134, 'def': 22}","{'att': 375, 'def': 13}",26,0,4,1,2.5035,w,2019-05-12 14:00:00,1,0,0,3,1.627027
