h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,2.60022,1.50693,1.83905,1.50693,"{'att': 107, 'def': 19}","{'att': 269, 'def': 17}",12,5,2,0,2.2423,w,2018-08-11 17:00:00,1,0,0,3,0.33211999999999997
a,1.69077,1.10275,1.69077,0.341659,"{'att': 262, 'def': 17}","{'att': 176, 'def': 26}",10,9,2,1,1.8233000000000001,w,2018-08-18 17:00:00,1,0,0,3,1.3491110000000002
h,2.5887,0.543665,1.82753,0.543665,"{'att': 187, 'def': 20}","{'att': 208, 'def': 22}",11,4,2,2,2.7217000000000002,d,2018-08-25 17:00:00,0,1,0,1,1.283865
a,0.950959,1.16408,0.950959,1.16408,"{'att': 361, 'def': 17}","{'att': 115, 'def': 14}",3,15,0,2,1.2144000000000001,l,2018-09-01 14:00:00,0,0,1,0,-0.213121
h,2.22726,1.82502,1.46609,1.06386,"{'att': 203, 'def': 12}","{'att': 196, 'def': 28}",6,8,4,2,1.6923,w,2018-09-15 14:00:00,1,0,0,3,0.40222999999999987
a,0.976413,2.29417,0.976413,2.29417,"{'att': 156, 'def': 9}","{'att': 330, 'def': 32}",10,10,0,4,0.4392,l,2018-09-22 14:00:00,0,0,1,0,-1.3177569999999998
h,1.97143,0.385841,1.21026,0.385841,"{'att': 301, 'def': 20}","{'att': 234, 'def': 18}",4,11,2,1,2.6378999999999997,w,2018-10-01 19:00:00,1,0,0,3,0.8244189999999999
a,3.28471,1.06613,2.52354,1.06613,"{'att': 199, 'def': 13}","{'att': 241, 'def': 21}",5,6,4,0,2.7695999999999996,w,2018-10-06 14:00:00,1,0,0,3,1.45741
h,0.840403,0.589633,0.840403,0.589633,"{'att': 154, 'def': 11}","{'att': 269, 'def': 27}",4,4,0,0,1.588,d,2018-10-20 14:00:00,0,1,0,1,0.25077000000000005
a,2.10555,0.383833,1.34439,0.383833,"{'att': 318, 'def': 10}","{'att': 275, 'def': 17}",12,1,3,0,2.6881999999999997,w,2018-10-27 14:00:00,1,0,0,3,0.960557
h,1.928,3.29249,1.928,3.29249,"{'att': 241, 'def': 16}","{'att': 213, 'def': 22}",14,15,1,2,0.5863,l,2018-11-03 12:30:00,0,0,1,0,-1.36449
a,1.91687,2.57545,1.91687,2.57545,"{'att': 138, 'def': 22}","{'att': 289, 'def': 19}",5,4,1,2,0.9072,l,2018-11-10 15:00:00,0,0,1,0,-0.6585799999999999
h,0.650884,1.71044,0.650884,1.71044,"{'att': 296, 'def': 15}","{'att': 202, 'def': 22}",6,16,1,2,0.5408,l,2018-11-25 13:30:00,0,0,1,0,-1.059556
a,0.715009,2.83557,0.715009,2.83557,"{'att': 472, 'def': 7}","{'att': 149, 'def': 24}",6,10,1,3,0.16749999999999998,l,2018-12-01 15:00:00,0,0,1,0,-2.1205610000000004
h,1.07393,1.5631,1.07393,1.5631,"{'att': 273, 'def': 16}","{'att': 148, 'def': 30}",3,9,2,1,1.0284,w,2018-12-04 19:45:00,1,0,0,3,-0.4891699999999999
h,0.279142,1.80619,0.279142,1.80619,"{'att': 329, 'def': 24}","{'att': 227, 'def': 21}",4,9,0,4,0.15610000000000002,l,2018-12-08 12:30:00,0,0,1,0,-1.527048
a,0.52685,2.02223,0.52685,2.02223,"{'att': 220, 'def': 11}","{'att': 396, 'def': 26}",4,3,0,2,0.2944,l,2018-12-15 15:00:00,0,0,1,0,-1.49538
h,0.892502,0.825478,0.892502,0.825478,"{'att': 197, 'def': 19}","{'att': 305, 'def': 29}",10,6,2,0,1.3868,w,2018-12-22 15:00:00,1,0,0,3,0.06702399999999997
a,1.21736,2.23457,1.21736,2.23457,"{'att': 424, 'def': 25}","{'att': 265, 'def': 15}",9,8,0,5,0.6082,l,2018-12-26 15:00:00,0,0,1,0,-1.0172100000000002
a,0.705549,3.41874,0.705549,3.41874,"{'att': 458, 'def': 12}","{'att': 211, 'def': 19}",3,10,1,4,0.07880000000000001,l,2018-12-30 16:30:00,0,0,1,0,-2.713191
h,2.84828,0.977046,2.84828,0.977046,"{'att': 192, 'def': 17}","{'att': 265, 'def': 15}",9,9,3,3,2.559,d,2019-01-02 19:45:00,0,1,0,1,1.8712339999999998
a,1.52828,1.7814,1.52828,1.7814,"{'att': 200, 'def': 18}","{'att': 171, 'def': 28}",8,6,0,2,1.1648,l,2019-01-13 14:15:00,0,0,1,0,-0.25312
h,1.24835,0.971813,1.24835,0.971813,"{'att': 317, 'def': 20}","{'att': 195, 'def': 17}",3,6,2,0,1.5864,w,2019-01-19 15:00:00,1,0,0,3,0.27653700000000003
h,2.15094,0.718873,2.15094,0.718873,"{'att': 330, 'def': 16}","{'att': 201, 'def': 21}",10,13,4,0,2.4189000000000003,w,2019-01-30 19:45:00,1,0,0,3,1.432067
