id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
1,Bernd,Leno,1,1.3333333333333335,0.0,0.25,0.375,0.38,0.45333333333333337,0.6479999999999999
2,Rúnar Alex,Rúnarsson,1,0.0,0.8,0.2,0.44999999999999996,0.6799999999999999,0.5599999999999999,0.6839999999999999
3,Willian,Borges Da Silva,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Pierre-Emerick,Aubameyang,1,4.0,3.0,1.35,1.125,0.88,1.0999999999999999,1.0919999999999999
5,Cédric,Soares,1,1.3333333333333335,0.0,0.1,0.075,0.04,0.08,0.076
6,Alexandre,Lacazette,1,0.0,0.0,0.0,0.075,0.04,0.06,0.07200000000000001
7,Granit,Xhaka,1,0.0,0.0,0.0,0.0,0.04,0.03333333333333333,0.068
8,Pablo,Marí,1,0.0,0.0,0.0,0.0,0.0,0.02,0.016
9,Héctor,Bellerín,1,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.004
10,Calum,Chambers,1,0.0,0.0,0.2,0.3,0.36,0.13999999999999999,0.2
11,Sead,Kolasinac,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Mohamed Naser,El Sayed Elneny,1,0.0,0.0,0.15,0.15,0.13999999999999999,0.15333333333333335,0.16
13,Ainsley,Maitland-Niles,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0
14,Rob,Holding,1,0.0,0.0,0.05,0.125,0.13999999999999999,0.2,0.316
15,Thomas,Partey,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0
16,Kieran,Tierney,1,8.0,5.0,4.05,4.7,4.62,4.266666666666667,4.8
17,Nicolas,Pépé,1,4.0,0.0,0.44999999999999996,0.5,0.3,0.4,0.40800000000000003
18,Lucas,Torreira,1,0.0,0.0,0.15,0.0,0.02,0.03333333333333333,0.08800000000000001
20,Edward,Nketiah,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012
21,Emile,Smith Rowe,1,2.666666666666667,1.4000000000000001,1.7500000000000002,3.2,3.06,4.02,4.8759999999999994
22,Bukayo,Saka,1,2.666666666666667,1.0,0.95,1.4500000000000002,1.7999999999999998,1.6666666666666667,2.68
23,Gabriel,Magalhães,1,0.0,0.0,0.0,0.05,0.0,0.006666666666666667,0.008
24,Konstantinos,Mavropanos,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Mattéo,Guendouzi,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Gabriel Teodoro,Martinelli Silva,1,0.0,0.0,0.0,0.1,0.02,0.04,0.07200000000000001
27,William,Saliba,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Ben,White,1,8.0,18.8,16.150000000000002,21.224999999999998,21.26,21.34,20.22
466,Nuno,Varela Tavares,1,0.0,0.0,0.05,0.025,0.04,0.05333333333333334,0.024
478,Albert,Sambi Lokonga,1,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.024
530,Folarin,Balogun,1,0.0,0.0,0.15,0.15,0.12,0.1,0.11199999999999999
531,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,Karl,Hein,1,0.0,0.4,0.1,0.35000000000000003,0.24,0.13333333333333333,0.28400000000000003
558,Martin,Ødegaard,1,0.0,2.0,0.7000000000000001,0.675,0.7799999999999999,0.6666666666666667,1.076
559,Aaron,Ramsdale,1,0.0,0.0,0.25,0.025,0.06,0.08,0.076
572,Arthur,Okonkwo,1,0.0,0.0,0.0,0.125,0.12,0.08666666666666667,0.076
590,Takehiro,Tomiyasu,1,0.0,0.4,0.1,0.1,0.1,0.07333333333333333,0.12
28,Jed,Steer,2,9.333333333333334,5.4,3.45,3.65,3.38,3.3333333333333335,3.58
29,Conor,Hourihane,2,0.0,0.0,0.0,0.0,0.0,0.0,0.004
30,Emiliano,Martínez,2,4.0,1.4000000000000001,1.4000000000000001,3.45,3.58,5.0,7.516
31,Björn,Engels,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Bertrand,Traoré,2,0.0,0.0,0.0,0.075,0.04,0.06,0.11199999999999999
34,Morgan,Sanson,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,John,McGinn,2,0.0,0.0,0.0,0.025,0.1,0.07333333333333333,0.208
36,Kortney,Hause,2,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0
37,Mahmoud Ahmed,Ibrahim Hassan,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Tyrone,Mings,2,2.666666666666667,1.6,1.4500000000000002,1.4000000000000001,1.28,1.6066666666666667,2.492
39,Matt,Targett,2,1.3333333333333335,0.0,0.65,0.9249999999999999,1.16,1.3866666666666667,2.116
