h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.557892,0.604226,0.557892,0.604226,"{'att': 326, 'def': 19}","{'att': 133, 'def': 20}",4,5,2,2,1.2362,d,2015-08-08 18:00:00,0,1,0,1,-0.046333999999999986
h,0.760848,0.684036,0.760848,0.684036,"{'att': 125, 'def': 21}","{'att': 253, 'def': 22}",3,4,0,0,1.3677000000000001,d,2015-08-15 18:00:00,0,1,0,1,0.07681199999999999
h,1.17588,0.68359,1.17588,0.68359,"{'att': 199, 'def': 22}","{'att': 200, 'def': 27}",2,2,0,0,1.8805000000000003,d,2015-08-23 19:00:00,0,1,0,1,0.49229
a,0.363603,1.52895,0.363603,1.52895,"{'att': 368, 'def': 18}","{'att': 284, 'def': 28}",1,9,0,2,0.4264,l,2015-08-29 18:00:00,0,0,1,0,-1.1653470000000001
h,1.57333,0.503008,1.57333,0.503008,"{'att': 304, 'def': 27}","{'att': 134, 'def': 20}",3,8,1,0,2.2813,w,2015-09-12 18:00:00,1,0,0,3,1.070322
a,1.33961,1.15114,1.33961,1.15114,"{'att': 281, 'def': 37}","{'att': 170, 'def': 18}",10,7,2,1,1.5192,w,2015-09-19 18:00:00,1,0,0,3,0.18846999999999992
h,0.685939,2.33566,0.685939,1.57449,"{'att': 154, 'def': 16}","{'att': 193, 'def': 22}",9,2,0,1,0.3142,l,2015-09-27 19:00:00,0,0,1,0,-0.888551
a,0.913291,1.50268,0.913291,0.741506,"{'att': 257, 'def': 26}","{'att': 215, 'def': 18}",3,1,1,1,0.8079999999999999,d,2015-10-03 18:00:00,0,1,0,1,0.17178499999999997
h,0.254791,2.69046,0.254791,2.69046,"{'att': 366, 'def': 39}","{'att': 145, 'def': 23}",7,16,0,3,0.092,l,2015-10-17 20:30:00,0,0,1,0,-2.435669
a,1.0403,0.848432,1.0403,0.848432,"{'att': 301, 'def': 23}","{'att': 114, 'def': 14}",4,5,2,0,1.4846,w,2015-10-24 18:00:00,1,0,0,3,0.19186800000000004
h,1.61544,0.605625,1.61544,0.605625,"{'att': 254, 'def': 25}","{'att': 199, 'def': 20}",7,2,2,0,2.1506000000000003,w,2015-10-31 19:00:00,1,0,0,3,1.0098150000000001
a,1.00531,1.56389,0.244137,0.802721,"{'att': 166, 'def': 17}","{'att': 306, 'def': 29}",3,0,1,2,0.8251,l,2015-11-07 19:00:00,0,0,1,0,-0.558584
h,1.47077,1.30264,0.709602,1.30264,"{'att': 230, 'def': 28}","{'att': 175, 'def': 33}",9,8,1,2,1.5206,l,2015-11-21 16:45:00,0,0,1,0,-0.5930380000000001
a,1.45176,1.48969,1.45176,1.48969,"{'att': 312, 'def': 32}","{'att': 91, 'def': 18}",7,6,3,2,1.3162,w,2015-11-28 19:00:00,1,0,0,3,-0.03793000000000002
h,2.07199,0.310524,1.31082,0.310524,"{'att': 169, 'def': 16}","{'att': 169, 'def': 13}",10,3,2,0,2.7098,w,2015-12-05 19:00:00,1,0,0,3,1.000296
a,2.0562,0.879474,2.0562,0.879474,"{'att': 211, 'def': 21}","{'att': 217, 'def': 13}",4,8,1,0,2.2318,w,2015-12-12 19:00:00,1,0,0,3,1.176726
h,1.99336,0.376313,1.99336,0.376313,"{'att': 274, 'def': 31}","{'att': 82, 'def': 19}",3,9,3,0,2.7058999999999997,w,2015-12-20 17:30:00,1,0,0,3,1.617047
a,1.667,2.09356,0.905834,1.33239,"{'att': 277, 'def': 28}","{'att': 177, 'def': 22}",1,12,2,2,1.0697,d,2015-12-26 19:00:00,0,1,0,1,-0.42655599999999994
h,1.13011,0.527248,1.13011,0.527248,"{'att': 261, 'def': 27}","{'att': 134, 'def': 29}",4,2,1,2,2.0271,l,2015-12-28 19:00:00,0,0,1,0,0.6028619999999999
h,0.985368,0.692054,0.985368,0.692054,"{'att': 198, 'def': 29}","{'att': 189, 'def': 24}",5,9,1,2,1.6189,l,2016-01-02 21:30:00,0,0,1,0,0.2933140000000001
a,0.11543,1.7224,0.11543,1.7224,"{'att': 221, 'def': 15}","{'att': 284, 'def': 31}",1,4,0,2,0.2107,l,2016-01-13 23:45:00,0,0,1,0,-1.60697
a,0.525478,0.474035,0.525478,0.474035,"{'att': 272, 'def': 31}","{'att': 184, 'def': 20}",4,4,0,1,1.3249,l,2016-01-19 00:00:00,0,0,1,0,0.051443000000000016
h,2.58707,1.29267,2.58707,1.29267,"{'att': 235, 'def': 42}","{'att': 245, 'def': 21}",7,6,2,1,2.2647,w,2016-01-23 19:00:00,1,0,0,3,1.2944000000000002
h,0.531415,1.13694,0.531415,1.13694,"{'att': 321, 'def': 37}","{'att': 253, 'def': 29}",3,13,0,0,0.7762,d,2016-02-03 23:45:00,0,1,0,1,-0.6055250000000001
a,0.149839,2.00475,0.149839,2.00475,"{'att': 299, 'def': 22}","{'att': 135, 'def': 29}",3,12,0,1,0.17609999999999998,l,2016-02-06 19:00:00,0,0,1,0,-1.854911
a,1.99728,0.983946,1.23611,0.983946,"{'att': 195, 'def': 36}","{'att': 134, 'def': 23}",4,2,2,1,2.2432,w,2016-02-13 19:00:00,1,0,0,3,0.25216400000000005
h,1.00481,0.955252,1.00481,0.955252,"{'att': 174, 'def': 24}","{'att': 141, 'def': 29}",3,3,0,0,1.3525,d,2016-02-27 19:00:00,0,1,0,1,0.04955799999999999
