h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.604226,0.557892,0.604226,0.557892,"{'att': 133, 'def': 20}","{'att': 326, 'def': 19}",5,4,2,2,1.3301,d,2015-08-08 18:00:00,0,1,0,1,0.046333999999999986
a,1.39628,1.06214,1.39628,1.06214,"{'att': 253, 'def': 16}","{'att': 203, 'def': 23}",5,10,3,0,1.6702,w,2015-08-15 15:45:00,1,0,0,3,0.3341399999999999
h,0.579338,1.57983,0.579338,1.57983,"{'att': 231, 'def': 12}","{'att': 234, 'def': 25}",3,9,0,2,0.5594,l,2015-08-23 19:00:00,0,0,1,0,-1.000492
a,0.694692,1.99917,0.694692,1.99917,"{'att': 241, 'def': 13}","{'att': 238, 'def': 32}",6,11,0,0,0.4685,d,2015-08-29 20:30:00,0,1,0,1,-1.304478
h,1.18026,0.656048,1.18026,0.656048,"{'att': 316, 'def': 21}","{'att': 198, 'def': 26}",4,7,3,1,1.8557,w,2015-09-12 15:45:00,1,0,0,3,0.5242120000000001
a,1.77458,0.864868,1.77458,0.864868,"{'att': 243, 'def': 27}","{'att': 223, 'def': 26}",12,4,0,0,2.0648999999999997,d,2015-09-19 18:00:00,0,1,0,1,0.9097120000000001
a,2.30159,1.27511,2.30159,1.27511,"{'att': 192, 'def': 20}","{'att': 264, 'def': 24}",5,6,3,2,2.1372,w,2015-09-28 23:00:00,1,0,0,3,1.02648
h,1.20063,1.30844,1.20063,1.30844,"{'att': 218, 'def': 17}","{'att': 182, 'def': 29}",4,12,1,1,1.2713999999999999,d,2015-10-04 16:30:00,0,1,0,1,-0.10780999999999996
h,0.653457,1.47853,0.653457,1.47853,"{'att': 290, 'def': 27}","{'att': 272, 'def': 23}",5,6,0,3,0.7069,l,2015-10-17 18:00:00,0,0,1,0,-0.825073
a,0.373025,2.55754,0.373025,2.55754,"{'att': 264, 'def': 33}","{'att': 233, 'def': 37}",1,19,1,2,0.1347,l,2015-10-24 20:30:00,0,0,1,0,-2.1845149999999998
h,2.34852,1.21834,2.34852,1.21834,"{'att': 169, 'def': 11}","{'att': 345, 'def': 23}",11,8,6,2,2.1862,w,2015-11-01 17:30:00,1,0,0,3,1.1301800000000002
a,1.08814,0.589567,1.08814,0.589567,"{'att': 290, 'def': 16}","{'att': 270, 'def': 20}",6,2,1,1,1.8237,d,2015-11-07 19:00:00,0,1,0,1,0.49857300000000015
h,2.83068,0.322061,2.83068,0.322061,"{'att': 237, 'def': 21}","{'att': 413, 'def': 24}",6,2,4,0,2.8598999999999997,w,2015-11-21 19:00:00,1,0,0,3,2.508619
a,0.729005,1.69105,0.729005,1.69105,"{'att': 296, 'def': 23}","{'att': 240, 'def': 38}",5,5,3,3,0.6453,d,2015-11-28 19:00:00,0,1,0,1,-0.9620449999999999
h,1.69774,1.1905,1.69774,1.1905,"{'att': 177, 'def': 23}","{'att': 265, 'def': 30}",13,2,1,1,1.7825,d,2015-12-08 00:00:00,0,1,0,1,0.5072400000000001
a,2.43558,1.49283,2.43558,1.49283,"{'att': 191, 'def': 10}","{'att': 349, 'def': 19}",9,4,1,1,2.0434,d,2015-12-12 16:45:00,0,1,0,1,0.9427499999999998
h,1.48982,2.02911,1.48982,0.506775,"{'att': 132, 'def': 15}","{'att': 318, 'def': 38}",9,6,2,3,0.8674999999999999,l,2015-12-19 19:00:00,0,0,1,0,0.983045
