h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.435238,1.9242,0.435238,1.9242,"{'att': 396, 'def': 17}","{'att': 186, 'def': 23}",4,8,0,3,0.3543,l,2015-08-10 23:00:00,0,0,1,0,-1.488962
a,0.684036,0.760848,0.684036,0.760848,"{'att': 253, 'def': 22}","{'att': 125, 'def': 21}",4,3,0,0,1.2504,d,2015-08-15 18:00:00,0,1,0,1,-0.07681199999999999
h,1.42622,2.02778,0.665049,2.02778,"{'att': 252, 'def': 17}","{'att': 175, 'def': 10}",4,8,2,3,0.9259999999999999,l,2015-08-23 16:30:00,0,0,1,0,-1.362731
a,0.881194,1.21771,0.881194,1.21771,"{'att': 278, 'def': 31}","{'att': 215, 'def': 9}",8,2,1,0,0.9317,w,2015-08-29 18:00:00,1,0,0,3,-0.33651600000000004
h,0.409143,1.00731,0.409143,1.00731,"{'att': 347, 'def': 17}","{'att': 154, 'def': 18}",5,7,0,0,0.7587999999999999,d,2015-09-12 18:00:00,0,1,0,1,-0.5981669999999999
a,0.632761,0.876719,0.632761,0.876719,"{'att': 244, 'def': 29}","{'att': 153, 'def': 25}",2,5,1,0,1.0709,w,2015-09-19 18:00:00,1,0,0,3,-0.243958
h,1.27511,2.30159,1.27511,2.30159,"{'att': 264, 'def': 24}","{'att': 192, 'def': 20}",6,5,2,3,0.6471,l,2015-09-28 23:00:00,0,0,1,0,-1.02648
a,0.255528,1.99083,0.255528,1.22966,"{'att': 221, 'def': 21}","{'att': 147, 'def': 35}",1,3,0,2,0.16570000000000001,l,2015-10-03 15:45:00,0,0,1,0,-0.974132
h,2.07781,0.658473,2.07781,0.658473,"{'att': 179, 'def': 19}","{'att': 211, 'def': 23}",2,5,1,0,2.5696000000000003,w,2015-10-17 18:00:00,1,0,0,3,1.419337
a,1.45436,1.03228,1.45436,1.03228,"{'att': 231, 'def': 17}","{'att': 137, 'def': 18}",3,6,1,0,1.7524,w,2015-10-24 18:00:00,1,0,0,3,0.42208
h,1.50447,2.22545,0.743302,2.22545,"{'att': 180, 'def': 6}","{'att': 175, 'def': 25}",9,4,2,3,0.8301999999999999,l,2015-10-31 19:00:00,0,0,1,0,-1.482148
a,0.594031,1.2779,0.594031,0.516734,"{'att': 288, 'def': 23}","{'att': 158, 'def': 21}",1,11,0,2,0.6548,l,2015-11-07 19:00:00,0,0,1,0,0.07729699999999995
h,0.332888,2.08956,0.332888,1.32839,"{'att': 384, 'def': 29}","{'att': 112, 'def': 22}",2,11,2,1,0.186,w,2015-11-21 19:00:00,1,0,0,3,-0.9955019999999999
a,0.866305,1.41404,0.866305,1.41404,"{'att': 251, 'def': 23}","{'att': 131, 'def': 22}",3,9,1,1,0.9445000000000001,d,2015-11-29 18:05:00,0,1,0,1,-0.547735
h,1.48695,1.12876,1.48695,1.12876,"{'att': 311, 'def': 35}","{'att': 124, 'def': 13}",4,3,1,1,1.6685,d,2015-12-05 19:00:00,0,1,0,1,0.35819
a,0.835885,2.12583,0.835885,2.12583,"{'att': 296, 'def': 19}","{'att': 120, 'def': 20}",2,13,2,2,0.497,d,2015-12-13 20:00:00,0,1,0,1,-1.2899450000000001
h,0.698255,1.89177,0.698255,1.1306,"{'att': 265, 'def': 16}","{'att': 120, 'def': 15}",3,3,1,2,0.43579999999999997,l,2015-12-19 19:00:00,0,0,1,0,-0.4323450000000001
a,0.554583,1.21243,0.554583,1.21243,"{'att': 296, 'def': 30}","{'att': 194, 'def': 21}",6,5,0,1,0.5587,l,2015-12-26 19:00:00,0,0,1,0,-0.6578469999999998
h,2.1039,0.456189,2.1039,0.456189,"{'att': 184, 'def': 30}","{'att': 135, 'def': 13}",11,5,1,0,2.5181999999999998,w,2015-12-28 19:00:00,1,0,0,3,1.647711
h,1.72318,0.917526,1.72318,0.917526,"{'att': 231, 'def': 22}","{'att': 150, 'def': 17}",9,7,2,1,2.0387999999999997,w,2016-01-02 19:00:00,1,0,0,3,0.805654
a,0.704263,1.38532,0.704263,1.38532,"{'att': 315, 'def': 25}","{'att': 128, 'def': 19}",4,7,2,2,0.7434,d,2016-01-13 23:45:00,0,1,0,1,-0.6810570000000001
a,0.410757,1.42623,0.410757,0.665057,"{'att': 234, 'def': 18}","{'att': 168, 'def': 17}",7,5,0,3,0.4259,l,2016-01-16 19:00:00,0,0,1,0,-0.2543
h,0.23184,0.562461,0.23184,0.562461,"{'att': 179, 'def': 19}","{'att': 132, 'def': 24}",1,4,0,0,0.8776999999999999,d,2016-01-23 19:00:00,0,1,0,1,-0.330621
h,2.30645,1.17928,2.30645,1.17928,"{'att': 259, 'def': 27}","{'att': 154, 'def': 26}",7,3,1,1,2.1996,d,2016-02-03 00:00:00,0,1,0,1,1.1271699999999998
a,0.472556,2.41057,0.472556,2.41057,"{'att': 301, 'def': 28}","{'att': 103, 'def': 22}",5,11,0,1,0.22039999999999998,l,2016-02-06 19:00:00,0,0,1,0,-1.938014
a,1.1974,1.82912,1.1974,1.82912,"{'att': 278, 'def': 15}","{'att': 81, 'def': 26}",4,19,1,0,0.8835,w,2016-02-13 19:00:00,1,0,0,3,-0.6317200000000001
h,2.07488,1.21638,2.07488,1.21638,"{'att': 228, 'def': 21}","{'att': 162, 'def': 20}",13,3,3,2,2.0730000000000004,w,2016-02-27 21:30:00,1,0,0,3,0.8584999999999998
a,1.29485,3.04626,1.29485,3.04626,"{'att': 238, 'def': 15}","{'att': 107, 'def': 25}",2,14,2,2,0.34450000000000003,d,2016-03-01 23:45:00,0,1,0,1,-1.7514100000000001
h,0.565787,0.417622,0.565787,0.417622,"{'att': 229, 'def': 28}","{'att': 221, 'def': 15}",8,1,1,0,1.4141,w,2016-03-06 20:00:00,1,0,0,3,0.14816500000000005
h,0.332789,0.799255,0.332789,0.799255,"{'att': 131, 'def': 23}","{'att': 136, 'def': 19}",2,5,0,1,0.7802,l,2016-03-19 19:00:00,0,0,1,0,-0.46646600000000005
a,0.0635563,1.54544,0.0635563,1.54544,"{'att': 181, 'def': 24}","{'att': 129, 'def': 21}",0,8,0,0,0.226,d,2016-04-02 18:00:00,0,1,0,1,-1.4818837
a,1.09413,2.07325,1.09413,1.31208,"{'att': 245, 'def': 24}","{'att': 158, 'def': 16}",4,5,1,2,0.58,l,2016-04-09 20:30:00,0,0,1,0,-0.21794999999999987
h,2.2915,0.364852,0.751531,0.364852,"{'att': 172, 'def': 27}","{'att': 192, 'def': 21}",7,3,0,1,2.7788,l,2016-04-16 18:00:00,0,0,1,0,0.38667899999999994
a,0.839742,1.37348,0.839742,1.37348,"{'att': 415, 'def': 28}","{'att': 119, 'def': 31}",1,20,0,2,0.9361999999999999,l,2016-04-21 22:45:00,0,0,1,0,-0.533738
a,0.894413,1.26346,0.894413,1.26346,"{'att': 293, 'def': 26}","{'att': 102, 'def': 18}",5,10,1,1,1.0617,d,2016-04-25 23:00:00,0,1,0,1,-0.369047
h,1.5346,1.27183,1.5346,1.27183,"{'att': 291, 'def': 37}","{'att': 170, 'def': 28}",4,5,0,3,1.555,l,2016-04-30 18:00:00,0,0,1,0,0.26276999999999995
a,1.34282,0.814964,0.581655,0.814964,"{'att': 299, 'def': 18}","{'att': 116, 'def': 14}",2,4,1,1,1.8643,d,2016-05-07 18:00:00,0,1,0,1,-0.233309
h,1.86869,0.419877,1.86869,0.419877,"{'att': 354, 'def': 26}","{'att': 118, 'def': 26}",3,6,1,1,2.5798,d,2016-05-15 18:00:00,0,1,0,1,1.448813
