h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.329873,0.381274,0.329873,0.381274,"{'att': 243, 'def': 26}","{'att': 274, 'def': 23}",5,2,1,0,1.1646,w,2015-08-09 19:00:00,1,0,0,3,-0.051400999999999974
h,2.15062,0.460805,2.15062,0.460805,"{'att': 186, 'def': 29}","{'att': 260, 'def': 26}",9,6,1,0,2.5810000000000004,w,2015-08-17 23:00:00,1,0,0,3,1.6898149999999998
a,1.29206,1.83755,1.29206,1.83755,"{'att': 292, 'def': 28}","{'att': 146, 'def': 26}",9,14,0,0,0.9401999999999999,d,2015-08-24 23:00:00,0,1,0,1,-0.54549
h,0.561737,0.97217,0.561737,0.97217,"{'att': 173, 'def': 29}","{'att': 266, 'def': 22}",12,1,0,3,0.9286000000000001,l,2015-08-29 18:00:00,0,0,1,0,-0.41043299999999994
a,1.02572,1.46206,1.02572,0.700895,"{'att': 304, 'def': 21}","{'att': 264, 'def': 27}",5,4,1,3,0.8883000000000001,l,2015-09-12 20:30:00,0,0,1,0,0.3248249999999999
h,1.90447,0.556271,1.90447,0.556271,"{'att': 195, 'def': 22}","{'att': 319, 'def': 21}",12,3,1,1,2.3581000000000003,d,2015-09-20 19:00:00,0,1,0,1,1.3481990000000001
h,1.78331,0.892054,1.78331,0.892054,"{'att': 215, 'def': 29}","{'att': 317, 'def': 12}",11,2,3,2,2.0297,w,2015-09-26 18:00:00,1,0,0,3,0.8912559999999999
a,1.30844,1.20063,1.30844,1.20063,"{'att': 182, 'def': 29}","{'att': 218, 'def': 17}",12,4,1,1,1.4352,d,2015-10-04 16:30:00,0,1,0,1,0.10780999999999996
a,0.715892,0.586228,0.715892,0.586228,"{'att': 221, 'def': 27}","{'att': 213, 'def': 38}",3,4,0,0,1.4575999999999998,d,2015-10-17 15:45:00,0,1,0,1,0.129664
h,0.682823,1.56383,0.682823,1.56383,"{'att': 185, 'def': 17}","{'att': 334, 'def': 37}",11,9,1,1,0.5275,d,2015-10-25 20:15:00,0,1,0,1,-0.8810070000000001
a,0.839342,0.735762,0.839342,0.735762,"{'att': 224, 'def': 37}","{'att': 320, 'def': 38}",12,2,3,1,1.3846,w,2015-10-31 16:45:00,1,0,0,3,0.10358
h,2.15673,0.849281,2.15673,0.849281,"{'att': 133, 'def': 23}","{'att': 233, 'def': 22}",20,1,1,2,2.2962,l,2015-11-08 20:00:00,0,0,1,0,1.307449
a,2.61697,1.08612,2.61697,1.08612,"{'att': 251, 'def': 29}","{'att': 190, 'def': 20}",8,9,4,1,2.3954,w,2015-11-21 21:30:00,1,0,0,3,1.5308499999999998
h,1.19358,0.367517,0.432412,0.367517,"{'att': 259, 'def': 39}","{'att': 295, 'def': 12}",9,1,1,0,2.2632000000000003,w,2015-11-29 20:15:00,1,0,0,3,0.06489500000000004
a,0.999043,0.646346,0.999043,0.646346,"{'att': 180, 'def': 29}","{'att': 302, 'def': 25}",8,5,0,2,1.7065000000000001,l,2015-12-06 20:00:00,0,0,1,0,0.35269700000000004
h,2.12583,0.835885,2.12583,0.835885,"{'att': 120, 'def': 20}","{'att': 296, 'def': 19}",13,2,2,2,2.3003,d,2015-12-13 20:00:00,0,1,0,1,1.2899450000000001
a,0.376313,1.99336,0.376313,1.99336,"{'att': 82, 'def': 19}","{'att': 274, 'def': 31}",9,3,0,3,0.1901,l,2015-12-20 17:30:00,0,0,1,0,-1.617047
h,1.37933,0.505167,1.37933,0.505167,"{'att': 97, 'def': 26}","{'att': 279, 'def': 17}",10,5,1,0,2.0829,w,2015-12-26 19:00:00,1,0,0,3,0.8741629999999999
a,1.80743,0.481551,1.80743,0.481551,"{'att': 145, 'def': 19}","{'att': 210, 'def': 19}",11,5,1,0,2.4042000000000003,w,2015-12-30 23:45:00,1,0,0,3,1.325879
a,1.86591,2.06737,1.86591,2.06737,"{'att': 120, 'def': 22}","{'att': 221, 'def': 19}",11,3,0,2,1.2088,l,2016-01-02 16:45:00,0,0,1,0,-0.20145999999999997
h,1.16222,2.22912,1.16222,2.22912,"{'att': 190, 'def': 22}","{'att': 265, 'def': 22}",12,7,3,3,0.6077,d,2016-01-14 00:00:00,0,1,0,1,-1.0669
h,0.952974,0.715703,0.952974,0.715703,"{'att': 218, 'def': 23}","{'att': 239, 'def': 31}",9,2,0,1,1.4988000000000001,l,2016-01-17 18:05:00,0,0,1,0,0.237271
a,1.44943,1.03432,1.44943,0.273154,"{'att': 179, 'def': 23}","{'att': 229, 'def': 28}",8,8,5,4,1.6869,w,2016-01-23 16:45:00,1,0,0,3,1.176276
a,0.580791,1.34566,0.580791,1.34566,"{'att': 133, 'def': 22}","{'att': 268, 'def': 25}",11,0,0,2,0.658,l,2016-02-02 23:45:00,0,0,1,0,-0.7648690000000001
h,1.57712,0.491843,1.57712,0.491843,"{'att': 122, 'def': 16}","{'att': 358, 'def': 23}",15,1,2,2,2.276,d,2016-02-06 19:00:00,0,1,0,1,1.085277
