h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.10975,1.13076,2.10975,1.13076,"{'att': 255, 'def': 24}","{'att': 109, 'def': 19}",10,5,3,1,2.1299,w,2015-08-08 18:00:00,1,0,0,3,0.97899
h,0.964134,2.05542,0.964134,2.05542,"{'att': 281, 'def': 24}","{'att': 202, 'def': 29}",5,15,1,2,0.6022000000000001,l,2015-08-16 16:30:00,0,0,1,0,-1.0912859999999998
h,1.23807,0.765278,1.23807,0.765278,"{'att': 196, 'def': 24}","{'att': 178, 'def': 21}",9,6,2,1,1.7320000000000002,w,2015-08-22 18:00:00,1,0,0,3,0.472792
a,2.19283,1.27906,2.19283,1.27906,"{'att': 296, 'def': 16}","{'att': 164, 'def': 20}",8,10,2,1,2.0322999999999998,w,2015-08-29 18:00:00,1,0,0,3,0.9137699999999997
h,0.743193,3.08883,0.743193,3.08883,"{'att': 207, 'def': 24}","{'att': 206, 'def': 24}",2,8,0,1,0.11839999999999999,l,2015-09-12 18:00:00,0,0,1,0,-2.345637
a,0.538439,1.01573,0.538439,1.01573,"{'att': 234, 'def': 23}","{'att': 176, 'def': 34}",5,10,0,1,0.8979999999999999,l,2015-09-20 16:30:00,0,0,1,0,-0.477291
a,2.33566,0.685939,1.57449,0.685939,"{'att': 193, 'def': 22}","{'att': 154, 'def': 16}",2,9,1,0,2.5423,w,2015-09-27 19:00:00,1,0,0,3,0.888551
h,1.99083,0.255528,1.22966,0.255528,"{'att': 147, 'def': 35}","{'att': 221, 'def': 21}",3,1,2,0,2.728,w,2015-10-03 15:45:00,1,0,0,3,0.974132
h,1.08391,2.76356,0.322738,2.76356,"{'att': 251, 'def': 20}","{'att': 165, 'def': 23}",9,15,1,3,0.3372,l,2015-10-17 18:00:00,0,0,1,0,-2.440822
a,0.240008,1.33502,0.240008,1.33502,"{'att': 256, 'def': 22}","{'att': 257, 'def': 19}",5,2,0,1,0.2123,l,2015-10-24 18:00:00,0,0,1,0,-1.095012
h,0.939118,0.394404,0.939118,0.394404,"{'att': 249, 'def': 26}","{'att': 208, 'def': 28}",5,8,0,0,1.8727,d,2015-10-31 19:00:00,0,1,0,1,0.544714
a,0.849281,2.15673,0.849281,2.15673,"{'att': 233, 'def': 22}","{'att': 133, 'def': 23}",1,20,2,1,0.5121,w,2015-11-08 20:00:00,1,0,0,3,-1.307449
h,0.696183,1.30739,0.696183,1.30739,"{'att': 98, 'def': 32}","{'att': 249, 'def': 9}",4,8,0,1,0.7918000000000001,l,2015-11-24 00:00:00,0,0,1,0,-0.6112070000000001
h,1.67836,0.791299,1.67836,0.791299,"{'att': 192, 'def': 25}","{'att': 256, 'def': 23}",7,2,5,1,2.0486,w,2015-11-28 19:00:00,1,0,0,3,0.8870610000000001
a,1.1905,1.69774,1.1905,1.69774,"{'att': 265, 'def': 30}","{'att': 177, 'def': 23}",2,13,1,1,0.9386000000000001,d,2015-12-08 00:00:00,0,1,0,1,-0.5072400000000001
h,1.31177,0.890411,1.31177,0.890411,"{'att': 180, 'def': 18}","{'att': 134, 'def': 23}",5,5,1,0,1.7362,w,2015-12-12 19:00:00,1,0,0,3,0.42135900000000015
a,1.95347,2.41499,1.1923,1.65386,"{'att': 255, 'def': 21}","{'att': 186, 'def': 23}",1,6,2,1,1.0781,w,2015-12-19 19:00:00,1,0,0,3,-0.4615600000000002
a,0.405181,0.871395,0.405181,0.871395,"{'att': 264, 'def': 27}","{'att': 179, 'def': 34}",4,5,0,0,0.8335999999999999,d,2015-12-26 19:00:00,0,1,0,1,-0.466214
h,0.735185,0.169425,0.735185,0.169425,"{'att': 186, 'def': 19}","{'att': 204, 'def': 15}",7,1,0,0,1.9348999999999998,d,2015-12-28 19:00:00,0,1,0,1,0.56576
h,0.546499,2.3747,0.546499,2.3747,"{'att': 322, 'def': 30}","{'att': 202, 'def': 25}",5,5,0,3,0.2029,l,2016-01-03 17:30:00,0,0,1,0,-1.828201
a,0.547913,0.551973,0.547913,0.551973,"{'att': 204, 'def': 28}","{'att': 251, 'def': 24}",1,6,0,1,1.3003,l,2016-01-12 23:45:00,0,0,1,0,-0.0040600000000000636
a,0.613339,1.74025,0.613339,1.74025,"{'att': 255, 'def': 30}","{'att': 223, 'def': 39}",3,10,0,4,0.4732,l,2016-01-16 19:00:00,0,0,1,0,-1.1269110000000002
h,0.930792,1.74368,0.930792,1.74368,"{'att': 257, 'def': 30}","{'att': 121, 'def': 22}",2,5,1,3,0.7776,l,2016-01-23 19:00:00,0,0,1,0,-0.8128879999999999
h,1.62395,1.17427,1.62395,1.17427,"{'att': 178, 'def': 25}","{'att': 182, 'def': 16}",6,3,1,2,1.7302,l,2016-02-03 00:00:00,0,0,1,0,0.4496800000000001
a,1.01465,1.32136,1.01465,1.32136,"{'att': 230, 'def': 23}","{'att': 165, 'def': 37}",3,10,1,1,1.1553,d,2016-02-06 19:00:00,0,1,0,1,-0.30671000000000004
h,0.983946,1.99728,0.983946,1.23611,"{'att': 134, 'def': 23}","{'att': 195, 'def': 36}",2,4,1,2,0.532,l,2016-02-13 19:00:00,0,0,1,0,-0.25216400000000005
a,1.21638,2.07488,1.21638,2.07488,"{'att': 162, 'def': 20}","{'att': 228, 'def': 21}",3,13,2,3,0.6884999999999999,l,2016-02-27 21:30:00,0,0,1,0,-0.8584999999999998
a,0.887448,0.93375,0.887448,0.93375,"{'att': 227, 'def': 23}","{'att': 131, 'def': 25}",8,4,2,2,1.2891,d,2016-03-01 23:45:00,0,1,0,1,-0.046301999999999954
h,1.43901,2.27087,1.43901,1.5097,"{'att': 306, 'def': 23}","{'att': 153, 'def': 30}",1,15,1,2,0.7581,l,2016-03-06 17:30:00,0,0,1,0,-0.07069000000000014
h,0.784339,1.20315,0.784339,1.20315,"{'att': 126, 'def': 26}","{'att': 250, 'def': 34}",3,8,0,1,0.9957,l,2016-03-19 19:00:00,0,0,1,0,-0.41881099999999993
a,1.65593,1.71369,1.65593,1.71369,"{'att': 318, 'def': 28}","{'att': 119, 'def': 21}",0,11,2,2,1.3434000000000001,d,2016-04-02 18:00:00,0,1,0,1,-0.057760000000000034
h,1.45029,0.675663,1.45029,0.675663,"{'att': 110, 'def': 24}","{'att': 134, 'def': 18}",1,6,1,0,2.0414,w,2016-04-09 18:00:00,1,0,0,3,0.7746270000000001
h,1.59025,0.759269,1.59025,0.759269,"{'att': 193, 'def': 23}","{'att': 247, 'def': 17}",12,9,0,0,2.0078,d,2016-04-13 23:00:00,0,1,0,1,0.830981
a,0.275806,1.73461,0.275806,1.73461,"{'att': 351, 'def': 21}","{'att': 161, 'def': 18}",1,16,1,1,0.3305,d,2016-04-17 19:00:00,0,1,0,1,-1.458804
a,0.137416,1.46607,0.137416,1.46607,"{'att': 293, 'def': 25}","{'att': 161, 'def': 33}",2,13,0,2,0.22310000000000002,l,2016-04-20 23:00:00,0,0,1,0,-1.328654
a,1.05079,0.53407,0.289623,0.53407,"{'att': 171, 'def': 30}","{'att': 216, 'def': 27}",2,6,0,1,1.9407,l,2016-04-30 18:00:00,0,0,1,0,-0.24444700000000003
h,1.31448,1.27766,1.31448,1.27766,"{'att': 141, 'def': 25}","{'att': 193, 'def': 21}",7,6,2,1,1.379,w,2016-05-07 18:00:00,1,0,0,3,0.036820000000000075
a,1.24857,2.32278,1.24857,1.56161,"{'att': 184, 'def': 19}","{'att': 205, 'def': 19}",5,7,1,4,0.6463,l,2016-05-15 18:00:00,0,0,1,0,-0.31304
