h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.64396,2.59203,0.64396,1.83086,"{'att': 228, 'def': 22}","{'att': 212, 'def': 24}",10,5,2,2,0.18359999999999999,d,2015-08-08 20:30:00,0,1,0,1,-1.1869
a,0.482423,2.18579,0.482423,2.18579,"{'att': 192, 'def': 29}","{'att': 189, 'def': 33}",6,15,0,3,0.2792,l,2015-08-16 19:00:00,0,0,1,0,-1.7033669999999999
a,2.02778,1.42622,2.02778,0.665049,"{'att': 175, 'def': 10}","{'att': 252, 'def': 17}",8,4,3,2,1.8128000000000002,w,2015-08-23 16:30:00,1,0,0,3,1.362731
h,1.27906,2.19283,1.27906,2.19283,"{'att': 164, 'def': 20}","{'att': 296, 'def': 16}",10,8,1,2,0.7507,l,2015-08-29 18:00:00,0,0,1,0,-0.9137699999999997
a,0.656048,1.18026,0.656048,1.18026,"{'att': 198, 'def': 26}","{'att': 316, 'def': 21}",7,4,1,3,0.8444,l,2015-09-12 15:45:00,0,0,1,0,-0.5242120000000001
h,2.0687,0.775312,2.0687,0.775312,"{'att': 195, 'def': 32}","{'att': 290, 'def': 22}",14,5,2,0,2.3614,w,2015-09-19 15:45:00,1,0,0,3,1.2933880000000002
a,1.30593,0.702109,1.30593,0.702109,"{'att': 126, 'def': 30}","{'att': 267, 'def': 24}",8,2,2,2,1.8603,d,2015-09-26 20:30:00,0,1,0,1,0.603821
h,0.520175,1.58246,0.520175,1.58246,"{'att': 192, 'def': 22}","{'att': 284, 'def': 20}",5,5,1,3,0.5438999999999999,l,2015-10-03 20:30:00,0,0,1,0,-1.062285
h,1.22875,0.795846,1.22875,0.795846,"{'att': 238, 'def': 44}","{'att': 205, 'def': 21}",6,2,2,0,1.7231,w,2015-10-17 18:00:00,1,0,0,3,0.43290399999999996
a,1.1356,0.77284,1.1356,0.77284,"{'att': 201, 'def': 26}","{'att': 263, 'def': 28}",4,3,1,2,1.6618,l,2015-10-24 18:00:00,0,0,1,0,0.36275999999999997
h,0.735762,0.839342,0.735762,0.839342,"{'att': 320, 'def': 38}","{'att': 224, 'def': 37}",2,12,1,3,1.2466000000000002,l,2015-10-31 16:45:00,0,0,1,0,-0.10358
a,1.02642,0.825418,1.02642,0.825418,"{'att': 145, 'def': 25}","{'att': 230, 'def': 16}",13,5,0,1,1.4981,l,2015-11-07 21:30:00,0,0,1,0,0.20100200000000013
h,2.16487,0.202798,2.16487,0.202798,"{'att': 150, 'def': 22}","{'att': 258, 'def': 18}",15,2,1,0,2.7217,w,2015-11-21 19:00:00,1,0,0,3,1.962072
a,0.283375,0.333494,0.283375,0.333494,"{'att': 264, 'def': 23}","{'att': 134, 'def': 19}",5,3,0,0,1.1777,d,2015-11-29 16:00:00,0,1,0,1,-0.050119000000000025
h,1.66952,1.25911,1.66952,1.25911,"{'att': 170, 'def': 34}","{'att': 251, 'def': 33}",15,3,0,1,1.6727999999999998,l,2015-12-05 21:30:00,0,0,1,0,0.41040999999999994
a,2.26887,0.708846,2.26887,0.708846,"{'att': 96, 'def': 23}","{'att': 264, 'def': 37}",8,5,1,2,2.5394,l,2015-12-15 00:00:00,0,0,1,0,1.5600240000000003
h,3.02023,1.23573,2.25906,1.23573,"{'att': 153, 'def': 26}","{'att': 317, 'def': 29}",23,4,3,1,2.5699000000000005,w,2015-12-19 19:00:00,1,0,0,3,1.0233299999999999
h,2.09356,1.667,1.33239,0.905834,"{'att': 177, 'def': 22}","{'att': 277, 'def': 28}",12,1,2,2,1.6622,d,2015-12-26 19:00:00,0,1,0,1,0.42655599999999994
a,0.900029,1.35213,0.900029,1.35213,"{'att': 371, 'def': 16}","{'att': 162, 'def': 32}",0,7,0,0,0.897,d,2015-12-28 21:30:00,0,1,0,1,-0.4521010000000001
a,2.3747,0.546499,2.3747,0.546499,"{'att': 202, 'def': 25}","{'att': 322, 'def': 30}",5,5,3,0,2.683,w,2016-01-03 17:30:00,1,0,0,3,1.828201
h,1.38532,0.704263,1.38532,0.704263,"{'att': 128, 'def': 19}","{'att': 315, 'def': 25}",7,4,2,2,1.9842,d,2016-01-13 23:45:00,0,1,0,1,0.6810570000000001
h,2.44864,1.5891,2.44864,1.5891,"{'att': 317, 'def': 41}","{'att': 325, 'def': 19}",10,4,3,3,2.059,d,2016-01-16 19:00:00,0,1,0,1,0.8595400000000002
a,1.48778,1.10907,1.48778,1.10907,"{'att': 240, 'def': 30}","{'att': 316, 'def': 23}",7,12,1,0,1.6801,w,2016-01-24 20:00:00,1,0,0,3,0.3787100000000001
a,1.13694,0.531415,1.13694,0.531415,"{'att': 253, 'def': 29}","{'att': 321, 'def': 37}",13,3,0,0,1.9107999999999998,d,2016-02-03 23:45:00,0,1,0,1,0.6055250000000001
h,1.61554,0.780475,1.61554,0.780475,"{'att': 183, 'def': 16}","{'att': 201, 'def': 19}",10,4,1,1,2.0539,d,2016-02-07 20:00:00,0,1,0,1,0.835065
h,2.0858,0.430664,2.0858,0.430664,"{'att': 293, 'def': 31}","{'att': 294, 'def': 22}",12,1,5,1,2.6013,w,2016-02-13 21:30:00,1,0,0,3,1.655136
a,0.631036,1.01074,0.631036,1.01074,"{'att': 180, 'def': 14}","{'att': 326, 'def': 27}",13,4,2,1,0.9399000000000001,w,2016-02-27 19:00:00,1,0,0,3,-0.37970399999999993
a,0.980988,1.24159,0.980988,1.24159,"{'att': 216, 'def': 17}","{'att': 269, 'def': 28}",15,10,2,1,1.1003,w,2016-03-01 23:45:00,1,0,0,3,-0.260602
h,1.0615,1.60285,1.0615,1.60285,"{'att': 260, 'def': 28}","{'att': 231, 'def': 24}",11,3,1,1,0.9480999999999999,d,2016-03-05 19:00:00,0,1,0,1,-0.54135
h,2.1406,0.862828,1.37944,0.862828,"{'att': 191, 'def': 25}","{'att': 313, 'def': 27}",10,4,2,2,2.3198000000000003,d,2016-03-19 19:00:00,0,1,0,1,0.516612
a,2.49358,0.72512,1.73241,0.72512,"{'att': 212, 'def': 27}","{'att': 395, 'def': 26}",8,6,4,0,2.6350000000000002,w,2016-04-02 15:45:00,1,0,0,3,1.00729
a,1.3003,1.9071,1.3003,1.9071,"{'att': 234, 'def': 29}","{'att': 357, 'def': 41}",9,6,0,1,0.8935,l,2016-04-09 18:00:00,0,0,1,0,-0.6068
h,0.487715,2.62768,0.487715,1.86651,"{'att': 297, 'def': 33}","{'att': 297, 'def': 22}",5,9,0,3,0.1503,l,2016-04-16 20:30:00,0,0,1,0,-1.3787949999999998
a,2.07192,0.575087,2.07192,0.575087,"{'att': 235, 'def': 21}","{'att': 295, 'def': 38}",9,4,4,1,2.4602,w,2016-04-23 18:00:00,1,0,0,3,1.496833
h,0.81661,1.90407,0.81661,1.90407,"{'att': 235, 'def': 22}","{'att': 195, 'def': 35}",7,1,2,2,0.5244,d,2016-05-02 23:00:00,0,1,0,1,-1.08746
a,1.77677,0.773876,1.77677,0.773876,"{'att': 127, 'def': 11}","{'att': 376, 'def': 43}",11,2,2,3,2.1639,l,2016-05-07 18:00:00,0,0,1,0,1.002894
a,0.812268,1.83934,0.812268,1.83934,"{'att': 308, 'def': 26}","{'att': 222, 'def': 27}",3,8,1,1,0.6539,d,2016-05-11 23:00:00,0,1,0,1,-1.027072
h,1.86065,1.23491,1.09948,1.23491,"{'att': 237, 'def': 16}","{'att': 276, 'def': 38}",18,9,1,1,1.8550999999999997,d,2016-05-15 18:00:00,0,1,0,1,-0.13542999999999994
