h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.535961,1.33166,0.535961,1.33166,"{'att': 274, 'def': 22}","{'att': 196, 'def': 24}",0,11,2,0,0.7095,w,2015-08-09 16:30:00,1,0,0,3,-0.795699
h,0.513491,1.80939,0.513491,1.80939,"{'att': 102, 'def': 16}","{'att': 331, 'def': 22}",10,5,1,2,0.3156,l,2015-08-15 18:00:00,0,0,1,0,-1.295899
h,1.50203,2.8554,0.740861,2.09423,"{'att': 218, 'def': 22}","{'att': 193, 'def': 18}",3,7,3,4,0.488,l,2015-08-22 18:00:00,0,0,1,0,-1.353369
a,0.97217,0.561737,0.97217,0.561737,"{'att': 266, 'def': 22}","{'att': 173, 'def': 29}",1,12,3,0,1.7362,w,2015-08-29 18:00:00,1,0,0,3,0.41043299999999994
h,1.71282,0.716599,1.71282,0.716599,"{'att': 293, 'def': 25}","{'att': 148, 'def': 18}",4,4,2,0,2.1995,w,2015-09-14 23:00:00,1,0,0,3,0.996221
a,0.995273,2.98465,0.995273,2.98465,"{'att': 309, 'def': 13}","{'att': 143, 'def': 39}",3,15,2,1,0.2422,w,2015-09-19 20:30:00,1,0,0,3,-1.9893769999999997
h,2.60407,1.38603,2.60407,1.38603,"{'att': 270, 'def': 30}","{'att': 175, 'def': 26}",9,3,2,2,2.1942,d,2015-09-26 18:00:00,0,1,0,1,1.21804
a,1.93656,1.08401,1.93656,1.08401,"{'att': 197, 'def': 21}","{'att': 247, 'def': 19}",7,3,2,2,2.0329,d,2015-10-03 18:00:00,0,1,0,1,0.8525500000000001
a,2.76356,1.08391,2.76356,0.322738,"{'att': 165, 'def': 23}","{'att': 251, 'def': 20}",15,9,3,1,2.5125,w,2015-10-17 18:00:00,1,0,0,3,2.440822
h,0.77284,1.1356,0.77284,1.1356,"{'att': 263, 'def': 28}","{'att': 201, 'def': 26}",3,4,2,1,1.0066000000000002,w,2015-10-24 18:00:00,1,0,0,3,-0.36275999999999997
a,0.605625,1.61544,0.605625,1.61544,"{'att': 199, 'def': 20}","{'att': 254, 'def': 25}",2,7,0,2,0.6059,l,2015-10-31 19:00:00,0,0,1,0,-1.0098150000000001
h,0.589567,1.08814,0.589567,1.08814,"{'att': 270, 'def': 20}","{'att': 290, 'def': 16}",2,6,1,1,0.8499,d,2015-11-07 19:00:00,0,1,0,1,-0.49857300000000015
a,0.818937,3.22353,0.818937,3.22353,"{'att': 253, 'def': 27}","{'att': 205, 'def': 37}",4,8,1,4,0.1481,l,2015-11-22 20:00:00,0,0,1,0,-2.4045929999999998
h,1.41404,0.866305,1.41404,0.866305,"{'att': 131, 'def': 22}","{'att': 251, 'def': 23}",9,3,1,1,1.7476,d,2015-11-29 18:05:00,0,1,0,1,0.547735
a,1.10206,1.76061,1.10206,1.76061,"{'att': 256, 'def': 19}","{'att': 177, 'def': 19}",2,14,0,0,0.8911,d,2015-12-05 19:00:00,0,1,0,1,-0.65855
h,1.13181,1.87239,1.13181,1.87239,"{'att': 210, 'def': 29}","{'att': 160, 'def': 16}",5,7,0,0,0.8017000000000001,d,2015-12-12 19:00:00,0,1,0,1,-0.74058
a,0.401988,0.973378,0.401988,0.973378,"{'att': 401, 'def': 33}","{'att': 93, 'def': 17}",4,10,0,0,0.8101,d,2015-12-20 20:00:00,0,1,0,1,-0.57139
a,0.836027,1.61235,0.836027,0.851178,"{'att': 231, 'def': 26}","{'att': 159, 'def': 22}",1,7,1,1,0.6986999999999999,d,2015-12-26 19:00:00,0,1,0,1,-0.015151000000000026
h,1.79562,1.3709,1.79562,1.3709,"{'att': 170, 'def': 12}","{'att': 235, 'def': 38}",2,8,2,1,1.7094999999999998,w,2015-12-28 21:30:00,1,0,0,3,0.42472
h,2.06737,1.86591,2.06737,1.86591,"{'att': 221, 'def': 19}","{'att': 120, 'def': 22}",3,11,2,0,1.5283000000000002,w,2016-01-02 16:45:00,1,0,0,3,0.20145999999999997
a,1.18455,0.729546,1.18455,0.729546,"{'att': 205, 'def': 21}","{'att': 233, 'def': 29}",6,2,3,1,1.7573,w,2016-01-12 23:45:00,1,0,0,3,0.45500399999999996
a,1.08248,1.84261,1.08248,1.84261,"{'att': 269, 'def': 24}","{'att': 253, 'def': 28}",4,10,1,2,0.817,l,2016-01-16 19:00:00,0,0,1,0,-0.76013
h,1.01267,1.73182,1.01267,0.970646,"{'att': 234, 'def': 25}","{'att': 214, 'def': 27}",6,9,2,2,0.7676,d,2016-01-23 21:30:00,0,1,0,1,0.04202399999999995
h,2.34619,0.107888,2.34619,0.107888,"{'att': 140, 'def': 30}","{'att': 344, 'def': 23}",13,2,2,0,2.8874000000000004,w,2016-02-02 23:45:00,1,0,0,3,2.238302
a,0.970583,1.06493,0.970583,1.06493,"{'att': 150, 'def': 19}","{'att': 287, 'def': 23}",7,4,0,1,1.2085000000000001,l,2016-02-06 21:30:00,0,0,1,0,-0.09434699999999996
a,0.741428,1.03362,0.741428,1.03362,"{'att': 147, 'def': 20}","{'att': 197, 'def': 29}",5,5,2,2,1.0469,d,2016-02-13 19:00:00,0,1,0,1,-0.292192
