h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.6746,0.627539,0.6746,0.627539,"{'att': 263, 'def': 32}","{'att': 318, 'def': 23}",10,4,0,1,1.3473,l,2015-08-08 15:45:00,0,0,1,0,0.04706100000000002
h,1.70614,2.80956,1.70614,2.04843,"{'att': 243, 'def': 24}","{'att': 325, 'def': 28}",1,5,2,2,0.6767,d,2015-08-15 18:00:00,0,1,0,1,-0.3422900000000002
a,1.89437,0.829012,1.89437,0.829012,"{'att': 94, 'def': 19}","{'att': 296, 'def': 19}",5,5,1,1,2.1978999999999997,d,2015-08-22 18:00:00,0,1,0,1,1.0653580000000002
h,1.99917,0.694692,1.99917,0.694692,"{'att': 238, 'def': 32}","{'att': 241, 'def': 13}",11,6,0,0,2.3372,d,2015-08-29 20:30:00,0,1,0,1,1.304478
a,1.45615,1.0407,1.45615,1.0407,"{'att': 150, 'def': 29}","{'att': 217, 'def': 18}",12,4,1,0,1.6844999999999999,w,2015-09-13 16:30:00,1,0,0,3,0.4154500000000001
h,1.01573,0.538439,1.01573,0.538439,"{'att': 176, 'def': 34}","{'att': 234, 'def': 23}",10,5,1,0,1.7608,w,2015-09-20 16:30:00,1,0,0,3,0.477291
h,2.30799,1.57842,2.30799,1.57842,"{'att': 201, 'def': 38}","{'att': 218, 'def': 20}",3,17,4,1,1.896,w,2015-09-26 15:45:00,1,0,0,3,0.7295700000000003
a,1.18142,0.774806,1.18142,0.774806,"{'att': 238, 'def': 31}","{'att': 291, 'def': 21}",4,3,2,2,1.6914,d,2015-10-04 19:00:00,0,1,0,1,0.4066139999999999
h,0.586228,0.715892,0.586228,0.715892,"{'att': 213, 'def': 38}","{'att': 221, 'def': 27}",4,3,0,0,1.142,d,2015-10-17 15:45:00,0,1,0,1,-0.129664
a,3.43313,0.490581,2.67196,0.490581,"{'att': 204, 'def': 37}","{'att': 284, 'def': 23}",5,5,5,1,2.9152,w,2015-10-25 18:05:00,1,0,0,3,2.1813789999999997
h,1.14374,0.325711,1.14374,0.325711,"{'att': 155, 'def': 26}","{'att': 301, 'def': 21}",7,1,3,1,2.0859,w,2015-11-03 00:00:00,1,0,0,3,0.818029
a,0.90585,2.01767,0.90585,2.01767,"{'att': 223, 'def': 23}","{'att': 189, 'def': 30}",5,9,1,1,0.5739,d,2015-11-08 20:00:00,0,1,0,1,-1.1118199999999998
h,3.22353,0.818937,3.22353,0.818937,"{'att': 205, 'def': 37}","{'att': 253, 'def': 27}",8,4,4,1,2.7728,w,2015-11-22 20:00:00,1,0,0,3,2.4045929999999998
h,0.333494,0.283375,0.333494,0.283375,"{'att': 134, 'def': 19}","{'att': 264, 'def': 23}",3,5,0,0,1.2338,d,2015-11-29 16:00:00,0,1,0,1,0.050119000000000025
a,1.12876,1.48695,1.12876,1.48695,"{'att': 124, 'def': 13}","{'att': 311, 'def': 35}",3,4,1,1,1.0145,d,2015-12-05 19:00:00,0,1,0,1,-0.35819
h,1.03317,1.55252,1.03317,1.55252,"{'att': 152, 'def': 27}","{'att': 232, 'def': 27}",5,5,1,2,0.8423,l,2015-12-13 20:00:00,0,0,1,0,-0.51935
a,1.47453,0.83385,1.47453,0.83385,"{'att': 175, 'def': 26}","{'att': 191, 'def': 45}",6,5,2,0,1.9242000000000001,w,2015-12-19 19:00:00,1,0,0,3,0.6406799999999999
h,2.40666,0.452019,1.64549,0.452019,"{'att': 186, 'def': 21}","{'att': 315, 'def': 30}",13,4,3,0,2.7030000000000003,w,2015-12-26 19:00:00,1,0,0,3,1.193471
a,0.527248,1.13011,0.527248,1.13011,"{'att': 134, 'def': 29}","{'att': 261, 'def': 27}",2,4,2,1,0.6641999999999999,w,2015-12-28 19:00:00,1,0,0,3,-0.6028619999999999
a,0.75907,0.721603,0.75907,0.721603,"{'att': 237, 'def': 39}","{'att': 346, 'def': 17}",6,4,1,1,1.339,d,2016-01-03 20:00:00,0,1,0,1,0.03746700000000003
h,1.2301,0.588708,1.2301,0.588708,"{'att': 122, 'def': 25}","{'att': 222, 'def': 22}",7,4,0,1,1.8848,l,2016-01-14 00:00:00,0,0,1,0,0.641392
h,2.02579,0.617306,1.26463,0.617306,"{'att': 156, 'def': 18}","{'att': 294, 'def': 19}",10,3,4,1,2.4439999999999995,w,2016-01-16 16:45:00,1,0,0,3,0.6473239999999999
a,1.74368,0.930792,1.74368,0.930792,"{'att': 121, 'def': 22}","{'att': 257, 'def': 30}",5,2,3,1,1.9761,w,2016-01-23 19:00:00,1,0,0,3,0.8128879999999999
a,2.75469,0.929319,1.99352,0.929319,"{'att': 175, 'def': 15}","{'att': 244, 'def': 22}",4,6,3,0,2.6050999999999997,w,2016-02-02 23:45:00,1,0,0,3,1.064201
h,2.00475,0.149839,2.00475,0.149839,"{'att': 135, 'def': 29}","{'att': 299, 'def': 22}",12,3,1,0,2.6976,w,2016-02-06 19:00:00,1,0,0,3,1.854911
a,1.23517,1.97876,0.474034,1.97876,"{'att': 222, 'def': 30}","{'att': 326, 'def': 28}",2,11,2,1,0.7925,w,2016-02-14 20:15:00,1,0,0,3,-1.504726
h,3.57325,1.24938,3.57325,1.24938,"{'att': 178, 'def': 23}","{'att': 202, 'def': 11}",14,3,2,1,2.6531,w,2016-02-28 18:05:00,1,0,0,3,2.32387
a,1.22673,0.784319,1.22673,0.784319,"{'att': 71, 'def': 29}","{'att': 246, 'def': 22}",0,2,0,1,1.8108,l,2016-03-02 23:45:00,0,0,1,0,0.4424110000000001
h,1.88378,0.543157,1.88378,0.543157,"{'att': 208, 'def': 40}","{'att': 220, 'def': 31}",6,6,2,2,2.392,d,2016-03-05 16:45:00,0,1,0,1,1.340623
a,2.00141,1.84022,2.00141,1.84022,"{'att': 150, 'def': 23}","{'att': 338, 'def': 25}",8,4,2,0,1.4397,w,2016-03-13 20:00:00,1,0,0,3,0.16118999999999994
h,2.02694,0.120366,2.02694,0.120366,"{'att': 202, 'def': 33}","{'att': 363, 'def': 17}",6,0,3,0,2.7784999999999997,w,2016-03-20 20:00:00,1,0,0,3,1.9065740000000002
a,1.23579,1.37954,1.23579,1.37954,"{'att': 170, 'def': 23}","{'att': 293, 'def': 38}",10,12,1,1,1.2722000000000002,d,2016-04-02 20:30:00,0,1,0,1,-0.14375000000000004
h,1.79647,0.341238,1.79647,0.341238,"{'att': 203, 'def': 34}","{'att': 181, 'def': 26}",8,1,3,0,2.5139,w,2016-04-10 19:00:00,1,0,0,3,1.455232
a,2.89775,0.458376,2.89775,0.458376,"{'att': 230, 'def': 28}","{'att': 245, 'def': 28}",5,3,4,0,2.7805,w,2016-04-18 23:00:00,1,0,0,3,2.439374
h,1.26346,0.894413,1.26346,0.894413,"{'att': 102, 'def': 18}","{'att': 293, 'def': 26}",10,5,1,1,1.6365,d,2016-04-25 23:00:00,0,1,0,1,0.369047
a,1.90407,0.81661,1.90407,0.81661,"{'att': 195, 'def': 35}","{'att': 235, 'def': 22}",1,7,2,2,2.2593,d,2016-05-02 23:00:00,0,1,0,1,1.08746
h,2.55547,1.30812,2.55547,1.30812,"{'att': 114, 'def': 20}","{'att': 315, 'def': 29}",11,4,1,2,2.2767,l,2016-05-08 16:30:00,0,0,1,0,1.2473500000000002
a,0.869082,2.42808,0.869082,1.66692,"{'att': 182, 'def': 19}","{'att': 259, 'def': 17}",13,4,1,5,0.3983,l,2016-05-15 18:00:00,0,0,1,0,-0.7978379999999999
