h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.9242,0.435238,1.9242,0.435238,"{'att': 186, 'def': 23}","{'att': 396, 'def': 17}",8,4,3,0,2.4759,w,2015-08-10 23:00:00,1,0,0,3,1.488962
h,2.18579,0.482423,2.18579,0.482423,"{'att': 189, 'def': 33}","{'att': 192, 'def': 29}",15,6,3,0,2.5817,w,2015-08-16 19:00:00,1,0,0,3,1.7033669999999999
a,1.57983,0.579338,1.57983,0.579338,"{'att': 234, 'def': 25}","{'att': 231, 'def': 12}",9,3,2,0,2.2001,w,2015-08-23 19:00:00,1,0,0,3,1.000492
h,1.52895,0.363603,1.52895,0.363603,"{'att': 284, 'def': 28}","{'att': 368, 'def': 18}",9,1,2,0,2.3479,w,2015-08-29 18:00:00,1,0,0,3,1.1653470000000001
a,3.08883,0.743193,3.08883,0.743193,"{'att': 206, 'def': 24}","{'att': 207, 'def': 24}",8,2,1,0,2.8169000000000004,w,2015-09-12 18:00:00,1,0,0,3,2.345637
h,2.98465,0.995273,2.98465,0.995273,"{'att': 143, 'def': 39}","{'att': 309, 'def': 13}",15,3,1,2,2.6401000000000003,l,2015-09-19 20:30:00,0,0,1,0,1.9893769999999997
a,1.57842,2.30799,1.57842,2.30799,"{'att': 218, 'def': 20}","{'att': 201, 'def': 38}",17,3,1,4,0.8832,l,2015-09-26 15:45:00,0,0,1,0,-0.7295700000000003
h,3.3346,0.980279,3.3346,0.980279,"{'att': 181, 'def': 33}","{'att': 248, 'def': 11}",14,3,6,1,2.7124,w,2015-10-03 18:00:00,1,0,0,3,2.354321
h,4.71274,0.173025,4.71274,0.173025,"{'att': 272, 'def': 19}","{'att': 311, 'def': 21}",12,4,5,1,2.9958,w,2015-10-17 18:00:00,1,0,0,3,4.539715
a,0.310718,0.391754,0.310718,0.391754,"{'att': 325, 'def': 30}","{'att': 203, 'def': 29}",6,5,0,0,1.115,d,2015-10-25 18:05:00,0,1,0,1,-0.081036
h,2.83557,1.17497,1.31323,1.17497,"{'att': 150, 'def': 15}","{'att': 364, 'def': 13}",12,5,2,1,2.5945,w,2015-10-31 19:00:00,1,0,0,3,0.13825999999999983
a,1.53281,0.182741,1.53281,0.182741,"{'att': 185, 'def': 27}","{'att': 330, 'def': 10}",12,1,0,0,2.5875000000000004,d,2015-11-08 17:30:00,0,1,0,1,1.350069
h,1.08612,2.61697,1.08612,2.61697,"{'att': 190, 'def': 20}","{'att': 251, 'def': 29}",9,8,1,4,0.4397,l,2015-11-21 21:30:00,0,0,1,0,-1.5308499999999998
h,2.12331,1.24478,2.12331,1.24478,"{'att': 269, 'def': 36}","{'att': 179, 'def': 18}",6,4,3,1,2.0708,w,2015-11-28 19:00:00,1,0,0,3,0.87853
a,0.483752,2.01436,0.483752,2.01436,"{'att': 222, 'def': 48}","{'att': 208, 'def': 39}",6,5,0,2,0.2908,l,2015-12-05 16:45:00,0,0,1,0,-1.530608
h,1.34338,0.962789,1.34338,0.962789,"{'att': 346, 'def': 29}","{'att': 303, 'def': 19}",2,5,2,1,1.6751,w,2015-12-12 19:00:00,1,0,0,3,0.380591
a,0.769378,1.50109,0.769378,1.50109,"{'att': 197, 'def': 34}","{'att': 367, 'def': 17}",10,5,1,2,0.7383,l,2015-12-22 00:00:00,0,0,1,0,-0.731712
h,3.51848,1.08103,2.75731,1.08103,"{'att': 173, 'def': 29}","{'att': 345, 'def': 20}",10,2,4,1,2.77,w,2015-12-26 19:00:00,1,0,0,3,1.67628
a,1.66777,0.810377,1.66777,0.810377,"{'att': 130, 'def': 28}","{'att': 230, 'def': 20}",13,4,0,0,2.0499,d,2015-12-29 23:45:00,0,1,0,1,0.857393
a,0.692054,0.985368,0.692054,0.985368,"{'att': 189, 'def': 24}","{'att': 198, 'def': 29}",9,5,2,1,1.0510000000000002,w,2016-01-02 21:30:00,1,0,0,3,-0.2933140000000001
h,1.44957,0.369548,1.44957,0.369548,"{'att': 296, 'def': 21}","{'att': 212, 'def': 9}",17,7,0,0,2.2523,d,2016-01-13 23:45:00,0,1,0,1,1.080022
h,1.74025,0.613339,1.74025,0.613339,"{'att': 223, 'def': 39}","{'att': 255, 'def': 30}",10,3,4,0,2.3095,w,2016-01-16 19:00:00,1,0,0,3,1.1269110000000002
a,1.73182,1.01267,0.970646,1.01267,"{'att': 214, 'def': 27}","{'att': 234, 'def': 25}",9,6,2,2,1.9595,d,2016-01-23 21:30:00,0,1,0,1,-0.04202399999999995
a,0.638461,0.888437,0.638461,0.888437,"{'att': 175, 'def': 29}","{'att': 216, 'def': 34}",5,6,1,0,1.099,w,2016-02-02 23:45:00,1,0,0,3,-0.2499760000000001
h,1.70719,2.50168,1.70719,2.50168,"{'att': 111, 'def': 25}","{'att': 230, 'def': 19}",15,6,1,3,0.8711,l,2016-02-06 16:45:00,0,0,1,0,-0.7944899999999999
h,1.97876,1.23517,1.97876,0.474034,"{'att': 326, 'def': 28}","{'att': 222, 'def': 30}",11,2,1,2,1.9330999999999998,l,2016-02-14 20:15:00,0,0,1,0,1.504726
a,0.180318,1.16781,0.180318,1.16781,"{'att': 215, 'def': 28}","{'att': 233, 'def': 40}",3,5,0,3,0.40299999999999997,l,2016-03-03 00:00:00,0,0,1,0,-0.987492
h,2.83271,0.121136,2.07154,0.121136,"{'att': 183, 'def': 34}","{'att': 423, 'def': 11}",25,2,4,0,2.916,w,2016-03-05 19:00:00,1,0,0,3,1.9504040000000002
a,0.557373,0.139743,0.557373,0.139743,"{'att': 143, 'def': 23}","{'att': 258, 'def': 25}",10,1,0,0,1.7062,d,2016-03-12 16:45:00,0,1,0,1,0.41763
h,1.86249,0.900312,1.86249,0.900312,"{'att': 199, 'def': 23}","{'att': 212, 'def': 30}",10,3,0,1,2.0638,l,2016-03-20 20:00:00,0,0,1,0,0.962178
a,0.868303,1.3239,0.868303,1.3239,"{'att': 298, 'def': 26}","{'att': 277, 'def': 26}",10,4,4,0,0.9424,w,2016-04-02 18:00:00,1,0,0,3,-0.45559700000000003
h,2.07325,1.09413,1.31208,1.09413,"{'att': 158, 'def': 16}","{'att': 245, 'def': 24}",5,4,2,1,2.1913,w,2016-04-09 20:30:00,1,0,0,3,0.21794999999999987
a,2.62768,0.487715,1.86651,0.487715,"{'att': 297, 'def': 22}","{'att': 297, 'def': 33}",9,5,3,0,2.7687,w,2016-04-16 20:30:00,1,0,0,3,1.3787949999999998
a,0.522043,0.455246,0.522043,0.455246,"{'att': 198, 'def': 25}","{'att': 238, 'def': 26}",5,1,1,1,1.3175000000000001,d,2016-04-19 22:45:00,0,1,0,1,0.06679700000000005
h,2.22482,1.09174,1.46365,1.09174,"{'att': 277, 'def': 31}","{'att': 298, 'def': 19}",10,4,4,0,2.2431,w,2016-04-23 15:45:00,1,0,0,3,0.37190999999999996
a,1.12719,2.84362,1.12719,2.84362,"{'att': 184, 'def': 34}","{'att': 335, 'def': 33}",1,10,2,4,0.27780000000000005,l,2016-05-01 19:30:00,0,0,1,0,-1.7164300000000001
h,0.75375,1.08084,0.75375,1.08084,"{'att': 183, 'def': 37}","{'att': 224, 'def': 26}",8,1,2,2,1.0034,d,2016-05-08 19:00:00,0,1,0,1,-0.32709
a,2.04003,0.115604,2.04003,0.115604,"{'att': 296, 'def': 31}","{'att': 241, 'def': 18}",14,1,1,1,2.8417,d,2016-05-15 18:00:00,0,1,0,1,1.9244259999999997
