h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.627539,0.6746,0.627539,0.6746,"{'att': 318, 'def': 23}","{'att': 263, 'def': 32}",4,10,1,0,1.2528,w,2015-08-08 15:45:00,1,0,0,3,-0.04706100000000002
a,0.660404,0.219118,0.660404,0.219118,"{'att': 285, 'def': 30}","{'att': 301, 'def': 30}",5,3,1,0,1.7526,w,2015-08-14 22:45:00,1,0,0,3,0.44128599999999996
h,1.2491,0.4384,1.2491,0.4384,"{'att': 146, 'def': 31}","{'att': 295, 'def': 16}",12,1,0,0,2.0587,d,2015-08-22 15:45:00,0,1,0,1,0.8107000000000001
a,1.28089,0.971183,1.28089,0.971183,"{'att': 200, 'def': 29}","{'att': 349, 'def': 23}",9,3,1,2,1.6196000000000002,l,2015-08-30 19:00:00,0,0,1,0,0.30970700000000007
h,1.46206,1.02572,0.700895,1.02572,"{'att': 264, 'def': 27}","{'att': 304, 'def': 21}",4,5,3,1,1.7937,w,2015-09-12 20:30:00,1,0,0,3,-0.3248249999999999
a,1.65119,1.83663,1.65119,1.83663,"{'att': 208, 'def': 17}","{'att': 349, 'def': 20}",4,7,3,2,1.2403,w,2015-09-20 19:00:00,1,0,0,3,-0.18544000000000005
h,2.8971,0.832139,2.8971,0.832139,"{'att': 180, 'def': 28}","{'att': 352, 'def': 16}",6,1,3,0,2.7659000000000002,w,2015-09-26 18:00:00,1,0,0,3,2.0649610000000003
a,1.03953,2.16952,1.03953,2.16952,"{'att': 231, 'def': 40}","{'att': 323, 'def': 15}",6,12,0,3,0.558,l,2015-10-04 19:00:00,0,0,1,0,-1.1299899999999998
a,1.47853,0.653457,1.47853,0.653457,"{'att': 272, 'def': 23}","{'att': 290, 'def': 27}",6,5,3,0,2.0356,w,2015-10-17 18:00:00,1,0,0,3,0.825073
h,0.391754,0.310718,0.391754,0.310718,"{'att': 203, 'def': 29}","{'att': 325, 'def': 30}",5,6,0,0,1.3316,d,2015-10-25 18:05:00,0,1,0,1,0.081036
a,0.394404,0.939118,0.394404,0.939118,"{'att': 208, 'def': 28}","{'att': 249, 'def': 26}",8,5,0,0,0.7788999999999999,d,2015-10-31 19:00:00,0,1,0,1,-0.544714
h,1.2779,0.594031,0.516734,0.594031,"{'att': 158, 'def': 21}","{'att': 288, 'def': 23}",11,1,2,0,2.0204000000000004,w,2015-11-07 19:00:00,1,0,0,3,-0.07729699999999995
a,1.30264,1.47077,1.30264,0.709602,"{'att': 175, 'def': 33}","{'att': 230, 'def': 28}",8,9,2,1,1.1819000000000002,w,2015-11-21 16:45:00,1,0,0,3,0.5930380000000001
a,1.05613,0.876256,1.05613,0.876256,"{'att': 110, 'def': 23}","{'att': 323, 'def': 21}",3,3,1,1,1.4799000000000002,d,2015-11-28 21:30:00,0,1,0,1,0.17987399999999998
h,1.76061,1.10206,1.76061,1.10206,"{'att': 177, 'def': 19}","{'att': 256, 'def': 19}",14,2,0,0,1.8523,d,2015-12-05 19:00:00,0,1,0,1,0.65855
a,1.96768,1.05032,1.96768,1.05032,"{'att': 210, 'def': 22}","{'att': 256, 'def': 29}",3,5,1,2,2.1009,l,2015-12-12 21:30:00,0,0,1,0,0.9173600000000002
h,1.01394,0.556897,1.01394,0.556897,"{'att': 140, 'def': 23}","{'att': 285, 'def': 14}",7,1,1,2,1.7428,l,2015-12-19 19:00:00,0,0,1,0,0.4570430000000001
a,1.28961,1.18211,1.28961,1.18211,"{'att': 187, 'def': 32}","{'att': 222, 'def': 22}",8,4,0,2,1.4492,l,2015-12-26 16:45:00,0,0,1,0,0.10749999999999993
h,1.35213,0.900029,1.35213,0.900029,"{'att': 162, 'def': 32}","{'att': 371, 'def': 16}",7,0,0,0,1.7961,d,2015-12-28 21:30:00,0,1,0,1,0.4521010000000001
h,1.74266,0.542907,1.74266,0.542907,"{'att': 260, 'def': 26}","{'att': 250, 'def': 18}",10,3,2,1,2.2739999999999996,w,2016-01-02 19:00:00,1,0,0,3,1.199753
a,2.36216,1.81304,1.60099,1.05187,"{'att': 311, 'def': 24}","{'att': 205, 'def': 26}",8,11,3,3,1.7720000000000002,d,2016-01-12 23:45:00,0,1,0,1,0.5491199999999998
a,0.715703,0.952974,0.715703,0.952974,"{'att': 239, 'def': 31}","{'att': 218, 'def': 23}",2,9,1,0,1.1394,w,2016-01-17 18:05:00,1,0,0,3,-0.237271
h,0.187217,0.83591,0.187217,0.83591,"{'att': 168, 'def': 16}","{'att': 215, 'def': 31}",3,2,0,1,0.5912999999999999,l,2016-01-23 19:00:00,0,0,1,0,-0.6486930000000001
h,2.45272,0.350909,2.45272,0.350909,"{'att': 293, 'def': 24}","{'att': 212, 'def': 16}",10,13,3,0,2.7784,w,2016-02-03 00:00:00,1,0,0,3,2.1018109999999997
a,0.780475,1.61554,0.780475,1.61554,"{'att': 201, 'def': 19}","{'att': 183, 'def': 16}",4,10,1,1,0.7012,d,2016-02-07 20:00:00,0,1,0,1,-0.835065
a,0.908296,1.48186,0.908296,1.48186,"{'att': 100, 'def': 28}","{'att': 239, 'def': 25}",9,6,1,2,0.9279,l,2016-02-13 16:45:00,0,0,1,0,-0.573564
h,1.09522,1.5435,1.09522,1.5435,"{'att': 325, 'def': 32}","{'att': 176, 'def': 24}",7,4,3,2,0.988,w,2016-02-28 18:05:00,1,0,0,3,-0.44828
h,0.786278,2.16484,0.786278,2.16484,"{'att': 150, 'def': 26}","{'att': 250, 'def': 34}",6,2,1,0,0.46230000000000004,w,2016-03-03 00:00:00,1,0,0,3,-1.3785619999999998
a,0.417622,0.565787,0.417622,0.565787,"{'att': 221, 'def': 15}","{'att': 229, 'def': 28}",1,8,0,1,1.1231,l,2016-03-06 20:00:00,0,0,1,0,-0.14816500000000005
a,0.900312,1.86249,0.900312,1.86249,"{'att': 212, 'def': 30}","{'att': 199, 'def': 23}",3,10,1,0,0.6946,w,2016-03-20 20:00:00,1,0,0,3,-0.962178
h,0.998692,0.755625,0.998692,0.755625,"{'att': 239, 'def': 33}","{'att': 260, 'def': 25}",8,4,1,0,1.6029,w,2016-04-03 19:00:00,1,0,0,3,0.24306700000000003
a,0.341238,1.79647,0.341238,1.79647,"{'att': 181, 'def': 26}","{'att': 203, 'def': 34}",1,8,0,3,0.314,l,2016-04-10 19:00:00,0,0,1,0,-1.455232
h,1.09127,0.262427,1.09127,0.262427,"{'att': 173, 'def': 22}","{'att': 274, 'def': 13}",14,1,1,0,2.1242,w,2016-04-16 18:00:00,1,0,0,3,0.828843
h,1.46607,0.137416,1.46607,0.137416,"{'att': 161, 'def': 33}","{'att': 293, 'def': 25}",13,2,2,0,2.6144000000000003,w,2016-04-20 23:00:00,1,0,0,3,1.328654
h,1.18462,1.16622,1.18462,1.16622,"{'att': 89, 'def': 23}","{'att': 273, 'def': 24}",10,6,1,1,1.3436,d,2016-05-01 17:05:00,0,1,0,1,0.018399999999999972
a,1.48344,1.36825,1.48344,1.36825,"{'att': 97, 'def': 23}","{'att': 244, 'def': 20}",12,3,1,0,1.4469,w,2016-05-07 15:45:00,1,0,0,3,0.11519000000000013
a,0.635987,2.13311,0.635987,2.13311,"{'att': 167, 'def': 28}","{'att': 245, 'def': 29}",7,8,2,3,0.36650000000000005,l,2016-05-10 23:30:00,0,0,1,0,-1.4971229999999998
h,1.72109,0.503471,1.72109,0.503471,"{'att': 216, 'def': 19}","{'att': 344, 'def': 21}",14,5,3,1,2.3669999999999995,w,2016-05-17 23:00:00,1,0,0,3,1.217619
