h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.33166,0.535961,1.33166,0.535961,"{'att': 196, 'def': 24}","{'att': 274, 'def': 22}",11,0,0,2,2.0079,l,2015-08-09 16:30:00,0,0,1,0,0.795699
a,2.05542,0.964134,2.05542,0.964134,"{'att': 202, 'def': 29}","{'att': 281, 'def': 24}",15,5,2,1,2.1865,w,2015-08-16 16:30:00,1,0,0,3,1.0912859999999998
h,1.83755,1.29206,1.83755,1.29206,"{'att': 146, 'def': 26}","{'att': 292, 'def': 28}",14,9,0,0,1.7969999999999997,d,2015-08-24 23:00:00,0,1,0,1,0.54549
a,2.33948,0.0319694,2.33948,0.0319694,"{'att': 155, 'def': 28}","{'att': 371, 'def': 17}",15,0,1,0,2.8676,w,2015-08-29 15:45:00,1,0,0,3,2.3075106
h,4.42684,0.191277,4.42684,0.191277,"{'att': 169, 'def': 25}","{'att': 334, 'def': 21}",20,2,2,0,2.9829,w,2015-09-12 18:00:00,1,0,0,3,4.235563
a,0.775312,2.0687,0.775312,2.0687,"{'att': 290, 'def': 22}","{'att': 195, 'def': 32}",5,14,0,2,0.4477,l,2015-09-19 15:45:00,0,0,1,0,-1.2933880000000002
a,3.89623,1.38516,3.89623,1.38516,"{'att': 149, 'def': 22}","{'att': 310, 'def': 30}",17,8,5,2,2.6670000000000003,w,2015-09-26 18:00:00,1,0,0,3,2.51107
h,2.16952,1.03953,2.16952,1.03953,"{'att': 323, 'def': 15}","{'att': 231, 'def': 40}",12,6,3,0,2.2332,w,2015-10-04 19:00:00,1,0,0,3,1.1299899999999998
a,2.69046,0.254791,2.69046,0.254791,"{'att': 145, 'def': 23}","{'att': 366, 'def': 39}",16,7,3,0,2.8451,w,2015-10-17 20:30:00,1,0,0,3,2.435669
h,2.55754,0.373025,2.55754,0.373025,"{'att': 233, 'def': 37}","{'att': 264, 'def': 33}",19,1,2,1,2.7887999999999997,w,2015-10-24 20:30:00,1,0,0,3,2.1845149999999998
a,2.17657,0.264441,2.17657,0.264441,"{'att': 355, 'def': 21}","{'att': 248, 'def': 23}",5,4,3,0,2.7231,w,2015-10-31 19:00:00,1,0,0,3,1.912129
h,2.01767,0.90585,2.01767,0.90585,"{'att': 189, 'def': 30}","{'att': 223, 'def': 23}",9,5,1,1,2.2272000000000003,d,2015-11-08 20:00:00,0,1,0,1,1.1118199999999998
a,2.08956,0.332888,1.32839,0.332888,"{'att': 112, 'def': 22}","{'att': 384, 'def': 29}",11,2,1,2,2.7051,l,2015-11-21 19:00:00,0,0,1,0,0.9955019999999999
a,1.65699,1.01025,1.65699,1.01025,"{'att': 172, 'def': 19}","{'att': 315, 'def': 14}",8,4,1,1,1.9035000000000002,d,2015-11-29 20:15:00,0,1,0,1,0.6467399999999999
h,2.29559,1.5228,2.29559,1.5228,"{'att': 133, 'def': 23}","{'att': 377, 'def': 16}",11,7,3,1,1.9329999999999998,w,2015-12-05 19:00:00,1,0,0,3,0.7727899999999999
a,1.68498,1.00876,0.923815,1.00876,"{'att': 243, 'def': 24}","{'att': 317, 'def': 19}",11,6,2,0,1.9622,w,2015-12-13 17:30:00,1,0,0,3,-0.08494500000000005
h,1.50109,0.769378,1.50109,0.769378,"{'att': 367, 'def': 17}","{'att': 197, 'def': 34}",5,10,2,1,2.0007,w,2015-12-22 00:00:00,1,0,0,3,0.731712
a,0.83106,2.4303,0.83106,2.4303,"{'att': 151, 'def': 18}","{'att': 325, 'def': 21}",7,4,0,4,0.3264,l,2015-12-26 23:45:00,0,0,1,0,-1.59924
h,3.12958,0.343752,3.12958,0.343752,"{'att': 298, 'def': 27}","{'att': 309, 'def': 31}",11,8,2,0,2.8878,w,2015-12-28 21:30:00,1,0,0,3,2.785828
h,1.93025,1.15339,1.93025,1.15339,"{'att': 278, 'def': 37}","{'att': 261, 'def': 21}",18,4,1,0,1.9698,w,2016-01-02 19:00:00,1,0,0,3,0.7768600000000001
a,2.22912,1.16222,2.22912,1.16222,"{'att': 265, 'def': 22}","{'att': 190, 'def': 22}",7,12,3,3,2.1941,d,2016-01-14 00:00:00,0,1,0,1,1.0669
a,0.585841,0.546879,0.585841,0.546879,"{'att': 224, 'def': 24}","{'att': 267, 'def': 30}",7,1,0,0,1.3313000000000001,d,2016-01-17 20:15:00,0,1,0,1,0.03896199999999994
h,1.10907,1.48778,1.10907,1.48778,"{'att': 316, 'def': 23}","{'att': 240, 'def': 30}",12,7,0,1,1.0267,l,2016-01-24 20:00:00,0,0,1,0,-0.3787100000000001
h,3.38487,0.93405,3.38487,0.93405,"{'att': 103, 'def': 32}","{'att': 276, 'def': 40}",13,5,0,0,2.7399000000000004,d,2016-02-02 23:45:00,0,1,0,1,2.4508199999999998
a,1.13957,0.584316,1.13957,0.584316,"{'att': 263, 'def': 24}","{'att': 249, 'def': 30}",7,12,2,0,1.8539999999999999,w,2016-02-07 17:30:00,1,0,0,3,0.555254
h,2.36319,1.31246,2.36319,0.551294,"{'att': 102, 'def': 21}","{'att': 318, 'def': 35}",23,2,2,1,2.0761000000000003,w,2016-02-14 16:00:00,1,0,0,3,1.811896
a,1.5435,1.09522,1.5435,1.09522,"{'att': 176, 'def': 24}","{'att': 325, 'def': 32}",4,7,2,3,1.7287,l,2016-02-28 18:05:00,0,0,1,0,0.44828
h,1.4928,1.69788,1.4928,1.69788,"{'att': 204, 'def': 29}","{'att': 331, 'def': 22}",22,1,1,2,1.1665,l,2016-03-02 23:45:00,0,0,1,0,-0.20508000000000015
a,0.543157,1.88378,0.543157,1.88378,"{'att': 220, 'def': 31}","{'att': 208, 'def': 40}",6,6,2,2,0.4219,d,2016-03-05 16:45:00,0,1,0,1,-1.340623
a,1.92384,0.58617,1.92384,0.58617,"{'att': 286, 'def': 35}","{'att': 207, 'def': 37}",9,5,2,0,2.4606999999999997,w,2016-03-19 16:45:00,1,0,0,3,1.3376700000000001
h,3.00742,0.290619,3.00742,0.290619,"{'att': 166, 'def': 22}","{'att': 393, 'def': 21}",13,4,4,0,2.9058,w,2016-04-02 18:00:00,1,0,0,3,2.7168010000000002
a,1.46966,1.10973,1.46966,1.10973,"{'att': 193, 'def': 20}","{'att': 295, 'def': 31}",15,6,3,3,1.666,d,2016-04-09 15:45:00,0,1,0,1,0.35992999999999986
h,1.73461,0.275806,1.73461,0.275806,"{'att': 161, 'def': 18}","{'att': 351, 'def': 21}",16,1,1,1,2.4809,d,2016-04-17 19:00:00,0,1,0,1,1.458804
h,1.37348,0.839742,1.37348,0.839742,"{'att': 119, 'def': 31}","{'att': 415, 'def': 28}",20,1,2,0,1.7588,w,2016-04-21 22:45:00,1,0,0,3,0.533738
a,0.97303,0.617149,0.97303,0.617149,"{'att': 117, 'def': 15}","{'att': 351, 'def': 22}",20,3,0,0,1.6275,d,2016-04-24 17:05:00,0,1,0,1,0.355881
h,0.781508,0.578781,0.781508,0.578781,"{'att': 121, 'def': 16}","{'att': 320, 'def': 15}",11,3,1,0,1.4914999999999998,w,2016-04-30 20:30:00,1,0,0,3,0.202727
a,1.08084,0.75375,1.08084,0.75375,"{'att': 224, 'def': 26}","{'att': 183, 'def': 37}",1,8,2,2,1.6844,d,2016-05-08 19:00:00,0,1,0,1,0.32709
h,3.40207,0.222731,3.40207,0.222731,"{'att': 230, 'def': 32}","{'att': 269, 'def': 11}",21,2,4,0,2.9314000000000004,w,2016-05-15 18:00:00,1,0,0,3,3.179339
