h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,2.01436,0.483752,2.01436,0.483752,"{'att': 208, 'def': 39}","{'att': 222, 'def': 48}",5,6,2,0,2.5558,w,2015-12-05 16:45:00,1,0,0,3,1.530608
a,1.87239,1.13181,1.87239,1.13181,"{'att': 160, 'def': 16}","{'att': 210, 'def': 29}",7,5,0,0,1.963,d,2015-12-12 19:00:00,0,1,0,1,0.74058
h,2.41499,1.95347,1.65386,1.1923,"{'att': 186, 'def': 23}","{'att': 255, 'def': 21}",6,1,1,2,1.6751,l,2015-12-19 19:00:00,0,0,1,0,0.4615600000000002
h,1.18211,1.28961,1.18211,1.28961,"{'att': 222, 'def': 22}","{'att': 187, 'def': 32}",4,8,2,0,1.2398,w,2015-12-26 16:45:00,1,0,0,3,-0.10749999999999993
a,1.58159,2.2472,0.82042,2.2472,"{'att': 281, 'def': 30}","{'att': 324, 'def': 30}",6,14,4,3,0.8684000000000001,w,2015-12-28 19:00:00,1,0,0,3,-1.42678
a,0.917526,1.72318,0.917526,1.72318,"{'att': 150, 'def': 17}","{'att': 231, 'def': 22}",7,9,1,2,0.6978,l,2016-01-02 19:00:00,0,0,1,0,-0.805654
h,1.24456,0.193728,1.24456,0.193728,"{'att': 170, 'def': 33}","{'att': 417, 'def': 13}",8,4,3,1,2.3517,w,2016-01-13 23:45:00,1,0,0,3,1.0508320000000002
h,0.546879,0.585841,0.546879,0.585841,"{'att': 267, 'def': 30}","{'att': 224, 'def': 24}",1,7,0,0,1.2344,d,2016-01-17 20:15:00,0,1,0,1,-0.03896199999999994
a,0.340483,2.25906,0.340483,2.25906,"{'att': 177, 'def': 26}","{'att': 251, 'def': 23}",3,6,0,3,0.1709,l,2016-01-23 19:00:00,0,0,1,0,-1.918577
a,0.350909,2.45272,0.350909,2.45272,"{'att': 212, 'def': 16}","{'att': 293, 'def': 24}",13,10,0,3,0.1387,l,2016-02-03 00:00:00,0,0,1,0,-2.1018109999999997
h,0.693548,3.05913,0.693548,2.298,"{'att': 166, 'def': 23}","{'att': 304, 'def': 23}",14,3,0,3,0.16570000000000001,l,2016-02-06 19:00:00,0,0,1,0,-1.604452
a,0.927348,1.19427,0.927348,1.19427,"{'att': 300, 'def': 21}","{'att': 157, 'def': 18}",2,7,3,1,1.0895000000000001,w,2016-02-13 19:00:00,1,0,0,3,-0.266922
h,2.04047,0.414343,1.2793,0.414343,"{'att': 179, 'def': 17}","{'att': 272, 'def': 23}",9,3,2,1,2.7188,w,2016-02-27 19:00:00,1,0,0,3,0.8649570000000001
h,0.298318,0.270782,0.298318,0.270782,"{'att': 197, 'def': 35}","{'att': 257, 'def': 23}",7,4,1,0,1.2146,w,2016-03-02 23:45:00,1,0,0,3,0.027536000000000005
a,1.60285,1.0615,1.60285,1.0615,"{'att': 231, 'def': 24}","{'att': 260, 'def': 28}",3,11,1,1,1.7941,d,2016-03-05 19:00:00,0,1,0,1,0.54135
h,1.06676,0.874966,1.06676,0.874966,"{'att': 163, 'def': 24}","{'att': 281, 'def': 27}",8,7,1,2,1.5373999999999999,l,2016-03-12 19:00:00,0,0,1,0,0.1917939999999999
a,1.58145,0.879462,1.58145,0.879462,"{'att': 235, 'def': 31}","{'att': 214, 'def': 30}",0,5,2,1,1.9591,w,2016-03-19 19:00:00,1,0,0,3,0.7019880000000001
h,1.17598,0.4319,1.17598,0.4319,"{'att': 302, 'def': 19}","{'att': 253, 'def': 29}",4,9,2,2,2.0941,d,2016-04-02 18:00:00,0,1,0,1,0.7440800000000001
a,0.85508,2.21484,0.85508,2.21484,"{'att': 256, 'def': 28}","{'att': 245, 'def': 28}",3,1,1,4,0.4308,l,2016-04-10 19:00:00,0,0,1,0,-1.35976
h,0.458376,2.89775,0.458376,2.89775,"{'att': 245, 'def': 28}","{'att': 230, 'def': 28}",3,5,0,4,0.1402,l,2016-04-18 23:00:00,0,0,1,0,-2.439374
a,1.09174,2.22482,1.09174,1.46365,"{'att': 298, 'def': 19}","{'att': 277, 'def': 31}",4,10,0,4,0.5616,l,2016-04-23 15:45:00,0,0,1,0,-0.37190999999999996
h,0.68487,1.43105,0.68487,0.669882,"{'att': 122, 'def': 24}","{'att': 214, 'def': 21}",6,5,1,1,0.6757,d,2016-04-30 18:00:00,0,1,0,1,0.014988000000000001
a,1.27766,1.31448,1.27766,1.31448,"{'att': 193, 'def': 21}","{'att': 141, 'def': 25}",6,7,1,2,1.3244,l,2016-05-07 18:00:00,0,0,1,0,-0.036820000000000075
h,0.288737,2.94489,0.288737,2.94489,"{'att': 228, 'def': 13}","{'att': 217, 'def': 18}",4,7,2,1,0.0723,w,2016-05-15 18:00:00,1,0,0,3,-2.6561529999999998
