h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.59203,0.64396,1.83086,0.64396,"{'att': 212, 'def': 24}","{'att': 228, 'def': 22}",5,10,2,2,2.7239999999999998,d,2015-08-08 20:30:00,0,1,0,1,1.1869
h,1.97424,0.113109,1.97424,0.113109,"{'att': 212, 'def': 34}","{'att': 412, 'def': 12}",4,0,2,0,2.8266999999999998,w,2015-08-15 18:00:00,1,0,0,3,1.861131
a,1.56064,0.569426,1.56064,0.569426,"{'att': 163, 'def': 19}","{'att': 293, 'def': 29}",4,2,1,1,2.1481,d,2015-08-22 18:00:00,0,1,0,1,0.991214
h,0.971183,1.28089,0.971183,1.28089,"{'att': 349, 'def': 23}","{'att': 200, 'def': 29}",3,9,2,1,1.0691000000000002,w,2015-08-30 19:00:00,1,0,0,3,-0.30970700000000007
a,0.503008,1.57333,0.503008,1.57333,"{'att': 134, 'def': 20}","{'att': 304, 'def': 27}",8,3,0,1,0.4894,l,2015-09-12 18:00:00,0,0,1,0,-1.070322
h,0.864868,1.77458,0.864868,1.77458,"{'att': 223, 'def': 26}","{'att': 243, 'def': 27}",4,12,0,0,0.7005,d,2015-09-19 18:00:00,0,1,0,1,-0.9097120000000001
a,1.41962,1.55418,0.658453,1.55418,"{'att': 200, 'def': 18}","{'att': 316, 'def': 27}",4,10,1,3,1.2779,l,2015-09-26 18:00:00,0,0,1,0,-0.8957269999999999
h,0.774806,1.18142,0.774806,1.18142,"{'att': 291, 'def': 21}","{'att': 238, 'def': 31}",3,4,2,2,1.0062,d,2015-10-04 19:00:00,0,1,0,1,-0.4066139999999999
h,0.485489,1.64894,0.485489,0.88777,"{'att': 293, 'def': 18}","{'att': 364, 'def': 22}",5,6,0,1,0.3905,l,2015-10-19 23:00:00,0,0,1,0,-0.40228099999999994
a,1.74353,1.09516,1.74353,1.09516,"{'att': 175, 'def': 26}","{'att': 259, 'def': 25}",4,4,2,1,1.9219999999999997,w,2015-10-24 18:00:00,1,0,0,3,0.6483700000000001
h,0.264441,2.17657,0.264441,2.17657,"{'att': 248, 'def': 23}","{'att': 355, 'def': 21}",4,5,0,3,0.1674,l,2015-10-31 19:00:00,0,0,1,0,-1.912129
a,0.402284,1.19517,0.402284,1.19517,"{'att': 175, 'def': 16}","{'att': 438, 'def': 19}",5,4,0,1,0.5871999999999999,l,2015-11-07 19:00:00,0,0,1,0,-0.7928860000000001
