h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.54613,1.2529,1.54613,1.2529,"{'att': 229, 'def': 18}","{'att': 266, 'def': 38}",3,5,2,2,1.6322999999999999,d,2015-08-09 16:30:00,0,1,0,1,0.2932300000000001
a,0.113109,1.97424,0.113109,1.97424,"{'att': 412, 'def': 12}","{'att': 212, 'def': 34}",0,4,0,2,0.0961,l,2015-08-15 18:00:00,0,0,1,0,-1.861131
a,0.4384,1.2491,0.4384,1.2491,"{'att': 295, 'def': 16}","{'att': 146, 'def': 31}",1,12,0,0,0.6493,d,2015-08-22 15:45:00,0,1,0,1,-0.8107000000000001
h,0.0319694,2.33948,0.0319694,2.33948,"{'att': 371, 'def': 17}","{'att': 155, 'def': 28}",0,15,0,1,0.06920000000000001,l,2015-08-29 15:45:00,0,0,1,0,-2.3075106
a,0.716599,1.71282,0.716599,1.71282,"{'att': 148, 'def': 18}","{'att': 293, 'def': 25}",4,4,0,2,0.5675,l,2015-09-14 23:00:00,0,0,1,0,-0.996221
h,1.15114,1.33961,1.15114,1.33961,"{'att': 170, 'def': 18}","{'att': 281, 'def': 37}",7,10,1,2,1.1796000000000002,l,2015-09-19 18:00:00,0,0,1,0,-0.18846999999999992
h,0.702109,1.30593,0.702109,1.30593,"{'att': 267, 'def': 24}","{'att': 126, 'def': 30}",2,8,2,2,0.8487,d,2015-09-26 20:30:00,0,1,0,1,-0.603821
a,0.980279,3.3346,0.980279,3.3346,"{'att': 248, 'def': 11}","{'att': 181, 'def': 33}",3,14,1,6,0.20079999999999998,l,2015-10-03 18:00:00,0,0,1,0,-2.354321
h,2.24896,1.34395,2.24896,1.34395,"{'att': 238, 'def': 19}","{'att': 192, 'def': 26}",8,4,6,2,2.0258000000000003,w,2015-10-18 19:00:00,1,0,0,3,0.9050099999999999
a,1.41744,2.37969,1.41744,1.61852,"{'att': 143, 'def': 16}","{'att': 247, 'def': 20}",7,5,0,3,0.6166,l,2015-10-25 16:00:00,0,0,1,0,-0.20107999999999993
h,1.26075,1.38017,1.26075,1.38017,"{'att': 183, 'def': 12}","{'att': 214, 'def': 22}",4,2,0,0,1.2223,d,2015-10-31 19:00:00,0,1,0,1,-0.11941999999999986
a,0.504409,1.00427,0.504409,1.00427,"{'att': 327, 'def': 22}","{'att': 149, 'def': 32}",0,7,1,0,0.9051,w,2015-11-07 16:45:00,1,0,0,3,-0.499861
