id,first_name,second_name,team,Top_100_in,Top_1K_in,Top_10K_in,Top_50K_in,Top_100K_in,Top_250K_in,Top_500K_in,Top_100_out,Top_1K_out,Top_10K_out,Top_50K_out,Top_100K_out,Top_250K_out,Top_500K_out
1,Folarin,Balogun,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.008
2,Cédric,Alves Soares,1,0.0,0.0,0.2,0.025,0.04,0.02666666666666667,0.027999999999999997,0.0,0.0,0.1,0.025,0.02,0.02,0.012
3,Mohamed,Elneny,1,0.0,0.0,0.05,0.05,0.0,0.006666666666666667,0.008,0.0,0.0,0.05,0.05,0.0,0.006666666666666667,0.008
4,Fábio,Ferreira Vieira,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.006666666666666667,0.0
5,Gabriel,dos Santos Magalhães,1,5.333333333333334,1.0,2.35,1.875,2.3,2.2466666666666666,1.8880000000000001,4.0,0.2,1.0,0.5499999999999999,0.96,1.0,0.664
6,Kai,Havertz,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.012,0.0,0.0,0.0,0.025,0.0,0.02666666666666667,0.012
8,Gabriel,Fernando de Jesus,1,0.0,0.4,0.3,0.2,0.2,0.22,0.2,0.0,0.0,0.2,0.2,0.22,0.18666666666666668,0.208
9,Jorge Luiz,Frello Filho,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Jakub,Kiwior,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004
11,Marcus,Oliveira Alencar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Gabriel,Martinelli Silva,1,0.0,0.6,1.35,1.325,1.22,1.0066666666666666,1.1280000000000001,0.0,0.0,0.2,0.35000000000000003,0.44,0.29333333333333333,0.27599999999999997
13,Eddie,Nketiah,1,1.3333333333333335,0.0,0.1,0.22499999999999998,0.12,0.18,0.22399999999999998,1.3333333333333335,0.2,0.15,0.325,0.24,0.32666666666666666,0.356
14,Martin,Ødegaard,1,0.0,0.4,1.6,0.8250000000000001,1.06,1.1466666666666667,1.088,8.0,2.0,1.7000000000000002,1.35,1.5599999999999998,1.586666666666667,1.164
15,Thomas,Partey,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004
16,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Aaron,Ramsdale,1,0.0,0.0,0.0,0.025,0.02,0.0,0.004,0.0,1.0,0.8999999999999999,0.9249999999999999,1.16,0.8933333333333333,1.028
18,Rúnar Alex,Rúnarsson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004
19,Bukayo,Saka,1,1.3333333333333335,0.6,1.0999999999999999,0.975,0.9400000000000001,0.98,0.728,8.0,5.4,7.7,7.3,7.04,7.273333333333333,7.5120000000000005
20,William,Saliba,1,0.0,0.0,0.4,0.44999999999999996,0.44,0.3066666666666667,0.35200000000000004,5.333333333333334,1.4000000000000001,4.45,3.225,2.88,2.526666666666667,2.708
22,Emile,Smith Rowe,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004
24,Kieran,Tierney,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Takehiro,Tomiyasu,1,0.0,0.0,0.0,0.0,0.02,0.0,0.004,0.0,0.0,0.0,0.025,0.04,0.013333333333333334,0.0
26,Leandro,Trossard,1,0.0,0.0,0.0,0.0,0.02,0.006666666666666667,0.004,0.0,0.0,0.15,0.05,0.1,0.1,0.08
29,Benjamin,White,1,5.333333333333334,0.4,1.0999999999999999,1.275,2.22,1.7333333333333332,1.66,5.333333333333334,1.0,1.0999999999999999,0.65,0.88,0.6799999999999999,0.428
30,Granit,Xhaka,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Oleksandr,Zinchenko,1,0.0,0.2,0.5499999999999999,0.5499999999999999,0.54,0.45999999999999996,0.468,0.0,0.8,0.3,0.27499999999999997,0.48,0.38,0.232
113,David,Raya Martin,1,0.0,0.4,0.95,0.95,0.8200000000000001,0.6066666666666667,0.752,0.0,0.2,0.25,0.17500000000000002,0.33999999999999997,0.18,0.18
540,Declan,Rice,1,0.0,0.2,0.1,0.025,0.22,0.06,0.096,0.0,0.2,0.1,0.1,0.12,0.05333333333333334,0.1
578,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.02,0.0,0.004,0.0,0.0,0.0,0.0,0.06,0.0,0.0
