id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
1,Folarin,Balogun,1,0.0,0.2,0.05,0.15,0.06,0.16666666666666669,0.132
2,Cédric,Alves Soares,1,0.0,0.0,0.3,0.1,0.1,0.08666666666666667,0.1
3,Mohamed,Elneny,1,0.0,0.0,0.0,0.05,0.0,0.02666666666666667,0.055999999999999994
4,Fábio,Ferreira Vieira,1,0.0,0.0,0.0,0.025,0.02,0.013333333333333334,0.016
5,Gabriel,dos Santos Magalhães,1,10.666666666666668,7.8,9.5,9.875,11.379999999999999,12.44,12.732
6,Kai,Havertz,1,0.0,0.0,0.0,0.0,0.08,0.04,0.064
8,Gabriel,Fernando de Jesus,1,0.0,1.6,0.8,0.7250000000000001,0.7799999999999999,0.8666666666666666,1.016
9,Jorge Luiz,Frello Filho,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008
10,Jakub,Kiwior,1,0.0,0.0,0.0,0.0,0.02,0.006666666666666667,0.024
11,Marcus,Oliveira Alencar,1,0.0,0.0,0.0,0.025,0.0,0.0,0.008
12,Gabriel,Martinelli Silva,1,0.0,0.8,1.55,1.35,1.16,1.4200000000000002,1.5879999999999999
13,Eddie,Nketiah,1,4.0,1.4000000000000001,0.8500000000000001,1.7500000000000002,1.7999999999999998,1.7133333333333334,1.9879999999999998
14,Martin,Ødegaard,1,13.333333333333334,15.0,14.399999999999999,15.775,15.68,16.866666666666667,18.064
15,Thomas,Partey,1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.016
16,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Aaron,Ramsdale,1,0.0,1.0,1.4500000000000002,2.4250000000000003,1.9,2.64,3.5639999999999996
18,Rúnar Alex,Rúnarsson,1,0.0,0.0,0.0,0.0,0.04,0.04,0.024
19,Bukayo,Saka,1,40.0,41.6,43.85,43.6,45.7,45.47333333333333,47.224
20,William,Saliba,1,13.333333333333334,21.4,20.3,21.95,21.82,21.726666666666667,22.612
